input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'קבועה צמודה', 'amortization': 'בוליט', 'duration': 30, 'interest': 0.0383, 'cpi': 0.01, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,30,100083.33333333333,319.4326388888889,0,319.4326388888889,83.40277777777779,100166.73611111111,1200,880.567361111111,1036.9871625465794,68.41231167149988,1014.1830586560794
,2,29,100166.73611111111,319.6988327546296,0,319.6988327546296,83.4722800925926,100250.2083912037,1200,880.3011672453704,1030.8451350023204,65.7647825108759,1008.9235408320284
,3,28,100250.2083912037,319.96524844859186,0,319.96524844859186,83.5418403260031,100333.7502315297,1200,880.0347515514081,1024.7391344012399,63.13910561491207,1003.6927658629359
,4,27,100333.7502315297,320.2318861556323,0,320.2318861556323,83.61145852627476,100417.36169005597,1200,879.7681138443677,1018.6689510239082,60.53513697578029,998.4905720319814
,5,26,100417.36169005597,320.498746060762,0,320.498746060762,83.68113474171332,100501.04282479768,1200,879.501253939238,1012.6343763643512,57.95273346214424,993.3167985436364
,6,25,100501.04282479768,320.765828349146,0,320.765828349146,83.75086902066474,100584.79369381834,1200,879.234171650854,1006.6352031230626,55.391752814002245,988.1712855183953
,7,24,100584.79369381834,321.03313320610357,0,321.03313320610357,83.82066141151529,100668.61435522986,1200,878.9668667938964,1000.671225200058,52.85205363756168,983.0538739875374
,8,23,100668.61435522986,321.3006608171087,0,321.3006608171087,83.89051196269156,100752.50486719255,1200,878.6993391828913,994.7422376879655,50.33349540014137,977.9644058879184
,9,22,100752.50486719255,321.56841136778957,0,321.56841136778957,83.96042072266046,100836.46528791521,1200,878.4315886322104,988.8480368651612,47.83593842510584,972.9027240567926
,10,21,100836.46528791521,321.8363850439294,0,321.8363850439294,84.03038773992935,100920.49567565514,1200,878.1636149560707,982.9884201889386,45.35924388682602,967.8686722266632
,11,20,100920.49567565514,322.104582031466,0,322.104582031466,84.10041306304595,101004.59608871819,1200,877.895417968534,977.1631862887207,42.9032738056722,962.8620950201632
,12,19,101004.59608871819,322.37300251649225,0,322.37300251649225,84.1704967405985,101088.76658545878,1200,877.6269974835077,971.3721349593093,40.467891043032694,957.8828379449651
,13,18,101088.76658545878,322.641646685256,0,322.641646685256,84.24063882121565,101173.00722428,1200,877.358353314744,965.615067154175,38.05295929636475,952.9307473887201
,14,17,101173.00722428,322.91051472416035,0,322.91051472416035,84.31083935356666,101257.31806363356,1200,877.0894852758397,959.8917849787824,35.65834309427106,948.0056706140253
,15,16,101257.31806363356,323.1796068197638,0,323.1796068197638,84.3810983863613,101341.69916201993,1200,876.8203931802361,954.2020916839572,33.28390779160719,943.1074557534214
,16,15,101341.69916201993,323.4489231587803,0,323.4489231587803,84.45141596834995,101426.15057798827,1200,876.5510768412197,948.5457916592887,30.929519564615305,938.235951804417
,17,14,101426.15057798827,323.71846392807925,0,323.71846392807925,84.52179214832357,101510.6723701366,1200,876.2815360719208,942.9226904265721,28.595045406088104,933.3910086245428
,18,13,101510.6723701366,323.988229314686,0,323.988229314686,84.59222697511383,101595.26459711172,1200,876.011770685314,937.332594633286,26.280353120558686,928.5724769264332
,19,12,101595.26459711172,324.2582195057816,0,324.2582195057816,84.6627204975931,101679.92731760931,1200,875.7417804942183,931.7753120461099,23.985311319520065,923.7802082729365
,20,11,101679.92731760931,324.5284346887031,0,324.5284346887031,84.73327276467444,101764.66059037398,1200,875.4715653112969,926.2506515444783,21.709789416671555,919.0140550722545
,21,10,101764.66059037398,324.79887505094365,0,324.79887505094365,84.80388382531166,101849.4644741993,1200,875.2011249490563,920.7584231141687,19.453657623191845,914.2738705731048
,22,9,101849.4644741993,325.06954078015275,0,325.06954078015275,84.87455372849942,101934.3390279278,1200,874.9304592198473,915.2984378409327,17.21678694304225,909.5595088599187
,23,8,101934.3390279278,325.3404320641362,0,325.3404320641362,84.94528252327316,102019.28431045107,1200,874.6595679358638,909.8705079041557,14.999049168292999,904.8708248480581
,24,7,102019.28431045107,325.61154909085633,0,325.61154909085633,85.01607025870923,102104.30038070978,1200,874.3884509091437,904.4744465705609,12.800316874480785,900.2076742790673
,25,6,102104.30038070978,325.8828920484321,0,325.8828920484321,85.08691698392482,102189.38729769371,1200,874.117107951568,899.1100681879429,10.62046341599006,895.5699137159463
,26,5,102189.38729769371,326.1544611251391,0,326.1544611251391,85.1578227480781,102274.54512044179,1200,873.845538874861,893.7771881789419,8.459362921463025,890.9574005384542
,27,4,102274.54512044179,326.42625650941005,0,326.42625650941005,85.22878760036816,102359.77390804216,1200,873.57374349059,888.4756230348502,6.316890289235488,886.3699929384384
,28,3,102359.77390804216,326.69827838983457,0,326.69827838983457,85.29981159003513,102445.0737196322,1200,873.3017216101655,883.2051903094567,4.192921182798699,881.8075499151905
,29,2,102445.0737196322,326.97052695515947,0,326.97052695515947,85.37089476636017,102530.44461439856,1200,873.0294730448405,877.9657086129258,2.087332026288408,877.2699312708297
,30,1,102530.44461439856,327.24300239428874,102530.44461439856,102857.68761679284,0,0,1200,0,0.0,0.0,0.0
