input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'זכאות', 'amortization': 'בוליט', 'duration': 90, 'interest': 0.0345, 'cpi': 0.04, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,90,100333.33333333333,288.45833333333337,0,288.45833333333337,334.44444444444446,100667.77777777777,1200,911.5416666666666,1505.5882251795051,277.9606123652309,1412.9346877244282
,2,89,100667.77777777777,289.4198611111111,0,289.4198611111111,335.55925925925925,101003.33703703702,1200,910.5801388888889,1495.5440516753335,273.41738192254184,1404.4049243678196
,3,88,101003.33703703702,290.3845939814815,0,290.3845939814815,336.67779012345676,101340.01482716048,1200,909.6154060185186,1485.5599945564725,268.91265772937743,1395.9224419800134
,4,87,101340.01482716048,291.35254262808644,0,291.35254262808644,337.8000494238683,101677.81487658435,1200,908.6474573719136,1475.6357074166442,264.4461968417953,1387.4869751360457
,5,86,101677.81487658435,292.32371777018005,0,292.32371777018005,338.92604958861455,102016.74092617296,1200,907.6762822298199,1465.7708458165998,260.0177577502227,1379.098259899859
,6,85,102016.74092617296,293.2981301627473,0,293.2981301627473,340.05580308724325,102356.79672926021,1200,906.7018698372526,1455.9650672730163,255.62710037123185,1370.756033815939
,7,84,102356.79672926021,294.27579059662315,0,294.27579059662315,341.1893224308674,102697.98605169108,1200,905.7242094033768,1446.2180312474527,251.2739860393565,1362.4600359010005
,8,83,102697.98605169108,295.2567098986119,0,295.2567098986119,342.32662017230365,103040.31267186339,1200,904.7432901013881,1436.529399135372,246.9581774989599,1354.2100066357186
,9,82,103040.31267186339,296.24089893160726,0,296.24089893160726,343.4677089062113,103383.7803807696,1200,903.7591010683927,1426.8988342552238,242.67943889614776,1346.005687956508
,10,81,103383.7803807696,297.22836859471266,0,297.22836859471266,344.612601269232,103728.39298203883,1200,902.7716314052873,1417.3260018375875,238.43753577072374,1337.8468232473463
,11,80,103728.39298203883,298.2191298233617,0,298.2191298233617,345.7613099401295,104074.15429197896,1200,901.7808701766382,1407.8105690143786,234.23223504819606,1329.7331573316467
,12,79,104074.15429197896,299.2131935894396,0,299.2131935894396,346.9138476399299,104421.06813961889,1200,900.7868064105604,1398.3522048081122,230.0633050318237,1321.664436464171
,13,78,104421.06813961889,300.21057090140437,0,300.21057090140437,348.070227132063,104769.13836675095,1200,899.7894290985956,1388.9505801212317,225.93051539471247,1313.6404083229943
,14,77,104769.13836675095,301.211272804409,0,301.211272804409,349.2304612225032,105118.36882797345,1200,898.788727195591,1379.6053677254938,221.83363717195385,1305.6608220015091
,15,76,105118.36882797345,302.2153103804237,0,302.2153103804237,350.39456275991154,105468.76339073337,1200,897.7846896195763,1370.3162422514151,217.77244275280725,1297.7254280004795
,16,75,105468.76339073337,303.2226947483585,0,303.2226947483585,351.5625446357779,105820.32593536914,1200,896.7773052516416,1361.0828801777786,213.74670587292985,1289.8339782201354
,17,74,105820.32593536914,304.2334370641863,0,304.2334370641863,352.73441978456384,106173.0603551537,1200,895.7665629358137,1351.9049598211961,209.7562016066463,1281.986225952314
,18,73,106173.0603551537,305.24754852106696,0,305.24754852106696,353.9102011838457,106526.97055633755,1200,894.752451478933,1342.782161325734,205.80070635926597,1274.1819258726455
,19,72,106526.97055633755,306.2650403494705,0,306.2650403494705,355.0899018544585,106882.060458192,1200,893.7349596505295,1333.714166652595,201.87999785944322,1266.4208340327805
,20,71,106882.060458192,307.28592381730203,0,307.28592381730203,356.27353486064004,107238.33399305264,1200,892.7140761826979,1324.7006595698556,197.993855151577,1258.7027078526633
,21,70,107238.33399305264,308.31021023002637,0,308.31021023002637,357.4611133101755,107595.79510636281,1200,891.6897897699737,1315.741325642268,194.14205858826034,1251.027306112848
,22,69,107595.79510636281,309.33791093079316,0,309.33791093079316,358.65265035454274,107954.44775671736,1200,890.6620890692068,1306.835852221112,190.32438982276653,1243.3943889468565
,23,68,107954.44775671736,310.36903730056247,0,310.36903730056247,359.84815918905787,108314.29591590642,1200,889.6309626994375,1297.9839284341092,186.54063180158187,1235.803717833582
,24,67,108314.29591590642,311.403600758231,0,311.403600758231,361.0476530530214,108675.34356895945,1200,888.596399241769,1289.1852451753914,182.79056875697796,1228.2550555897321
,25,66,108675.34356895945,312.44161276075846,0,312.44161276075846,362.25114522986485,109037.59471418931,1200,887.5583872392415,1280.439495095527,179.0739861996292,1220.7481663623173
,26,65,109037.59471418931,313.48308480329433,0,313.48308480329433,363.45864904729774,109401.05336323661,1200,886.5169151967057,1271.7463725916025,175.39067091126913,1213.2828156211795
,27,64,109401.05336323661,314.5280284193053,0,314.5280284193053,364.6701778774554,109765.72354111407,1200,885.4719715806947,1263.1055737973606,171.7404109373905,1205.858770151564
,28,63,109765.72354111407,315.576455180703,0,315.576455180703,365.8857451370469,110131.60928625111,1200,884.4235448192969,1254.5167965733924,168.1229955799855,1198.4757980467307
,29,62,110131.60928625111,316.628376697972,0,316.628376697972,367.10536428750373,110498.71465053862,1200,883.371623302028,1245.9797404973883,164.53821539032873,1191.1336687006121
,30,61,110498.71465053862,317.6838046202986,0,317.6838046202986,368.32904883512873,110867.04369937375,1200,882.3161953797014,1237.4941068544392,160.98586216179947,1183.832152800506
,31,60,110867.04369937375,318.74275063569957,0,318.74275063569957,369.55681233124585,111236.600511705,1200,881.2572493643004,1229.0595986273954,157.46572892274483,1176.571022319814
,32,59,111236.600511705,319.8052264711519,0,319.8052264711519,370.78866837235,111607.38918007734,1200,880.1947735288481,1220.6759204872797,153.97760992938507,1169.350050510818
,33,58,111607.38918007734,320.8712438927224,0,320.8712438927224,372.0246306002578,111979.4138106776,1200,879.1287561072776,1212.3427787837522,150.52130065875718,1162.1690118974998
,34,57,111979.4138106776,321.94081470569813,0,321.94081470569813,373.2647127022587,112352.67852337986,1200,878.0591852943019,1204.0598815356323,147.09659780169963,1155.027682268399
,35,56,112352.67852337986,323.01395075471714,0,323.01395075471714,374.5089284112662,112727.18745179112,1200,876.9860492452829,1195.8269384214711,143.70329925587754,1147.925838669512
,36,55,112727.18745179112,324.0906639238995,0,324.0906639238995,375.75729150597044,113102.94474329709,1200,875.9093360761005,1187.6436607701785,140.3412041188448,1140.8632593972302
,37,54,113102.94474329709,325.1709661369792,0,325.1709661369792,377.00981581099035,113479.95455910808,1200,874.8290338630209,1179.5097615517013,137.01011268114843,1133.8397239913186
,38,53,113479.95455910808,326.2548693574358,0,326.2548693574358,378.266515197027,113858.22107430511,1200,873.7451306425642,1171.424955367757,133.70982641947091,1126.8550132279333
,39,52,113858.22107430511,327.3423855886272,0,327.3423855886272,379.52740358101704,114237.74847788613,1200,872.6576144113728,1163.3889584426174,130.44014798981195,1119.90890911268
,40,51,114237.74847788613,328.43352687392263,0,328.43352687392263,380.79249492628713,114618.5409728124,1200,871.5664731260774,1155.401488613943,127.20088122070709,1113.0011948737074
,41,50,114618.5409728124,329.5283052968357,0,329.5283052968357,382.06180324270804,115000.60277605511,1200,870.4716947031643,1147.4622653236727,123.99183110648772,1106.1316549548435
,42,49,115000.60277605511,330.62673298115845,0,330.62673298115845,383.3353425868504,115383.93811864196,1200,869.3732670188415,1139.5710096089617,120.81280380057692,1099.3000750087695
,43,48,115383.93811864196,331.7288220910957,0,331.7288220910957,384.6131270621399,115768.5512457041,1200,868.2711779089043,1131.7274440931724,117.66360660882492,1092.5062418902307
,44,47,115768.5512457041,332.83458483139935,0,332.83458483139935,385.8951708190137,116154.44641652312,1200,867.1654151686007,1123.9312929769135,114.54404798288127,1085.7499436492865
,45,46,116154.44641652312,333.944033447504,0,333.944033447504,387.18148805507707,116541.6279045782,1200,866.055966552496,1116.1822820291322,111.45393751360513,1079.0309695245971
,46,45,116541.6279045782,335.05718022566236,0,335.05718022566236,388.47209301526067,116930.09999759345,1200,864.9428197743376,1108.4801385782569,108.39308592451397,1072.3491099367523
,47,44,116930.09999759345,336.17403749308124,0,336.17403749308124,389.7669999919782,117319.86699758543,1200,863.8259625069188,1100.824591503386,105.36130506526683,1065.7041564816304
,48,43,117319.86699758543,337.29461761805817,0,337.29461761805817,391.0662233252848,117710.93322091071,1200,862.7053823819418,1093.2153712255304,102.35840790518733,1059.0959019238012
,49,42,117710.93322091071,338.41893301011834,0,338.41893301011834,392.3697774030357,118103.30299831374,1200,861.5810669898817,1085.6522096989038,99.38420852682273,1052.524140189963
,50,41,118103.30299831374,339.546996120152,0,339.546996120152,393.67767666104584,118496.98067497478,1200,860.453003879848,1078.1348404022606,96.43852211953737,1045.9886663624147
,51,40,118496.98067497478,340.67881944055256,0,340.67881944055256,394.9899355832493,118891.97061055803,1200,859.3211805594474,1070.6629983302864,93.52116497314668,1039.489276672571
,52,39,118891.97061055803,341.81441550535436,0,341.81441550535436,396.3065687018601,119288.27717925988,1200,858.1855844946456,1063.2364199850326,90.6319544715833,1033.025768494505
,53,38,119288.27717925988,342.9537968903722,0,342.9537968903722,397.62759059753296,119685.90476985741,1200,857.0462031096279,1055.8548433674018,87.77070908660087,1026.597940338535
,54,37,119685.90476985741,344.0969762133401,0,344.0969762133401,398.95301589952476,120084.85778575693,1200,855.9030237866599,1048.518007968681,84.93724837151453,1020.205591844843
,55,36,120084.85778575693,345.2439661340512,0,345.2439661340512,400.2828592858565,120485.14064504279,1200,854.7560338659488,1041.225654762122,82.13139295497513,1013.8485237771304
,56,35,120485.14064504279,346.39477935449804,0,346.39477935449804,401.617135483476,120886.75778052627,1200,853.605220645502,1033.9775261945692,79.3529645347798,1007.5265380163094
,57,34,120886.75778052627,347.5494286190131,0,347.5494286190131,402.9558592684209,121289.71363979469,1200,852.450571380987,1026.7733661781347,76.60178587171785,1001.2394375542287
,58,33,121289.71363979469,348.7079267144098,0,348.7079267144098,404.2990454659823,121694.01268526068,1200,851.2920732855903,1019.6129200819205,73.87768078345093,994.9870264874369
,59,32,121694.01268526068,349.8702864701245,0,349.8702864701245,405.64670895086897,122099.65939421154,1200,850.1297135298755,1012.4959347237868,71.18047413842791,988.7691100109776
,60,31,122099.65939421154,351.0365207583582,0,351.0365207583582,406.9988646473718,122506.65825885891,1200,848.9634792416418,1005.4221583621683,68.50999184983613,982.5854944122229
,61,30,122506.65825885891,352.2066424942194,0,352.2066424942194,408.3555275295297,122915.01378638844,1200,847.7933575057806,998.3913406879327,65.86606086958324,976.4359870647384
,62,29,122915.01378638844,353.3806646358668,0,353.3806646358668,409.71671262129485,123324.73049900973,1200,846.6193353641331,991.4032328162908,63.24850918231846,970.3203964221847
,63,28,123324.73049900973,354.558600184653,0,354.558600184653,411.08243499669913,123735.81293400643,1200,845.441399815347,984.4575872787475,60.657165799482584,964.2385320122532
,64,27,123735.81293400643,355.74046218526854,0,355.74046218526854,412.45270978002145,124148.26564378645,1200,844.2595378147314,977.5541580150983,58.09186075339477,958.1902044306335
