input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'פריים', 'amortization': 'בוליט', 'duration': 90, 'interest': 0.0492, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,90,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1304.8385404490296,240.89835034258712,1224.5390903348339
,2,89,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1297.502273951618,237.21111684071644,1218.4319016713791
,3,88,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1290.207254554482,233.55035347970258,1212.3571367279144
,4,87,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1282.9532503517491,229.91589731539793,1206.3146179132832
,5,86,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1275.7400307414043,226.30758635452153,1200.3041686232305
,6,85,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1268.5673664179594,222.7252595492288,1194.3256132348831
,7,84,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1261.435029365163,219.16875679170906,1188.37877710126
,8,83,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1254.342792848752,215.6379189088158,1182.4634865458133
,9,82,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1247.2904314092448,212.1325876567282,1176.579568857002
,10,81,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1240.2777208547723,208.65260571563928,1170.7268522828924
,11,80,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1233.3044382539522,205.197816684478,1164.9051660257928
,12,79,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1226.370361928802,201.76806507565857,1159.1143402369157
,13,78,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1219.4752714476913,198.36319630986145,1153.3542060110708
,14,77,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1212.6189476183347,194.98305671084205,1147.6245953813873
,15,76,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1205.8011724808243,191.62749350027065,1141.9253413140675
,16,75,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1199.0217293007001,188.2963547925997,1136.256277703167
,17,74,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1192.28040256206,184.98948958996178,1130.6172393654062
,18,73,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1185.5769779607097,181.7067477770953,1125.0080620350113
,19,72,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1178.9112423973486,178.44798011630022,1119.428582358582
,20,71,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1172.2829839707965,175.21303824242028,1113.8786378899897
,21,70,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1165.6919919712568,172.00177465785566,1108.3580670853048
,22,69,100000,410.00000000000006,0,410.00000000000006,0,100000,1200,790.0,1159.1380568736188,168.81404272760338,1102.866709297751
