input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'משתנה צמודה כל 10', 'amortization': 'בוליט', 'duration': 360, 'interest': 0.0383, 'cpi': 0.02, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,360,100166.66666666667,319.6986111111111,0,319.6986111111111,166.94444444444446,100333.61111111111,1200,880.3013888888888,6663.402838209738,3398.9528123893892,5530.418567413275
,2,359,100333.61111111111,320.23144212962967,0,320.23144212962967,167.22268518518518,100500.8337962963,1200,879.7685578703704,6621.928252051495,3372.7449740813563,5497.67992735771
,3,358,100500.8337962963,320.7651611998457,0,320.7651611998457,167.50138966049383,100668.33518595679,1200,879.2348388001543,6580.702752900757,3346.7111308120116,5465.13237596342
,4,357,100668.33518595679,321.29976980184546,0,321.29976980184546,167.78055864326134,100836.11574460006,1200,878.7002301981545,6539.724877248861,3320.8502171042833,5432.774804880766
,5,356,100836.11574460006,321.8352694181819,0,321.8352694181819,168.06019290766676,101004.17593750772,1200,878.164730581818,6498.993170065517,3295.1611737602802,5400.606112145424
,6,355,101004.17593750772,322.37166153387886,0,322.37166153387886,168.34029322917954,101172.5162307369,1200,877.6283384661211,6458.506184750153,3269.642947825003,5368.625202141819
,7,354,101172.5162307369,322.9089476364353,0,322.9089476364353,168.62086038456152,101341.13709112146,1200,877.0910523635647,6418.2624830835275,3244.2944925502443,5336.830985566779
,8,353,101341.13709112146,323.44712921582936,0,323.44712921582936,168.90189515186913,101510.03898627333,1200,876.5528707841706,6378.260635179626,3219.114767358706,5305.22237939339
,9,352,101510.03898627333,323.9862077645224,0,323.9862077645224,169.18339831045554,101679.22238458379,1200,876.0137922354776,6338.499219437828,3194.1027378083254,5273.798306835053
,10,351,101679.22238458379,324.5261847774633,0,324.5261847774633,169.465370640973,101848.68775522476,1200,875.4738152225367,6298.976822495353,3169.2573755567946,5242.557697309755
,11,350,101848.68775522476,325.0670617520924,0,325.0670617520924,169.7478129253746,102018.43556815013,1200,874.9329382479076,6259.692039179962,3144.577658326292,5211.499486404531
,12,349,102018.43556815013,325.6088401883459,0,325.6088401883459,170.0307259469169,102188.46629409704,1200,874.3911598116541,6220.64347246295,3120.0625698684075,5180.622615840148
,13,348,102188.46629409704,326.15152158865976,0,326.15152158865976,170.31411049016174,102358.7804045872,1200,873.8484784113402,6181.82973341239,3095.7110999292786,5149.926033435964
,14,347,102358.7804045872,326.6951074579742,0,326.6951074579742,170.59796734097867,102529.37837192818,1200,873.3048925420258,6143.2494411466505,3071.522244214915,5119.408693075012
,15,346,102529.37837192818,327.23959930373746,0,327.23959930373746,170.882297286547,102700.26066921472,1200,872.7604006962625,6104.90122278818,3047.495004356733,5089.06955466927
,16,345,102700.26066921472,327.78499863591037,0,327.78499863591037,171.1671011153579,102871.42777033008,1200,872.2150013640896,6066.783713417551,3023.628387877273,5058.907584125126
,17,344,102871.42777033008,328.3313069669702,0,328.3313069669702,171.4523796172168,103042.88014994729,1200,871.6686930330297,6028.895556027765,2999.9214081561304,5028.921753309055
,18,343,103042.88014994729,328.8785258119151,0,328.8785258119151,171.73813358324549,103214.61828353054,1200,871.1214741880849,5991.235401478828,2976.373084396064,4999.111040013473
,19,342,103214.61828353054,329.42665668826834,0,329.42665668826834,172.02436380588424,103386.64264733643,1200,870.5733433117316,5953.801908452567,2952.982441589311,4969.474427922796
,20,341,103386.64264733643,329.9757011160821,0,329.9757011160821,172.31107107889406,103558.95371841532,1200,870.0242988839179,5916.593743407729,2929.748510484094,4940.010906579697
,21,340,103558.95371841532,330.52566061794226,0,330.52566061794226,172.59825619735886,103731.55197461268,1200,869.4743393820577,5879.609580535307,2906.6703275513055,4910.719471351538
