input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'משתנה צמודה כל 5', 'amortization': 'בוליט', 'duration': 240, 'interest': 0.036699999999999997, 'cpi': 0.02, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,240,100166.66666666667,306.34305555555557,0,306.34305555555557,166.94444444444446,100333.61111111111,1200,893.6569444444444,3438.7273284468565,1371.490766587408,2981.5637395843873
,2,239,100333.61111111111,306.8536273148148,0,306.8536273148148,167.22268518518518,100500.8337962963,1200,893.1463726851853,3417.4399827065427,1359.1842993630453,2964.3785495855277
,3,238,100500.8337962963,307.36505002700613,0,307.36505002700613,167.50138966049383,100668.33518595679,1200,892.6349499729938,3396.280068127316,1346.9638545823555,2947.292116599864
,4,237,100668.33518595679,307.8773251103845,0,307.8773251103845,167.78055864326134,100836.11574460006,1200,892.1226748896155,3375.246837531986,1334.8288957975142,2930.3038722661477
,5,236,100836.11574460006,308.39045398556846,0,308.39045398556846,168.06019290766676,101004.17593750772,1200,891.6095460144315,3354.3395480660383,1322.7788897434712,2913.413251484881
,6,235,101004.17593750772,308.9044380755444,0,308.9044380755444,168.34029322917954,101172.5162307369,1200,891.0955619244555,3333.557461172851,1310.8133063195073,2896.619692399682
,7,234,101172.5162307369,309.41927880567033,0,309.41927880567033,168.62086038456152,101341.13709112146,1200,890.5807211943297,3312.899842569052,1298.931618570897,2879.922636378753
,8,233,101341.13709112146,309.9349776036798,0,309.9349776036798,168.90189515186913,101510.03898627333,1200,890.0650223963203,3292.3659622200066,1287.1333026706714,2863.3215279964497
,9,232,101510.03898627333,310.4515358996859,0,310.4515358996859,169.18339831045554,101679.22238458379,1200,889.548464100314,3271.9550943154577,1275.4178379014918,2846.81581501496
,10,231,101679.22238458379,310.9689551261854,0,310.9689551261854,169.465370640973,101848.68775522476,1200,889.0310448738146,3251.666517245301,1263.7847066376262,2830.404948366092
,11,230,101848.68775522476,311.4872367180624,0,311.4872367180624,169.7478129253746,102018.43556815013,1200,888.5127632819376,3231.4995135754925,1252.2333943270241,2814.0883821331513
,12,229,102018.43556815013,312.00638211259246,0,312.00638211259246,170.0307259469169,102188.46629409704,1200,887.9936178874075,3211.4533700241004,1240.7633894735002,2797.865573532934
,13,228,102188.46629409704,312.52639274944676,0,312.52639274944676,170.31411049016174,102358.7804045872,1200,887.4736072505532,3191.5273774374905,1229.3741836190143,2781.735982897819
,14,227,102358.7804045872,313.04727007069584,0,313.04727007069584,170.59796734097867,102529.37837192818,1200,886.9527299293042,3171.720830766647,1218.0652713260583,2765.699073657961
,15,226,102529.37837192818,313.56901552081365,0,313.56901552081365,170.882297286547,102700.26066921472,1200,886.4309844791863,3152.0330290436295,1206.8361501601398,2749.754312323583
,16,225,102700.26066921472,314.09163054668164,0,314.09163054668164,171.1671011153579,102871.42777033008,1200,885.9083694533183,3132.4632753581623,1195.6863206723674,2733.9011684673733
,17,224,102871.42777033008,314.61511659759276,0,314.61511659759276,171.4523796172168,103042.88014994729,1200,885.3848834024072,3113.0108768343625,1184.615286382138,2718.139114706983
