input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'פריים', 'amortization': 'בוליט', 'duration': 60, 'interest': 0.0504, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,60,100000,420,0,420,0,100000,1200,780,1087.8395469891539,139.372775257554,1041.3819552366358
,2,59,100000,420,0,420,0,100000,1200,780,1081.7233260348057,136.44995330227783,1036.2400082673798
,3,58,100000,420,0,420,0,100000,1200,780,1075.6414926506334,133.5488274023694,1031.1252168498436
,4,57,100000,420,0,420,0,100000,1200,780,1069.5938534974835,130.6692626270626,1026.037432621796
,5,56,100000,420,0,420,0,100000,1200,780,1063.580216323224,127.81112483607433,1020.9765080445326
,6,55,100000,420,0,420,0,100000,1200,780,1057.6003899566326,124.97428067508147,1015.9422963982721
,7,54,100000,420,0,420,0,100000,1200,780,1051.65418430132,122.1585975712243,1010.9346517775784
,8,53,100000,420,0,420,0,100000,1200,780,1045.7414103296858,119.36394372863444,1005.9534290868077
,9,52,100000,420,0,420,0,100000,1200,780,1039.8618800769102,116.59018812398887,1000.9984840355805
,10,51,100000,420,0,420,0,100000,1200,780,1034.0154066349792,113.8372005020887,996.069673134283
,11,50,100000,420,0,420,0,100000,1200,780,1028.201804146741,111.10485137146284,991.1668536895868
,12,49,100000,420,0,420,0,100000,1200,780,1022.4208877999998,108.39301199999716,986.2898838000008
,13,48,100000,420,0,420,0,100000,1200,780,1016.6724738216393,105.70155441058805,981.4386223514433
,14,47,100000,420,0,420,0,100000,1200,780,1010.956379471781,103.0303513768205,976.6129290128408
,15,46,100000,420,0,420,0,100000,1200,780,1005.2724230379752,100.37927641867077,971.8126642317516
,16,45,100000,420,0,420,0,100000,1200,780,999.6204238294239,97.74820379823376,967.0376892300126
,17,44,100000,420,0,420,0,100000,1200,780,994.0002021712376,95.1370085154739,962.2878659994129
,18,43,100000,420,0,420,0,100000,1200,780,988.4115793987222,92.54556630400054,957.5630572973887
,19,42,100000,420,0,420,0,100000,1200,780,982.854377851701,89.97375362686805,952.863126642745
,20,41,100000,420,0,420,0,100000,1200,780,977.3284208688651,87.42144767239728,948.1879383113994
,21,40,100000,420,0,420,0,100000,1200,780,971.8335327821591,84.88852635002402,943.537357332151
,22,39,100000,420,0,420,0,100000,1200,780,966.3695389111954,82.37486828616846,938.9112494824726
,23,38,100000,420,0,420,0,100000,1200,780,960.9362655577019,79.88035282012856,934.3094812843257
,24,37,100000,420,0,420,0,100000,1200,780,955.5335399999999,77.404859999998,929.7319200000006
,25,36,100000,420,0,420,0,100000,1200,780,950.1611904875134,74.94827057860522,925.1784336279784
,26,35,100000,420,0,420,0,100000,1200,780,944.8190462353094,72.51046600947762,920.648890898817
,27,34,100000,420,0,420,0,100000,1200,780,939.5069374186684,70.09132844282658,916.1431612710595
,28,33,100000,420,0,420,0,100000,1200,780,934.2246951676859,67.69074072155709,911.6611149271669
,29,32,100000,420,0,420,0,100000,1200,780,928.9721515619042,65.30858637729838,907.2026227694714
,30,31,100000,420,0,420,0,100000,1200,780,923.7491396249741,62.94474962645833,902.7675564161547
,31,30,100000,420,0,420,0,100000,1200,780,918.5554933193466,60.59911536629923,898.3557881972469
,32,29,100000,420,0,420,0,100000,1200,780,913.3910475409955,58.27156917103699,893.9671911506498
,33,28,100000,420,0,420,0,100000,1200,780,908.2556381141675,55.961997287961054,889.6016390181804
,34,27,100000,420,0,420,0,100000,1200,780,903.149101786164,53.67028663357695,885.2590062416384
,35,26,100000,420,0,420,0,100000,1200,780,898.0712762221514,51.396324789771626,880.9391679588941
,36,25,100000,420,0,420,0,100000,1200,780,893.0219999999998,49.13999999999862,876.6420000000003
,37,24,100000,420,0,420,0,100000,1200,780,888.0011126051528,46.90120116548667,872.3673788833239
,38,23,100000,420,0,420,0,100000,1200,780,883.0084544255228,44.67981784146849,868.1151818117
,39,22,100000,420,0,420,0,100000,1200,780,878.0438667464191,42.47574023343171,863.8852866686085
,40,21,100000,420,0,420,0,100000,1200,780,873.1071917455008,40.28885919339103,859.6775720143705
,41,20,100000,420,0,420,0,100000,1200,780,868.198272487761,38.119066216180784,855.4919170823673
,42,19,100000,420,0,420,0,100000,1200,780,863.3169529205366,35.9662534357698,851.3282017752799
,43,18,100000,420,0,420,0,100000,1200,780,858.4630778685485,33.83031362159565,847.1863066613499
,44,17,100000,420,0,420,0,100000,1200,780,853.6364930289677,31.7111401749209,843.0661129706607
,45,16,100000,420,0,420,0,100000,1200,780,848.8370449665117,29.60862712520995,838.9675025914418
,46,15,100000,420,0,420,0,100000,1200,780,844.0645811085644,27.52266912652479,834.8903580663895
,47,14,100000,420,0,420,0,100000,1200,780,839.3189497403284,25.45316145394412,830.8345625890138
,48,13,100000,420,0,420,0,100000,1200,780,834.6,23.399999999999352,826.8000000000002
,49,12,100000,420,0,420,0,100000,1200,780,829.9075818739746,21.36308127113415,822.7865547835966
,50,11,100000,420,0,420,0,100000,1200,780,825.2415461920775,19.342302384181522,818.794112064017
,51,10,100000,420,0,420,0,100000,1200,780,820.6017446228216,17.337561062861823,814.8225576018676
,52,9,100000,420,0,420,0,100000,1200,780,815.9880296686924,15.348755634301881,810.8717777905918
,53,8,100000,420,0,420,0,100000,1200,780,811.4002546614588,13.375785025570508,806.9416596529353
,54,7,100000,420,0,420,0,100000,1200,780,806.8382737575108,11.418548760237968,803.0320908374315
,55,6,100000,420,0,420,0,100000,1200,780,802.3019419332228,9.476946954951131,799.1429596149057
,56,5,100000,420,0,420,0,100000,1200,780,797.7911149803438,7.550880316030458,795.2741548750002
,57,4,100000,420,0,420,0,100000,1200,780,793.3056495014129,5.640250136085655,791.4255661227177
,58,3,100000,420,0,420,0,100000,1200,780,788.8454029052004,3.744958290650004,787.5970834749837
,59,2,100000,420,0,420,0,100000,1200,780,784.4102334021761,1.8649072348343907,783.7885976572313
,60,1,100000,420,100000,100420,0,0,1200,0,0.0,0.0,0.0
