input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'זכאות', 'amortization': 'בוליט', 'duration': 210, 'interest': 0.036699999999999997, 'cpi': 0.03, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,210,100250,306.59791666666666,0,306.59791666666666,250.625,100500.625,1200,893.4020833333334,2902.782005634723,1055.8689519321297,2550.8256883240133
,2,209,100500.625,307.3644114583333,0,307.3644114583333,251.2515625,100751.8765625,1200,892.6355885416667,2883.9850912708653,1045.489270708601,2535.4886677013315
,3,208,100751.8765625,308.13282248697914,0,308.13282248697914,251.87969140625,101003.75625390625,1200,891.8671775130208,2865.301626986015,1035.1855622884812,2520.2397728898545
,4,207,101003.75625390625,308.9031545431966,0,308.9031545431966,252.50939063476562,101256.26564454101,1200,891.0968454568034,2846.7309505625217,1024.9573524337616,2505.078499751268
,5,206,101256.26564454101,309.67541242955457,0,309.67541242955457,253.14066411135252,101509.40630865237,1200,890.3245875704454,2828.272403582361,1014.8041697009828,2490.004347015367
,6,205,101509.40630865237,310.44960096062846,0,310.44960096062846,253.7735157716309,101763.179824424,1200,889.5503990393715,2809.925331405538,1004.7255454251717,2475.0168162638142
,7,204,101763.179824424,311.2257249630301,0,311.2257249630301,254.40794956106,102017.58777398507,1200,888.7742750369699,2791.689083148602,994.7210137038653,2460.11541191398
,8,203,102017.58777398507,312.00378927543767,0,312.00378927543767,255.0439694349627,102272.63174342003,1200,887.9962107245624,2773.5630116632924,984.7901113812281,2445.299641202883
,9,202,102272.63174342003,312.7837987486262,0,312.7837987486262,255.6815793585501,102528.31332277859,1200,887.2162012513738,2755.5464735152964,974.9323780322554,2430.569014171211
,10,201,102528.31332277859,313.5657582454978,0,313.5657582454978,256.32078330694645,102784.63410608553,1200,886.4342417545022,2737.6388289631323,965.1473559470719,2415.923043647442
,11,200,102784.63410608553,314.34967264111157,0,314.34967264111157,256.96158526521384,103041.59569135075,1200,885.6503273588885,2719.8394419371543,955.4345901153165,2401.361245232049
,12,199,103041.59569135075,315.1355468227144,0,315.1355468227144,257.6039892283769,103299.19968057913,1200,884.8644531772857,2702.147680018669,945.7936282106161,2386.8831372817967
,13,198,103299.19968057913,315.9233856897711,0,315.9233856897711,258.24799920144784,103557.44767978057,1200,884.0766143102289,2684.562914419176,936.224020575148,2372.4882408941266
,14,197,103557.44767978057,316.7131941539955,0,316.7131941539955,258.89361919945145,103816.34129898003,1200,883.2868058460044,2667.0845199597243,926.7253202042898,2358.1760798916275
,15,196,103816.34129898003,317.50497713938057,0,317.50497713938057,259.54085324745006,104075.88215222748,1200,882.4950228606194,2649.711875050383,917.2970827313574,2343.946180806597
,16,195,104075.88215222748,318.298739582229,0,318.298739582229,260.1897053805687,104336.07185760805,1200,881.701260417771,2632.444361669833,907.938866412429,2329.7980728656903
,17,194,104336.07185760805,319.0944864311846,0,319.0944864311846,260.84017964402017,104596.91203725207,1200,880.9055135688154,2615.2813653450708,898.6502321112556,2315.7312879746523
,18,193,104596.91203725207,319.89222264726254,0,319.89222264726254,261.4922800931302,104858.4043173452,1200,880.1077773527375,2598.2222751312247,889.4307432842561,2301.7453607031393
,19,192,104858.4043173452,320.6919532038807,0,320.6919532038807,262.14601079336296,105120.55032813856,1200,879.3080467961192,2581.266483591494,880.2799659656013,2287.8398282696267
,20,191,105120.55032813856,321.4936830868904,0,321.4936830868904,262.8013758203464,105383.3517039589,1200,878.5063169131096,2564.413386777191,871.197468752378,2274.0142305263985
,21,190,105383.3517039589,322.2974172946076,0,322.2974172946076,263.45837925989724,105646.8100832188,1200,877.7025827053924,2547.6623842079043,862.1828227898411,2260.268109944624
,22,189,105646.8100832188,323.10316083784414,0,323.10316083784414,264.11702520804704,105910.92710842685,1200,876.8968391621559,2531.0128788517686,853.2356017567482,2246.601011599519
,23,188,105910.92710842685,323.9109187399388,0,323.9109187399388,264.77731777106715,106175.70442619792,1200,876.0890812600612,2514.4642771058507,844.3553818507769,2233.012483155592
,24,187,106175.70442619792,324.7206960367886,0,324.7206960367886,265.4392610654948,106441.14368726341,1200,875.2793039632114,2498.015988776642,835.5417417740263,2219.502074851967
,25,186,106441.14368726341,325.5324977768806,0,325.5324977768806,266.1028592181585,106707.24654648156,1200,874.4675022231195,2481.667427060667,826.7942627186007,2206.0693394878
,26,185,106707.24654648156,326.34632902132273,0,326.34632902132273,266.7681163662039,106974.01466284777,1200,873.6536709786773,2465.418008525194,818.1125283522749,2192.713832407769
,27,184,106974.01466284777,327.1621948438761,0,327.1621948438761,267.43503665711944,107241.44969950488,1200,872.837805156124,2449.267153089064,809.4961248042403,2179.4351114876504
,28,183,107241.44969950488,327.98010033098575,0,327.98010033098575,268.10362424876223,107509.55332375364,1200,872.0198996690142,2433.214284003618,800.9446406509337,2166.2327371199735
,29,182,107509.55332375364,328.8000505818132,0,328.8000505818132,268.77388330938413,107778.32720706303,1200,871.1999494181869,2417.258827833745,792.4576669019478,2153.1062721997623
,30,181,107778.32720706303,329.62205070826775,0,329.62205070826775,269.4458180176576,108047.77302508069,1200,870.3779492917322,2401.4002144390192,784.0347969860151,2140.0552821103474
,31,180,108047.77302508069,330.4461058350384,0,330.4461058350384,270.1194325627017,108317.8924576434,1200,869.5538941649615,2385.6378769549665,775.6756267370824,2127.079334709272
,32,179,108317.8924576434,331.272221099626,0,331.272221099626,270.7947311441085,108588.6871887875,1200,868.727778900374,2369.971251774416,767.3797543804542,2114.178000314265
