input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'קבועה צמודה', 'amortization': 'בוליט', 'duration': 210, 'interest': 0.036699999999999997, 'cpi': 0.02, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,210,100166.66666666667,306.34305555555557,0,306.34305555555557,166.94444444444446,100333.61111111111,1200,893.6569444444444,2903.610083228307,1056.1701600211832,2551.553363221246
,2,209,100333.61111111111,306.8536273148148,0,306.8536273148148,167.22268518518518,100500.8337962963,1200,893.1463726851853,2885.635365888721,1046.0875208215828,2536.93952561486
,3,208,100500.8337962963,307.36505002700613,0,307.36505002700613,167.50138966049383,100668.33518595679,1200,892.6349499729938,2867.768249521503,1036.076711761997,2522.4093456008372
,4,207,100668.33518595679,307.8773251103845,0,307.8773251103845,167.78055864326134,100836.11574460006,1200,892.1226748896155,2850.0081032213743,1026.1372818935774,2507.962342590182
,5,206,100836.11574460006,308.39045398556846,0,308.39045398556846,168.06019290766676,101004.17593750772,1200,891.6095460144315,2832.3542997330596,1016.268782949964,2493.5980387497384
,6,205,101004.17593750772,308.9044380755444,0,308.9044380755444,168.34029322917954,101172.5162307369,1200,891.0955619244555,2814.8062154303598,1006.4707693317239,2479.3159589864517
,7,204,101172.5162307369,309.41927880567033,0,309.41927880567033,168.62086038456152,101341.13709112146,1200,890.5807211943297,2797.3632302953424,996.7427980908806,2465.1156309317157
,8,203,101341.13709112146,309.9349776036798,0,309.9349776036798,168.90189515186913,101510.03898627333,1200,890.0650223963203,2780.024727897648,987.0844289155282,2450.996584925805
,9,202,101510.03898627333,310.4515358996859,0,310.4515358996859,169.18339831045554,101679.22238458379,1200,889.548464100314,2762.790095373918,977.4952241145368,2436.958354002406
,10,201,101679.22238458379,310.9689551261854,0,310.9689551261854,169.465370640973,101848.68775522476,1200,889.0310448738146,2745.65872340734,967.9747486023455,2423.000473873225
,11,200,101848.68775522476,311.4872367180624,0,311.4872367180624,169.7478129253746,102018.43556815013,1200,888.5127632819376,2728.6300062073033,958.5225698838394,2409.12248291269
,12,199,102018.43556815013,312.00638211259246,0,312.00638211259246,170.0307259469169,102188.46629409704,1200,887.9936178874075,2711.703341489181,949.1382580393183,2395.3239221427416
,13,198,102188.46629409704,312.52639274944676,0,312.52639274944676,170.31411049016174,102358.7804045872,1200,887.4736072505532,2694.878130454218,939.8213857095456,2381.604335217703
,14,197,102358.7804045872,313.04727007069584,0,313.04727007069584,170.59796734097867,102529.37837192818,1200,886.9527299293042,2678.1537777695376,930.5715280808881,2367.9632684092417
,15,196,102529.37837192818,313.56901552081365,0,313.56901552081365,170.882297286547,102700.26066921472,1200,886.4309844791863,2661.529691548263,921.3882628705392,2354.4002705914168
,16,195,102700.26066921472,314.09163054668164,0,314.09163054668164,171.1671011153579,102871.42777033008,1200,885.9083694533183,2645.005283329749,912.2711703118227,2340.914893225808
,17,194,102871.42777033008,314.61511659759276,0,314.61511659759276,171.4523796172168,103042.88014994729,1200,885.3848834024072,2628.5799680599307,903.2198331395898,2327.506690346734
