input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'זכאות', 'amortization': 'בוליט', 'duration': 150, 'interest': 0.0335, 'cpi': 0.02, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,150,100166.66666666667,279.63194444444446,0,279.63194444444446,166.94444444444446,100333.61111111111,1200,920.3680555555555,2132.1124667285744,602.7196328563165,1931.2059224431355
,2,149,100333.61111111111,280.0979976851852,0,280.0979976851852,167.22268518518518,100500.8337962963,1200,919.9020023148148,2119.0513893155007,595.8783784587249,1920.4252631625925
,3,148,100500.8337962963,280.5648276813272,0,280.5648276813272,167.50138966049383,100668.33518595679,1200,919.4351723186728,2106.0680027454177,589.087721947684,1909.7054287628564
,4,147,100668.33518595679,281.0324357274627,0,281.0324357274627,167.78055864326134,100836.11574460006,1200,918.9675642725373,2093.1618533342244,582.3473422506814,1899.046072583997
,5,146,100836.11574460006,281.5008231203418,0,281.5008231203418,168.06019290766676,101004.17593750772,1200,918.4991768796582,2080.3324900155176,575.6569202110106,1888.4468499451807
,6,145,101004.17593750772,281.96999115887576,0,281.96999115887576,168.34029322917954,101172.5162307369,1200,918.0300088411243,2067.5794643256095,569.0161385766498,1877.9074181333929
,7,144,101172.5162307369,282.4399411441405,0,282.4399411441405,168.62086038456152,101341.13709112146,1200,917.5600588558596,2054.902330388629,562.4246819892055,1867.427436392227
,8,143,101341.13709112146,282.91067437938074,0,282.91067437938074,168.90189515186913,101510.03898627333,1200,917.0893256206193,2042.3006449017084,555.8822369729195,1857.0065659107354
,9,142,101510.03898627333,283.38219217001307,0,283.38219217001307,169.18339831045554,101679.22238458379,1200,916.617807829987,2029.7739671202573,549.3884919237387,1846.6444698123444
,10,141,101679.22238458379,283.85449582362975,0,283.85449582362975,169.465370640973,101848.68775522476,1200,916.1455041763702,2017.3218588433156,542.9431370984474,1836.3408131438332
,11,140,101848.68775522476,284.32758665000244,0,284.32758665000244,169.7478129253746,102018.43556815013,1200,915.6724133499976,2004.943884398993,536.5458646038612,1826.0952628643727
,12,139,102018.43556815013,284.8014659610858,0,284.8014659610858,170.0307259469169,102188.46629409704,1200,915.1985340389142,1992.6396106299899,530.196368386084,1815.9074878346285
,13,138,102188.46629409704,285.2761350710209,0,285.2761350710209,170.31411049016174,102358.7804045872,1200,914.7238649289791,1980.4086068792026,523.8943442198264,1805.7771588059272
,14,137,102358.7804045872,285.75159529613927,0,285.75159529613927,170.59796734097867,102529.37837192818,1200,914.2484047038607,1968.250444975408,517.6394896977837,1795.7039484094803
,15,136,102529.37837192818,286.2278479549662,0,286.2278479549662,170.882297286547,102700.26066921472,1200,913.7721520450339,1956.1646992190324,511.431504220077,1785.6875311456733
,16,135,102700.26066921472,286.7048943682244,0,286.7048943682244,171.1671011153579,102871.42777033008,1200,913.2951056317756,1944.150946367998,505.2700889837527,1775.7275833734136
,17,134,102871.42777033008,287.18273585883816,0,287.18273585883816,171.4523796172168,103042.88014994729,1200,912.8172641411618,1932.208765623654,499.1549469723447,1765.8237832995392
,18,133,103042.88014994729,287.6613737519362,0,287.6613737519362,171.73813358324549,103214.61828353054,1200,912.3386262480637,1920.3377386167856,493.085782945493,1755.975810968288
,19,132,103214.61828353054,288.1408093748561,0,288.1408093748561,172.02436380588424,103386.64264733643,1200,911.8591906251439,1908.5374493937013,487.0623034286253,1746.1833482508262
,20,131,103386.64264733643,288.6210440571475,0,288.6210440571475,172.31107107889406,103558.95371841532,1200,911.3789559428525,1896.8074844024013,481.0842167026941,1736.4460788348365
,21,130,103558.95371841532,289.1020791305761,0,289.1020791305761,172.59825619735886,103731.55197461268,1200,910.8979208694238,1885.147432478826,475.1512327939769,1726.763688214167
,22,129,103731.55197461268,289.58391592912704,0,289.58391592912704,172.8859199576878,103904.43789457036,1200,910.416084070873,1873.5568848331804,469.26306346393113,1717.1358636785367
,23,128,103904.43789457036,290.06655578900893,0,290.06655578900893,173.1740631576173,104077.61195772798,1200,909.9334442109911,1862.035435036335,463.4194221991082,1707.562294303299
,24,127,104077.61195772798,290.55000004865724,0,290.55000004865724,173.4626865962133,104251.0746443242,1200,909.4499999513428,1850.58267900631,457.6200242011273,1698.0426709392675
,25,126,104251.0746443242,291.0342500487384,0,291.0342500487384,173.75179107387368,104424.82643539806,1200,908.9657499512616,1839.198214994829,451.86458637670324,1688.5766862025946
,26,125,104424.82643539806,291.5193071321529,0,291.5193071321529,174.0413773923301,104598.8678127904,1200,908.4806928678471,1827.8816435739557,446.1528273277349,1679.1640344647108
,27,124,104598.8678127904,292.0051726440399,0,292.0051726440399,174.33144635465067,104773.19925914505,1200,907.9948273559601,1816.6325676228025,440.4844673414474,1669.80441184232
,28,123,104773.19925914505,292.49184793177994,0,292.49184793177994,174.62199876524176,104947.8212579103,1200,907.50815206822,1805.450592314318,434.8592283805946,1660.4975161874531
,29,122,104947.8212579103,292.9793343449996,0,292.9793343449996,174.9130354298505,105122.73429334015,1200,907.0206656550004,1794.3353251021454,429.2768340737123,1651.2430470775746
,30,121,105122.73429334015,293.46763323557457,0,293.46763323557457,175.20455715556693,105297.93885049572,1200,906.5323667644254,1783.2863757075609,423.7370097054331,1642.04070580575
,31,120,105297.93885049572,293.95674595763387,0,293.95674595763387,175.4965647508262,105473.43541524654,1200,906.0432540423661,1772.303356106482,418.2394822068522,1632.8901953708646
,32,119,105473.43541524654,294.4466738675633,0,294.4466738675633,175.78905902541092,105649.22447427195,1200,905.5533261324367,1761.3858805165535,412.78398014595217,1623.7912204679028
,33,118,105649.22447427195,294.9374183240092,0,294.9374183240092,176.08204079045325,105825.3065150624,1200,905.0625816759908,1750.5335653843047,407.3702337180792,1614.7434874782782
,34,117,105825.3065150624,295.42898068788253,0,295.42898068788253,176.37551085843734,106001.68202592083,1200,904.5710193121174,1739.7460293723796,401.997974736476,1605.7467044602208
,35,116,106001.68202592083,295.9213623223623,0,295.9213623223623,176.6694700432014,106178.35149596403,1200,904.0786376776377,1729.0228933468422,396.66693662286923,1596.800581139219
,36,115,106178.35149596403,296.4145645928996,0,296.4145645928996,176.96391915994008,106355.31541512397,1200,903.5854354071005,1718.3637803645508,391.37685439810906,1587.9048288985146
,37,114,106355.31541512397,296.9085888672211,0,296.9085888672211,177.25885902520662,106532.57427414918,1200,903.0914111327788,1707.7683156606072,386.12746467286416,1579.0591607696524
,38,113,106532.57427414918,297.40343651533317,0,297.40343651533317,177.5542904569153,106710.1285646061,1200,902.5965634846668,1697.2361266358762,380.9185056383699,1570.2632914230862
,39,112,106710.1285646061,297.89910890952535,0,297.89910890952535,177.8502142743435,106887.97877888044,1200,902.1008910904746,1686.7668428445752,375.74971705722777,1561.5169371588327
,40,111,106887.97877888044,298.3956074243746,0,298.3956074243746,178.14663129813408,107066.12541017857,1200,901.6043925756254,1676.3600959819362,370.6208402542599,1552.819815897183
,41,110,107066.12541017857,298.89293343674854,0,298.89293343674854,178.44354235029763,107244.56895252888,1200,901.1070665632515,1666.0155198719374,365.5316181074152,1544.1716471694656
,42,109,107244.56895252888,299.3910883258098,0,299.3910883258098,178.7409482542148,107423.30990078309,1200,900.6089116741903,1655.7327504551038,360.48179503872655,1535.5721521088617
,43,108,107423.30990078309,299.89007347301947,0,299.89007347301947,179.03884983463848,107602.34875061773,1200,900.1099265269805,1645.5114257763792,355.4711170053215,1527.021053441272
,44,107,107602.34875061773,300.3898902621412,0,300.3898902621412,179.33724791769623,107781.68599853542,1200,899.6101097378588,1635.3511859730654,350.49933149048366,1518.5180754762375
,45,106,107781.68599853542,300.8905400792447,0,300.8905400792447,179.6361433308924,107961.32214186632,1200,899.1094599207553,1625.2516732628321,345.5661874947658,1510.06294409791
,46,105,107961.32214186632,301.39202431271013,0,301.39202431271013,179.93553690311055,108141.25767876943,1200,898.6079756872898,1615.212531931792,340.6714355271528,1501.6553867560744
,47,104,108141.25767876943,301.8943443532313,0,301.8943443532313,180.23542946461572,108321.49310823405,1200,898.1056556467687,1605.233408322648,335.8148275962772,1493.2951324572223
,48,103,108321.49310823405,302.39750159382004,0,302.39750159382004,180.53582184705675,108502.0289300811,1200,897.60249840618,1595.3139508229044,330.9961172016836,1484.9819117556765
,49,102,108502.0289300811,302.90149742980975,0,302.90149742980975,180.83671488346852,108682.86564496456,1200,897.0985025701902,1585.4538098531464,326.2150593251431,1476.7154567447653
,50,101,108682.86564496456,303.40633325885943,0,303.40633325885943,181.1381094082743,108864.00375437284,1200,896.5936667411406,1575.652637855388,321.47141042201935,1468.4955010480483
,51,100,108864.00375437284,303.9120104809575,0,303.9120104809575,181.44000625728808,109045.44376063012,1200,896.0879895190425,1565.9100892814836,316.76492841268214,1460.3217798105895
,52,99,109045.44376063012,304.41853049842575,0,304.41853049842575,181.7424062677169,109227.18616689784,1200,895.5814695015742,1556.2258205816067,312.0953726739702,1452.1940296902833
,53,98,109227.18616689784,304.9258947159231,0,304.9258947159231,182.04531027816307,109409.231477176,1200,895.074105284077,1546.5994901927966,307.46250403070655,1444.1119888492276
,54,97,109409.231477176,305.43410454044965,0,305.43410454044965,182.34871912862667,109591.58019630463,1200,894.5658954595503,1537.0307585275652,302.8660847472567,1436.0753969451464
,55,96,109591.58019630463,305.9431613813504,0,305.9431613813504,182.65263366050772,109774.23282996513,1200,894.0568386186496,1527.5192879625745,298.30587851914015,1428.083995122861
