input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'משתנה צמודה כל 2', 'amortization': 'בוליט', 'duration': 300, 'interest': 0.0363, 'cpi': 0.01, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,300,100083.33333333333,302.7520833333333,0,302.7520833333333,83.40277777777779,100166.73611111111,1200,897.2479166666667,4842.373147403438,2226.267818408024,4100.283874600764
,2,299,100166.73611111111,303.0043767361111,0,303.0043767361111,83.4722800925926,100250.2083912037,1200,896.9956232638889,4813.793651506124,2208.6852781508555,4077.5652254558386
,3,298,100250.2083912037,303.2568803833912,0,303.2568803833912,83.5418403260031,100333.7502315297,1200,896.7431196166087,4785.38133014925,2191.217999717597,4054.9753302433846
,4,297,100333.7502315297,303.50959445037734,0,303.50959445037734,83.61145852627476,100417.36169005597,1200,896.4904055496227,4757.135212304773,2173.8652807782632,4032.5134520453516
,5,296,100417.36169005597,303.7625191124193,0,303.7625191124193,83.68113474171332,100501.04282479768,1200,896.2374808875807,4729.054332553254,2156.626423143801,4010.1788581719875
,6,295,100501.04282479768,304.015654545013,0,304.015654545013,83.75086902066474,100584.79369381834,1200,895.9843454549871,4701.137731051629,2139.5007327420744,3987.9708201376043
,7,294,100584.79369381834,304.2690009238005,0,304.2690009238005,83.82066141151529,100668.61435522986,1200,895.7309990761995,4673.384453501126,2122.487519593973,3965.888613636468
,8,293,100668.61435522986,304.5225584245703,0,304.5225584245703,83.89051196269156,100752.50486719255,1200,895.4774415754297,4645.793551115399,2105.586097789672,3943.9315185188416
,9,292,100752.50486719255,304.77632722325745,0,304.77632722325745,83.96042072266046,100836.46528791521,1200,895.2236727767425,4618.364080588823,2088.795785465014,3922.098818767151
,10,291,100836.46528791521,305.03030749594353,0,305.03030749594353,84.03038773992935,100920.49567565514,1200,894.9696925040564,4591.09510406498,2072.115904778043,3900.3898024722985
,11,290,100920.49567565514,305.2844994188568,0,305.2844994188568,84.10041306304595,101004.59608871819,1200,894.7155005811433,4563.985689105326,2055.5457818856576,3878.803761810107
,12,289,101004.59608871819,305.5389031683725,0,305.5389031683725,84.1704967405985,101088.76658545878,1200,894.4610968316275,4537.03490865803,2039.0847469204086,3857.339993017894
,13,288,101088.76658545878,305.79351892101283,0,305.79351892101283,84.24063882121565,101173.00722428,1200,894.2064810789872,4510.241841026999,2022.7321339674274,3835.99779637119
,14,287,101173.00722428,306.04834685344696,0,306.04834685344696,84.31083935356666,101257.31806363356,1200,893.9516531465531,4483.6055698410855,2006.4872810414881,3814.7764761605895
,15,286,101257.31806363356,306.3033871424915,0,306.3033871424915,84.3810983863613,101341.69916201993,1200,893.6966128575085,4457.125184023448,1990.3495300641962,3793.675340668716
,16,285,101341.69916201993,306.5586399651103,0,306.5586399651103,84.45141596834995,101426.15057798827,1200,893.4413600348897,4430.799777761118,1974.318226841316,3772.693702147346
,17,284,101426.15057798827,306.8141054984145,0,306.8141054984145,84.52179214832357,101510.6723701366,1200,893.1858945015855,4404.62845047472,1958.3927210402244,3751.830876794645
,18,283,101510.6723701366,307.0697839196632,0,307.0697839196632,84.59222697511383,101595.26459711172,1200,892.9302160803368,4378.6103067883705,1942.5723661674936,3731.0861847325396
,19,282,101595.26459711172,307.3256754062629,0,307.3256754062629,84.6627204975931,101679.92731760931,1200,892.6743245937371,4352.744456499755,1926.856519546607,3710.4589499842195
,20,281,101679.92731760931,307.58178013576816,0,307.58178013576816,84.73327276467444,101764.66059037398,1200,892.4182198642318,4327.030014550366,1911.244542295797,3689.9485004517674
,21,280,101764.66059037398,307.8380982858813,0,307.8380982858813,84.80388382531166,101849.4644741993,1200,892.1619017141187,4301.466100995924,1895.735799306016,3669.5541678939185
,22,279,101849.4644741993,308.09463003445285,0,308.09463003445285,84.87455372849942,101934.3390279278,1200,891.9053699655472,4276.051840976955,1880.3296592190318,3649.275287903944
,23,278,101934.3390279278,308.3513755594816,0,308.3513755594816,84.94528252327316,102019.28431045107,1200,891.6486244405185,4250.786364689547,1865.0254944056485,3629.111199887664
,24,277,102019.28431045107,308.6083350391145,0,308.6083350391145,85.01607025870923,102104.30038070978,1200,891.3916649608855,4225.668807356269,1849.8226809440534,3609.0612470415845
,25,276,102104.30038070978,308.8655086516471,0,308.8655086516471,85.08691698392482,102189.38729769371,1200,891.1344913483529,4200.69830919726,1834.72059859829,3589.124776331163
,26,275,102189.38729769371,309.1228965755235,0,309.1228965755235,85.1578227480781,102274.54512044179,1200,890.8771034244764,4175.874015401476,1819.7186307968504,3569.301138469192
,27,274,102274.54512044179,309.3804989893364,0,309.3804989893364,85.22878760036816,102359.77390804216,1200,890.6195010106636,4151.195076098112,1804.8161646113958,3549.589687894313
,28,273,102359.77390804216,309.63831607182755,0,309.63831607182755,85.29981159003513,102445.0737196322,1200,890.3616839281724,4126.660646328181,1790.0125907355985,3529.989782749649
,29,272,102445.0737196322,309.8963480018874,0,309.8963480018874,85.37089476636017,102530.44461439856,1200,890.1036519981126,4102.269886016261,1775.307303464102,3510.50078486156
,30,271,102530.44461439856,310.1545949585556,0,310.1545949585556,85.44203717866547,102615.88665157722,1200,889.8454050414443,4078.021959942394,1760.6997006716065,3491.122059718525
,31,270,102615.88665157722,310.4130571210211,0,310.4130571210211,85.51323887631436,102701.39989045354,1200,889.5869428789789,4053.916037714159,1746.1891837920716,3471.852976450135
,32,269,102701.39989045354,310.6717346686219,0,310.6717346686219,85.5844999087113,102786.98439036225,1200,889.3282653313781,4029.951293738896,1731.7751577980425,3452.692907806215
,33,268,102786.98439036225,310.9306277808458,0,310.9306277808458,85.65582032530189,102872.64021068756,1200,889.0693722191543,4006.126907196094,1717.457031180092,3433.6412301360633
,34,267,102872.64021068756,311.1897366373299,0,311.1897366373299,85.72720017557297,102958.36741086314,1200,888.8102633626702,3982.4420620099327,1703.234215926379,3414.6973233678063
,35,266,102958.36741086314,311.449061417861,0,311.449061417861,85.79863950905262,103044.1660503722,1200,888.550938582139,3958.8959468219864,1689.1061275023308,3395.860570987876
,36,265,103044.1660503722,311.7086023023759,0,311.7086023023759,85.87013837531016,103130.0361887475,1200,888.2913976976241,3935.487754964082,1675.0721848304383,3377.1303600206024
,37,264,103130.0361887475,311.96835947096116,0,311.96835947096116,85.94169682395625,103215.97788557145,1200,888.0316405290389,3912.216684431311,1661.1318102701666,3358.506081007922
,38,263,103215.97788557145,312.22833310385363,0,312.22833310385363,86.01331490464288,103301.9912004761,1200,887.7716668961464,3889.0819378551996,1647.284429597984,3339.987127989205
,39,262,103301.9912004761,312.4885233814402,0,312.4885233814402,86.08499266706342,103388.07619314316,1200,887.5114766185598,3866.0827224770296,1633.5294719875035,3321.572898481195
,40,261,103388.07619314316,312.74893048425804,0,312.74893048425804,86.15673016095263,103474.23292330411,1200,887.251069515742,3843.218250121314,1619.8663699897393,3303.262793458068
,41,260,103474.23292330411,313.0095545929949,0,313.0095545929949,86.22852743608676,103560.4614507402,1200,886.9904454070052,3820.487737169427,1606.2945595134822,3285.0562173315993
,42,259,103560.4614507402,313.2703958884891,0,313.2703958884891,86.30038454228351,103646.76183528248,1200,886.729604111511,3797.8904045333747,1592.8134798057754,3266.9525779314495
,43,258,103646.76183528248,313.5314545517295,0,313.5314545517295,86.37230152940207,103733.13413681189,1200,886.4685454482706,3775.4254776297344,1579.4225734325194,3248.9512864855615
,44,257,103733.13413681189,313.79273076385596,0,313.79273076385596,86.44427844734325,103819.57841525924,1200,886.207269236144,3753.0921863537205,1566.1212862591692,3231.051757600664
,45,256,103819.57841525924,314.0542247061592,0,314.0542247061592,86.51631534604937,103906.09473060528,1200,885.9457752938408,3730.8897650534245,1552.9090674315653,3213.2534092429028
,46,255,103906.09473060528,314.31593656008096,0,314.31593656008096,86.58841227550441,103992.6831428808,1200,885.6840634399191,3708.8174525041777,1539.785369356852,3195.5556627185606
,47,254,103992.6831428808,314.57786650721437,0,314.57786650721437,86.660569285734,104079.34371216653,1200,885.4221334927856,3686.8744918830794,1526.7496476845238,3177.957942654905
,48,253,104079.34371216653,314.84001472930373,0,314.84001472930373,86.73278642680545,104166.07649859333,1200,885.1599852706963,3665.060130743661,1513.8013612875684,3160.4596769811383
,49,252,104166.07649859333,315.1023814082448,0,315.1023814082448,86.80506374882779,104252.88156234217,1200,884.8976185917552,3643.373620990702,1500.9399722437292,3143.060296909459
,50,251,104252.88156234217,315.3649667260851,0,315.3649667260851,86.8774013019518,104339.75896364413,1200,884.6350332739149,3621.8142188551824,1488.1649458168645,3125.7592369162276
,51,250,104339.75896364413,315.6277708650235,0,315.6277708650235,86.94979913637012,104426.7087627805,1200,884.3722291349766,3600.381184869389,1475.475750438423,3108.555934723248
,52,249,104426.7087627805,315.890794007411,0,315.890794007411,87.02225730231709,104513.73102008282,1200,884.1092059925891,3579.073783842153,1462.871857689021,3091.4498312791457
,53,248,104513.73102008282,316.1540363357505,0,316.1540363357505,87.09477585006903,104600.82579593289,1200,883.8459636642494,3557.8912848342375,1450.3527422801271,3074.440370740862
,54,247,104600.82579593289,316.417498032697,0,316.417498032697,87.16735482994409,104687.99315076284,1200,883.582501967303,3536.832961133868,1437.9178820358552,3057.52700045525
,55,246,104687.99315076284,316.68117928105755,0,316.68117928105755,87.23999429230237,104775.23314505514,1200,883.3188207189424,3515.8980902323915,1425.5667578748548,3040.709170940773
,56,245,104775.23314505514,316.9450802637918,0,316.9450802637918,87.31269428754595,104862.54583934268,1200,883.0549197362081,3495.0859538000886,1413.2988537923154,3023.986335869317
,57,244,104862.54583934268,317.2092011640116,0,317.2092011640116,87.3854548661189,104949.9312942088,1200,882.7907988359884,3474.395837662117,1401.1136568420663,3007.3579520480953
,58,243,104949.9312942088,317.4735421649816,0,317.4735421649816,87.45827607850734,105037.38957028731,1200,882.5264578350184,3453.827031774593,1389.0106571187846,2990.8234794016644
,59,242,105037.38957028731,317.7381034501191,0,317.7381034501191,87.53115797523944,105124.92072826256,1200,882.2618965498809,3433.378830200813,1376.9893477403034,2974.382380954045
,60,241,105124.92072826256,318.0028852029942,0,318.0028852029942,87.60410060688547,105212.52482886944,1200,881.9971147970058,3413.050531087609,1365.0492248300216,2958.0341228109355
