input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'קבועה צמודה', 'amortization': 'בוליט', 'duration': 240, 'interest': 0.036699999999999997, 'cpi': 0.04, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,240,100333.33333333333,306.85277777777776,0,306.85277777777776,334.44444444444446,100667.77777777777,1200,893.1472222222222,3436.765954178611,1370.7084984859312,2979.8631213499675
,2,239,100667.77777777777,307.8756203703703,0,307.8756203703703,335.55925925925925,101003.33703703702,1200,892.1243796296296,3413.5295375243004,1357.6290370257054,2960.9865251823985
,3,238,101003.33703703702,308.90187243827154,0,308.90187243827154,336.67779012345676,101340.01482716048,1200,891.0981275617285,3390.432796155958,1344.6448279310362,2942.2178535122794
,4,237,101340.01482716048,309.9315453463991,0,309.9315453463991,337.8000494238683,101677.81487658435,1200,890.0684546536008,3367.474923925978,1331.755291004649,2923.556493591095
,5,236,101677.81487658435,310.96465049755375,0,310.96465049755375,338.92604958861455,102016.74092617296,1200,889.0353495024463,3344.655119267307,1318.9598494255133,2905.0018361254693
,6,235,102016.74092617296,312.00119933254564,0,312.00119933254564,340.05580308724325,102356.79672926021,1200,887.9988006674544,3321.9725851675744,1306.2579297295879,2886.553275257712
,7,234,102356.79672926021,313.0412033303208,0,313.0412033303208,341.1893224308674,102697.98605169108,1200,886.9587966696793,3299.426529143381,1293.648961790682,2868.2102085464867
,8,233,102697.98605169108,314.08467400808854,0,314.08467400808854,342.32662017230365,103040.31267186339,1200,885.9153259919115,3277.0161632147165,1281.1323788014158,2849.972036947578
,9,232,103040.31267186339,315.1316229214488,0,315.1316229214488,343.4677089062113,103383.7803807696,1200,884.8683770785512,3254.740703879537,1268.7076172542957,2831.8381647947717
,10,231,103383.7803807696,316.18206166452035,0,316.18206166452035,344.612601269232,103728.39298203883,1200,883.8179383354797,3232.5993720884717,1256.3741169228929,2813.807999780841
,11,230,103728.39298203883,317.2360018700687,0,317.2360018700687,345.7613099401295,104074.15429197896,1200,882.7639981299312,3210.5913932196863,1244.1313208431322,2795.880952938642
,12,229,104074.15429197896,318.2934552096356,0,318.2934552096356,346.9138476399299,104421.06813961889,1200,881.7065447903644,3188.715997053874,1231.978675294683,2778.056438622313
