input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'עוגן מק""מ', 'amortization': 'בוליט', 'duration': 300, 'interest': 0.0383, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,300,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4753.784992354337,2185.539656270477,4025.2717735975116
,2,299,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4727.05752187105,2168.8886382286532,4004.094642461499
,3,298,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4700.480322735665,2152.341972332544,3983.032998624817
,4,297,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4674.052550069202,2135.89904546896,3962.0862015795483
,5,296,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4647.773363742889,2119.559248036823,3941.253614397281
,6,295,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4621.641928351462,2103.3219739272627,3920.534603709041
,7,294,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4595.657413186599,2087.186620503814,3899.9285396853275
,8,293,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4569.818992210515,2071.1525885827423,3879.4347960162677
,9,292,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4544.125844029705,2055.2192824134686,3859.0527498918823
,10,291,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4518.577151868832,2039.3861096591127,3838.781781982461
,11,290,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4493.172103544755,2023.6524813771352,3818.6212764190436
,12,289,100000,319.1666666666667,0,319.1666666666667,0,100000,1200,880.8333333333333,4467.909891440723,2008.0178120001056,3798.5706207740213
