input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'משתנה צמודה כל שנה', 'amortization': 'בוליט', 'duration': 300, 'interest': 0.0363, 'cpi': 0.02, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,300,100166.66666666667,303.00416666666666,0,303.00416666666666,166.94444444444446,100333.61111111111,1200,896.9958333333334,4841.012674404207,2225.6423446653357,4099.1318928490955
,2,299,100333.61111111111,303.5091736111111,0,303.5091736111111,167.22268518518518,100500.8337962963,1200,896.4908263888889,4811.084621574257,2207.4423095149414,4075.27051840261
,3,298,100500.8337962963,304.0150222337963,0,304.0150222337963,167.50138966049383,100668.33518595679,1200,895.9849777662037,4781.335580840257,2189.365457966669,4051.5470948513666
,4,297,100668.33518595679,304.5217139375193,0,304.5217139375193,167.78055864326134,100836.11574460006,1200,895.4782860624807,4751.764503124242,2171.4110309620055,4027.9608261369067
,5,296,100836.11574460006,305.02925012741514,0,305.02925012741514,168.06019290766676,101004.17593750772,1200,894.9707498725849,4722.370345415478,2153.5782739241877,4004.5109207740825
,6,295,101004.17593750772,305.53763221096085,0,305.53763221096085,168.34029322917954,101172.5162307369,1200,894.4623677890391,4693.152070735686,2135.8664367322936,3981.196591824921
,7,294,101172.5162307369,306.0468615979791,0,306.0468615979791,168.62086038456152,101341.13709112146,1200,893.9531384020208,4664.108648104454,2118.2747736954693,3958.0170568726307
,8,293,101341.13709112146,306.55693970064243,0,306.55693970064243,168.90189515186913,101510.03898627333,1200,893.4430602993575,4635.2390525048495,2100.802543527305,3934.971537995748
,9,292,101510.03898627333,307.0678679334768,0,307.0678679334768,169.18339831045554,101679.22238458379,1200,892.9321320665232,4606.542264849235,2083.449009320366,3912.0592617424463
,10,291,101679.22238458379,307.57964771336594,0,307.57964771336594,169.465370640973,101848.68775522476,1200,892.420352286634,4578.017271945262,2066.213438520855,3889.279459104977
,11,290,101848.68775522476,308.0922804595549,0,308.0922804595549,169.7478129253746,102018.43556815013,1200,891.9077195404451,4549.663066462079,2049.0951029034372,3866.6313654942664
,12,289,102018.43556815013,308.60576759365415,0,308.60576759365415,170.0307259469169,102188.46629409704,1200,891.3942324063458,4521.478646896716,2032.0932785461923,3844.1142207146518
,13,288,102188.46629409704,309.1201105396436,0,309.1201105396436,170.31411049016174,102358.7804045872,1200,890.8798894603565,4493.463017540668,2015.2072458057226,3821.727268938761
