input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'משתנה צמודה כל 5', 'amortization': 'בוליט', 'duration': 300, 'interest': 0.0363, 'cpi': 0.03, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,300,100250,303.25624999999997,0,303.25624999999997,250.625,100500.625,1200,896.7437500000001,4839.652201404977,2225.0168709226473,4097.979911097428
,2,299,100500.625,304.014390625,0,304.014390625,251.2515625,100751.8765625,1200,895.985609375,4808.373336935831,2206.1983063649736,4072.9739014808392
,3,298,100751.8765625,304.7744266015625,0,304.7744266015625,251.87969140625,101003.75625390625,1200,895.2255733984375,4777.283094231722,2187.509831217702,4048.1131504924883
,4,297,101003.75625390625,305.5363626680664,0,305.5363626680664,252.50939063476562,101256.26564454101,1200,894.4636373319336,4746.380372770669,2168.950648080194,4023.396823410604
,5,296,101256.26564454101,306.30020357473654,0,306.30020357473654,253.14066411135252,101509.40630865237,1200,893.6997964252635,4715.664078343746,2150.519964217742,3998.8240902711655
,6,295,101509.40630865237,307.0659540836734,0,307.0659540836734,253.7735157716309,101763.179824424,1200,892.9340459163266,4685.133123019192,2132.2169915348177,3974.394125840919
,7,294,101763.179824424,307.8336189688826,0,307.8336189688826,254.40794956106,102017.58777398507,1200,892.1663810311175,4654.786425106734,2114.0409465484836,3950.1061095905725
,8,293,102017.58777398507,308.6032030163048,0,308.6032030163048,255.0439694349627,102272.63174342003,1200,891.3967969836951,4624.622909122094,2095.9910503619435,3925.9592256681126
,9,292,102272.63174342003,309.3747110238456,0,309.3747110238456,255.6815793585501,102528.31332277859,1200,890.6252889761545,4594.641505751714,2078.0665286382523,3901.952662872297
,10,291,102528.31332277859,310.14814780140523,0,310.14814780140523,256.32078330694645,102784.63410608553,1200,889.8518521985948,4564.84115181767,2060.2666115741695,3878.08561462628
,11,290,102784.63410608553,310.9235181709087,0,310.9235181709087,256.96158526521384,103041.59569135075,1200,889.0764818290913,4535.220790242788,2042.590533874166,3854.357278951399
,12,289,103041.59569135075,311.700826966336,0,311.700826966336,257.6039892283769,103299.19968057913,1200,888.2991730336639,4505.779370015957,2025.0375347245729,3830.7668584410994
,13,288,103299.19968057913,312.48007903375185,0,312.48007903375185,258.24799920144784,103557.44767978057,1200,887.5199209662482,4476.51584615764,2007.6068577678834,3807.3135602350126
,14,287,103557.44767978057,313.26127923133623,0,313.26127923133623,258.89361919945145,103816.34129898003,1200,886.7387207686638,4447.429179685578,1990.2977510771937,3783.9965959931797
,15,286,103816.34129898003,314.0444324294146,0,314.0444324294146,259.54085324745006,104075.88215222748,1200,885.9555675705853,4418.518337580681,1973.1094671307924,3760.815181870417
,16,285,104075.88215222748,314.8295435104881,0,314.8295435104881,260.1897053805687,104336.07185760805,1200,885.1704564895119,4389.782292753135,1956.041262786901,3737.768538490835
,17,284,104336.07185760805,315.61661736926436,0,315.61661736926436,260.84017964402017,104596.91203725207,1200,884.3833826307357,4361.220024008669,1939.0923992585397,3714.8558909224885
,18,283,104596.91203725207,316.4056589126875,0,316.4056589126875,261.4922800931302,104858.4043173452,1200,883.5943410873125,4332.8305160150385,1922.2621420885591,3692.076468652185
,19,282,104858.4043173452,317.1966730599692,0,317.1966730599692,262.14601079336296,105120.55032813856,1200,882.8033269400307,4304.612759268689,1905.5497611247952,3669.429505560424
,20,281,105120.55032813856,317.98966474261914,0,317.98966474261914,262.8013758203464,105383.3517039589,1200,882.0103352573808,4276.565750061602,1888.9545304953713,3646.9142398964777
,21,280,105383.3517039589,318.7846389044757,0,318.7846389044757,263.45837925989724,105646.8100832188,1200,881.2153610955243,4248.68849044834,1872.4757285841474,3624.5299142536246
,22,279,105646.8100832188,319.5816005017369,0,319.5816005017369,264.11702520804704,105910.92710842685,1200,880.4183994982632,4220.979988213275,1856.1126380062974,3602.275775544509
,23,278,105910.92710842685,320.38055450299123,0,320.38055450299123,264.77731777106715,106175.70442619792,1200,879.6194454970088,4193.439256837991,1839.864545584031,3580.151074976647
