input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'משתנה צמודה כל שנה', 'amortization': 'בוליט', 'duration': 360, 'interest': 0.0355, 'cpi': 0.02, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,360,100166.66666666667,296.3263888888889,0,296.3263888888889,166.94444444444446,100333.61111111111,1200,903.6736111111111,6840.317851472862,3489.195860346274,5677.252564690771
,2,359,100333.61111111111,296.8202662037037,0,296.8202662037037,167.22268518518518,100500.8337962963,1200,903.1797337962963,6798.141786725781,3462.4957673270674,5643.976530950092
,3,358,100500.8337962963,297.31496664737654,0,297.31496664737654,167.50138966049383,100668.33518595679,1200,902.6850333526235,6756.2175903906855,3435.97172839656,5610.893680925165
,4,357,100668.33518595679,297.81049159178883,0,297.81049159178883,167.78055864326134,100836.11574460006,1200,902.1895084082112,6714.543787930477,3409.6226698278915,5578.002897987847
,5,356,100836.11574460006,298.3068424111085,0,298.3068424111085,168.06019290766676,101004.17593750772,1200,901.6931575888915,6673.118913330161,3383.4475242061635,5545.303071928107
,6,355,101004.17593750772,298.80402048179366,0,298.80402048179366,168.34029322917954,101172.5162307369,1200,901.1959795182063,6631.941509048012,3357.445230392017,5512.79309891734
,7,354,101172.5162307369,299.30202718259665,0,299.30202718259665,168.62086038456152,101341.13709112146,1200,900.6979728174033,6591.010125967022,3331.614733485405,5480.471881471887
,8,353,101341.13709112146,299.80086389456767,0,299.80086389456767,168.90189515186913,101510.03898627333,1200,900.1991361054323,6550.323323346615,3305.9549847895814,5448.338328416755
,9,352,101510.03898627333,300.30053200105857,0,300.30053200105857,169.18339831045554,101679.22238458379,1200,899.6994679989414,6509.879668774654,3280.464941775296,5416.391354849556
,10,351,101679.22238458379,300.80103288772705,0,300.80103288772705,169.465370640973,101848.68775522476,1200,899.198967112273,6469.677738119704,3255.1435680451896,5384.629882104641
