input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'משתנה לא צמודה כל 5', 'amortization': 'בוליט', 'duration': 300, 'interest': 0.0504, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,300,100000,420,0,420,0,100000,1200,780,4209.59579266193,1935.3501591950487,3564.4790729302476
,2,299,100000,420,0,420,0,100000,1200,780,4185.927947465755,1920.6052652620813,3545.7261923783944
,3,298,100000,420,0,420,0,100000,1200,780,4162.3931713155935,1905.952777770351,3527.0755787254766
,4,297,100000,420,0,420,0,100000,1200,780,4138.990716049927,1891.392153792759,3508.526664785674
,5,296,100000,420,0,420,0,100000,1200,780,4115.719837713666,1876.9228535122677,3490.0788865429095
,6,295,100000,420,0,420,0,100000,1200,780,4092.5797965345023,1862.5443402042745,3471.7316831330772
,7,294,100000,420,0,420,0,100000,1200,780,4069.5698568993917,1848.2560802190828,3453.484496826364
,8,293,100000,420,0,420,0,100000,1200,780,4046.689287331166,1834.0575429644718,3435.336773009675
,9,292,100000,420,0,420,0,100000,1200,780,4023.9373604652833,1819.94820088837,3417.28796016916
,10,291,100000,420,0,420,0,100000,1200,780,4001.313353026704,1805.927529461617,3399.337509872832
,11,290,100000,420,0,420,0,100000,1200,780,3978.8165458068984,1791.9950071608316,3381.4848767532876
,12,289,100000,420,0,420,0,100000,1200,780,3956.4462236409818,1778.1501154513712,3363.7295184905247
,13,288,100000,420,0,420,0,100000,1200,780,3934.201675384981,1764.3923387703887,3346.070895794852
,14,287,100000,420,0,420,0,100000,1200,780,3912.08219389323,1750.7211645099867,3328.508472389901
,15,286,100000,420,0,420,0,100000,1200,780,3890.0870759958825,1737.1360830004623,3311.0417149957284
,16,285,100000,420,0,420,0,100000,1200,780,3868.2156224765677,1723.6365874936541,3293.6700933120164
,17,284,100000,420,0,420,0,100000,1200,780,3846.467138050156,1710.222174146374,3276.3930800013645
,18,283,100000,420,0,420,0,100000,1200,780,3824.840931340657,1696.8923420039384,3259.2101506726776
,19,282,100000,420,0,420,0,100000,1200,780,3803.3363148592443,1683.6465929837927,3242.120783864647
,20,281,100000,420,0,420,0,100000,1200,780,3781.9526049823976,1670.484431859224,3225.124461029323
,21,280,100000,420,0,420,0,100000,1200,780,3760.689121930171,1657.4053662431706,3208.220666515781
,22,279,100000,420,0,420,0,100000,1200,780,3739.545189744583,1644.4089065721168,3191.4088875538773
,23,278,100000,420,0,420,0,100000,1200,780,3718.520136268129,1631.4945660900862,3174.6886142381004
,24,277,100000,420,0,420,0,100000,1200,780,3697.6132931224124,1618.6618608327183,3158.0593395115066
,25,276,100000,420,0,420,0,100000,1200,780,3676.8239956868983,1605.9103096114397,3141.5205591497515
,26,275,100000,420,0,420,0,100000,1200,780,3656.151583077785,1593.2394339977227,3125.0717717452108
,27,274,100000,420,0,420,0,100000,1200,780,3635.5953981269927,1580.6487583074306,3108.7124786911827
,28,273,100000,420,0,420,0,100000,1200,780,3615.154787361278,1568.137809585259,3092.4421841661915
,29,272,100000,420,0,420,0,100000,1200,780,3594.829100981454,1555.7061175892536,3076.260395118369
,30,271,100000,420,0,420,0,100000,1200,780,3574.6176928417353,1543.3532147754245,3060.166621249927
,31,270,100000,420,0,420,0,100000,1200,780,3554.5199204292003,1531.0786362824444,3044.160375001719
,32,269,100000,420,0,420,0,100000,1200,780,3534.5351448433626,1518.8819199164318,3028.2411715378853
,33,268,100000,420,0,420,0,100000,1200,780,3514.6627307758613,1506.762606135822,3012.4085287305875
,34,267,100000,420,0,420,0,100000,1200,780,3494.902046490265,1494.720238036321,2996.6619671448248
,35,266,100000,420,0,420,0,100000,1200,780,3475.25246380199,1482.7543613359494,2981.0010100233403
,36,265,100000,420,0,420,0,100000,1200,780,3455.7133580583295,1470.8645243601648,2965.425183271608
,37,264,100000,420,0,420,0,100000,1200,780,3436.2841081185966,1459.0502780270708,2949.9340154429065
,38,263,100000,420,0,420,0,100000,1200,780,3416.964096334378,1447.311175832711,2934.5270377234747
,39,262,100000,420,0,420,0,100000,1200,780,3397.7527085299007,1435.6467738364424,2919.2037839177533
,40,261,100000,420,0,420,0,100000,1200,780,3378.6493339825033,1424.0566306463938,2903.9637904337055
,41,260,100000,420,0,420,0,100000,1200,780,3359.653365403228,1412.5403074050078,2888.8065962682253
,42,259,100000,420,0,420,0,100000,1200,780,3340.7641989175095,1401.0973677746606,2873.7317429926225
,43,258,100000,420,0,420,0,100000,1200,780,3321.981234045982,1389.7273779233656,2858.7387747381936
,44,257,100000,420,0,420,0,100000,1200,780,3303.3038736853855,1378.4299065105547,2843.8272381818674
,45,256,100000,420,0,420,0,100000,1200,780,3284.7315240895896,1367.2045246729463,2828.9966825319407
,46,255,100000,420,0,420,0,100000,1200,780,3266.2635948507145,1356.0508060104858,2814.246659513886
,47,254,100000,420,0,420,0,100000,1200,780,3247.8994988803647,1344.9683265723688,2799.576723356242
,48,253,100000,420,0,420,0,100000,1200,780,3229.6386523909623,1333.9566648431428,2784.9864307765815
,49,252,100000,420,0,420,0,100000,1200,780,3211.4804748771935,1323.0154017288899,2770.4753409675636
,50,251,100000,420,0,420,0,100000,1200,780,3193.42438909755,1312.1441205434812,2756.0430155830563
,51,250,100000,420,0,420,0,100000,1200,780,3175.4698210559814,1301.342406994916,2741.6890187243425
,52,249,100000,420,0,420,0,100000,1200,780,3157.6161999836477,1290.6098491717335,2727.4129169264033
,53,248,100000,420,0,420,0,100000,1200,780,3139.8629583207735,1279.9460375295007,2713.2142791442734
,54,247,100000,420,0,420,0,100000,1200,780,3122.209531698608,1269.3505648773828,2699.0926767394803
,55,246,100000,420,0,420,0,100000,1200,780,3104.6553589214786,1258.8230263647793,2685.0476834665524
,56,245,100000,420,0,420,0,100000,1200,780,3087.1998819489586,1248.3630194680459,2671.07887545961
,57,244,100000,420,0,420,0,100000,1200,780,3069.8425458781217,1237.9701439772857,2657.1858312190266
,58,243,100000,420,0,420,0,100000,1200,780,3052.582798925902,1227.6440019832137,2643.368131598164
,59,242,100000,420,0,420,0,100000,1200,780,3035.4200924115557,1217.3841978641003,2629.625359790189
,60,241,100000,420,0,420,0,100000,1200,780,3018.3538807392174,1207.1903382727842,2615.957101314956
,61,240,100000,420,0,420,0,100000,1200,780,3001.383621380555,1197.0620321237616,2602.3629440059676
,62,239,100000,420,0,420,0,100000,1200,780,2984.5087748575233,1186.9988905803464,2588.842477997408
,63,238,100000,420,0,420,0,100000,1200,780,2967.728804725217,1177.000527041904,2575.3952957112488
,64,237,100000,420,0,420,0,100000,1200,780,2951.0431775548113,1167.0665571311558,2562.020991844426
,65,236,100000,420,0,420,0,100000,1200,780,2934.4513629166113,1157.1965986815571,2548.7191633560924
,66,235,100000,420,0,420,0,100000,1200,780,2917.9528333631847,1147.3902717247458,2535.4894094549363
,67,234,100000,420,0,420,0,100000,1200,780,2901.5470644125967,1137.6471984780603,2522.3313315865767
,68,233,100000,420,0,420,0,100000,1200,780,2885.2335345317374,1127.9670033321313,2509.244533421027
,69,232,100000,420,0,420,0,100000,1200,780,2869.01172511974,1118.3493128385387,2496.228620840227
