input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment,investment_final_value,investment_profit_after_tax,investment_net_value_after_tax
"{'number_program': 0, 'amount': 100000, 'chanel': 'משתנה לא צמודה כל 5', 'amortization': 'בוליט', 'duration': 180, 'interest': 0.0483, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,180,100000,402.5,0,402.5,0,100000,1200,797.5,2187.956628839681,711.4007728260137,1950.8230378976764
,2,179,100000,402.5,0,402.5,0,100000,1200,797.5,2175.655158262009,704.4615919765529,1940.8346276031582
,3,178,100000,402.5,0,402.5,0,100000,1200,797.5,2163.4228509284253,697.568657269302,1930.8999651719914
,4,177,100000,402.5,0,402.5,0,100000,1200,797.5,2151.259317978564,690.7216909008009,1921.0187543449638
,5,176,100000,402.5,0,402.5,0,100000,1200,797.5,2139.1641727383726,683.9204166732693,1911.1907005139494
,6,175,100000,402.5,0,402.5,0,100000,1200,797.5,2127.1370307078173,677.1645599854724,1901.4155107126599
,7,174,100000,402.5,0,402.5,0,100000,1200,797.5,2115.177509548659,670.4538478236339,1891.6928936074478
,8,173,100000,402.5,0,402.5,0,100000,1200,797.5,2103.2852290723026,663.7880087524081,1882.0225594881665
,9,172,100000,402.5,0,402.5,0,100000,1200,797.5,2091.459811227706,657.1667729058945,1872.4042202590742
,10,171,100000,402.5,0,402.5,0,100000,1200,797.5,2079.700880089366,650.58987197871,1862.837589429796
,11,170,100000,402.5,0,402.5,0,100000,1200,797.5,2068.008061845366,644.0570392171064,1853.3223821063302
,12,169,100000,402.5,0,402.5,0,100000,1200,797.5,2056.380984785493,637.5680094101433,1843.858314982112
,13,168,100000,402.5,0,402.5,0,100000,1200,797.5,2044.8192792894213,631.1225188809046,1834.4451063291197
,14,167,100000,402.5,0,402.5,0,100000,1200,797.5,2033.322577814962,624.7203054777718,1825.082475989038
,15,166,100000,402.5,0,402.5,0,100000,1200,797.5,2021.8905148863787,618.3611085657395,1815.7701453644654
,16,165,100000,402.5,0,402.5,0,100000,1200,797.5,2010.5227270827704,612.0446690177854,1806.5078374101754
,17,164,100000,402.5,0,402.5,0,100000,1200,797.5,1999.2188530265169,605.7707292062867,1797.2952766244214
,18,163,100000,402.5,0,402.5,0,100000,1200,797.5,1987.9785333717916,599.5390329944848,1788.1321890402967
,19,162,100000,402.5,0,402.5,0,100000,1200,797.5,1976.8014107931397,593.3493257280008,1779.0183022171393
,20,161,100000,402.5,0,402.5,0,100000,1200,797.5,1965.6871299741144,587.2013542263937,1769.9533452319831
,21,160,100000,402.5,0,402.5,0,100000,1200,797.5,1954.6353375959866,581.0948667747726,1760.9370486710623
,22,159,100000,402.5,0,402.5,0,100000,1200,797.5,1943.6456823265103,575.0296131154521,1751.9691446213596
,23,158,100000,402.5,0,402.5,0,100000,1200,797.5,1932.717814808753,569.0053444396551,1743.0493666622012
,24,157,100000,402.5,0,402.5,0,100000,1200,797.5,1921.8513876499935,563.0218133792664,1734.1774498569048
,25,156,100000,402.5,0,402.5,0,100000,1200,797.5,1911.0460554106744,557.078773998627,1725.3531307444655
,26,155,100000,402.5,0,402.5,0,100000,1200,797.5,1900.3014745934224,551.1759817863788,1716.5761473312962
,27,154,100000,402.5,0,402.5,0,100000,1200,797.5,1889.6173036321295,545.3131936473558,1707.846239083011
,28,153,100000,402.5,0,402.5,0,100000,1200,797.5,1878.9932028810938,539.4901678945179,1699.1631469162544
,29,152,100000,402.5,0,402.5,0,100000,1200,797.5,1868.4288346042213,533.7066642409328,1690.5266131905769
,30,151,100000,402.5,0,402.5,0,100000,1200,797.5,1857.9238629642916,527.9624437918033,1681.9363817003573
,31,150,100000,402.5,0,402.5,0,100000,1200,797.5,1847.47795401228,522.2572690365371,1673.3921976667675
,32,149,100000,402.5,0,402.5,0,100000,1200,797.5,1837.0907756767424,516.5909038408663,1664.8938077297869
,33,148,100000,402.5,0,402.5,0,100000,1200,797.5,1826.7619977532588,510.9631134390059,1656.4409599402568
,34,147,100000,402.5,0,402.5,0,100000,1200,797.5,1816.4912918939349,505.37366442585915,1648.033403751982
,35,146,100000,402.5,0,402.5,0,100000,1200,797.5,1806.278331596966,499.82232474926934,1639.670890013876
,36,145,100000,402.5,0,402.5,0,100000,1200,797.5,1796.1227921962557,494.30886370231036,1631.3531709621523
,37,144,100000,402.5,0,402.5,0,100000,1200,797.5,1786.0243508510976,488.833051915626,1623.0800002125557
,38,143,100000,402.5,0,402.5,0,100000,1200,797.5,1775.982686535909,483.39466134980836,1614.8511327526394
,39,142,100000,402.5,0,402.5,0,100000,1200,797.5,1765.9974800300276,477.9934652878212,1606.6663249340872
,40,141,100000,402.5,0,402.5,0,100000,1200,797.5,1756.068413907564,472.62923832746765,1598.5253344650748
,41,140,100000,402.5,0,402.5,0,100000,1200,797.5,1746.1951725273095,467.30175637389743,1590.427920402677
,42,139,100000,402.5,0,402.5,0,100000,1200,797.5,1736.3774420227023,462.01079663215825,1582.3738431453162
,43,138,100000,402.5,0,402.5,0,100000,1200,797.5,1726.6149102918507,456.75613759978904,1574.3628644252544
,44,137,100000,402.5,0,402.5,0,100000,1200,797.5,1716.90726698761,451.53755905945553,1566.3947473011249
,45,136,100000,402.5,0,402.5,0,100000,1200,797.5,1707.2542035077188,446.3548420716266,1558.4692561505099
,46,135,100000,402.5,0,402.5,0,100000,1200,797.5,1697.6554129849858,441.20776896729177,1550.5861566625551
,47,134,100000,402.5,0,402.5,0,100000,1200,797.5,1688.1105902775382,436.09612334072244,1542.7452158306307
,48,133,100000,402.5,0,402.5,0,100000,1200,797.5,1678.6194319591177,431.01969004227,1534.9462019450277
,49,132,100000,402.5,0,402.5,0,100000,1200,797.5,1669.1816363094372,425.97825517120776,1527.1888845857013
,50,131,100000,402.5,0,402.5,0,100000,1200,797.5,1659.7969033045879,420.9716060686132,1519.4730346150502
,51,130,100000,402.5,0,402.5,0,100000,1200,797.5,1650.4649346075025,415.9995313102884,1511.7984241707397
,52,129,100000,402.5,0,402.5,0,100000,1200,797.5,1641.1854335584712,411.0618206997228,1504.1648266585637
,53,128,100000,402.5,0,402.5,0,100000,1200,797.5,1631.9581051657099,406.1582652610942,1496.572016745345
,54,127,100000,402.5,0,402.5,0,100000,1200,797.5,1622.7826560959836,401.28865723231024,1489.0197703518802
,55,126,100000,402.5,0,402.5,0,100000,1200,797.5,1613.658794665281,396.4527900580888,1481.507864645918
,56,125,100000,402.5,0,402.5,0,100000,1200,797.5,1604.586230829542,391.6504583830779,1474.0360780351828
,57,124,100000,402.5,0,402.5,0,100000,1200,797.5,1595.5646761754379,386.8814580450137,1466.6041901604333
,58,123,100000,402.5,0,402.5,0,100000,1200,797.5,1586.5938439112017,382.145586067919,1459.2119818885621
,59,122,100000,402.5,0,402.5,0,100000,1200,797.5,1577.6734488575123,377.4426406553377,1451.8592353057331
,60,121,100000,402.5,0,402.5,0,100000,1200,797.5,1568.8032074384278,372.7724211836096,1444.545733710558
,61,120,100000,402.5,0,402.5,0,100000,1200,797.5,1559.982837672371,368.1347281951819,1437.2712616073104
,62,119,100000,402.5,0,402.5,0,100000,1200,797.5,1551.2120591631663,363.5293633919603,1430.0356046991794
,63,118,100000,402.5,0,402.5,0,100000,1200,797.5,1542.490593091124,358.9561296286949,1422.8385498815592
,64,117,100000,402.5,0,402.5,0,100000,1200,797.5,1533.8181622041789,354.4148309064062,1415.6798852353768
,65,116,100000,402.5,0,402.5,0,100000,1200,797.5,1525.1944908090748,349.9052723658474,1408.559400020459
,66,115,100000,402.5,0,402.5,0,100000,1200,797.5,1516.6193047626014,345.4272602810029,1401.4768846689337
,67,114,100000,402.5,0,402.5,0,100000,1200,797.5,1508.0923314628794,340.98060205262453,1394.4321307786713
,68,113,100000,402.5,0,402.5,0,100000,1200,797.5,1499.6132998406936,336.5651062018037,1387.424931106759
,69,112,100000,402.5,0,402.5,0,100000,1200,797.5,1491.1819403508766,332.18058236358104,1380.4550795630162
,70,111,100000,402.5,0,402.5,0,100000,1200,797.5,1482.79798496374,327.82684128059003,1373.5223712035433
,71,110,100000,402.5,0,402.5,0,100000,1200,797.5,1474.4611671565538,323.50369479673986,1366.6266022243071
,72,109,100000,402.5,0,402.5,0,100000,1200,797.5,1466.1712219050728,319.21095585093053,1359.7675699547626
,73,108,100000,402.5,0,402.5,0,100000,1200,797.5,1457.9278856751132,314.9484384708053,1352.9450728515114
,74,107,100000,402.5,0,402.5,0,100000,1200,797.5,1449.7308964141741,310.71595776653976,1346.1589104919942
,75,106,100000,402.5,0,402.5,0,100000,1200,797.5,1441.5799935431066,306.5133299246626,1339.4088835682192
,76,105,100000,402.5,0,402.5,0,100000,1200,797.5,1433.4749179478308,302.3403722019148,1332.6947938805258
,77,104,100000,402.5,0,402.5,0,100000,1200,797.5,1425.415411971098,298.1969029191411,1326.0164443313843
,78,103,100000,402.5,0,402.5,0,100000,1200,797.5,1417.4012194043005,294.08274145521824,1319.3736389192277
,79,102,100000,402.5,0,402.5,0,100000,1200,797.5,1409.4320854793266,289.99770824101523,1312.7661827323216
,80,101,100000,402.5,0,402.5,0,100000,1200,797.5,1401.5077568604613,285.9416247533891,1306.193881942665
,81,100,100000,402.5,0,402.5,0,100000,1200,797.5,1393.6279816363335,281.9143135092155,1299.6565437999284
,82,99,100000,402.5,0,402.5,0,100000,1200,797.5,1385.7925093119065,277.9155980594502,1293.1539766254232
,83,98,100000,402.5,0,402.5,0,100000,1200,797.5,1378.0010908005174,273.9453029832283,1286.685989806108
,84,97,100000,402.5,0,402.5,0,100000,1200,797.5,1370.253478415956,270.0032538819928,1280.2523937886249
,85,96,100000,402.5,0,402.5,0,100000,1200,797.5,1362.5494258645917,266.0892773736585,1273.8530000733722
,86,95,100000,402.5,0,402.5,0,100000,1200,797.5,1354.8886882375461,262.20320108681005,1267.4876212086094
,87,94,100000,402.5,0,402.5,0,100000,1200,797.5,1347.2710220029035,258.3448536549285,1261.156070784594
,88,93,100000,402.5,0,402.5,0,100000,1200,797.5,1339.6961849979728,254.5140647106567,1254.8581634277539
,89,92,100000,402.5,0,402.5,0,100000,1200,797.5,1332.1639364215869,250.71066488009166,1248.5937147948896
,90,91,100000,402.5,0,402.5,0,100000,1200,797.5,1324.6740368264493,246.93448577711237,1242.3625415674119
,91,90,100000,402.5,0,402.5,0,100000,1200,797.5,1317.2262481115204,243.1853599977383,1236.1644614456077
,92,89,100000,402.5,0,402.5,0,100000,1200,797.5,1309.8203335144499,239.46312111452073,1229.9992931429429
,93,88,100000,402.5,0,402.5,0,100000,1200,797.5,1302.4560576040499,235.76760367096554,1223.8668563803947
,94,87,100000,402.5,0,402.5,0,100000,1200,797.5,1295.13318627281,232.0986431759871,1217.7669718808143
,95,86,100000,402.5,0,402.5,0,100000,1200,797.5,1287.8514867294555,228.4560760983935,1211.6994613633242
,96,85,100000,402.5,0,402.5,0,100000,1200,797.5,1280.6107274915476,224.83973986140498,1205.664147537746
