Parameter,Value
Loan Type,פריים
Interest Rate (%),3.0
Loan Term (months),252
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,פריים
Amortization Method,שפיצר
Total Monthly Payments,252
Total Mortgage Interest,349067.27
Extraction Timestamp,20250729_010642
