Parameter,Value
Loan Type,קבועה לא צמודה
Interest Rate (%),2.5
Loan Term (months),276
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה לא צמודה
Amortization Method,שפיצר
Total Monthly Payments,276
Total Mortgage Interest,315914.56
Extraction Timestamp,20250729_025138
