Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),6.0
Loan Term (months),120
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,381757.41
Extraction Timestamp,20250729_015540
