Parameter,Value
Loan Type,פריים
Interest Rate (%),5.5
Loan Term (months),60
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,פריים
Amortization Method,שפיצר
Total Monthly Payments,60
Total Mortgage Interest,146069.73
Extraction Timestamp,20250729_034205
