Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),216
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,584134.59
Extraction Timestamp,20250727_173415
