Parameter,Value
Loan Type,פריים
Interest Rate (%),5.5
Loan Term (months),60
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,פריים
Amortization Method,קרן שווה
Total Monthly Payments,60
Total Mortgage Interest,139791.67
Extraction Timestamp,20250727_192950
