Parameter,Value
Loan Type,פריים
Interest Rate (%),5.0
Loan Term (months),168
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,פריים
Amortization Method,שפיצר
Total Monthly Payments,168
Total Mortgage Interest,392502.79
Extraction Timestamp,20250729_050654
