Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),5.75
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,1312504.26
Extraction Timestamp,20250729_041115
