Parameter,Value
Loan Type,משתנה לא צמודה
Interest Rate (%),2.5
Loan Term (months),120
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,משתנה לא צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,131238.82
Extraction Timestamp,20250729_031814
