input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'שפיצר', 'duration': 132, 'interest': 0.0275, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,132,1000000,2291.6666666666665,8787.883545953186,6496.2168792865195,0,993503.7831207134
,2,131,993503.7831207134,2276.779502984968,8787.883545953182,6511.104042968214,0,986992.6790777452
,3,130,986992.6790777452,2261.8582228864993,8787.883545953182,6526.025323066682,0,980466.6537546786
,4,129,980466.6537546786,2246.902748187805,8787.883545953182,6540.980797765376,0,973925.6729569131
,5,128,973925.6729569131,2231.913000526259,8787.883545953177,6555.970545426917,0,967369.7024114862
,6,127,967369.7024114862,2216.888901359656,8787.883545953177,6570.99464459352,0,960798.7077668926
,7,126,960798.7077668926,2201.8303719657956,8787.883545953173,6586.053173987377,0,954212.6545929052
,8,125,954212.6545929052,2186.7373334420745,8787.88354595317,6601.146212511095,0,947611.5083803941
,9,124,947611.5083803941,2171.6097067050696,8787.883545953166,6616.273839248096,0,940995.234541146
,10,123,940995.234541146,2156.447412490126,8787.883545953164,6631.436133463038,0,934363.7984076829
,11,122,934363.7984076829,2141.25037135094,8787.88354595316,6646.633174602221,0,927717.1652330807
,12,121,927717.1652330807,2126.0185036591433,8787.883545953158,6661.865042294015,0,921055.3001907867
,13,120,921055.3001907867,2110.7517296038864,8787.883545953155,6677.131816349269,0,914378.1683744375
,14,119,914378.1683744375,2095.4499691914193,8787.883545953153,6692.433576761734,0,907685.7347976757
,15,118,907685.7347976757,2080.113142244674,8787.883545953153,6707.770403708479,0,900977.9643939673
,16,117,900977.9643939673,2064.7411684028416,8787.883545953147,6723.142377550306,0,894254.822016417
,17,116,894254.822016417,2049.3339671209555,8787.883545953144,6738.549578832188,0,887516.2724375848
,18,115,887516.2724375848,2033.8914576694651,8787.883545953144,6753.992088283679,0,880762.2803493012
,19,114,880762.2803493012,2018.4135591338152,8787.883545953144,6769.469986819328,0,873992.8103624819
,20,113,873992.8103624819,2002.900190414021,8787.883545953142,6784.9833555391215,0,867207.8270069427
,21,112,867207.8270069427,1987.3512702242438,8787.883545953138,6800.532275728894,0,860407.2947312138
,22,111,860407.2947312138,1971.766717092365,8787.883545953138,6816.116828860773,0,853591.177902353
,23,110,853591.177902353,1956.146449359559,8787.883545953133,6831.737096593573,0,846759.4408057594
,24,109,846759.4408057594,1940.4903851798654,8787.883545953131,6847.393160773266,0,839912.0476449862
,25,108,839912.0476449862,1924.79844251976,8787.88354595313,6863.085103433369,0,833048.9625415528
,26,107,833048.9625415528,1909.0705391577253,8787.883545953122,6878.813006795397,0,826170.1495347575
,27,106,826170.1495347575,1893.3065926838192,8787.88354595312,6894.576953269301,0,819275.5725814882
