input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'שפיצר', 'duration': 240, 'interest': 0.0225, 'cpi': 0.018000000000000002, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,240,1001500,1877.8125,5185.849980053944,3308.037480053944,1497.2879437799193,999689.250463726
,2,239,999689.250463726,1874.4173446194861,5193.628755024025,3319.2114104045386,1494.5550585799824,997864.5941119015
,3,238,997864.5941119015,1870.9961139598151,5201.419198156562,3330.4230841967465,1491.8012565415572,996025.9722842462
,4,237,996025.9722842462,1867.5486980329615,5209.221326953797,3341.6726289208355,1489.0264494829883,994173.3261048084
,5,236,994173.3261048084,1864.0749864465156,5217.035158944229,3352.9601724977133,1486.2305488984664,992306.5964812092
,6,235,992306.5964812092,1860.5748684022672,5224.860711682647,3364.2858432803796,1483.4134659568933,990425.7241038857
,7,234,990425.7241038857,1857.0482326947856,5232.698002750171,3375.6497700553855,1480.5751115007456,988530.6494453311
,8,233,988530.6494453311,1853.4949677099958,5240.5470497542965,3387.0520820443007,1477.7153960449305,986621.3127593317
,9,232,986621.3127593317,1849.9149614237467,5248.407870328928,3398.492908905181,1474.83422977564,984697.6540802021
,10,231,984697.6540802021,1846.308101400379,5256.2804821344225,3409.9723807340433,1471.9315225492023,982759.6132220173
,11,230,982759.6132220173,1842.6742747912824,5264.164902857626,3421.4906280663436,1469.0071838909266,980807.1297778419
,12,229,980807.1297778419,1839.0133683334534,5272.061150211913,3433.0477818784593,1466.0611229939452,978840.1431189573
,13,228,978840.1431189573,1835.3252683480448,5279.96924193723,3444.6439735891854,1463.0932487180523,976858.5923940862
,14,227,976858.5923940862,1831.6098607389115,5287.889195800138,3456.2793350612264,1460.1034695885378,974862.4165286135
,15,226,974862.4165286135,1827.8670309911504,5295.821029593839,3467.9539986026884,1457.0916937950165,972851.5542238059
,16,225,972851.5542238059,1824.096664169636,5303.76476113823,3479.668096968594,1454.0578291902561,970825.9439560276
,17,224,970825.9439560276,1820.2986449175517,5311.720408279938,3491.4217633623866,1451.0017832889982,968785.5239759543
,18,223,968785.5239759543,1816.4728574549142,5319.6879888923595,3503.215131437445,1447.9234632667756,966730.2323077837
,19,222,966730.2323077837,1812.6191855770944,5327.6675208757,3515.0483352986053,1444.8227759587278,964660.0067484437
,20,221,964660.0067484437,1808.7375126533318,5335.659022157012,3526.9215095036807,1441.6996278584102,962574.7848667983
,21,220,962574.7848667983,1804.8277216252468,5343.662510690248,3538.8347890650016,1438.5539251166003,960474.5040028499
,22,219,960474.5040028499,1800.8896950053436,5351.678004456286,3550.788309450942,1435.3855735400987,958359.1012669391
,23,218,958359.1012669391,1796.9233148755106,5359.70552146297,3562.7822065874593,1432.1944785905275,956228.5135389421
,24,217,956228.5135389421,1792.9284628855164,5367.745079745166,3574.816616859649,1428.9805453831239,954082.6774674656
,25,216,954082.6774674656,1788.905020251498,5375.796697364784,3586.8916771132863,1425.7436786855287,951921.5294690379
,26,215,951921.5294690379,1784.852867754446,5383.860392410831,3599.007524656385,1422.4837829165726,949745.0057272981
,27,214,949745.0057272981,1780.7718857386837,5391.936182999448,3611.164297260764,1419.2007621450562,947553.0421921824
,28,213,947553.0421921824,1776.6619541103419,5400.024087273948,3623.362133163606,1415.8945200885285,945345.5745791073
,29,212,945345.5745791073,1772.5229523358262,5408.12412340486,3635.601171069034,1412.5649601120576,943122.5383681504
,30,211,943122.5383681504,1768.354759440282,5416.23630958997,3647.8815501496883,1409.2119852270014,940883.8688032277
,31,210,940883.8688032277,1764.1572540060517,5424.360664054355,3660.2034100483033,1405.8354980897693,938629.5008912692
,32,209,938629.5008912692,1759.9303141711296,5432.4972050504375,3672.5668908793077,1402.435401000585,936359.3694013904
,33,208,936359.3694013904,1755.673817627607,5440.645950858013,3684.972133230406,1399.0115959022403,934073.4088640623
,34,207,934073.4088640623,1751.3876416201167,5448.8069197843015,3697.419278164185,1395.5639843788474,931771.5535702769
,35,206,931771.5535702769,1747.0716629442693,5456.980130163979,3709.9084672197096,1392.092467654586,929453.7375707119
,36,205,929453.7375707119,1742.7257579450848,5465.165600359226,3722.4398424141414,1388.5969465924468,927119.8946748902
,37,204,927119.8946748902,1738.349802515419,5473.363348759765,3735.0135462443463,1385.077321692969,924769.9584503388
,38,203,924769.9584503388,1733.9436720943852,5481.573393782905,3747.6297216885205,1381.5334930929755,922403.8622217432
,39,202,922403.8622217432,1729.5072416657686,5489.795753873581,3760.2885122078123,1377.9653605643034,920021.5390700997
,40,201,920021.5390700997,1725.040385756437,5498.030447504392,3772.990061747955,1374.372823512528,917622.9218318643
,41,200,917622.9218318643,1720.5429784347455,5506.27749317565,3785.734514740905,1370.7557809756854,915207.9430980991
,42,199,915207.9430980991,1716.0148933089358,5514.536909415415,3798.522016106479,1367.1141316229891,912776.5352136155
,43,198,912776.5352136155,1711.456003525529,5522.808714779538,3811.3527112540087,1363.4477737535424,910328.630276115
,44,197,910328.630276115,1706.8661817677157,5531.092927851708,3824.226746083992,1359.756605295047,907864.1601353261
,45,196,907864.1601353261,1702.2453002537363,5539.389567243486,3837.14426698975,1356.0405238025046,905383.0563921388
,46,195,905383.0563921388,1697.5932307352602,5547.698651594353,3850.105420859092,1352.29942645692,902885.2503977367
,47,194,902885.2503977367,1692.9098444957563,5556.020199571745,3863.110355075989,1348.5332100639912,900370.6732527246
,48,193,900370.6732527246,1688.1950123488584,5564.354229871102,3876.159217522243,1344.7417710528036,897839.2558062552
,49,192,897839.2558062552,1683.4486046367283,5572.70076121591,3889.2521565791812,1340.9250054745141,895290.9286551505
,50,191,895290.9286551505,1678.670491228407,5581.059812357736,3902.389321129329,1337.082809001032,892725.6221430221
,51,190,892725.6221430221,1673.8605415181664,5589.431402076273,3915.5708605581067,1333.2150769236964,890143.2663593878
,52,189,890143.2663593878,1669.018624423852,5597.815549179388,3928.7969247555357,1329.3217041519486,887543.7911387841
,53,188,887543.7911387841,1664.1446083852202,5606.212272503157,3942.0676641179366,1325.4025852119996,884927.1260598783
,54,187,884927.1260598783,1659.2383613622717,5614.621590911914,3955.3832295496422,1321.4576142454932,882293.2004445741
,55,186,882293.2004445741,1654.2997508335764,5623.043523298284,3968.743772464707,1317.4866850081644,879641.9433571176
,56,185,879641.9433571176,1649.3286437945953,5631.4780885832315,3982.149444788636,1313.4896908684937,876973.2836031975
,57,184,876973.2836031975,1644.3249067559952,5639.925305716106,3995.6003989601104,1309.4665248063563,874287.1497290438
,58,183,874287.1497290438,1639.2884057419571,5648.385193674683,4009.0967879327263,1305.417079411667,871583.4700205228
,59,182,871583.4700205228,1634.2190062884802,5656.857771465196,4022.6387651767154,1301.3412468830193,868862.1725022291
,60,181,868862.1725022291,1629.1165734416795,5665.343058122395,4036.226484680715,1297.238919026323,866123.1849365748
