input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'קרן שווה', 'duration': 108, 'interest': 0.06, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,108,1000000,5000,9259.25925925926,14259.25925925926,0,990740.7407407408
,2,107,990740.7407407408,4953.703703703704,9259.25925925926,14212.962962962964,0,981481.4814814816
,3,106,981481.4814814816,4907.407407407408,9259.259259259261,14166.666666666668,0,972222.2222222224
,4,105,972222.2222222224,4861.111111111112,9259.259259259261,14120.370370370372,0,962962.9629629632
,5,104,962962.9629629632,4814.814814814816,9259.259259259261,14074.074074074077,0,953703.7037037039
,6,103,953703.7037037039,4768.51851851852,9259.259259259261,14027.777777777781,0,944444.4444444447
,7,102,944444.4444444447,4722.2222222222235,9259.259259259263,13981.481481481485,0,935185.1851851855
,8,101,935185.1851851855,4675.925925925928,9259.259259259263,13935.18518518519,0,925925.9259259263
,9,100,925925.9259259263,4629.629629629631,9259.259259259263,13888.888888888894,0,916666.6666666671
,10,99,916666.6666666671,4583.333333333336,9259.259259259263,13842.592592592599,0,907407.4074074079
,11,98,907407.4074074079,4537.037037037039,9259.259259259265,13796.296296296303,0,898148.1481481487
,12,97,898148.1481481487,4490.740740740744,9259.259259259265,13750.000000000007,0,888888.8888888895
,13,96,888888.8888888895,4444.444444444447,9259.259259259265,13703.703703703712,0,879629.6296296302
,14,95,879629.6296296302,4398.148148148151,9259.259259259266,13657.407407407418,0,870370.370370371
,15,94,870370.370370371,4351.851851851855,9259.259259259266,13611.11111111112,0,861111.1111111118
,16,93,861111.1111111118,4305.555555555559,9259.259259259266,13564.814814814825,0,851851.8518518526
,17,92,851851.8518518526,4259.259259259263,9259.259259259268,13518.518518518531,0,842592.5925925934
,18,91,842592.5925925934,4212.962962962967,9259.259259259268,13472.222222222235,0,833333.3333333342
,19,90,833333.3333333342,4166.666666666671,9259.259259259268,13425.925925925938,0,824074.074074075
,20,89,824074.074074075,4120.370370370375,9259.25925925927,13379.629629629646,0,814814.8148148158
,21,88,814814.8148148158,4074.074074074079,9259.25925925927,13333.333333333348,0,805555.5555555564
,22,87,805555.5555555564,4027.7777777777824,9259.25925925927,13287.037037037053,0,796296.2962962971
,23,86,796296.2962962971,3981.481481481486,9259.259259259268,13240.740740740754,0,787037.0370370379
,24,85,787037.0370370379,3935.1851851851898,9259.25925925927,13194.44444444446,0,777777.7777777787
,25,84,777777.7777777787,3888.8888888888937,9259.25925925927,13148.148148148164,0,768518.5185185194
,26,83,768518.5185185194,3842.5925925925967,9259.25925925927,13101.851851851867,0,759259.25925926
,27,82,759259.25925926,3796.2962962963,9259.259259259268,13055.55555555557,0,750000.0000000008
,28,81,750000.0000000008,3750.000000000004,9259.25925925927,13009.259259259274,0,740740.7407407416
,29,80,740740.7407407416,3703.703703703708,9259.25925925927,12962.962962962978,0,731481.4814814823
,30,79,731481.4814814823,3657.4074074074115,9259.25925925927,12916.666666666682,0,722222.222222223
,31,78,722222.222222223,3611.111111111115,9259.259259259268,12870.370370370383,0,712962.9629629637
,32,77,712962.9629629637,3564.814814814819,9259.25925925927,12824.07407407409,0,703703.7037037045
,33,76,703703.7037037045,3518.518518518523,9259.25925925927,12777.777777777792,0,694444.4444444452
,34,75,694444.4444444452,3472.2222222222263,9259.25925925927,12731.481481481496,0,685185.1851851859
,35,74,685185.1851851859,3425.9259259259293,9259.259259259268,12685.185185185197,0,675925.9259259267
,36,73,675925.9259259267,3379.629629629633,9259.25925925927,12638.888888888903,0,666666.6666666674
,37,72,666666.6666666674,3333.333333333337,9259.25925925927,12592.592592592608,0,657407.4074074081
,38,71,657407.4074074081,3287.0370370370406,9259.25925925927,12546.29629629631,0,648148.1481481488
,39,70,648148.1481481488,3240.740740740744,9259.259259259268,12500.000000000013,0,638888.8888888896
,40,69,638888.8888888896,3194.444444444448,9259.25925925927,12453.703703703719,0,629629.6296296304
,41,68,629629.6296296304,3148.148148148152,9259.25925925927,12407.407407407421,0,620370.370370371
,42,67,620370.370370371,3101.8518518518554,9259.25925925927,12361.111111111126,0,611111.1111111117
,43,66,611111.1111111117,3055.5555555555584,9259.259259259268,12314.814814814827,0,601851.8518518525
,44,65,601851.8518518525,3009.2592592592623,9259.25925925927,12268.518518518533,0,592592.5925925933
,45,64,592592.5925925933,2962.9629629629667,9259.25925925927,12222.222222222237,0,583333.333333334
,46,63,583333.333333334,2916.6666666666697,9259.259259259268,12175.925925925938,0,574074.0740740747
,47,62,574074.0740740747,2870.3703703703736,9259.25925925927,12129.629629629644,0,564814.8148148155
,48,61,564814.8148148155,2824.0740740740775,9259.259259259272,12083.33333333335,0,555555.5555555562
,49,60,555555.5555555562,2777.777777777781,9259.25925925927,12037.037037037051,0,546296.2962962969
,50,59,546296.2962962969,2731.4814814814845,9259.259259259268,11990.740740740752,0,537037.0370370377
,51,58,537037.0370370377,2685.1851851851884,9259.25925925927,11944.444444444458,0,527777.7777777785
,52,57,527777.7777777785,2638.8888888888923,9259.259259259272,11898.148148148164,0,518518.5185185192
,53,56,518518.5185185192,2592.592592592596,9259.259259259272,11851.851851851869,0,509259.2592592599
,54,55,509259.2592592599,2546.2962962962997,9259.259259259272,11805.555555555571,0,500000.00000000064
,55,54,500000.00000000064,2500.000000000003,9259.259259259272,11759.259259259275,0,490740.74074074137
,56,53,490740.74074074137,2453.703703703707,9259.259259259272,11712.962962962978,0,481481.4814814821
,57,52,481481.4814814821,2407.4074074074106,9259.259259259272,11666.666666666682,0,472222.22222222283
,58,51,472222.22222222283,2361.111111111114,9259.259259259272,11620.370370370387,0,462962.96296296356
,59,50,462962.96296296356,2314.814814814818,9259.259259259272,11574.07407407409,0,453703.7037037043
,60,49,453703.7037037043,2268.5185185185214,9259.259259259272,11527.777777777794,0,444444.444444445
,61,48,444444.444444445,2222.2222222222254,9259.259259259272,11481.481481481496,0,435185.18518518575
,62,47,435185.18518518575,2175.925925925929,9259.259259259272,11435.1851851852,0,425925.9259259265
,63,46,425925.9259259265,2129.6296296296323,9259.259259259272,11388.888888888905,0,416666.6666666672
,64,45,416666.6666666672,2083.333333333336,9259.259259259272,11342.592592592608,0,407407.40740740794
,65,44,407407.40740740794,2037.0370370370397,9259.259259259272,11296.296296296312,0,398148.14814814867
,66,43,398148.14814814867,1990.7407407407434,9259.259259259272,11250.000000000015,0,388888.8888888894
,67,42,388888.8888888894,1944.444444444447,9259.259259259272,11203.703703703719,0,379629.62962963013
,68,41,379629.62962963013,1898.1481481481508,9259.259259259272,11157.407407407423,0,370370.37037037086
,69,40,370370.37037037086,1851.8518518518542,9259.259259259272,11111.111111111126,0,361111.1111111116
,70,39,361111.1111111116,1805.555555555558,9259.259259259272,11064.81481481483,0,351851.8518518523
,71,38,351851.8518518523,1759.2592592592616,9259.259259259272,11018.518518518533,0,342592.59259259305
,72,37,342592.59259259305,1712.9629629629653,9259.259259259272,10972.222222222237,0,333333.3333333338
,73,36,333333.3333333338,1666.666666666669,9259.259259259272,10925.925925925942,0,324074.0740740745
,74,35,324074.0740740745,1620.3703703703725,9259.259259259272,10879.629629629644,0,314814.81481481524
,75,34,314814.81481481524,1574.0740740740762,9259.259259259272,10833.333333333348,0,305555.55555555597
,76,33,305555.55555555597,1527.7777777777799,9259.259259259272,10787.037037037051,0,296296.2962962967
,77,32,296296.2962962967,1481.4814814814836,9259.259259259272,10740.740740740755,0,287037.03703703743
,78,31,287037.03703703743,1435.1851851851873,9259.259259259272,10694.44444444446,0,277777.77777777816
,79,30,277777.77777777816,1388.8888888888907,9259.259259259272,10648.148148148162,0,268518.5185185189
,80,29,268518.5185185189,1342.5925925925944,9259.259259259272,10601.851851851867,0,259259.25925925962
,81,28,259259.25925925962,1296.2962962962981,9259.259259259272,10555.55555555557,0,250000.00000000035
,82,27,250000.00000000035,1250.0000000000018,9259.259259259272,10509.259259259274,0,240740.74074074108
,83,26,240740.74074074108,1203.7037037037055,9259.259259259272,10462.962962962978,0,231481.4814814818
,84,25,231481.4814814818,1157.407407407409,9259.259259259272,10416.66666666668,0,222222.22222222254
,85,24,222222.22222222254,1111.1111111111127,9259.259259259272,10370.370370370385,0,212962.96296296327
,86,23,212962.96296296327,1064.8148148148164,9259.259259259272,10324.074074074088,0,203703.703703704
,87,22,203703.703703704,1018.5185185185201,9259.259259259272,10277.777777777792,0,194444.44444444473
,88,21,194444.44444444473,972.2222222222236,9259.259259259274,10231.481481481498,0,185185.18518518546
,89,20,185185.18518518546,925.9259259259273,9259.259259259274,10185.1851851852,0,175925.9259259262
,90,19,175925.9259259262,879.6296296296309,9259.259259259274,10138.888888888905,0,166666.66666666692
,91,18,166666.66666666692,833.3333333333346,9259.259259259274,10092.592592592608,0,157407.40740740765
,92,17,157407.40740740765,787.0370370370383,9259.259259259274,10046.296296296312,0,148148.14814814838
,93,16,148148.14814814838,740.7407407407419,9259.259259259274,10000.000000000016,0,138888.8888888891
