input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'שפיצר', 'duration': 216, 'interest': 0.05, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,216,1000000,4166.666666666667,7030.338519977036,2863.6718533103694,0,997136.3281466897
,2,215,997136.3281466897,4154.734700611207,7030.338519977037,2875.6038193658305,0,994260.7243273238
,3,214,994260.7243273238,4142.753018030516,7030.338519977036,2887.5855019465207,0,991373.1388253773
,4,213,991373.1388253773,4130.721411772405,7030.338519977037,2899.617108204632,0,988473.5217171727
,5,212,988473.5217171727,4118.639673821553,7030.338519977036,2911.698846155484,0,985561.8228710173
,6,211,985561.8228710173,4106.507595295905,7030.338519977036,2923.8309246811314,0,982637.9919463361
,7,210,982637.9919463361,4094.3249664430673,7030.338519977036,2936.013553533969,0,979701.9783928022
,8,209,979701.9783928022,4082.0915766366757,7030.338519977036,2948.2469433403608,0,976753.7314494618
,9,208,976753.7314494618,4069.8072143727572,7030.3385199770355,2960.5313056042783,0,973793.2001438575
,10,207,973793.2001438575,4057.471667266073,7030.338519977037,2972.8668527109644,0,970820.3332911466
,11,206,970820.3332911466,4045.084722046444,7030.338519977036,2985.2537979305926,0,967835.079493216
,12,205,967835.079493216,4032.6461645550667,7030.338519977036,2997.6923554219698,0,964837.387137794
,13,204,964837.387137794,4020.1557797408086,7030.338519977038,3010.1827402362296,0,961827.2043975578
,14,203,961827.2043975578,4007.6133516564905,7030.3385199770355,3022.725168320545,0,958804.4792292372
,15,202,958804.4792292372,3995.018663455155,7030.338519977037,3035.3198565218822,0,955769.1593727153
,16,201,955769.1593727153,3982.3714973863134,7030.3385199770355,3047.967022590722,0,952721.1923501246
,17,200,952721.1923501246,3969.6716347921856,7030.3385199770355,3060.66688518485,0,949660.5254649398
,18,199,949660.5254649398,3956.9188561039155,7030.3385199770355,3073.41966387312,0,946587.1058010666
,19,198,946587.1058010666,3944.1129408377774,7030.3385199770355,3086.225579139258,0,943500.8802219273
,20,197,943500.8802219273,3931.253667591364,7030.338519977035,3099.0848523856707,0,940401.7953695416
,21,196,940401.7953695416,3918.340814039757,7030.3385199770355,3111.9977059372786,0,937289.7976636044
,22,195,937289.7976636044,3905.374156931685,7030.3385199770355,3124.9643630453506,0,934164.833300559
,23,194,934164.833300559,3892.3534720856624,7030.3385199770355,3137.985047891373,0,931026.8482526676
,24,193,931026.8482526676,3879.2785343861146,7030.338519977035,3151.05998559092,0,927875.7882670767
,25,192,927875.7882670767,3866.1491177794865,7030.3385199770355,3164.189402197549,0,924711.5988648791
,26,191,924711.5988648791,3852.9649952703294,7030.338519977035,3177.373524706705,0,921534.2253401724
,27,190,921534.2253401724,3839.725938917385,7030.338519977034,3190.6125810596486,0,918343.6127591127
,28,189,918343.6127591127,3826.431719829636,7030.338519977033,3203.9068001473966,0,915139.7059589654
,29,188,915139.7059589654,3813.082108162356,7030.338519977035,3217.256411814679,0,911922.4495471506
,30,187,911922.4495471506,3799.6768731131274,7030.338519977034,3230.6616468639063,0,908691.7879002867
,31,186,908691.7879002867,3786.2157829178614,7030.338519977034,3244.1227370591723,0,905447.6651632276
,32,185,905447.6651632276,3772.6986048467816,7030.338519977034,3257.639915130252,0,902190.0252480974
,33,184,902190.0252480974,3759.125105200406,7030.338519977035,3271.2134147766287,0,898918.8118333208
,34,183,898918.8118333208,3745.495049305503,7030.338519977034,3284.8434706715307,0,895633.9683626492
,35,182,895633.9683626492,3731.808201511038,7030.338519977033,3298.5303184659947,0,892335.4380441832
,36,181,892335.4380441832,3718.0643251840966,7030.338519977034,3312.274194792937,0,889023.1638493902
,37,180,889023.1638493902,3704.2631827057926,7030.338519977034,3326.075337271241,0,885697.088512119
,38,179,885697.088512119,3690.4045354671625,7030.338519977033,3339.9339845098702,0,882357.1545276091
,39,178,882357.1545276091,3676.4881438650377,7030.338519977033,3353.850376111995,0,879003.3041514971
,40,177,879003.3041514971,3662.5137672979045,7030.338519977033,3367.8247526791283,0,875635.479398818
,41,176,875635.479398818,3648.4811641617416,7030.338519977033,3381.857355815291,0,872253.6220430027
,42,175,872253.6220430027,3634.390091845845,7030.338519977033,3395.948428131188,0,868857.6736148716
,43,174,868857.6736148716,3620.2403067286314,7030.338519977032,3410.0982132484005,0,865447.5754016232
,44,173,865447.5754016232,3606.0315641734296,7030.338519977033,3424.306955803603,0,862023.2684458195
,45,172,862023.2684458195,3591.7636185242477,7030.338519977032,3438.574901452784,0,858584.6935443667
,46,171,858584.6935443667,3577.436223101528,7030.338519977032,3452.902296875504,0,855131.7912474913
,47,170,855131.7912474913,3563.04913019788,7030.338519977033,3467.2893897791528,0,851664.501857712
,48,169,851664.501857712,3548.6020910738002,7030.338519977032,3481.7364289032316,0,848182.7654288089
,49,168,848182.7654288089,3534.0948559533704,7030.338519977033,3496.2436640236624,0,844686.5217647852
,50,167,844686.5217647852,3519.5271740199382,7030.338519977033,3510.8113459570945,0,841175.7104188281
,51,166,841175.7104188281,3504.8987934117836,7030.338519977032,3525.4397265652483,0,837650.2706922628
,52,165,837650.2706922628,3490.2094612177616,7030.338519977031,3540.1290587592694,0,834110.1416335035
,53,164,834110.1416335035,3475.458923472931,7030.338519977031,3554.8795965041,0,830555.2620369993
,54,163,830555.2620369993,3460.646925154164,7030.338519977031,3569.691594822867,0,826985.5704421764
,55,162,826985.5704421764,3445.773210175735,7030.33851997703,3584.565309801295,0,823401.0051323752
,56,161,823401.0051323752,3430.8375213848963,7030.33851997703,3599.500998592134,0,819801.504133783
,57,160,819801.504133783,3415.839600557429,7030.338519977029,3614.4989194196,0,816187.0052143635
,58,159,816187.0052143635,3400.779188393181,7030.33851997703,3629.559331583849,0,812557.4458827795
,59,158,812557.4458827795,3385.6560245115816,7030.338519977031,3644.6824954654494,0,808912.763387314
,60,157,808912.763387314,3370.469847447142,7030.338519977029,3659.868672529887,0,805252.8947147841
,61,156,805252.8947147841,3355.2203946449335,7030.338519977028,3675.1181253320947,0,801577.776589452
,62,155,801577.776589452,3339.90740245605,7030.338519977028,3690.431117520978,0,797887.345471931
