input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'שפיצר', 'duration': 156, 'interest': 0.04, 'cpi': 0.03, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,156,1002500,3341.666666666667,8251.739460953338,4910.0727942866715,2493.9748180142833,1000083.9020237277
,2,155,1000083.9020237277,3333.613006745759,8272.368809605723,4938.755802859964,2487.8628655521693,997633.0090864198
,3,154,997633.0090864198,3325.4433636214,8293.049731629739,4967.606368008339,2481.6635067960287,995147.0662252075
,4,153,995147.0662252075,3317.1568874173586,8313.782355958814,4996.625468541455,2475.3761018916653,992625.8168585578
,5,152,992625.8168585578,3308.752722861859,8334.566811848712,5025.814088986853,2469.0000069239272,990069.0027764948
,6,151,990069.0027764948,3300.230009254983,8355.403228878335,5055.1732196233515,2462.5345738921787,987476.3641307636
,7,150,987476.3641307636,3291.5878804358786,8376.291736950529,5084.70385651465,2455.9791506856222,984847.6394249345
,8,149,984847.6394249345,3282.825464749782,8397.232466292908,5114.407001543126,2449.3330810584785,982182.5655044499
,9,148,982182.5655044499,3273.941885014833,8418.225547458642,5144.283662443809,2442.5957046050153,979480.877546611
,10,147,979480.877546611,3264.9362584887035,8439.271111327289,5174.334852838585,2435.766356734431,976742.3090505069
,11,146,976742.3090505069,3255.8076968350233,8460.369289105609,5204.561592270586,2428.8443686455907,973966.5918268819
,12,145,973966.5918268819,3246.5553060896063,8481.520212328374,5234.964906238768,2421.829067301608,971153.4559879447
,13,144,971153.4559879447,3237.178186626483,8502.724012859195,5265.545826232712,2414.71977540428,968302.6299371163
,14,143,968302.6299371163,3227.675433123721,8523.980822891344,5296.305389767624,2407.5158113683715,965413.840358717
,15,142,965413.840358717,3218.046134529057,8545.290774948573,5327.244640419516,2400.216489295744,962486.8122075932
,16,141,962486.8122075932,3208.289374025311,8566.654001885945,5358.364627860634,2392.821118949332,959521.268698682
,17,140,959521.268698682,3198.404228995607,8588.070636890663,5389.666407895056,2385.3290057269674,956516.9312965139
,18,139,956516.9312965139,3188.38977098838,8609.54081348289,5421.15104249451,2377.739450635049,953473.5197046545
,19,138,953473.5197046545,3178.2450656821816,8631.064665516598,5452.819599834416,2370.05175026205,950390.7518550821
,20,137,950390.7518550821,3167.969172850274,8652.642327180392,5484.673154330118,2362.26519675188,947268.3438975039
,21,136,947268.3438975039,3157.5611463250134,8674.273932998343,5516.71278667333,2354.3790777770764,944106.0101886076
,22,135,944106.0101886076,3147.0200339620255,8695.959617830842,5548.939583868816,2346.392676511847,940903.4632812507
,23,134,940903.4632812507,3136.344877604169,8717.69951687542,5581.354639271251,2338.3052716049488,937660.4139135843
,24,133,937660.4139135843,3125.534713045281,8739.493765667608,5613.959052622327,2330.116137152405,934376.5709981144
,25,132,934376.5709981144,3114.588569993715,8761.342500081779,5646.7539300880635,2321.824542670066,931051.6416106964
,26,131,931051.6416106964,3103.505472035655,8783.245856331985,5679.74038429633,2313.4297530660006,927685.3309794662
,27,130,927685.3309794662,3092.284436598221,8805.203970972818,5712.919534374597,2304.931028612729,924277.3424737044
,28,129,924277.3424737044,3080.924474912348,8827.216980900252,5746.2925059879035,2296.3276249192913,920827.3775926357
,29,128,920827.3775926357,3069.4245919754526,8849.2850233525,5779.860431377048,2287.6187929031466,917335.1359541618
,30,127,917335.1359541618,3057.7837865138727,8871.408235910883,5813.624449397011,2278.803778761912,913800.3152835267
,31,126,913800.3152835267,3046.001050945089,8893.586756500661,5847.585705555572,2269.881823944928,910222.611401916
,32,125,910222.611401916,3034.0753713397203,8915.820723391915,5881.745352052194,2260.8521651246597,906601.7182149885
,33,124,906601.7182149885,3022.005727383295,8938.110275200395,5916.1045478171,2251.7140341679283,902937.3277013393
,34,123,902937.3277013393,3009.7910923377976,8960.455550888397,5950.664458550599,2242.466658106972,899229.1299008956
,35,122,899229.1299008956,2997.430433002986,8982.856689765622,5985.426256762636,2233.109259110333,895476.8129032433
,36,121,895476.8129032433,2984.922709677478,9005.313831490037,6020.3911218125595,2223.641054453577,891680.0628358844
,37,120,891680.0628358844,2972.266876119615,9027.827116068764,6055.560239949149,2214.0612564898383,887838.5638524251
,38,119,887838.5638524251,2959.4618795080837,9050.396683858935,6090.934804350851,2204.3690726201858,883951.9981206944
,39,118,883951.9981206944,2946.506660402315,9073.022675568585,6126.51601516627,2194.5637052638203,880020.0458107919
