input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'שפיצר', 'duration': 132, 'interest': 0.04, 'cpi': 0.03, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,132,1002500,3341.666666666667,9400.113539822167,6058.4468731555,2491.1038828171113,998932.6570096615
,2,131,998932.6570096615,3329.775523365539,9423.613823671723,6093.8383003061845,2482.0970467733882,995320.9157561287
,3,130,995320.9157561287,3317.736385853763,9447.172858230904,6129.436472377141,2472.9786982093788,991664.457981961
,4,129,991664.457981961,3305.5481932732037,9470.790790376483,6165.242597103279,2463.7480384621445,987962.9634233199
,5,128,987962.9634233199,3293.2098780777333,9494.467767352424,6201.257889274691,2454.404263835113,984216.1097978803
,6,127,984216.1097978803,3280.7203659929346,9518.203936770806,6237.483570777871,2444.946565567756,980423.5727926701
,7,126,980423.5727926701,3268.078575975567,9541.999446612734,6273.920870637166,2435.3741298050822,976585.0260518381
,8,125,976585.0260518381,3255.2834201727937,9565.854445229268,6310.571025056474,2425.6861375669537,972700.1411643485
,9,124,972700.1411643485,3242.3338038811617,9589.769081342341,6347.43527746118,2415.881764717218,968768.5876516044
,10,123,968768.5876516044,3229.228625505348,9613.743504045697,6384.514878540349,2405.9601819326604,964790.0329549968
,11,122,964790.0329549968,3215.9667765166564,9637.777862805817,6421.811086289161,2395.9205546717694,960764.1424233795
,12,121,960764.1424233795,3202.547141411265,9661.872307462832,6459.325166051567,2385.76204314332,956690.5793004712
,13,120,956690.5793004712,3188.9685976682376,9686.02698823149,6497.058390563252,2375.48380227477,952569.0047121828
,14,119,952569.0047121828,3175.2300157072764,9710.242055702072,6535.0120399947955,2365.08498168047,948399.0776538685
,15,118,948399.0776538685,3161.3302588462284,9734.517660841328,6573.187401995099,2354.5647256296834,944180.454977503
,16,117,944180.454977503,3147.2681832583435,9758.853954993434,6611.58577173509,2343.92217301442,939912.7913787824
,17,116,939912.7913787824,3133.042637929275,9783.251089880918,6650.208451951643,2333.1564573170767,935595.7393841478
,18,115,935595.7393841478,3118.6524646138264,9807.709217605623,6689.056752991797,2322.26670657789,931228.9493377339
,19,114,931228.9493377339,3104.0964977924464,9832.228490649639,6728.131992857192,2311.2520433621917,926812.069388239
,20,113,926812.069388239,3089.3735646274636,9856.809061876265,6767.435497248802,2300.1115847274755,922344.7454757176
,21,112,922344.7454757176,3074.4824849190586,9881.451084530954,6806.968599611895,2288.844442190264,917826.621318296
,22,111,917826.621318296,3059.4220710609866,9906.154712242283,6846.732641181297,2277.4497216927866,913257.3383988074
,23,110,913257.3383988074,3044.191127996025,9930.920099022891,6886.728971026866,2265.9265235694515,908636.5359513501
,24,109,908636.5359513501,3028.7884531711675,9955.747399270456,6926.958946099288,2254.273942513127,903963.850947764
,25,108,903963.850947764,3013.212836492547,9980.63676776863,6967.423931276084,2242.4910675412198,899238.9180840291
,26,107,899238.9180840291,2997.463060280097,10005.588359688056,7008.125299407959,2230.576981961553,894461.3697665827
,27,106,894461.3697665827,2981.5378992219426,10030.602330587275,7049.064431365332,2218.5307633380435,889630.8360985555
,28,105,889630.8360985555,2965.4361203285184,10055.678836413746,7090.242716085228,2206.3514834561756,884746.9448659264
,29,104,884746.9448659264,2949.1564828864216,10080.818033504784,7131.6615506183625,2194.03820828827,879809.3215235963
,30,103,879809.3215235963,2932.6977384119878,10106.020078588546,7173.322340176559,2181.5899979585492,874817.5891813783
,31,102,874817.5891813783,2916.0586306045943,10131.28512878502,7215.2264981804265,2169.0059067079947,869771.3685899058
,32,101,869771.3685899058,2899.237895299686,10156.613341606984,7257.375446307298,2156.2849828589965,864670.2781264576
,33,100,864670.2781264576,2882.2342604215255,10182.004874961003,7299.770614539478,2143.4262687797955,859513.9337806979
,34,99,859513.9337806979,2865.04644593566,10207.45988714841,7342.4134412127505,2130.428800848713,854301.9491403338
,35,98,854301.9491403338,2847.673163801113,10232.97853686628,7385.305373065166,2117.2916094181714,849033.9353766869
,36,97,849033.9353766869,2830.11311792229,10258.56098320845,7428.44786528616,2104.0137187785017,843709.5012301792
,37,96,843709.5012301792,2812.3650041005976,10284.207385666474,7471.842381565876,2090.5941471215333,838328.2529957349
,38,95,838328.2529957349,2794.427509985783,10309.917904130642,7515.490394144858,2077.0319065039753,832889.794508094
,39,94,832889.794508094,2776.29931502698,10335.692698890965,7559.393383863986,2063.326002810575,827393.7271270406
,40,93,827393.7271270406,2757.9790904234687,10361.531930638197,7603.552840214728,2049.475435717065,821839.649722543
,41,92,821839.649722543,2739.4654990751433,10387.4357604648,7647.970261389656,2035.4791986528835,816227.1586598062
,42,91,816227.1586598062,2720.7571955326875,10413.40434986596,7692.647154333272,2021.3362787636825,810555.8477842367
,43,90,810555.8477842367,2701.8528259474556,10439.437860740629,7737.585034793174,2007.0456568736088,804825.3084063171
,44,89,804825.3084063171,2682.751028021057,10465.536455392481,7782.785427371424,1992.6063074473643,799035.1292863932
,45,88,799035.1292863932,2663.450430954644,10491.700296530968,7828.249865576323,1978.0171985520424,793184.8966193689
,46,87,793184.8966193689,2643.9496553978965,10517.929547272297,7873.9798918744,1963.2772918187366,787274.1940193133
,47,86,787274.1940193133,2624.2473133977114,10544.224371140484,7919.9770577427735,1948.3855424039264,781302.6025039745
,48,85,781302.6025039745,2604.3420083465817,10570.584932068336,7966.242923721754,1933.3408989506318,775269.7004792033
,49,84,775269.7004792033,2584.2323349306776,10597.011394398507,8012.77905946783,1918.1423035493385,769175.0637232848
,50,83,769175.0637232848,2563.916879077616,10623.503922884507,8059.5870438068905,1902.7886916986947,763018.2653711765
,51,82,763018.2653711765,2543.394217903922,10650.06268269172,8106.668464787797,1887.278992265972,756798.8758986547
,52,81,756798.8758986547,2522.6629196621825,10676.687839398455,8154.024919736273,1871.612127447296,750516.4631063656
,53,80,750516.4631063656,2501.7215436878855,10703.379558996949,8201.658015309064,1855.7870127276417,744170.5921037843
,54,79,744170.5921037843,2480.568640345948,10730.138007894451,8249.569367548504,1839.8025568405897,737760.8252930765
,55,78,737760.8252930765,2459.202750976922,10756.963352914187,8297.760601937265,1823.6576617278479,731286.722352867
,56,77,731286.722352867,2437.6224078428904,10783.855761296476,8346.233353453586,1807.3512224985336,724747.840221912
,57,76,724747.840221912,2415.82613407304,10810.815400699721,8394.98926662668,1790.8821273882133,718143.7330826736
,58,75,718143.7330826736,2393.8124436089124,10837.842439201473,8444.02999559256,1774.2492577177027,711473.9523447988
,59,74,711473.9523447988,2371.5798411493297,10864.937045299484,8493.357204150154,1757.4514878516218,704738.0466285003
,60,73,704738.0466285003,2349.1268220950014,10892.099387912738,8542.972565817738,1740.4876851567064,697935.5617478393
,61,72,697935.5617478393,2326.451872492798,10919.329636382521,8592.877763889723,1723.356709959874,691066.0406939095
,62,71,691066.0406939095,2303.5534689796987,10946.627960473475,8643.074491493777,1706.0574155060394,684129.0236179217
,63,70,684129.0236179217,2280.430078726406,10973.994530374663,8693.564451648257,1688.5886479156836,677124.0478141891
,64,69,677124.0478141891,2257.0801593806304,11001.4295167006,8744.34935731997,1670.9492461421728,670050.6477030113
,65,68,670050.6477030113,2233.5021590100378,11028.933090492359,8795.430931482322,1653.1380419288223,662908.3548134578
,66,67,662908.3548134578,2209.6945160448595,11056.505423218592,8846.810907173733,1635.1538597657102,655696.6977660498
,67,66,655696.6977660498,2185.655659220166,11084.14668677664,8898.491027556473,1616.9955168462332,648415.2022553395
,68,65,648415.2022553395,2161.384007517798,11111.857053493582,8950.473045975785,1598.6618230234092,641063.3910323872
,69,64,641063.3910323872,2136.8779701079575,11139.63669612733,9002.758726019372,1580.1515807659193,633640.7838871337
,70,63,633640.7838871337,2112.1359462904456,11167.485787867645,9055.3498415772,1561.4635851138912,626146.8976306703
,71,62,626146.8976306703,2087.156325435568,11195.404502337322,9108.248176901754,1542.5966236344216,618581.2460774031
,72,61,618581.2460774031,2061.937486924677,11223.393013593168,9161.455526668491,1523.5494763768365,610943.3400271115
,73,60,610943.3400271115,2036.4778000903716,11251.451496127158,9214.973696036786,1504.3209158276868,603232.6872469024
,74,59,603232.6872469024,2010.7756241563413,11279.580124867474,9268.804500711132,1484.909706865478,595448.7924530567
