input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'שפיצר', 'duration': 360, 'interest': 0.025, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,360,1000000,2083.3333333333335,3951.208988177189,1867.8756548438555,0,998132.1243451561
,2,359,998132.1243451561,2079.4419257190752,3951.208988177189,1871.7670624581137,0,996260.357282698
,3,358,996260.357282698,2075.542411005621,3951.20898817719,1875.6665771715689,0,994384.6907055265
,4,357,994384.6907055265,2071.6347723031804,3951.208988177191,1879.5742158740104,0,992505.1164896525
,5,356,992505.1164896525,2067.718992686776,3951.2089881771903,1883.4899954904145,0,990621.6264941621
,6,355,990621.6264941621,2063.7950551961712,3951.208988177191,1887.4139329810196,0,988734.2125611812
,7,354,988734.2125611812,2059.862942835794,3951.2089881771917,1891.3460453413977,0,986842.8665158398
,8,353,986842.8665158398,2055.922638574666,3951.208988177192,1895.2863496025261,0,984947.5801662373
,9,352,984947.5801662373,2051.9741253463276,3951.208988177193,1899.2348628308655,0,983048.3453034065
,10,351,983048.3453034065,2048.0173860487635,3951.2089881771935,1903.19160212843,0,981145.153701278
,11,350,981145.153701278,2044.0524035443293,3951.2089881771944,1907.1565846328651,0,979237.9971166452
,12,349,979237.9971166452,2040.0791606596774,3951.2089881771944,1911.129827517517,0,977326.8672891277
,13,348,977326.8672891277,2036.0976401856826,3951.2089881771944,1915.1113479915118,0,975411.7559411362
,14,347,975411.7559411362,2032.107824877367,3951.208988177195,1919.101163299828,0,973492.6547778363
,15,346,973492.6547778363,2028.1096974538257,3951.2089881771954,1923.0992907233697,0,971569.555487113
,16,345,971569.555487113,2024.103240598152,3951.2089881771954,1927.1057475790433,0,969642.449739534
,17,344,969642.449739534,2020.0884369573623,3951.2089881771963,1931.120551219834,0,967711.3291883142
,18,343,967711.3291883142,2016.065269142321,3951.2089881771967,1935.1437190348756,0,965776.1854692793
,19,342,965776.1854692793,2012.0337197276651,3951.208988177197,1939.175268449532,0,963837.0102008297
,20,341,963837.0102008297,2007.9937712517285,3951.2089881771976,1943.2152169254691,0,961893.7949839042
,21,340,961893.7949839042,2003.945406216467,3951.208988177198,1947.263581960731,0,959946.5314019435
,22,339,959946.5314019435,1999.8886070873823,3951.208988177198,1951.3203810898158,0,957995.2110208537
,23,338,957995.2110208537,1995.8233562934452,3951.2089881771985,1955.3856318837534,0,956039.82538897
,24,337,956039.82538897,1991.7496362270208,3951.208988177199,1959.4593519501782,0,954080.3660370198
,25,336,954080.3660370198,1987.667429243791,3951.2089881771994,1963.5415589334084,0,952116.8244780863
,26,335,952116.8244780863,1983.5767176626798,3951.2089881771994,1967.6322705145196,0,950149.1922075718
,27,334,950149.1922075718,1979.4774837657747,3951.2089881772004,1971.7315044114257,0,948177.4607031604
,28,333,948177.4607031604,1975.3697097982508,3951.2089881772013,1975.8392783789504,0,946201.6214247814
,29,332,946201.6214247814,1971.2533779682944,3951.2089881772,1979.9556102089055,0,944221.6658145725
,30,331,944221.6658145725,1967.128470447026,3951.2089881772017,1984.0805177301756,0,942237.5852968423
,31,330,942237.5852968423,1962.9949693684214,3951.2089881772017,1988.2140188087803,0,940249.3712780335
,32,329,940249.3712780335,1958.8528568292363,3951.2089881772013,1992.356131347965,0,938257.0151466855
,33,328,938257.0151466855,1954.7021148889282,3951.208988177202,1996.506873288274,0,936260.5082733972
,34,327,936260.5082733972,1950.5427255695774,3951.2089881772026,2000.6662626076252,0,934259.8420107896
,35,326,934259.8420107896,1946.3746708558115,3951.2089881772026,2004.8343173213912,0,932255.0076934681
,36,325,932255.0076934681,1942.1979326947253,3951.208988177204,2009.0110554824787,0,930245.9966379857
,37,324,930245.9966379857,1938.0124929958035,3951.208988177204,2013.1964951814005,0,928232.8001428043
,38,323,928232.8001428043,1933.8183336308423,3951.208988177204,2017.3906545463617,0,926215.409488258
,39,322,926215.409488258,1929.6154364338706,3951.208988177205,2021.5935517433343,0,924193.8159365146
,40,321,924193.8159365146,1925.4037832010722,3951.2089881772054,2025.8052049761332,0,922168.0107315385
,41,320,922168.0107315385,1921.1833556907052,3951.2089881772054,2030.0256324865002,0,920137.9850990521
,42,319,920137.9850990521,1916.9541356230252,3951.2089881772067,2034.2548525541815,0,918103.7302464979
,43,318,918103.7302464979,1912.716104680204,3951.2089881772063,2038.4928834970024,0,916065.2373630009
,44,317,916065.2373630009,1908.4692445062517,3951.2089881772063,2042.7397436709546,0,914022.49761933
,45,316,914022.49761933,1904.2135367069375,3951.208988177207,2046.9954514702697,0,911975.5021678597
,46,315,911975.5021678597,1899.9489628497076,3951.208988177208,2051.2600253275004,0,909924.2421425323
,47,314,909924.2421425323,1895.6755044636088,3951.208988177209,2055.5334837136,0,907868.7086588186
,48,313,907868.7086588186,1891.3931430392054,3951.2089881772085,2059.815845138003,0,905808.8928136806
,49,312,905808.8928136806,1887.1018600285013,3951.20898817721,2064.1071281487084,0,903744.7856855319
,50,311,903744.7856855319,1882.8016368448582,3951.20898817721,2068.407351332352,0,901676.3783341995
,51,310,901676.3783341995,1878.4924548629158,3951.208988177211,2072.716533314295,0,899603.6618008852
,52,309,899603.6618008852,1874.1742954185108,3951.2089881772113,2077.0346927587007,0,897526.6271081265
,53,308,897526.6271081265,1869.847139808597,3951.208988177212,2081.361848368615,0,895445.2652597579
,54,307,895445.2652597579,1865.5109692911622,3951.2089881772113,2085.698018886049,0,893359.5672408718
,55,306,893359.5672408718,1861.1657650851496,3951.208988177212,2090.0432230920624,0,891269.5240177797
,56,305,891269.5240177797,1856.8115083703744,3951.208988177212,2094.3974798068375,0,889175.126537973
,57,304,889175.126537973,1852.4481802874436,3951.208988177213,2098.7608078897692,0,887076.3657300832
,58,303,887076.3657300832,1848.0757619376734,3951.2089881772135,2103.13322623954,0,884973.2325038436
,59,302,884973.2325038436,1843.6942343830076,3951.2089881772145,2107.5147537942066,0,882865.7177500494
,60,301,882865.7177500494,1839.3035786459363,3951.2089881772145,2111.905409531278,0,880753.8123405181
,61,300,880753.8123405181,1834.9037757094127,3951.2089881772154,2116.3052124678024,0,878637.5071280503
,62,299,878637.5071280503,1830.4948065167714,3951.2089881772145,2120.714181660443,0,876516.7929463899
,63,298,876516.7929463899,1826.0766519716456,3951.208988177216,2125.13233620557,0,874391.6606101843
,64,297,874391.6606101843,1821.649292937884,3951.2089881772167,2129.5596952393325,0,872262.100914945
,65,296,872262.100914945,1817.2127102394688,3951.2089881772167,2133.996277937748,0,870128.1046370072
,66,295,870128.1046370072,1812.7668846604317,3951.2089881772176,2138.442103516786,0,867989.6625334905
,67,294,867989.6625334905,1808.3117969447717,3951.208988177217,2142.8971912324455,0,865846.765342258
,68,293,865846.765342258,1803.8474277963708,3951.208988177218,2147.3615603808475,0,863699.4037818771
,69,292,863699.4037818771,1799.3737578789107,3951.208988177219,2151.8352302983085,0,861547.5685515788
,70,291,861547.5685515788,1794.890767815789,3951.208988177219,2156.3182203614297,0,859391.2503312173
,71,290,859391.2503312173,1790.3984381900361,3951.208988177219,2160.8105499871826,0,857230.4397812302
,72,289,857230.4397812302,1785.8967495442296,3951.2089881772204,2165.3122386329906,0,855065.1275425972
,73,288,855065.1275425972,1781.3856823804108,3951.208988177221,2169.82330579681,0,852895.3042368004
,74,287,852895.3042368004,1776.8652171600008,3951.2089881772213,2174.34377101722,0,850720.9604657831
,75,286,850720.9604657831,1772.335334303715,3951.2089881772217,2178.8736538735066,0,848542.0868119097
,76,285,848542.0868119097,1767.7960141914784,3951.2089881772217,2183.4129739857435,0,846358.6738379239
,77,284,846358.6738379239,1763.2472371623414,3951.208988177222,2187.961751014881,0,844170.712086909
,78,283,844170.712086909,1758.6889835143936,3951.2089881772226,2192.520004662829,0,841978.1920822462
,79,282,841978.1920822462,1754.1212335046796,3951.2089881772245,2197.087754672545,0,839781.1043275737
,80,281,839781.1043275737,1749.5439673491119,3951.208988177224,2201.665020828112,0,837579.4393067455
,81,280,837579.4393067455,1744.9571652223865,3951.2089881772245,2206.2518229548377,0,835373.1874837907
,82,279,835373.1874837907,1740.3608072578972,3951.2089881772245,2210.848180919327,0,833162.3393028714
,83,278,833162.3393028714,1735.7548735476487,3951.2089881772254,2215.454114629577,0,830946.8851882418
,84,277,830946.8851882418,1731.1393441421706,3951.2089881772263,2220.0696440350557,0,828726.8155442068
,85,276,828726.8155442068,1726.5141990504308,3951.208988177227,2224.6947891267964,0,826502.12075508
,86,275,826502.12075508,1721.87941823975,3951.208988177227,2229.329569937477,0,824272.7911851426
,87,274,824272.7911851426,1717.2349816357137,3951.2089881772285,2233.974006541515,0,822038.817178601
,88,273,822038.817178601,1712.5808691220855,3951.208988177229,2238.6281190551435,0,819800.1890595459
,89,272,819800.1890595459,1707.9170605407205,3951.208988177229,2243.2919276365083,0,817556.8971319094
,90,271,817556.8971319094,1703.2435356914777,3951.2089881772285,2247.9654524857506,0,815308.9316794237
,91,270,815308.9316794237,1698.5602743321326,3951.208988177231,2252.6487138450984,0,813056.2829655786
,92,269,813056.2829655786,1693.8672561782887,3951.208988177231,2257.341731998942,0,810798.9412335797
,93,268,810798.9412335797,1689.164460903291,3951.2089881772317,2262.0445272739407,0,808536.8967063057
,94,267,808536.8967063057,1684.451868138137,3951.2089881772326,2266.7571200390958,0,806270.1395862666
,95,266,806270.1395862666,1679.7294574713887,3951.208988177233,2271.4795307058444,0,803998.6600555608
,96,265,803998.6600555608,1674.9972084490848,3951.208988177233,2276.211779728148,0,801722.4482758326
,97,264,801722.4482758326,1670.2551005746511,3951.2089881772326,2280.9538876025817,0,799441.49438823
,98,263,799441.49438823,1665.5031133088125,3951.208988177234,2285.7058748684212,0,797155.7885133616
,99,262,797155.7885133616,1660.7412260695032,3951.2089881772354,2290.467762107732,0,794865.3207512539
,100,261,794865.3207512539,1655.969418231779,3951.2089881772354,2295.2395699454564,0,792570.0811813084
,101,260,792570.0811813084,1651.1876691277257,3951.2089881772354,2300.0213190495097,0,790270.0598622588
,102,259,790270.0598622588,1646.3959580463725,3951.208988177236,2304.8130301308634,0,787965.246832128
,103,258,787965.246832128,1641.5942642336001,3951.2089881772367,2309.614723943637,0,785655.6321081844
,104,257,785655.6321081844,1636.782566892051,3951.2089881772376,2314.4264212851867,0,783341.2056868993
,105,256,783341.2056868993,1631.96084518104,3951.208988177238,2319.248142996198,0,781021.957543903
,106,255,781021.957543903,1627.1290782164647,3951.2089881772395,2324.079909960775,0,778697.8776339423
,107,254,778697.8776339423,1622.2872450707132,3951.2089881772404,2328.921743106527,0,776368.9558908357
,108,253,776368.9558908357,1617.4353247725744,3951.20898817724,2333.7736634046655,0,774035.1822274311
,109,252,774035.1822274311,1612.5732963071482,3951.208988177241,2338.6356918700926,0,771696.546535561
,110,251,771696.546535561,1607.701138615752,3951.2089881772413,2343.5078495614894,0,769353.0386859995
,111,250,769353.0386859995,1602.8188305958322,3951.2089881772413,2348.390157581409,0,767004.648528418
,112,249,767004.648528418,1597.926351100871,3951.2089881772426,2353.2826370763714,0,764651.3658913417
,113,248,764651.3658913417,1593.0236789402952,3951.208988177243,2358.185309236948,0,762293.1805821047
,114,247,762293.1805821047,1588.110792879385,3951.208988177244,2363.098195297859,0,759930.0823868068
,115,246,759930.0823868068,1583.187671639181,3951.2089881772445,2368.0213165380637,0,757562.0610702687
,116,245,757562.0610702687,1578.2542938963932,3951.208988177245,2372.954694280852,0,755189.1063759879
,117,244,755189.1063759879,1573.310638283308,3951.208988177245,2377.898349893937,0,752811.2080260939
,118,243,752811.2080260939,1568.3566833876955,3951.208988177246,2382.8523047895505,0,750428.3557213043
,119,242,750428.3557213043,1563.3924077527172,3951.208988177245,2387.8165804245277,0,748040.5391408798
,120,241,748040.5391408798,1558.4177898768328,3951.208988177246,2392.7911983004133,0,745647.7479425793
,121,240,745647.7479425793,1553.432808213707,3951.2089881772467,2397.77617996354,0,743249.9717626158
,122,239,743249.9717626158,1548.4374411721162,3951.2089881772467,2402.7715470051307,0,740847.2002156107
,123,238,740847.2002156107,1543.4316671158556,3951.2089881772486,2407.777321061393,0,738439.4228945493
,124,237,738439.4228945493,1538.4154643636443,3951.208988177249,2412.7935238136047,0,736026.6293707357
,125,236,736026.6293707357,1533.3888111890328,3951.2089881772495,2417.8201769882166,0,733608.8091937475
,126,235,733608.8091937475,1528.3516858203072,3951.20898817725,2422.8573023569425,0,731185.9518913905
,127,234,731185.9518913905,1523.3040664403968,3951.2089881772513,2427.9049217368547,0,728758.0469696537
,128,233,728758.0469696537,1518.2459311867785,3951.2089881772517,2432.963056990473,0,726325.0839126632
,129,232,726325.0839126632,1513.1772581513815,3951.2089881772513,2438.03173002587,0,723887.0521826373
,130,231,723887.0521826373,1508.0980253804944,3951.208988177253,2443.110962796759,0,721443.9412198405
,131,230,721443.9412198405,1503.0082108746678,3951.208988177253,2448.2007773025853,0,718995.7404425379
,132,229,718995.7404425379,1497.9077925886206,3951.2089881772536,2453.301195588633,0,716542.4392469493
,133,228,716542.4392469493,1492.7967484311444,3951.2089881772545,2458.41223974611,0,714084.0270072032
,134,227,714084.0270072032,1487.6750562650066,3951.2089881772554,2463.5339319122486,0,711620.4930752909
,135,226,711620.4930752909,1482.5426939068561,3951.208988177256,2468.6662942703997,0,709151.8267810205
,136,225,709151.8267810205,1477.399639127126,3951.2089881772554,2473.8093490501296,0,706678.0174319703
,137,224,706678.0174319703,1472.2458696499382,3951.208988177257,2478.9631185273192,0,704199.054313443
,138,223,704199.054313443,1467.0813631530064,3951.208988177258,2484.1276250242518,0,701714.9266884187
,139,222,701714.9266884187,1461.906097267539,3951.2089881772586,2489.3028909097193,0,699225.623797509
,140,221,699225.623797509,1456.7200495781437,3951.208988177259,2494.4889385991155,0,696731.1348589099
,141,220,696731.1348589099,1451.523197622729,3951.2089881772595,2499.6857905545303,0,694231.4490683554
,142,219,694231.4490683554,1446.315518892407,3951.2089881772604,2504.8934692848534,0,691726.5555990705
,143,218,691726.5555990705,1441.0969908313969,3951.2089881772604,2510.1119973458635,0,689216.4436017247
,144,217,689216.4436017247,1435.8675908369264,3951.2089881772627,2515.3413973403362,0,686701.1022043844
,145,216,686701.1022043844,1430.6272962591343,3951.2089881772636,2520.5816919181293,0,684180.5205124663
,146,215,684180.5205124663,1425.3760844009714,3951.2089881772636,2525.8329037762924,0,681654.68760869
,147,214,681654.68760869,1420.113932518104,3951.2089881772645,2531.0950556591606,0,679123.5925530308
,148,213,679123.5925530308,1414.8408178188142,3951.2089881772654,2536.368170358451,0,676587.2243826723
,149,212,676587.2243826723,1409.5567174639007,3951.208988177266,2541.6522707133654,0,674045.572111959
,150,211,674045.572111959,1404.2616085665811,3951.2089881772663,2546.947379610685,0,671498.6247323483
,151,210,671498.6247323483,1398.9554681923921,3951.2089881772663,2552.2535199848744,0,668946.3712123634
,152,209,668946.3712123634,1393.6382733590904,3951.208988177267,2557.570714818177,0,666388.8004975452
,153,208,666388.8004975452,1388.3100010365524,3951.2089881772677,2562.8989871407152,0,663825.9015104044
,154,207,663825.9015104044,1382.9706281466758,3951.208988177269,2568.238360030593,0,661257.6631503738
,155,206,661257.6631503738,1377.6201315632788,3951.20898817727,2573.588856613991,0,658684.0742937599
,156,205,658684.0742937599,1372.2584881119997,3951.20898817727,2578.9505000652703,0,656105.1237936947
,157,204,656105.1237936947,1366.8856745701971,3951.208988177271,2584.323313607074,0,653520.8004800876
,158,203,653520.8004800876,1361.5016676668492,3951.208988177273,2589.707320510424,0,650931.0931595772
