input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'שפיצר', 'duration': 72, 'interest': 0.06, 'cpi': 0.04, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,72,1003333.3333333334,5016.666666666667,16628.130853117407,11611.46418645074,3305.7395638229423,995027.6087107057
,2,71,995027.6087107057,4975.138043553528,16683.55795596113,11708.4199124076,3277.73062932766,986596.9194276257
,3,70,986596.9194276257,4932.984597138128,16739.169815814326,11806.185218676197,3249.3024473631654,978040.0366563126
,4,69,978040.0366563126,4890.200183281563,16794.967048533705,11904.766865252142,3220.450899303535,969355.720690364
,5,68,969355.720690364,4846.77860345182,16850.950272028815,12004.171668576993,3191.1718300726234,960542.7208518597
,6,67,960542.7208518597,4802.713604259298,16907.120106268907,12104.40650200961,3161.4610478328336,951599.7753976829
,7,66,951599.7753976829,4757.998876988415,16963.477173289793,12205.478296301379,3131.314323671272,942525.6114250529
,8,65,942525.6114250529,4712.628057125265,17020.02209720076,12307.394040075495,3100.727391283258,933318.9447762606
,9,64,933318.9447762606,4666.594723881303,17076.755504191424,12410.160780310121,3069.6959466531684,923978.4799426036
,10,63,923978.4799426036,4619.892399713018,17133.67802253872,12513.7856228257,3038.215647732593,914502.9099675105
,11,62,914502.9099675105,4572.514549837552,17190.79028261384,12618.275732776288,3006.282114115781,904890.91634885
,12,61,904890.91634885,4524.45458174425,17248.092916889218,12723.638335144968,2973.8909267123504,895141.1689404174
,13,60,895141.1689404174,4475.705844702087,17305.58655994551,12829.880715243424,2941.0376274172468,885252.3258525912
,14,59,885252.3258525912,4426.261629262956,17363.27184847866,12937.010219215703,2907.717718777919,875223.0333521535
,15,58,875223.0333521535,4376.115166760767,17421.149421306913,13045.034254546146,2873.9266636586913,865051.925761266
,16,57,865051.925761266,4325.2596288063305,17479.219919377938,13153.960290571607,2839.6598849023153,854737.6253555968
,17,56,854737.6253555968,4273.688126777984,17537.48398577586,13263.795858997877,2804.912764988663,844278.7422615875
,18,55,844278.7422615875,4221.393711307937,17595.942265728438,13374.5485544205,2769.680645690557,833673.8743528576
,19,54,833673.8743528576,4168.369371764288,17654.595406614193,13486.226034849904,2733.9588277266926,822921.6071457344
,20,53,822921.6071457344,4114.608035728672,17713.444057969562,13598.83602224089,2697.742570411645,812020.5136939051
,21,52,812020.5136939051,4060.1025684695255,17772.488871496123,13712.386303026598,2661.0270913029285,800969.1544821814
,22,51,800969.1544821814,4004.845772410907,17831.730501067766,13826.88472865686,2623.807565845082,789766.0773193697
,23,50,789766.0773193697,3948.8303865968483,17891.16960273799,13942.339216141143,2586.079127010762,778409.8172302393
,24,49,778409.8172302393,3892.0490861511967,17950.806834747113,14058.757748595915,2547.8368649388112,766898.8963465822
,25,48,766898.8963465822,3834.494481732911,18010.64285752959,14176.14837579668,2509.0758265692853,755231.8237973547
,26,47,755231.8237973547,3776.1591189867736,18070.67833372135,14294.519214734575,2469.7910152754007,743407.0955978956
,27,46,743407.0955978956,3717.035477989478,18130.913928167072,14413.878450177595,2429.977390492393,731423.1945382103
,28,45,731423.1945382103,3657.1159726910514,18191.350307927627,14534.234335236575,2389.6298673432457,719278.5900703169
,29,44,719278.5900703169,3596.3929503515847,18251.988142287377,14655.595191935792,2348.7433162612706,706971.7381946424
,30,43,706971.7381946424,3534.8586909732117,18312.82810276166,14777.96941178845,2307.312562609513,694501.0813454634
