input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'שפיצר', 'duration': 84, 'interest': 0.02, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,84,1000000,1666.6666666666667,12767.435045247477,11100.768378580811,0,988899.2316214192
,2,83,988899.2316214192,1648.1653860356987,12767.435045247485,11119.269659211786,0,977779.9619622075
,3,82,977779.9619622075,1629.6332699370125,12767.435045247485,11137.801775310472,0,966642.160186897
,4,81,966642.160186897,1611.0702669781617,12767.435045247486,11156.364778269324,0,955485.7954086277
,5,80,955485.7954086277,1592.4763256810463,12767.435045247485,11174.958719566439,0,944310.8366890613
,6,79,944310.8366890613,1573.851394481769,12767.435045247488,11193.583650765719,0,933117.2530382955
,7,78,933117.2530382955,1555.1954217304926,12767.435045247503,11212.23962351701,0,921905.0134147785
,8,77,921905.0134147785,1536.5083556912975,12767.435045247505,11230.926689556207,0,910674.0867252223
,9,76,910674.0867252223,1517.7901445420373,12767.435045247501,11249.644900705463,0,899424.4418245169
,10,75,899424.4418245169,1499.040736374195,12767.435045247505,11268.39430887331,0,888156.0475156435
,11,74,888156.0475156435,1480.2600791927393,12767.43504524752,11287.17496605478,0,876868.8725495888
,12,73,876868.8725495888,1461.4481209159815,12767.435045247508,11305.986924331526,0,865562.8856252573
,13,72,865562.8856252573,1442.6048093754289,12767.435045247525,11324.830235872096,0,854238.0553893852
,14,71,854238.0553893852,1423.7300923156422,12767.435045247528,11343.704952931887,0,842894.3504364534
,15,70,842894.3504364534,1404.823917394089,12767.435045247536,11362.611127853446,0,831531.7393086
,16,69,831531.7393086,1385.886232181,12767.435045247536,11381.548813066536,0,820150.1904955334
,17,68,820150.1904955334,1366.9169841592225,12767.435045247537,11400.518061088314,0,808749.6724344451
,18,67,808749.6724344451,1347.9161207240752,12767.435045247541,11419.518924523465,0,797330.1535099216
,19,66,797330.1535099216,1328.8835891832027,12767.43504524753,11438.551456064328,0,785891.6020538573
,20,65,785891.6020538573,1309.8193367564288,12767.435045247545,11457.615708491116,0,774433.9863453662
,21,64,774433.9863453662,1290.7233105756104,12767.435045247557,11476.711734671946,0,762957.2746106943
,22,63,762957.2746106943,1271.5954576844906,12767.435045247565,11495.839587563074,0,751461.4350231312
,23,62,751461.4350231312,1252.4357250385522,12767.435045247568,11514.999320209015,0,739946.4357029222
,24,61,739946.4357029222,1233.2440595048704,12767.435045247566,11534.190985742696,0,728412.2447171794
,25,60,728412.2447171794,1214.0204078619659,12767.435045247566,11553.4146373856,0,716858.8300797938
,26,59,716858.8300797938,1194.7647167996565,12767.435045247566,11572.67032844791,0,705286.1597513459
,27,58,705286.1597513459,1175.4769329189098,12767.435045247577,11591.958112328668,0,693694.2016390172
,28,57,693694.2016390172,1156.1570027316955,12767.43504524758,11611.278042515883,0,682082.9235965014
,29,56,682082.9235965014,1136.8048726608356,12767.435045247597,11630.630172586762,0,670452.2934239146
,30,55,670452.2934239146,1117.4204890398578,12767.435045247597,11650.01455620774,0,658802.2788677069
,31,54,658802.2788677069,1098.0037981128448,12767.435045247605,11669.43124713476,0,647132.8476205721
,32,53,647132.8476205721,1078.5547460342868,12767.43504524761,11688.880299213324,0,635443.9673213587
,33,52,635443.9673213587,1059.0732788689313,12767.435045247606,11708.361766378675,0,623735.6055549801
,34,51,623735.6055549801,1039.5593425916336,12767.435045247628,11727.875702655994,0,612007.7298523241
,35,50,612007.7298523241,1020.0128830872069,12767.435045247628,11747.422162160421,0,600260.3076901637
,36,49,600260.3076901637,1000.433846150273,12767.43504524763,11767.001199097358,0,588493.3064910664
,37,48,588493.3064910664,980.8221774851106,12767.43504524762,11786.61286776251,0,576706.6936233039
,38,47,576706.6936233039,961.1778227055065,12767.43504524765,11806.257222542143,0,564900.4364007617
,39,46,564900.4364007617,941.5007273346029,12767.43504524763,11825.934317913026,0,553074.5020828487
,40,45,553074.5020828487,921.7908368047479,12767.435045247637,11845.644208442889,0,541228.8578744058
,41,44,541228.8578744058,902.048096457343,12767.435045247641,11865.386948790298,0,529363.4709256155
,42,43,529363.4709256155,882.2724515426926,12767.43504524767,11885.162593704978,0,517478.3083319105
,43,42,517478.3083319105,862.4638472198509,12767.435045247656,11904.971198027804,0,505573.33713388274
,44,41,505573.33713388274,842.6222285564713,12767.435045247668,11924.812816691197,0,493648.52431719156
,45,40,493648.52431719156,822.7475405286526,12767.435045247672,11944.687504719019,0,481703.83681247255
,46,39,481703.83681247255,802.8397280207877,12767.435045247714,11964.595317226926,0,469739.2414952456
,47,38,469739.2414952456,782.8987358254094,12767.435045247714,11984.536309422305,0,457754.7051858233
,48,37,457754.7051858233,762.924508643039,12767.435045247696,12004.510536604657,0,445750.19464921864
,49,36,445750.19464921864,742.9169910820311,12767.435045247728,12024.518054165697,0,433725.67659505294
,50,35,433725.67659505294,722.8761276584216,12767.435045247725,12044.558917589304,0,421681.1176774636
,51,34,421681.1176774636,702.8018627957728,12767.435045247752,12064.633182451978,0,409616.4844950116
,52,33,409616.4844950116,682.6941408250194,12767.43504524774,12084.74090442272,0,397531.7435905889
,53,32,397531.7435905889,662.5529059843149,12767.435045247763,12104.882139263447,0,385426.8614513255
,54,31,385426.8614513255,642.3781024188759,12767.435045247752,12125.056942828876,0,373301.8045084966
,55,30,373301.8045084966,622.1696741808277,12767.43504524779,12145.265371066962,0,361156.5391374296
,56,29,361156.5391374296,601.9275652290494,12767.435045247781,12165.507480018732,0,348991.0316574109
,57,28,348991.0316574109,581.6517194290182,12767.435045247761,12185.783325818742,0,336805.2483315922
,58,27,336805.2483315922,561.3420805526537,12767.435045247783,12206.09296469513,0,324599.15536689706
,59,26,324599.15536689706,540.9985922781618,12767.435045247817,12226.436452969656,0,312372.7189139274
,60,25,312372.7189139274,520.621198189879,12767.435045247845,12246.813847057965,0,300125.9050668694
,61,24,300125.9050668694,500.2098417781157,12767.435045247847,12267.22520346973,0,287858.67986339965
,62,23,287858.67986339965,479.7644664389995,12767.435045247861,12287.670578808862,0,275571.0092845908
,63,22,275571.0092845908,459.285015474318,12767.435045247825,12308.150029773507,0,263262.85925481725
,64,21,263262.85925481725,438.7714320913621,12767.435045247881,12328.66361315652,0,250934.1956416607
,65,20,250934.1956416607,418.2236594027679,12767.435045247867,12349.2113858451,0,238584.98425581562
,66,19,238584.98425581562,397.6416404263594,12767.435045247928,12369.793404821568,0,226215.19085099405
,67,18,226215.19085099405,377.0253180849901,12767.43504524792,12390.409727162929,0,213824.7811238311
,68,17,213824.7811238311,356.3746352063852,12767.435045247936,12411.060410041551,0,201413.72071378957
,69,16,201413.72071378957,335.6895345229826,12767.435045247921,12431.745510724939,0,188981.97520306465
,70,15,188981.97520306465,314.9699586717744,12767.435045248021,12452.465086576247,0,176529.5101164884
,71,14,176529.5101164884,294.2158501941474,12767.435045248028,12473.219195053882,0,164056.29092143453
,72,13,164056.29092143453,273.42715153572425,12767.43504524799,12494.007893712265,0,151562.28302772227
,73,12,151562.28302772227,252.6038050462038,12767.43504524803,12514.831240201827,0,139047.45178752043
,74,11,139047.45178752043,231.74575297920074,12767.43504524807,12535.68929226887,0,126511.76249525156
,75,10,126511.76249525156,210.85293749208594,12767.435045248087,12556.582107756001,0,113955.18038749557
,76,9,113955.18038749557,189.92530064582596,12767.435045248194,12577.509744602368,0,101377.6706428932
,77,8,101377.6706428932,168.962784404822,12767.435045248134,12598.472260843311,0,88779.19838204989
,78,7,88779.19838204989,147.96533063674983,12767.435045248125,12619.469714611376,0,76159.72866743851
,79,6,76159.72866743851,126.93288111239752,12767.4350452482,12640.502164135802,0,63519.22650330271
,80,5,63519.22650330271,105.86537750550451,12767.43504524826,12661.569667742755,0,50857.65683555995
,81,4,50857.65683555995,84.76276139259993,12767.435045248238,12682.672283855638,0,38174.984551704314
,82,3,38174.984551704314,63.62497425284053,12767.435045248574,12703.810070995734,0,25471.174480708578
,83,2,25471.174480708578,42.451957467847635,12767.435045248625,12724.983087780778,0,12746.1913929278
,84,1,12746.1913929278,21.243652321546335,12767.435045249053,12746.191392927507,0,2.928572939708829e-10
