input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה לא צמודה כל 5', 'amortization': 'קרן שווה', 'duration': 180, 'interest': 0.0325, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,180,1000000,2708.3333333333335,5555.555555555556,8263.888888888889,0,994444.4444444445
,2,179,994444.4444444445,2693.2870370370374,5555.555555555556,8248.842592592593,0,988888.888888889
,3,178,988888.888888889,2678.2407407407413,5555.555555555557,8233.796296296297,0,983333.3333333335
,4,177,983333.3333333335,2663.194444444445,5555.555555555557,8218.750000000002,0,977777.777777778
,5,176,977777.777777778,2648.1481481481487,5555.555555555557,8203.703703703704,0,972222.2222222225
,6,175,972222.2222222225,2633.1018518518526,5555.5555555555575,8188.657407407411,0,966666.666666667
,7,174,966666.666666667,2618.0555555555566,5555.5555555555575,8173.611111111114,0,961111.1111111115
,8,173,961111.1111111115,2603.0092592592605,5555.5555555555575,8158.5648148148175,0,955555.555555556
,9,172,955555.555555556,2587.962962962964,5555.555555555558,8143.518518518522,0,950000.0000000005
,10,171,950000.0000000005,2572.916666666668,5555.555555555558,8128.472222222226,0,944444.444444445
,11,170,944444.444444445,2557.870370370372,5555.555555555558,8113.425925925931,0,938888.8888888895
,12,169,938888.8888888895,2542.8240740740757,5555.555555555559,8098.379629629635,0,933333.333333334
,13,168,933333.333333334,2527.7777777777796,5555.555555555559,8083.333333333339,0,927777.7777777785
,14,167,927777.7777777785,2512.7314814814836,5555.555555555559,8068.287037037043,0,922222.222222223
,15,166,922222.222222223,2497.685185185187,5555.55555555556,8053.240740740747,0,916666.6666666674
,16,165,916666.6666666674,2482.638888888891,5555.55555555556,8038.194444444451,0,911111.1111111119
,17,164,911111.1111111119,2467.592592592595,5555.55555555556,8023.148148148155,0,905555.5555555564
,18,163,905555.5555555564,2452.546296296299,5555.555555555561,8008.1018518518595,0,900000.0000000009
