input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'קרן שווה', 'duration': 216, 'interest': 0.0525, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,216,1000000,4375,4629.62962962963,9004.62962962963,0,995370.3703703703
,2,215,995370.3703703703,4354.7453703703695,4629.62962962963,8984.375,0,990740.7407407407
,3,214,990740.7407407407,4334.49074074074,4629.62962962963,8964.120370370369,0,986111.111111111
,4,213,986111.111111111,4314.23611111111,4629.62962962963,8943.86574074074,0,981481.4814814813
,5,212,981481.4814814813,4293.981481481481,4629.629629629629,8923.61111111111,0,976851.8518518517
,6,211,976851.8518518517,4273.72685185185,4629.629629629629,8903.356481481478,0,972222.222222222
,7,210,972222.222222222,4253.472222222221,4629.629629629629,8883.10185185185,0,967592.5925925924
,8,209,967592.5925925924,4233.217592592591,4629.629629629629,8862.847222222219,0,962962.9629629627
,9,208,962962.9629629627,4212.962962962962,4629.629629629629,8842.592592592591,0,958333.333333333
,10,207,958333.333333333,4192.708333333331,4629.629629629628,8822.33796296296,0,953703.7037037034
,11,206,953703.7037037034,4172.453703703702,4629.629629629628,8802.083333333328,0,949074.0740740737
,12,205,949074.0740740737,4152.199074074072,4629.629629629628,8781.8287037037,0,944444.444444444
,13,204,944444.444444444,4131.9444444444425,4629.629629629628,8761.57407407407,0,939814.8148148144
,14,203,939814.8148148144,4111.689814814812,4629.629629629628,8741.31944444444,0,935185.1851851847
,15,202,935185.1851851847,4091.4351851851825,4629.629629629627,8721.06481481481,0,930555.555555555
,16,201,930555.555555555,4071.180555555553,4629.629629629627,8700.810185185179,0,925925.9259259254
,17,200,925925.9259259254,4050.925925925923,4629.629629629627,8680.55555555555,0,921296.2962962957
,18,199,921296.2962962957,4030.6712962962933,4629.629629629627,8660.30092592592,0,916666.666666666
,19,198,916666.666666666,4010.4166666666633,4629.629629629627,8640.04629629629,0,912037.0370370364
,20,197,912037.0370370364,3990.1620370370338,4629.629629629626,8619.79166666666,0,907407.4074074067
,21,196,907407.4074074067,3969.907407407404,4629.629629629626,8599.53703703703,0,902777.777777777
,22,195,902777.777777777,3949.652777777774,4629.629629629626,8579.2824074074,0,898148.1481481474
,23,194,898148.1481481474,3929.3981481481446,4629.629629629626,8559.02777777777,0,893518.5185185177
,24,193,893518.5185185177,3909.1435185185146,4629.629629629626,8538.77314814814,0,888888.8888888881
,25,192,888888.8888888881,3888.888888888885,4629.629629629625,8518.518518518511,0,884259.2592592584
,26,191,884259.2592592584,3868.634259259255,4629.629629629625,8498.26388888888,0,879629.6296296287
,27,190,879629.6296296287,3848.3796296296255,4629.629629629625,8478.00925925925,0,874999.9999999991
,28,189,874999.9999999991,3828.1249999999955,4629.629629629625,8457.75462962962,0,870370.3703703694
,29,188,870370.3703703694,3807.870370370366,4629.629629629624,8437.499999999989,0,865740.7407407397
,30,187,865740.7407407397,3787.615740740736,4629.629629629624,8417.24537037036,0,861111.1111111101
,31,186,861111.1111111101,3767.3611111111063,4629.629629629624,8396.99074074073,0,856481.4814814804
,32,185,856481.4814814804,3747.1064814814763,4629.629629629624,8376.7361111111,0,851851.8518518507
,33,184,851851.8518518507,3726.8518518518467,4629.629629629623,8356.48148148147,0,847222.2222222211
,34,183,847222.2222222211,3706.5972222222167,4629.629629629623,8336.22685185184,0,842592.5925925914
,35,182,842592.5925925914,3686.342592592587,4629.629629629623,8315.97222222221,0,837962.9629629618
,36,181,837962.9629629618,3666.087962962957,4629.629629629623,8295.71759259258,0,833333.3333333321
,37,180,833333.3333333321,3645.8333333333276,4629.629629629622,8275.462962962949,0,828703.7037037024
,38,179,828703.7037037024,3625.5787037036976,4629.629629629622,8255.20833333332,0,824074.0740740728
,39,178,824074.0740740728,3605.324074074068,4629.629629629622,8234.95370370369,0,819444.4444444431
,40,177,819444.4444444431,3585.069444444438,4629.629629629622,8214.69907407406,0,814814.8148148134
,41,176,814814.8148148134,3564.8148148148084,4629.629629629621,8194.44444444443,0,810185.1851851838
,42,175,810185.1851851838,3544.560185185179,4629.629629629621,8174.1898148148,0,805555.5555555541
,43,174,805555.5555555541,3524.305555555549,4629.629629629621,8153.93518518517,0,800925.9259259244
,44,173,800925.9259259244,3504.0509259259193,4629.629629629621,8133.68055555554,0,796296.2962962948
,45,172,796296.2962962948,3483.7962962962893,4629.6296296296205,8113.42592592591,0,791666.6666666651
,46,171,791666.6666666651,3463.5416666666597,4629.6296296296205,8093.17129629628,0,787037.0370370355
