input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'שפיצר', 'duration': 240, 'interest': 0.025, 'cpi': 0.025, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,240,1002083.3333333334,2087.6736111111113,5310.068573926936,3222.3949628158243,2080.9602882719114,1000941.8986587895
,2,239,1000941.8986587895,2085.2956222058115,5321.131216789283,3235.8355945834714,2078.554298050429,999784.6173622565
,3,238,999784.6173622565,2082.884619504701,5332.216906824262,3249.332287319561,2076.115177239452,998611.4002521763
,4,237,998611.4002521763,2080.440417192034,5343.325692046814,3262.8852748547797,2073.6427395360865,997422.1577168576
,5,236,997422.1577168576,2077.9628285767867,5354.457620571911,3276.4947919951246,2071.1367977601303,996216.7997226226
,6,235,996216.7997226226,2075.451666088797,5365.612740614771,3290.1610745259736,2068.597163850201,994995.2358119468
,7,234,994995.2358119468,2072.906741274889,5376.791100491053,3303.884359216164,2066.0236488598553,993757.3751015904
,8,233,993757.3751015904,2070.32786479498,5387.992748617076,3317.6648838220963,2063.416062953684,992503.126280722
,9,232,992503.126280722,2067.714846418171,5399.217733510029,3331.5028870918577,2060.7742154033963,991232.3976090335
,10,231,991232.3976090335,2065.06749501882,5410.466103788177,3345.398608769357,2058.0979145838837,989945.096914848
,11,230,989945.096914848,2062.3856185726,5421.737908171068,3359.352289598468,2055.38696796927,988641.1315932188
,12,229,988641.1315932188,2059.669024152539,5433.0331954797575,3373.3641713272186,2052.6411821289407,987320.4086040205
,13,228,987320.4086040205,2056.917517925043,5444.35201463701,3387.4344967119673,2049.8603627235593,985982.8344700321
,14,227,985982.8344700321,2054.1309051459,5455.694414667505,3401.563509521605,2047.0443145010634,984628.3152750116
,15,226,984628.3152750116,2051.308990156274,5467.060444698062,3415.7514545417885,2044.1928412926454,983256.7566617624
,16,225,983256.7566617624,2048.4515763786717,5478.45015395785,3429.998577579178,2041.305746008715,981868.063830192
,17,224,981868.063830192,2045.5584663129,5489.863591778598,3444.3051254656975,2038.3828306348462,980462.1415353611
,18,223,980462.1415353611,2042.629461532002,5501.300807594804,3458.6713460628016,2035.4238962277047,979038.894085526
,19,222,979038.894085526,2039.664362678179,5512.761850943961,3473.097488265782,2032.4287429109586,977598.2253401711
,20,221,977598.2253401711,2036.6629694586898,5524.246771466761,3487.583802008071,2029.397169871173,976140.0387080342
,21,220,976140.0387080342,2033.625080641738,5535.7556189073175,3502.1305382655796,2026.3289753536847,974664.2371451224
,22,219,974664.2371451224,2030.5504940523383,5547.288443113377,3516.7379490610388,2023.223956658461,973170.7231527198
,23,218,973170.7231527198,2027.4390065681662,5558.84529403653,3531.406287468363,2020.0819101359405,971659.3987753873
,24,217,971659.3987753873,2024.2904141153901,5570.426221732441,3546.135807617051,2016.9026311828545,970130.165598953
,25,216,970130.165598953,2021.1045116644855,5582.03127636105,3560.9267646965645,2013.6859142380342,968582.9247484944
,26,215,968582.9247484944,2017.88109322603,5593.660508186803,3575.7794149607726,2010.431552778195,967017.5768863119
,27,214,967017.5768863119,2014.619951846483,5605.31396757886,3590.694015732377,2007.1393393137073,965434.0222098932
,28,213,965434.0222098932,2011.3208796039441,5616.991705011317,3605.670825407373,2003.8090653843456,963832.1604498702
,29,212,963832.1604498702,2007.983667603896,5628.693771063425,3620.710103459529,2000.440521555022,962211.8908679656
,30,211,962211.8908679656,2004.6081059749283,5640.420216419808,3635.812110444879,1997.0334974115015,960573.1122549323
,31,210,960573.1122549323,2001.1939838644423,5652.171091870683,3650.977108006241,1993.587781556096,958915.7229284821
,32,209,958915.7229284821,1997.7410894343377,5663.946448312081,3666.2053588777435,1990.1031616033424,957239.6207312077
,33,208,957239.6207312077,1994.2492098566827,5675.746336746066,3681.4971268893833,1986.579424175663,955544.7030284939
,34,207,955544.7030284939,1990.7181313093622,5687.570808280954,3696.852676971592,1983.016354899005,953830.8667064214
,35,206,953830.8667064214,1987.147638971711,5699.419914131541,3712.2722751598303,1979.4137383984614,952098.00816966
,36,205,952098.00816966,1983.537517020125,5711.293705619316,3727.756188599191,1975.7713582938768,950346.0233393547
,37,204,950346.0233393547,1979.8875486236554,5723.1922341726895,3743.304685549034,1972.0889971954284,948574.8076510011
,38,203,948574.8076510011,1976.1975159395856,5735.11555132722,3758.918035387634,1968.3664366991948,946784.2560523127
,39,202,946784.2560523127,1972.4672001089848,5747.063708725817,3774.5965086168326,1964.6034573826996,944974.2630010785
,40,201,944974.2630010785,1968.696381252247,5759.0367581189985,3790.3403768667513,1960.7998388004412,943144.7224630122
,41,200,943144.7224630122,1964.8848384646087,5771.0347513650795,3806.1499129004706,1956.9553594793992,941295.5279095911
,42,199,941295.5279095911,1961.0323498116481,5783.057740430424,3822.025390618776,1953.0697969145256,939426.5723158867
,43,198,939426.5723158867,1957.138692324764,5795.1057773896555,3837.9670850648918,1949.1429275642122,937537.7481583861
,44,197,937537.7481583861,1953.2036419966378,5807.1789144258855,3853.9752724292475,1945.1745268457432,935628.9474128025
