input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה לא צמודה כל 5', 'amortization': 'קרן שווה', 'duration': 240, 'interest': 0.0375, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,240,1000000,3124.9999999999995,4166.666666666667,7291.666666666666,0,995833.3333333334
,2,239,995833.3333333334,3111.9791666666665,4166.666666666667,7278.645833333334,0,991666.6666666667
,3,238,991666.6666666667,3098.9583333333335,4166.666666666667,7265.625,0,987500.0000000001
,4,237,987500.0000000001,3085.9375,4166.666666666667,7252.604166666667,0,983333.3333333335
,5,236,983333.3333333335,3072.916666666667,4166.666666666667,7239.583333333334,0,979166.6666666669
,6,235,979166.6666666669,3059.8958333333335,4166.666666666668,7226.562500000002,0,975000.0000000002
,7,234,975000.0000000002,3046.8750000000005,4166.666666666668,7213.541666666668,0,970833.3333333336
,8,233,970833.3333333336,3033.8541666666674,4166.666666666668,7200.520833333336,0,966666.666666667
,9,232,966666.666666667,3020.833333333334,4166.666666666668,7187.500000000002,0,962500.0000000003
,10,231,962500.0000000003,3007.812500000001,4166.666666666668,7174.479166666669,0,958333.3333333337
,11,230,958333.3333333337,2994.7916666666674,4166.666666666669,7161.458333333336,0,954166.6666666671
,12,229,954166.6666666671,2981.7708333333344,4166.666666666669,7148.437500000004,0,950000.0000000005
,13,228,950000.0000000005,2968.7500000000014,4166.666666666669,7135.41666666667,0,945833.3333333338
,14,227,945833.3333333338,2955.729166666668,4166.666666666669,7122.395833333337,0,941666.6666666672
,15,226,941666.6666666672,2942.708333333335,4166.666666666669,7109.375000000004,0,937500.0000000006
,16,225,937500.0000000006,2929.6875000000014,4166.66666666667,7096.3541666666715,0,933333.333333334
,17,224,933333.333333334,2916.6666666666683,4166.66666666667,7083.333333333338,0,929166.6666666673
