input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה צמודה כל 5', 'amortization': 'קרן שווה', 'duration': 360, 'interest': 0.035, 'cpi': 0.025, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,360,1002083.3333333334,2922.7430555555557,2783.564814814815,5706.30787037037,2081.8745177469136,1001381.6430362655
,2,359,1001381.6430362655,2920.6964588557744,2789.3639081790125,5710.060367034786,2080.400581516847,1000672.6797096033
,3,358,1000672.6797096033,2918.62864915301,2795.1750829877187,5713.803732140728,2078.9114679721156,999956.4160945877
,4,357,999956.4160945877,2916.5395469425475,2800.9983644106096,5717.537911353157,2077.407120271202,999232.8248504483
,5,356,999232.8248504483,2914.429072480474,2806.8337776697986,5721.262850150273,2075.8874814016217,998501.8785541801
,6,355,998501.8785541801,2912.2971457830254,2812.681348039944,5724.9784938229695,2074.3524941794585,997763.5497003197
,7,354,997763.5497003197,2910.1436866259323,2818.5411008483607,5728.6847874742925,2072.8021012488985,997017.8107007202
,8,353,997017.8107007202,2907.968614543767,2824.413061475128,5732.381676018895,2071.2362450817604,996264.6338843268
,9,352,996264.6338843268,2905.7718488292867,2830.2972553532013,5736.069104182488,2069.6548679770285,995503.9914969506
,10,351,995503.9914969506,2903.553308532773,2836.1937079685204,5739.747016501293,2068.0579120603793,994735.8557010425
,11,350,994735.8557010425,2901.312912461374,2842.1024448601215,5743.415357321495,2066.445319283713,993960.198575466
,12,349,993960.198575466,2899.0505791784426,2848.0234916202467,5747.07407079869,2064.817031424679,993176.9921152706
,13,348,993176.9921152706,2896.7662270028727,2853.956873894456,5750.723100897329,2063.1729900862,992386.2082314624
,14,347,992386.2082314624,2894.4597740084323,2859.902617381736,5754.362391390168,2061.5131366960013,991587.8187507766
,15,346,991587.8187507766,2892.1311380230986,2865.8607478346144,5757.991885857713,2059.837412506129,990781.795415448
,16,345,990781.795415448,2889.7802366283904,2871.8312910592695,5761.61152768766,2058.1457585924763,989968.1098829813
,17,344,989968.1098829813,2887.4069871586958,2877.8142729156434,5765.221260074339,2056.4381158543033,989146.73372592
,18,343,989146.73372592,2885.0113067006,2883.809719317551,5768.821026018151,2054.714425013755,988317.6384316161
,19,342,988317.6384316161,2882.5931120922137,2889.817656232796,5772.4107683250095,2052.974626615382,987480.7954019988
,20,341,987480.7954019988,2880.1523199224966,2895.838109683281,5775.9904296057775,2051.218661025657,986636.1759533412
,21,340,986636.1759533412,2877.6888465305788,2901.871105745121,5779.5599522757,2049.4464684324917,985783.7513160285
,22,339,985783.7513160285,2875.202608005083,2907.916670548757,5783.119278553841,2047.6579888447495,984923.4926343246
,23,338,984923.4926343246,2872.6935201834467,2913.9748302790667,5786.668350462513,2045.8531620917615,984055.3709661374
,24,337,984055.3709661374,2870.161498651234,2920.045611175482,5790.207109826716,2044.0319278228374,983179.3572827848
,25,336,983179.3572827848,2867.6064587414558,2926.1290395320975,5793.735498273553,2042.1942255067765,982295.4224687595
