input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'קרן שווה', 'duration': 144, 'interest': 0.02, 'cpi': 0.018000000000000002, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,144,1001500,1669.1666666666667,6954.861111111111,8624.027777777777,1491.8177083333335,996036.9565972222
,2,143,996036.9565972222,1660.061594328704,6965.293402777778,8625.354997106482,1483.607494791667,990555.2706892361
,3,142,990555.2706892361,1650.925451148727,6975.741342881945,8626.666794030672,1475.3692940195315,985054.8986403737
,4,141,985054.8986403737,1641.758164400623,6986.204954896268,8627.96311929689,1467.1030405282165,979535.7967260057
,5,140,979535.7967260057,1632.5596612100096,6996.684262328612,8629.243923538621,1458.8086686955157,973997.9211323726
,6,139,973997.9211323726,1623.3298685539544,7007.1792887221045,8630.50915727606,1450.486112765476,968441.227956416
,7,138,968441.227956416,1614.0687132606934,7017.690057655188,8631.758770915882,1442.1353068481415,962865.6732056089
,8,137,962865.6732056089,1604.7761220093482,7028.216592741671,8632.992714751019,1433.756184919301,957271.2127977865
,9,136,957271.2127977865,1595.4520213296441,7038.758917630783,8634.210938960427,1425.3486808202338,951657.8025609759
,10,135,951657.8025609759,1586.0963376016266,7049.3170560072285,8635.413393608855,1416.9127282574532,946025.3982332262
,11,134,946025.3982332262,1576.708997055377,7059.89103159124,8636.600028646617,1408.4482608024525,940373.9554624374
,12,133,940373.9554624374,1567.289925770729,7070.480868138627,8637.770793909356,1399.9552118914482,934703.4298061902
,13,132,934703.4298061902,1557.8390496769837,7081.086589440834,8638.925639117819,1391.4335148251243,929013.7767315744
,14,131,929013.7767315744,1548.3562945526241,7091.708219324995,8640.06451387762,1382.8831027683746,923304.9516150178
,15,130,923304.9516150178,1538.8415860250298,7102.345781653983,8641.187367679013,1374.303908750046,917576.9097421139
,16,129,917576.9097421139,1529.2948495701899,7112.999300326464,8642.294149896654,1365.6958656626814,911829.6063074501
,17,128,911829.6063074501,1519.716010512417,7123.668799276954,8643.384809789372,1357.05890626226,906062.9964144354
,18,127,906062.9964144354,1510.1049940240591,7134.35430247587,8644.459296499928,1348.3929631679396,900277.0350751275
,19,126,900277.0350751275,1500.4617251252125,7145.055833929583,8645.517559054795,1339.697968861797,894471.6772100597
,20,125,894471.6772100597,1490.786128683433,7155.773417680478,8646.559546363911,1330.973855688569,888646.8776480678
,21,124,888646.8776480678,1481.0781294134463,7166.5070778069985,8647.585207220445,1322.2205558553915,882802.5911261162
,22,123,882802.5911261162,1471.3376518768605,7177.256838423709,8648.59449030057,1313.438001431539,876938.7722891241
,23,122,876938.7722891241,1461.5646204818736,7188.022723681345,8649.58734416322,1304.6261243481645,871055.3756897909
,24,121,871055.3756897909,1451.758959482985,7198.804757766868,8650.563717249852,1295.7848563980363,865152.355788422
,25,120,865152.355788422,1441.9205929807035,7209.602964903517,8651.52355788422,1286.914129235278,859229.6669527539
,26,119,859229.6669527539,1432.0494449212565,7220.417369350873,8652.46681427213,1278.0138743751047,853287.2634577781
,27,118,853287.2634577781,1422.145439096297,7231.2479954048995,8653.393434501197,1269.0840231935601,847325.0994855668
,28,117,847325.0994855668,1412.2084991426116,7242.094867398007,8654.303366540618,1260.1245069272534,841343.129125096
,29,116,841343.129125096,1402.2385485418267,7252.958009699104,8655.19655824093,1251.1352566730955,835341.30637207
,30,115,835341.30637207,1392.2355106201167,7263.837446713652,8656.072957333768,1242.1162033880346,829319.5851287444
,31,114,829319.5851287444,1382.1993085479073,7274.733202883723,8656.93251143163,1233.067277888791,823277.9192037494
,32,113,823277.9192037494,1372.1298653395825,7285.645302688048,8657.77516802763,1223.9884108515923,817216.262311913
,33,112,817216.262311913,1362.0271038531882,7296.57377064208,8658.600874495267,1214.8795328119065,811134.5680740828
,34,111,811134.5680740828,1351.890946790138,7307.518631298043,8659.409578088182,1205.7405741641774,805032.790016949
,35,110,805032.790016949,1341.721316694915,7318.47990924499,8660.201225939905,1196.571465161556,798910.8815728654
,36,109,798910.8815728654,1331.5181359547757,7329.457629108857,8660.975765063633,1187.3721359156352,792768.7960796723
,37,108,792768.7960796723,1321.2813267994538,7340.451815552521,8661.733142351975,1178.1425163961799,786606.4867805159
,38,107,786606.4867805159,1311.0108113008598,7351.462493275849,8662.473304576708,1168.8825364308602,780423.9068236708
,39,106,780423.9068236708,1300.706511372785,7362.489687015763,8663.196198388549,1159.592125704983,774221.00926236
,40,105,774221.00926236,1290.3683487706003,7373.533421546286,8663.901770316887,1150.2712137612207,767997.7470545749
,41,104,767997.7470545749,1279.9962450909582,7384.593721678605,8664.589966769563,1140.9197299993446,761754.0730628957
,42,103,761754.0730628957,1269.590121771493,7395.670612261123,8665.260734032616,1131.537603675952,755489.9400543105
,43,102,755489.9400543105,1259.1499000905176,7406.764118179514,8665.914018270032,1122.1247639041965,749205.3007000351
,44,101,749205.3007000351,1248.675501166725,7417.874264356783,8666.549765523509,1112.6811396535177,742900.1075753318
,45,100,742900.1075753318,1238.1668459588864,7429.001075753318,8667.167921712204,1103.2066597493679,736574.3131593278
,46,99,736574.3131593278,1227.6238552655466,7440.1445773669475,8667.768432632494,1093.7012528729415,730227.8698348338
,47,98,730227.8698348338,1217.046449724723,7451.304794232998,8668.35124395772,1084.1648475609015,723860.7298881618
,48,97,723860.7298881618,1206.434549813603,7462.481751424348,8668.91630123795,1074.5973722051062,717472.8455089425
,49,96,717472.8455089425,1195.7880758482377,7473.675474051484,8669.463549899721,1064.9987550523367,711064.1687899433
,50,95,711064.1687899433,1185.106947983239,7484.885987262562,8669.9929352458,1055.3689242040214,704634.6517268848
,51,94,704634.6517268848,1174.3910862114747,7496.113316243455,8670.50440245493,1045.7078076159623,698184.2462182574
,52,93,698184.2462182574,1163.6404103637624,7507.357486217821,8670.997896581583,1036.0153330980595,691712.9040651375
,53,92,691712.9040651375,1152.8548401085625,7518.6185224471465,8671.47336255571,1026.2914283140356,685220.5769710044
,54,91,685220.5769710044,1142.034294951674,7529.896450230817,8671.930745182492,1016.5360207811605,678707.2165415547
,55,90,678707.2165415547,1131.1786942359245,7541.1912949061625,8672.369989142087,1006.7490378699729,672172.7742845184
,56,89,672172.7742845184,1120.2879571408641,7552.503081848522,8672.791038989386,996.9304068040051,665617.2016094739
,57,88,665617.2016094739,1109.3620026824565,7563.831836471294,8673.193839153751,987.0800546595041,659040.4498276621
,58,87,659040.4498276621,1098.4007497127702,7575.177584226001,8673.57833393877,977.1979083651543,652442.4701518012
,59,86,652442.4701518012,1087.404116919669,7586.54035060234,8673.94446752201,967.2838947017985,645823.2136959006
,60,85,645823.2136959006,1076.372022826501,7597.920161128242,8674.292183954743,957.3379403021587,639182.6314750746
,61,84,639182.6314750746,1065.304385791791,7609.317041369935,8674.621427161726,947.3599716505571,632520.6744053551
,62,83,632520.6744053551,1054.2011240089253,7620.73101693199,8674.932140940915,937.3499150826349,625837.2933035059
,63,82,625837.2933035059,1043.062155505843,7632.162113457389,8675.224268963231,927.307696785073,619132.4388868336
,64,81,619132.4388868336,1031.8873981447227,7643.610356627575,8675.497754772297,917.2332427953091,612406.0617730013
,65,80,612406.0617730013,1020.676769621669,7655.075772162517,8675.752541784186,907.1264790012583,605658.11247984
,66,79,605658.11247984,1009.4301874664002,7666.55838582076,8675.98857328716,896.9873311410291,598888.5414251604
,67,78,598888.5414251604,998.147569041934,7678.058223399492,8676.205792441426,886.8157248026415,592097.2989265636
,68,77,592097.2989265636,986.8288315442727,7689.575310734592,8676.404142278865,876.6115854237437,585284.3352012527
,69,76,585284.3352012527,975.473892002088,7701.109673700694,8676.583565702782,866.3748382913283,578449.6003658434
,70,75,578449.6003658434,964.0826672764057,7712.6613382112455,8676.744005487652,856.1054085414484,571593.0444361735
,71,74,571593.0444361735,952.6550740602893,7724.230330218561,8676.88540427885,845.8032211589326,564714.6173271139
,72,73,564714.6173271139,941.1910288785232,7735.816675713889,8677.007704592412,835.4682009771002,557814.2688523771
,73,72,557814.2688523771,929.6904480872952,7747.420400727459,8677.110848814755,825.1002726774747,550891.9487243271
,74,71,550891.9487243271,918.1532478738786,7759.041531328551,8677.19477920243,814.699360789498,543947.6065537881
,75,70,543947.6065537881,906.5793442563134,7770.680093625544,8677.259437881858,804.2653896902439,536981.1918498528
,76,69,536981.1918498528,894.968653083088,7782.336113765982,8677.30476684907,793.7982836041303,529992.6540196909
,77,68,529992.6540196909,883.3210900328182,7794.009617936631,8677.33070796945,783.2979666026316,522981.9423683569
,78,67,522981.9423683569,871.6365706139283,7805.700632363536,8677.337202977464,772.7643626039902,515949.00609859737
,79,66,515949.00609859737,859.915010164329,7817.409183312081,8677.32419347641,762.1973953729281,508893.7943106582
,80,65,508893.7943106582,848.156323851097,7829.135297087049,8677.291620938146,751.5969885203568,501816.2560020915
,81,64,501816.2560020915,836.3604266701526,7840.87900003268,8677.239426702832,740.9630655030884,494716.34006756195
,82,63,494716.34006756195,824.5272334459366,7852.640318532729,8677.167551978666,730.2955496235439,487593.9952986528
,83,62,487593.9952986528,812.6566588310881,7864.419279010529,8677.075937841617,719.5943640294636,480449.17038367176
,84,61,480449.17038367176,800.7486173061196,7876.215907929045,8676.964525235164,708.8594317136142,473281.8139074563
,85,60,473281.8139074563,788.8030231790939,7888.030231790938,8676.833254970032,698.0906755134981,466091.8743511788
,86,59,466091.8743511788,776.819790585298,7899.862277138624,8676.682067723923,687.2880181110604,458879.3000921513
,87,58,458879.3000921513,764.7988334869189,7911.712070554332,8676.510904041252,676.4513820323955,451644.0394036294
,88,57,451644.0394036294,752.7400656727157,7923.579638660164,8676.31970433288,665.5806896474539,444386.04045461665
,89,56,444386.04045461665,740.6434007576945,7935.465008118154,8676.108408875849,654.6758631697479,437105.2513096683
,90,55,437105.2513096683,728.5087521827805,7947.368205630332,8675.876957813112,643.736824656057,429801.61992869404
,91,54,429801.61992869404,716.3360332144902,7959.289257938778,8675.625291153268,632.763496006133,422475.0941667614
,92,53,422475.0941667614,704.1251569446024,7971.228191825687,8675.35334877029,621.7557989624037,415125.6217738981
,93,52,415125.6217738981,691.8760362898302,7983.185034113425,8675.061070403255,610.7136551096771,407753.15039489436
,94,51,407753.15039489436,679.5885839914906,7995.1598116645955,8674.748395656086,599.6369858748448,400357.6275691046
,95,50,400357.6275691046,667.2627126151743,8007.1525513820925,8674.415263997267,588.5257125265839,392939.0007302491
,96,49,392939.0007302491,654.8983345504153,8019.163280209165,8674.061614759581,577.3797561750599,385497.21720621496
,97,48,385497.21720621496,642.4953620103583,8031.192025129479,8673.687387139837,566.1990377716284,378032.2242188571
,98,47,378032.2242188571,630.0537070314285,8043.238813167173,8673.292520198602,554.9834781085351,370543.9688837985
,99,46,370543.9688837985,617.5732814729976,8055.303671386924,8672.876952859922,543.7329978186175,363032.3982102302
,100,45,363032.3982102302,605.0539970170504,8067.386626894005,8672.440623911056,532.4475173750044,355497.4591007112
,101,44,355497.4591007112,592.495765167852,8079.487706834346,8671.983472002197,521.1269570908154,347939.0983509677
,102,43,347939.0983509677,579.8984972516129,8091.606938394598,8671.505435646211,509.7712371188597,340357.26264969195
,103,42,340357.26264969195,567.2621044161533,8103.744348802189,8671.006453218342,498.38027745133473,332751.8985783411
,104,41,332751.8985783411,554.5864976305686,8115.899965325393,8670.486462955962,486.9539979195237,325122.95261093526
,105,40,325122.95261093526,541.8715876848921,8128.073815273381,8669.945402958274,475.49231819349296,317470.3711138554
,106,39,317470.3711138554,529.1172851897591,8140.265925996292,8669.38321118605,463.9951577817887,309794.1003456409
,107,38,309794.1003456409,516.3235005760682,8152.476324885287,8668.799825461356,452.46243603113356,302094.0864567868
,108,37,302094.0864567868,503.4901440946447,8164.705039372616,8668.19518346726,440.89407212612133,294370.2754895403
,109,36,294370.2754895403,490.6171258159005,8176.952096931675,8667.569222747576,429.289985088913,286622.61337769753
,110,35,286622.61337769753,477.7043556294959,8189.217525077072,8666.921880706568,417.6500937789308,278851.0459463994
,111,34,278851.0459463994,464.751743243999,8201.501351364688,8666.253094608686,405.9743168925521,271055.51891192724
,112,33,271055.51891192724,451.7591981865454,8213.803603391734,8665.56280157828,394.2625729628033,263235.9778814983
,113,32,263235.9778814983,438.72662980249714,8226.124308796821,8664.850938599318,382.5147803590522,255392.3683530605
,114,31,255392.3683530605,425.6539472551009,8238.463495260015,8664.117442515117,370.73085728670077,247524.63571508718
,115,30,247524.63571508718,412.54105952514533,8250.821190502906,8663.36225002805,358.9107217868765,239632.72524637115
,116,29,239632.72524637115,399.3878754106186,8263.19742228866,8662.58529769928,347.0542917361238,231716.58211581863
,117,28,231716.58211581863,386.1943035263644,8275.592218422094,8661.78652194846,335.1614848460949,223776.15138224262
,118,27,223776.15138224262,372.9602523037377,8288.005606749726,8660.965859053464,323.2322186632394,215811.37799415612
,119,26,215811.37799415612,359.6856299902602,8300.437615159852,8660.123245150113,311.26641056849445,207822.20678956478
,120,25,207822.20678956478,346.37034464927467,8312.888271582591,8659.258616231866,299.2639777769733,199808.58249575915
,121,24,199808.58249575915,333.0143041595986,8325.357603989965,8658.371908149564,287.2248373376538,191770.44972910683
,122,23,191770.44972910683,319.6174162151781,8337.845640395948,8657.463056611126,275.14890613306636,183707.75299484396
,123,22,183707.75299484396,306.17958832473994,8350.352408856545,8656.531997181284,263.0361008789812,175620.43668686642
,124,21,175620.43668686642,292.70072781144404,8362.87793746983,8655.578665281273,250.88633812409492,167508.44508752067
,125,20,167508.44508752067,279.18074181253445,8375.422254376033,8654.602996188567,238.699534249717,159371.72236739437
,126,19,159371.72236739437,265.6195372789906,8387.985387757599,8653.604925036589,226.4756054694552,151210.21258510623
,127,18,151210.21258510623,252.01702097517708,8400.567365839235,8652.584386814413,214.21446782890052,143023.8596870959
,128,17,143023.8596870959,238.37309947849315,8413.168216887992,8651.541316366485,201.91603720531185,134812.6075074132
,129,16,134812.6075074132,224.687679179022,8425.787969213325,8650.475648392347,189.58022930729985,126576.39976750717
,130,15,126576.39976750717,210.96066627917864,8438.426651167145,8649.387317446324,177.20695967451007,118315.18007601454
,131,14,118315.18007601454,197.19196679335758,8451.084291143896,8648.276257937254,164.796143677306,110028.89192854795
,132,13,110028.89192854795,183.38148654757993,8463.760917580612,8647.142404128192,152.34769651645104,101717.47870748378
,133,12,101717.47870748378,169.52913117913965,8476.456558956981,8645.98569013612,139.86153322279023,93380.88368174959
,134,11,93380.88368174959,155.63480613624932,8489.171243795417,8644.806049931667,127.33756865693128,85019.05000661111
,135,10,85019.05000661111,141.6984166776852,8501.90500066111,8643.603417338796,114.77571750892503,76631.92072345893
,136,9,76631.92072345893,127.71986787243155,8514.657858162103,8642.377726034534,102.17589429794526,68219.43875959478
,137,8,68219.43875959478,113.69906459932464,8527.429844949347,8641.128909548672,89.53801337196815,59781.54692801739
,138,7,59781.54692801739,99.63591154669567,8540.22098971677,8639.856901263465,76.86198890745095,51318.18792720808
,139,6,51318.18792720808,85.53031321201347,8553.031321201346,8638.56163441336,64.1477349090101,42829.30434091574
,140,5,42829.30434091574,71.38217390152624,8565.860868183148,8637.243042084674,51.3951652090989,34314.83863794169
,141,4,34314.83863794169,57.191397729902825,8578.709659485423,8635.901057215326,38.60419346768441,25774.733171923952
,142,3,25774.733171923952,42.95788861987326,8591.577723974651,8634.535612594524,25.774733171923952,17208.930181121224
,143,2,17208.930181121224,28.68155030186871,8604.465090560612,8633.14664086248,12.90669763584092,8617.371788196453
,144,1,8617.371788196453,14.362286313660755,8617.371788196453,8631.734074510114,0,0
