input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה לא צמודה', 'amortization': 'קרן שווה', 'duration': 132, 'interest': 0.05, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,132,1000000,4166.666666666667,7575.757575757576,11742.424242424244,0,992424.2424242424
,2,131,992424.2424242424,4135.10101010101,7575.757575757576,11710.858585858587,0,984848.4848484849
,3,130,984848.4848484849,4103.535353535353,7575.757575757576,11679.29292929293,0,977272.7272727273
,4,129,977272.7272727273,4071.969696969697,7575.757575757576,11647.727272727272,0,969696.9696969697
,5,128,969696.9696969697,4040.4040404040406,7575.757575757576,11616.161616161617,0,962121.2121212122
,6,127,962121.2121212122,4008.838383838384,7575.757575757576,11584.59595959596,0,954545.4545454546
,7,126,954545.4545454546,3977.2727272727275,7575.757575757576,11553.030303030304,0,946969.696969697
,8,125,946969.696969697,3945.7070707070707,7575.757575757576,11521.464646464647,0,939393.9393939395
,9,124,939393.9393939395,3914.1414141414143,7575.757575757576,11489.89898989899,0,931818.1818181819
,10,123,931818.1818181819,3882.575757575758,7575.757575757576,11458.333333333334,0,924242.4242424243
,11,122,924242.4242424243,3851.010101010101,7575.757575757576,11426.767676767677,0,916666.6666666667
,12,121,916666.6666666667,3819.444444444445,7575.757575757576,11395.202020202021,0,909090.9090909092
,13,120,909090.9090909092,3787.878787878788,7575.757575757577,11363.636363636364,0,901515.1515151516
,14,119,901515.1515151516,3756.3131313131316,7575.757575757577,11332.070707070709,0,893939.393939394
,15,118,893939.393939394,3724.7474747474753,7575.757575757577,11300.505050505053,0,886363.6363636365
,16,117,886363.6363636365,3693.1818181818185,7575.757575757577,11268.939393939396,0,878787.8787878789
,17,116,878787.8787878789,3661.616161616162,7575.757575757577,11237.373737373739,0,871212.1212121213
,18,115,871212.1212121213,3630.0505050505053,7575.757575757577,11205.808080808081,0,863636.3636363638
,19,114,863636.3636363638,3598.484848484849,7575.757575757577,11174.242424242426,0,856060.6060606062
,20,113,856060.6060606062,3566.9191919191926,7575.757575757577,11142.67676767677,0,848484.8484848486
,21,112,848484.8484848486,3535.353535353536,7575.757575757577,11111.111111111113,0,840909.090909091
,22,111,840909.090909091,3503.7878787878794,7575.757575757577,11079.545454545456,0,833333.3333333335
,23,110,833333.3333333335,3472.2222222222226,7575.757575757577,11047.979797979799,0,825757.5757575759
,24,109,825757.5757575759,3440.6565656565663,7575.757575757577,11016.414141414143,0,818181.8181818184
,25,108,818181.8181818184,3409.09090909091,7575.757575757577,10984.848484848488,0,810606.0606060608
,26,107,810606.0606060608,3377.525252525253,7575.757575757578,10953.28282828283,0,803030.3030303032
,27,106,803030.3030303032,3345.9595959595968,7575.757575757578,10921.717171717175,0,795454.5454545456
,28,105,795454.5454545456,3314.39393939394,7575.757575757578,10890.151515151518,0,787878.7878787881
,29,104,787878.7878787881,3282.8282828282836,7575.757575757578,10858.585858585862,0,780303.0303030305
,30,103,780303.0303030305,3251.2626262626272,7575.757575757578,10827.020202020205,0,772727.2727272729
,31,102,772727.2727272729,3219.6969696969704,7575.757575757578,10795.454545454548,0,765151.5151515154
,32,101,765151.5151515154,3188.131313131314,7575.757575757578,10763.888888888892,0,757575.7575757578
,33,100,757575.7575757578,3156.5656565656573,7575.757575757578,10732.323232323235,0,750000.0000000002
,34,99,750000.0000000002,3125.000000000001,7575.757575757578,10700.75757575758,0,742424.2424242427
,35,98,742424.2424242427,3093.4343434343446,7575.757575757578,10669.191919191922,0,734848.4848484851
,36,97,734848.4848484851,3061.8686868686877,7575.757575757579,10637.626262626267,0,727272.7272727275
,37,96,727272.7272727275,3030.3030303030314,7575.757575757579,10606.06060606061,0,719696.96969697
,38,95,719696.96969697,2998.7373737373746,7575.757575757579,10574.494949494954,0,712121.2121212124
,39,94,712121.2121212124,2967.1717171717182,7575.757575757579,10542.929292929297,0,704545.4545454548
,40,93,704545.4545454548,2935.606060606062,7575.757575757579,10511.36363636364,0,696969.6969696973
,41,92,696969.6969696973,2904.040404040405,7575.757575757579,10479.797979797984,0,689393.9393939397
,42,91,689393.9393939397,2872.4747474747487,7575.757575757579,10448.232323232327,0,681818.1818181821
,43,90,681818.1818181821,2840.909090909092,7575.757575757579,10416.666666666672,0,674242.4242424245
,44,89,674242.4242424245,2809.3434343434355,7575.75757575758,10385.101010101014,0,666666.666666667
,45,88,666666.666666667,2777.777777777779,7575.75757575758,10353.535353535359,0,659090.9090909094
,46,87,659090.9090909094,2746.2121212121224,7575.75757575758,10321.969696969702,0,651515.1515151518
,47,86,651515.1515151518,2714.646464646466,7575.75757575758,10290.404040404046,0,643939.3939393943
,48,85,643939.3939393943,2683.080808080809,7575.75757575758,10258.838383838389,0,636363.6363636367
,49,84,636363.6363636367,2651.515151515153,7575.75757575758,10227.272727272732,0,628787.8787878791
,50,83,628787.8787878791,2619.9494949494965,7575.75757575758,10195.707070707076,0,621212.1212121216
,51,82,621212.1212121216,2588.3838383838397,7575.75757575758,10164.141414141419,0,613636.363636364
,52,81,613636.363636364,2556.8181818181833,7575.7575757575805,10132.575757575763,0,606060.6060606064
,53,80,606060.6060606064,2525.2525252525265,7575.7575757575805,10101.010101010106,0,598484.8484848489
,54,79,598484.8484848489,2493.68686868687,7575.7575757575805,10069.44444444445,0,590909.0909090913
,55,78,590909.0909090913,2462.121212121214,7575.7575757575805,10037.878787878795,0,583333.3333333337
,56,77,583333.3333333337,2430.555555555557,7575.7575757575805,10006.313131313138,0,575757.5757575762
,57,76,575757.5757575762,2398.9898989899007,7575.7575757575805,9974.74747474748,0,568181.8181818186
,58,75,568181.8181818186,2367.424242424244,7575.757575757581,9943.181818181825,0,560606.060606061
,59,74,560606.060606061,2335.8585858585875,7575.757575757581,9911.61616161617,0,553030.3030303034
,60,73,553030.3030303034,2304.292929292931,7575.757575757581,9880.050505050513,0,545454.5454545459
,61,72,545454.5454545459,2272.7272727272743,7575.757575757581,9848.484848484855,0,537878.7878787883
,62,71,537878.7878787883,2241.161616161618,7575.757575757581,9816.9191919192,0,530303.0303030307
,63,70,530303.0303030307,2209.595959595961,7575.757575757582,9785.353535353544,0,522727.2727272732
,64,69,522727.2727272732,2178.030303030305,7575.757575757582,9753.787878787887,0,515151.5151515156
,65,68,515151.5151515156,2146.4646464646485,7575.757575757582,9722.22222222223,0,507575.75757575803
,66,67,507575.75757575803,2114.8989898989917,7575.757575757582,9690.656565656574,0,500000.00000000047
,67,66,500000.00000000047,2083.3333333333353,7575.757575757583,9659.090909090919,0,492424.2424242429
,68,65,492424.2424242429,2051.7676767676785,7575.757575757583,9627.525252525262,0,484848.4848484853
,69,64,484848.4848484853,2020.2020202020221,7575.757575757583,9595.959595959604,0,477272.72727272776
,70,63,477272.72727272776,1988.6363636363656,7575.757575757583,9564.393939393949,0,469696.9696969702
,71,62,469696.9696969702,1957.0707070707092,7575.757575757584,9532.828282828294,0,462121.2121212126
,72,61,462121.2121212126,1925.5050505050526,7575.757575757584,9501.262626262636,0,454545.45454545505
,73,60,454545.45454545505,1893.939393939396,7575.757575757584,9469.69696969698,0,446969.6969696975
,74,59,446969.6969696975,1862.3737373737395,7575.757575757584,9438.131313131324,0,439393.9393939399
,75,58,439393.9393939399,1830.8080808080829,7575.757575757585,9406.565656565668,0,431818.18181818235
,76,57,431818.18181818235,1799.2424242424265,7575.757575757585,9375.000000000011,0,424242.4242424248
,77,56,424242.4242424248,1767.67676767677,7575.757575757585,9343.434343434355,0,416666.6666666672
,78,55,416666.6666666672,1736.1111111111134,7575.757575757586,9311.8686868687,0,409090.90909090964
,79,54,409090.90909090964,1704.5454545454568,7575.757575757586,9280.303030303043,0,401515.1515151521
,80,53,401515.1515151521,1672.9797979798002,7575.757575757586,9248.737373737385,0,393939.3939393945
,81,52,393939.3939393945,1641.4141414141438,7575.757575757587,9217.17171717173,0,386363.63636363694
,82,51,386363.63636363694,1609.8484848484873,7575.757575757587,9185.606060606075,0,378787.87878787937
,83,50,378787.87878787937,1578.2828282828307,7575.757575757587,9154.040404040417,0,371212.1212121218
,84,49,371212.1212121218,1546.717171717174,7575.757575757588,9122.474747474762,0,363636.3636363642
,85,48,363636.3636363642,1515.1515151515175,7575.757575757588,9090.909090909105,0,356060.60606060666
,86,47,356060.60606060666,1483.5858585858612,7575.757575757589,9059.34343434345,0,348484.8484848491
,87,46,348484.8484848491,1452.0202020202046,7575.757575757589,9027.777777777794,0,340909.0909090915
,88,45,340909.0909090915,1420.454545454548,7575.75757575759,8996.212121212138,0,333333.33333333395
,89,44,333333.33333333395,1388.8888888888914,7575.75757575759,8964.646464646481,0,325757.5757575764
,90,43,325757.5757575764,1357.3232323232348,7575.7575757575905,8933.080808080826,0,318181.8181818188
,91,42,318181.8181818188,1325.7575757575785,7575.7575757575905,8901.515151515168,0,310606.06060606125
,92,41,310606.06060606125,1294.191919191922,7575.757575757591,8869.949494949513,0,303030.3030303037
,93,40,303030.3030303037,1262.6262626262653,7575.757575757592,8838.383838383857,0,295454.5454545461
,94,39,295454.5454545461,1231.0606060606087,7575.757575757592,8806.818181818202,0,287878.78787878854
,95,38,287878.78787878854,1199.4949494949522,7575.757575757593,8775.252525252545,0,280303.030303031
,96,37,280303.030303031,1167.9292929292958,7575.757575757594,8743.68686868689,0,272727.2727272734
,97,36,272727.2727272734,1136.3636363636392,7575.757575757594,8712.121212121234,0,265151.51515151584
,98,35,265151.51515151584,1104.7979797979826,7575.757575757595,8680.555555555578,0,257575.75757575824
,99,34,257575.75757575824,1073.232323232326,7575.757575757595,8648.989898989921,0,250000.00000000064
,100,33,250000.00000000064,1041.6666666666692,7575.757575757595,8617.424242424264,0,242424.24242424304
,101,32,242424.24242424304,1010.1010101010127,7575.757575757595,8585.858585858608,0,234848.48484848544
,102,31,234848.48484848544,978.535353535356,7575.757575757595,8554.292929292951,0,227272.72727272785
,103,30,227272.72727272785,946.9696969696994,7575.757575757595,8522.727272727294,0,219696.96969697025
,104,29,219696.96969697025,915.4040404040427,7575.757575757595,8491.161616161638,0,212121.21212121265
,105,28,212121.21212121265,883.838383838386,7575.757575757595,8459.595959595981,0,204545.45454545505
,106,27,204545.45454545505,852.2727272727294,7575.757575757594,8428.030303030324,0,196969.69696969746
,107,26,196969.69696969746,820.7070707070727,7575.757575757594,8396.464646464667,0,189393.93939393986
,108,25,189393.93939393986,789.141414141416,7575.757575757594,8364.89898989901,0,181818.18181818226
,109,24,181818.18181818226,757.5757575757594,7575.757575757594,8333.333333333354,0,174242.42424242466
,110,23,174242.42424242466,726.0101010101027,7575.757575757594,8301.767676767697,0,166666.66666666706
,111,22,166666.66666666706,694.444444444446,7575.757575757594,8270.20202020204,0,159090.90909090947
,112,21,159090.90909090947,662.8787878787895,7575.757575757593,8238.636363636382,0,151515.15151515187
,113,20,151515.15151515187,631.3131313131328,7575.757575757593,8207.070707070727,0,143939.39393939427
,114,19,143939.39393939427,599.7474747474761,7575.757575757593,8175.505050505069,0,136363.63636363667
,115,18,136363.63636363667,568.1818181818195,7575.757575757593,8143.939393939413,0,128787.87878787908
,116,17,128787.87878787908,536.6161616161628,7575.757575757592,8112.373737373755,0,121212.12121212148
,117,16,121212.12121212148,505.05050505050616,7575.757575757592,8080.808080808099,0,113636.36363636388
,118,15,113636.36363636388,473.48484848484946,7575.757575757592,8049.242424242442,0,106060.60606060628
,119,14,106060.60606060628,441.9191919191928,7575.757575757591,8017.676767676784,0,98484.84848484868
,120,13,98484.84848484868,410.3535353535362,7575.757575757591,7986.111111111128,0,90909.09090909109
,121,12,90909.09090909109,378.78787878787955,7575.7575757575905,7954.54545454547,0,83333.33333333349
,122,11,83333.33333333349,347.22222222222285,7575.75757575759,7922.979797979812,0,75757.5757575759
,123,10,75757.5757575759,315.6565656565663,7575.7575757575905,7891.414141414157,0,68181.81818181832
,124,9,68181.81818181832,284.0909090909097,7575.757575757591,7859.848484848501,0,60606.06060606073
,125,8,60606.06060606073,252.52525252525305,7575.757575757591,7828.282828282844,0,53030.30303030314
,126,7,53030.30303030314,220.9595959595964,7575.757575757591,7796.717171717188,0,45454.54545454555
,127,6,45454.54545454555,189.3939393939398,7575.757575757591,7765.151515151531,0,37878.78787878796
,128,5,37878.78787878796,157.82828282828316,7575.757575757592,7733.585858585876,0,30303.03030303037
,129,4,30303.03030303037,126.26262626262654,7575.757575757592,7702.020202020219,0,22727.27272727278
,130,3,22727.27272727278,94.69696969696992,7575.757575757593,7670.454545454563,0,15151.515151515185
,131,2,15151.515151515185,63.13131313131327,7575.757575757592,7638.888888888906,0,7575.757575757592
,132,1,7575.757575757592,31.565656565656635,7575.757575757592,7607.323232323249,0,0
