input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 100000, 'chanel': 'קבועה לא צמודה', 'amortization': 'שפיצר', 'duration': 120, 'interest': 0.035, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,120,100000,291.6666666666667,988.8586746190302,697.1920079523636,0,99302.80799204763
,2,119,99302.80799204763,289.6331899768056,988.85867461903,699.2254846422244,0,98603.5825074054
,3,118,98603.5825074054,287.59378231326576,988.8586746190299,701.2648923057641,0,97902.31761509963
,4,117,97902.31761509963,285.5484263773739,988.8586746190298,703.3102482416559,0,97199.00736685797
,5,116,97199.00736685797,283.49710482000245,988.8586746190301,705.3615697990276,0,96493.64579705894
,6,115,96493.64579705894,281.43980024142195,988.85867461903,707.4188743776081,0,95786.22692268134
,7,114,95786.22692268134,279.37649519115394,988.8586746190299,709.482179427876,0,95076.74474325345
,8,113,95076.74474325345,277.3071721678226,988.8586746190299,711.5515024512073,0,94365.19324080224
,9,112,94365.19324080224,275.2318136190066,988.8586746190301,713.6268610000236,0,93651.56637980221
,10,111,93651.56637980221,273.1504019410898,988.8586746190298,715.7082726779399,0,92935.85810712428
,11,110,92935.85810712428,271.0629194791125,988.8586746190299,717.7957551399174,0,92218.06235198436
,12,109,92218.06235198436,268.9693485266211,988.85867461903,719.889326092409,0,91498.17302589196
,13,108,91498.17302589196,266.8696713255182,988.8586746190299,721.9890032935117,0,90776.18402259845
,14,107,90776.18402259845,264.76387006591216,988.8586746190304,724.0948045531181,0,90052.08921804534
,15,106,90052.08921804534,262.65192688596557,988.8586746190302,726.2067477330647,0,89325.88247031227
,16,105,89325.88247031227,260.5338238717441,988.8586746190304,728.3248507472863,0,88597.55761956498
,17,104,88597.55761956498,258.4095430570645,988.8586746190304,730.4491315619658,0,87867.10848800301
,18,103,87867.10848800301,256.2790664233421,988.8586746190301,732.579608195688,0,87134.52887980732
,19,102,87134.52887980732,254.142375899438,988.8586746190304,734.7162987195924,0,86399.81258108772
,20,101,86399.81258108772,251.99945336150589,988.8586746190305,736.8592212575246,0,85662.9533598302
,21,100,85662.9533598302,249.85028063283806,988.8586746190304,739.0083939861922,0,84923.944965844
,22,99,84923.944965844,247.69483948371166,988.8586746190304,741.1638351353187,0,84182.78113070868
,23,98,84182.78113070868,245.53311163123365,988.85867461903,743.3255629877964,0,83439.45556772088
,24,97,83439.45556772088,243.36507873918592,988.8586746190302,745.4935958798443,0,82693.96197184104
,25,96,82693.96197184104,241.19072241786972,988.8586746190304,747.6679522011607,0,81946.29401963988
,26,95,81946.29401963988,239.01002422394967,988.8586746190305,749.8486503950808,0,81196.4453692448
,27,94,81196.4453692448,236.82296566029734,988.8586746190302,752.0357089587329,0,80444.40966028607
,28,93,80444.40966028607,234.62952817583437,988.8586746190306,754.2291464431962,0,79690.18051384288
,29,92,79690.18051384288,232.42969316537506,988.8586746190305,756.4289814536554,0,78933.75153238921
,30,91,78933.75153238921,230.22344196946855,988.8586746190305,758.6352326495619,0,78175.11629973965
,31,90,78175.11629973965,228.01075587424066,988.8586746190306,760.8479187447899,0,77414.26838099485
,32,89,77414.26838099485,225.791616111235,988.8586746190302,763.0670585077953,0,76651.20132248706
,33,88,76651.20132248706,223.56600385725395,988.8586746190306,765.2926707617767,0,75885.90865172529
,34,87,75885.90865172529,221.33390023419875,988.8586746190305,767.5247743848317,0,75118.38387734046
,35,86,75118.38387734046,219.09528630890966,988.8586746190307,769.7633883101211,0,74348.62048903033
,36,85,74348.62048903033,216.85014309300516,988.8586746190305,772.0085315260253,0,73576.61195750431
,37,84,73576.61195750431,214.5984515427209,988.8586746190307,774.2602230763098,0,72802.351734428
,38,83,72802.351734428,212.34019255874833,988.8586746190308,776.5184820602825,0,72025.83325236771
,39,82,72025.83325236771,210.0753469860725,988.8586746190311,778.7833276329586,0,71247.04992473475
,40,81,71247.04992473475,207.8038956138097,988.8586746190305,781.0547790052208,0,70465.99514572952
,41,80,70465.99514572952,205.52581917504446,988.8586746190308,783.3328554439863,0,69682.66229028555
,42,79,69682.66229028555,203.24109834666618,988.8586746190307,785.6175762723645,0,68897.04471401319
,43,78,68897.04471401319,200.94971374920513,988.8586746190309,787.9089608698258,0,68109.13575314336
,44,77,68109.13575314336,198.65164594666814,988.8586746190311,790.207028672363,0,67318.928724471
,45,76,67318.928724471,196.34687544637376,988.8586746190313,792.5117991726574,0,66526.41692529834
,46,75,66526.41692529834,194.03538269878683,988.8586746190308,794.823291920244,0,65731.5936333781
,47,74,65731.5936333781,191.7171480973528,988.8586746190309,797.1415265216781,0,64934.45210685642
,48,73,64934.45210685642,189.39215197833124,988.8586746190311,799.4665226406998,0,64134.98558421572
,49,72,64134.98558421572,187.0603746206292,988.8586746190313,801.7982999984021,0,63333.18728421732
,50,71,63333.18728421732,184.72179624563384,988.8586746190317,804.1368783733978,0,62529.05040584392
