input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה לא צמודה כל 5', 'amortization': 'שפיצר', 'duration': 240, 'interest': 0.03, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,240,1000000,2500,5545.975978539206,3045.975978539206,0,996954.0240214608
,2,239,996954.0240214608,2492.385060053652,5545.975978539206,3053.590918485554,0,993900.4331029753
,3,238,993900.4331029753,2484.7510827574383,5545.975978539207,3061.2248957817687,0,990839.2082071935
,4,237,990839.2082071935,2477.098020517984,5545.975978539206,3068.877958021222,0,987770.3302491723
,5,236,987770.3302491723,2469.425825622931,5545.975978539206,3076.5501529162752,0,984693.780096256
,6,235,984693.780096256,2461.7344502406404,5545.975978539205,3084.241528298565,0,981609.5385679575
,7,234,981609.5385679575,2454.0238464198937,5545.975978539206,3091.9521321193124,0,978517.5864358381
,8,233,978517.5864358381,2446.2939660895954,5545.975978539204,3099.682012449609,0,975417.9044233885
,9,232,975417.9044233885,2438.5447610584715,5545.975978539204,3107.431217480733,0,972310.4732059079
,10,231,972310.4732059079,2430.7761830147697,5545.975978539204,3115.1997955244346,0,969195.2734103834
,11,230,969195.2734103834,2422.9881835259584,5545.975978539203,3122.987795013245,0,966072.2856153701
,12,229,966072.2856153701,2415.1807140384253,5545.975978539202,3130.7952645007763,0,962941.4903508694
,13,228,962941.4903508694,2407.3537258771735,5545.9759785392025,3138.622252662029,0,959802.8680982073
,14,227,959802.8680982073,2399.5071702455184,5545.975978539202,3146.468808293683,0,956656.3992899136
,15,226,956656.3992899136,2391.640998224784,5545.9759785392025,3154.3349803144183,0,953502.0643095992
,16,225,953502.0643095992,2383.7551607739983,5545.9759785392025,3162.220817765204,0,950339.843491834
,17,224,950339.843491834,2375.8496087295853,5545.975978539202,3170.1263698096163,0,947169.7171220244
,18,223,947169.7171220244,2367.924292805061,5545.975978539202,3178.0516857341404,0,943991.6654362902
,19,222,943991.6654362902,2359.9791635907254,5545.975978539199,3185.9968149484735,0,940805.6686213417
,20,221,940805.6686213417,2352.014171553354,5545.975978539199,3193.9618069858448,0,937611.7068143558
,21,220,937611.7068143558,2344.0292670358895,5545.975978539198,3201.9467115033085,0,934409.7601028525
,22,219,934409.7601028525,2336.024400257131,5545.975978539198,3209.9515782820667,0,931199.8085245704
,23,218,931199.8085245704,2327.999521311426,5545.975978539197,3217.976457227771,0,927981.8320673427
,24,217,927981.8320673427,2319.9545801683566,5545.975978539198,3226.0213983708413,0,924755.8106689719
