input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה לא צמודה כל 5', 'amortization': 'שפיצר', 'duration': 120, 'interest': 0.0425, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,120,1000000,3541.666666666667,10243.753335431398,6702.086668764731,0,993297.9133312353
,2,119,993297.9133312353,3517.930109714792,10243.7533354314,6725.823225716608,0,986572.0901055187
,3,118,986572.0901055187,3494.109485790379,10243.753335431402,6749.643849641023,0,979822.4462558777
,4,117,979822.4462558777,3470.204497156234,10243.753335431406,6773.548838275172,0,973048.8974176026
,5,116,973048.8974176026,3446.214845020676,10243.753335431407,6797.538490410731,0,966251.3589271918
,6,115,966251.3589271918,3422.140229533805,10243.753335431411,6821.613105897606,0,959429.7458212943
,7,114,959429.7458212943,3397.9803497837506,10243.753335431411,6845.77298564766,0,952583.9728356466
,8,113,952583.9728356466,3373.7349037929152,10243.753335431415,6870.018431638499,0,945713.9544040081
,9,112,945713.9544040081,3349.4035885141957,10243.753335431418,6894.349746917223,0,938819.6046570909
,10,111,938819.6046570909,3324.986099827197,10243.753335431418,6918.767235604221,0,931900.8374214866
,11,110,931900.8374214866,3300.482132534432,10243.753335431422,6943.27120289699,0,924957.5662185897
,12,109,924957.5662185897,3275.891380357505,10243.753335431426,6967.86195507392,0,917989.7042635158
,13,108,917989.7042635158,3251.213535933285,10243.753335431426,6992.53979949814,0,910997.1644640176
,14,107,910997.1644640176,3226.4482908100626,10243.75333543143,7017.3050446213665,0,903979.8594193963
,15,106,903979.8594193963,3201.595335443695,10243.753335431431,7042.157999987736,0,896937.7014194085
,16,105,896937.7014194085,3176.654359193739,10243.753335431435,7067.098976237696,0,889870.6024431709
,17,104,889870.6024431709,3151.625050319564,10243.753335431438,7092.128285111874,0,882778.474158059
,18,103,882778.474158059,3126.5070959764594,10243.75333543144,7117.24623945498,0,875661.227918604
,19,102,875661.227918604,3101.300182211723,10243.753335431442,7142.453153219719,0,868518.7747653843
,20,101,868518.7747653843,3076.0039939607364,10243.753335431446,7167.74934147071,0,861351.0254239136
,21,100,861351.0254239136,3050.6182150430277,10243.753335431447,7193.13512038842,0,854157.8903035251
,22,99,854157.8903035251,3025.1425281583183,10243.753335431451,7218.610807273133,0,846939.279496252
,23,98,846939.279496252,2999.576614882559,10243.75333543145,7244.17672054889,0,839695.1027757031
,24,97,839695.1027757031,2973.9201556639487,10243.753335431455,7269.8331797675055,0,832425.2695959356
,25,96,832425.2695959356,2948.1728298189387,10243.753335431456,7295.580505612517,0,825129.689090323
,26,95,825129.689090323,2922.3343155282278,10243.753335431462,7321.419019903235,0,817808.2700704198
,27,94,817808.2700704198,2896.404289832737,10243.753335431462,7347.349045598725,0,810460.921024821
,28,93,810460.921024821,2870.3824286295744,10243.753335431462,7373.370906801887,0,803087.5501180191
,29,92,803087.5501180191,2844.2684066679844,10243.753335431466,7399.484928763481,0,795688.0651892556
,30,91,795688.0651892556,2818.0618975452808,10243.753335431473,7425.691437886192,0,788262.3737513694
,31,90,788262.3737513694,2791.762573702767,10243.753335431473,7451.990761728706,0,780810.3829896407
,32,89,780810.3829896407,2765.3701064216443,10243.753335431476,7478.383229009833,0,773331.9997606309
,33,88,773331.9997606309,2738.8841658189012,10243.753335431478,7504.869169612577,0,765827.1305910184
,34,87,765827.1305910184,2712.30442084319,10243.753335431482,7531.448914588292,0,758295.68167643
,35,86,758295.68167643,2685.63053927069,10243.753335431486,7558.122796160796,0,750737.5588802693
,36,85,750737.5588802693,2658.862187700954,10243.753335431491,7584.891147730537,0,743152.6677325388
,37,84,743152.6677325388,2631.9990315527416,10243.753335431493,7611.754303878752,0,735540.91342866
,38,83,735540.91342866,2605.040735059838,10243.753335431496,7638.7126003716585,0,727902.2008282883
,39,82,727902.2008282883,2577.986961266855,10243.7533354315,7665.766374164645,0,720236.4344541237
,40,81,720236.4344541237,2550.8373720250215,10243.753335431506,7692.915963406484,0,712543.5184907173
,41,80,712543.5184907173,2523.591627987957,10243.753335431502,7720.161707443545,0,704823.3567832737
,42,79,704823.3567832737,2496.249388607428,10243.75333543151,7747.503946824081,0,697075.8528364496
,43,78,697075.8528364496,2468.810312129093,10243.753335431513,7774.9430233024195,0,689300.9098131472
,44,77,689300.9098131472,2441.2740555882297,10243.753335431516,7802.479279843286,0,681498.4305333039
,45,76,681498.4305333039,2413.6402748054516,10243.75333543152,7830.113060626069,0,673668.3174726778
,46,75,673668.3174726778,2385.908624382401,10243.753335431524,7857.844711049123,0,665810.4727616287
,47,74,665810.4727616287,2358.078757697435,10243.753335431527,7885.674577734093,0,657924.7981838946
,48,73,657924.7981838946,2330.1503269012937,10243.753335431535,7913.603008530241,0,650011.1951753644
,49,72,650011.1951753644,2302.122982912749,10243.753335431535,7941.630352518785,0,642069.5648228456
,50,71,642069.5648228456,2273.996375414245,10243.75333543154,7969.756960017296,0,634099.8078628284
