input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'שפיצר', 'duration': 168, 'interest': 0.035, 'cpi': 0.035, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,168,1002916.6666666666,2925.1736111111113,7559.828057186184,4634.654446075073,2911.6558689767253,1001193.6680895683
,2,167,1001193.6680895683,2920.1481985945743,7581.87755568631,4661.729357091735,2906.5514879697234,999438.4902204463
,3,166,999438.4902204463,2915.028929809635,7603.991365223728,4688.962435414093,2901.3527893730106,997650.8805744052
,4,165,997650.8805744052,2909.8150683420154,7626.1696733722965,4716.354605030281,2896.0590340773438,995830.5850034523
,5,164,995830.5850034523,2904.5058729267357,7648.412668252967,4743.906795326231,2890.669478107034,993977.347686233
,6,163,993977.347686233,2899.10059741818,7670.720538535371,4771.619941117191,2885.183372589921,992090.9111177056
,7,162,992090.9111177056,2893.598490759975,7693.093473439432,4799.494982679457,2879.59996372716,990171.0160987533
,8,161,990171.0160987533,2887.9987969546974,7715.531662736963,4827.532865782266,2873.9184927628326,988217.4017257339
,9,160,988217.4017257339,2882.3007550333905,7738.03529675328,4855.734541719889,2868.138195953374,986229.8053799673
,10,159,986229.8053799673,2876.503599024905,7760.604566368811,4884.100967343906,2862.2583045368183,984207.9627171602
,11,158,984207.9627171602,2870.6065579250508,7783.2396630207195,4912.633105095669,2856.278044701855,982151.6076567664
,12,157,982151.6076567664,2864.608855665569,7805.94077870453,4941.331923038961,2850.1966375567054,980060.4723712842
,13,156,980060.4723712842,2858.5097110829124,7828.708105975753,4970.198394892841,2844.013299097808,977934.2872754891
,14,155,977934.2872754891,2852.308337886843,7851.541837951514,4999.233500064671,2837.727240178321,975772.7810156026
,15,154,975772.7810156026,2846.003944628841,7874.442168312205,5028.4382236833635,2831.3376664764314,973575.6804583956
,16,153,973575.6804583956,2839.595734670321,7897.409291303115,5057.813556632795,2824.843778463475,971342.7106802262
,17,152,971342.7106802262,2833.0829061506597,7920.443401736081,5087.360495585421,2818.2447713718693,969073.5949560127
,18,151,969073.5949560127,2826.464651955037,7943.544694991146,5117.080043036109,2811.5398351628482,966768.0547481393
,19,150,966768.0547481393,2819.740159682073,7966.713367018203,5146.97320733613,2804.7281544940092,964425.8096952972
,20,149,964425.8096952972,2812.9086116112835,7989.949614338673,5177.04100272739,2797.808908686662,962046.5776012564
,21,148,962046.5776012564,2805.9691846703313,8013.253634047161,5207.28444937683,2790.781271692982,959630.0744235725
,22,147,959630.0744235725,2798.9210504020866,8036.625623813132,5237.704573411045,2783.6444120629712,957176.0142622244
,23,146,957176.0142622244,2791.763374931488,8060.065781882587,5268.302406951098,2776.397492911214,954684.1093481845
,24,145,954684.1093481845,2784.495318932205,8083.574307079744,5299.078988147539,2769.0396718834413,952154.0700319204
,25,144,952154.0700319204,2777.1160375931013,8107.151398808725,5330.035361215624,2761.5701011228894,949585.6047718277
,26,143,949585.6047718277,2769.6246805844976,8130.797257055251,5361.1725764707535,2753.987927236458,946978.4201225934
,27,142,946978.4201225934,2762.020392024231,8154.51208238833,5392.491690364099,2746.292291260669,944332.22072349
,28,141,944332.22072349,2754.3023104435124,8178.296075961963,5423.99376551845,2738.4823286274172,941646.709286599
,29,140,941646.709286599,2746.4695687525805,8202.149439516852,5455.679870764272,2730.557169129518,938921.5865849642
