input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'קרן שווה', 'duration': 168, 'interest': 0.02, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,168,1000000,1666.6666666666667,5952.380952380952,7619.047619047619,0,994047.619047619
,2,167,994047.619047619,1656.7460317460318,5952.380952380952,7609.126984126984,0,988095.2380952381
,3,166,988095.2380952381,1646.8253968253969,5952.380952380952,7599.206349206349,0,982142.8571428572
,4,165,982142.8571428572,1636.904761904762,5952.380952380952,7589.285714285714,0,976190.4761904762
,5,164,976190.4761904762,1626.9841269841272,5952.380952380952,7579.3650793650795,0,970238.0952380953
,6,163,970238.0952380953,1617.0634920634923,5952.380952380952,7569.444444444444,0,964285.7142857143
,7,162,964285.7142857143,1607.1428571428573,5952.380952380952,7559.523809523809,0,958333.3333333334
,8,161,958333.3333333334,1597.2222222222224,5952.380952380952,7549.603174603175,0,952380.9523809524
,9,160,952380.9523809524,1587.3015873015875,5952.380952380952,7539.68253968254,0,946428.5714285715
,10,159,946428.5714285715,1577.3809523809525,5952.380952380952,7529.761904761905,0,940476.1904761905
,11,158,940476.1904761905,1567.4603174603176,5952.380952380952,7519.84126984127,0,934523.8095238096
,12,157,934523.8095238096,1557.5396825396826,5952.380952380953,7509.920634920636,0,928571.4285714286
,13,156,928571.4285714286,1547.619047619048,5952.380952380953,7500.000000000001,0,922619.0476190477
,14,155,922619.0476190477,1537.698412698413,5952.380952380953,7490.079365079366,0,916666.6666666667
,15,154,916666.6666666667,1527.777777777778,5952.380952380953,7480.1587301587315,0,910714.2857142858
,16,153,910714.2857142858,1517.8571428571431,5952.380952380953,7470.238095238096,0,904761.9047619049
,17,152,904761.9047619049,1507.9365079365082,5952.380952380953,7460.317460317461,0,898809.5238095239
,18,151,898809.5238095239,1498.0158730158732,5952.380952380953,7450.396825396827,0,892857.142857143
,19,150,892857.142857143,1488.0952380952383,5952.380952380953,7440.476190476192,0,886904.761904762
,20,149,886904.761904762,1478.1746031746034,5952.380952380953,7430.555555555557,0,880952.3809523811
,21,148,880952.3809523811,1468.2539682539684,5952.380952380953,7420.634920634921,0,875000.0000000001
,22,147,875000.0000000001,1458.3333333333337,5952.380952380953,7410.714285714287,0,869047.6190476192
,23,146,869047.6190476192,1448.4126984126988,5952.380952380953,7400.793650793652,0,863095.2380952382
,24,145,863095.2380952382,1438.4920634920638,5952.380952380953,7390.873015873017,0,857142.8571428573
,25,144,857142.8571428573,1428.571428571429,5952.380952380953,7380.952380952382,0,851190.4761904763
,26,143,851190.4761904763,1418.650793650794,5952.380952380953,7371.031746031747,0,845238.0952380954
,27,142,845238.0952380954,1408.730158730159,5952.380952380953,7361.111111111112,0,839285.7142857144
,28,141,839285.7142857144,1398.809523809524,5952.380952380953,7351.190476190477,0,833333.3333333335
,29,140,833333.3333333335,1388.8888888888891,5952.380952380953,7341.269841269843,0,827380.9523809525
,30,139,827380.9523809525,1378.9682539682544,5952.380952380953,7331.349206349208,0,821428.5714285716
,31,138,821428.5714285716,1369.0476190476195,5952.380952380953,7321.4285714285725,0,815476.1904761906
,32,137,815476.1904761906,1359.1269841269846,5952.380952380953,7311.507936507938,0,809523.8095238097
,33,136,809523.8095238097,1349.2063492063496,5952.380952380954,7301.587301587304,0,803571.4285714288
