input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'שפיצר', 'duration': 204, 'interest': 0.0225, 'cpi': 0.018000000000000002, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,204,1001500,1877.8125,5912.475209805641,4034.6627098056406,1496.1980059352918,998961.5352961296
,2,203,998961.5352961296,1873.052878680243,5921.343922620351,4048.2910439401076,1492.3698663782845,996405.6141185678
,3,202,996405.6141185678,1868.2605264723145,5930.225938504282,4061.9654120319674,1488.515473059804,993832.1641795957
,4,201,993832.1641795957,1863.4353078367417,5939.121277412039,4075.685969575297,1484.6347173150307,991241.1129273354
,5,200,991241.1129273354,1858.577086738754,5948.02995932816,4089.452872589406,1480.7274900821192,988632.3875448281
,6,199,988632.3875448281,1853.6857266465527,5956.952004267152,4103.2662776206,1476.7936819008116,986005.9149491084
,7,198,986005.9149491084,1848.761090529578,5965.887432273554,4117.126341743976,1472.8331829110468,983361.6217902754
,8,197,983361.6217902754,1843.8030408567663,5974.836263421965,4131.033222565198,1468.8458828515656,980699.4344505618
,9,196,980699.4344505618,1838.8114395948032,5983.798517817098,4144.987078222295,1464.8316710585093,978019.279043398
,10,195,978019.279043398,1833.786148206371,5992.774215593825,4158.988067387454,1460.790436464016,975321.0814124745
,11,194,975321.0814124745,1828.7270276483896,6001.763376917217,4173.0363492688275,1456.7220675948088,972604.7671308004
,12,193,972604.7671308004,1823.6339383702507,6010.766021982592,4187.132083612341,1452.6264525707822,969870.2614997588
,13,192,969870.2614997588,1818.5067403120477,6019.782171015567,4201.275430703519,1448.5034791035832,967117.4895481588
,14,191,967117.4895481588,1813.3452929027978,6028.8118442720925,4215.466551369294,1444.3530344951846,964346.3760312847
,15,190,964346.3760312847,1808.1494550586588,6037.855062038501,4229.705606979843,1440.1750056364574,961556.8454299412
,16,189,961556.8454299412,1802.9190851811397,6046.911844631558,4243.992759450418,1435.9692790057363,958748.8219494965
,17,188,958748.8219494965,1797.654041155306,6055.982212398506,4258.3281712432,1431.7357406673802,955922.2295189206
,18,187,955922.2295189206,1792.3541803479761,6065.066185717105,4272.712005369129,1427.4742762703274,953076.9917898219
,19,186,953076.9917898219,1787.019359605916,6074.163784995683,4287.144425389767,1423.1847710466484,950213.0321354787
