input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה צמודה כל 5', 'amortization': 'שפיצר', 'duration': 60, 'interest': 0.055, 'cpi': 0.04, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,60,1003333.3333333334,4598.611111111111,19164.83271235467,14566.221601243558,3295.8903724402994,992063.0021045301
,2,59,992063.0021045301,4546.95542631243,19228.715488062528,14681.760061750098,3257.9374734759335,980639.179516256
,3,58,980639.179516256,4494.596239449506,19292.81120635607,14798.214966906562,3219.469881831165,969060.4344311806
,4,57,969060.4344311806,4441.526991142911,19357.120577043926,14915.593585901015,3180.482802817599,957325.3236480972
,5,56,957325.3236480972,4387.741066720446,19421.644312300738,15033.903245580292,3140.9714013417233,945432.3918038587
,6,55,945432.3918038587,4333.231795767686,19486.383126675086,15153.1513309074,3100.9308015765046,933380.1712745278
,7,54,933380.1712745278,4277.992451674919,19551.337737097336,15273.345285422416,3060.3560866303515,921167.1820757358
,8,53,921167.1820757358,4222.016251180456,19616.508862887662,15394.492611707206,3019.242298213429,908791.931762242
,9,52,908791.931762242,4165.296353910276,19681.89722576396,15516.600871853687,2977.5844363012948,896252.9153266896
,10,51,896252.9153266896,4107.825861913994,19747.50354984984,15639.677687935846,2935.377458795846,883548.6150975495
,11,50,883548.6150975495,4049.597819197102,19813.328561682687,15763.730742485584,2892.6162811835466,870677.5006362475
,12,49,870677.5006362475,3990.6052112494676,19879.37299022163,15888.767778972162,2849.295776190918,857638.0286334662
,13,48,857638.0286334662,3930.8409645700535,19945.637566855705,16014.79660228565,2805.4107734372687,844428.6428046178
,14,47,844428.6428046178,3870.2979461878313,20012.123025411882,16141.82507922405,2760.956059084646,831047.7737844783
,15,46,831047.7737844783,3808.9689631788588,20078.830102163265,16269.861138984406,2715.92637548498,817493.8390209789
,16,45,817493.8390209789,3746.8467621794866,20145.75953583714,16398.912773657652,2670.3164208244043,803765.2426681456
,17,44,803765.2426681456,3683.924028895667,20212.91206762327,16528.988038727603,2624.120848764727,789860.3754781828
,18,43,789860.3754781828,3620.193387608338,20280.28844118203,16660.095053573692,2577.3342680820306,775777.6146926911
,19,42,775777.6146926911,3555.6474006748344,20347.88940265263,16792.242001977793,2529.951242302378,761515.3239330158
,20,41,761515.3239330158,3490.2785680263223,20415.71570066149,16925.43713263517,2481.966289334602,747071.8530897152
,21,40,747071.8530897152,3424.079326661195,20483.76808633037,17059.688759669174,2433.3738811001535,732445.5382111463
,22,39,732445.5382111463,3357.04205013442,20552.0473132848,17195.00526315038,2384.1684431599865,717634.701391156
,23,38,717634.701391156,3289.159048042798,20620.55413766242,17331.395089619622,2334.344354338454,702637.6506558747
,24,37,702637.6506558747,3220.4225655060927,20689.28931812131,17468.86675261522,2283.895946344199,687452.6798496038
,25,36,687452.6798496038,3150.8247826440174,20758.253615848378,17607.42883320436,2232.8175033879984,672078.0685197875
,26,35,672078.0685197875,3080.3578140490263,20827.4477945679,17747.089980518875,2181.103261797562,656512.0818010662
,27,34,656512.0818010662,3009.0137082548868,20896.872620549784,17887.858912294898,2128.747409629238,640752.9702984006
,28,33,640752.9702984006,2936.784447201003,20966.52886261831,18029.744415417306,2075.744086276611,624798.9699692599
,29,32,624798.9699692599,2863.6619456924413,21036.41729216036,18172.75534646792,2022.0873820759734,608648.3020048679
,30,31,608648.3020048679,2789.638050855645,21106.538683134248,18316.9006322786,1967.771337908631,592299.1727104979
,31,30,592299.1727104979,2714.704541589782,21176.893812078015,18462.189270488234,1912.7899448000323,575749.7733848097
,32,29,575749.7733848097,2638.8531280137113,21247.4834581183,18608.63033010459,1857.1371435156839,558998.2801982207
,33,28,558998.2801982207,2562.075450908512,21318.30840297868,18756.232952070168,1800.8068241538354,542042.8540703044
,34,27,542042.8540703044,2484.3630811555618,21389.36943098863,18905.006349833067,1743.7928257349047,524881.6405462063
,35,26,524881.6405462063,2405.707519170112,21460.667329091928,19054.959809921816,1686.088935787615,507512.7696720721
,36,25,507512.7696720721,2326.1001943303304,21532.20288685557,19206.10269252524,1627.6888899318228,489934.35586947866
,37,24,489934.35586947866,2245.5324644017774,21603.97689647845,19358.44443207667,1568.5863714580069,472144.49780886003
