input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'שפיצר', 'duration': 216, 'interest': 0.02, 'cpi': 0.03, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,216,1002500,1670.8333333333335,5530.462573964827,3859.6292406314938,2496.600926898421,1001136.971686267
,2,215,1001136.971686267,1668.5616194771117,5544.2887303997395,3875.7271109226276,2493.1531114383606,999754.3976867826
,3,214,999754.3976867826,1666.257329477971,5558.149452225741,3891.8921227477695,2489.6562639100875,998352.161827945
,4,213,998352.161827945,1663.9202697132419,5572.044825856305,3908.124556143063,2486.110093179505,996930.1473649815
,5,212,996930.1473649815,1661.5502456083025,5585.974937920945,3924.424692312643,2482.514306681672,995488.2369793506
,6,211,995488.2369793506,1659.147061632251,5599.939875265749,3940.7928136334976,2478.868610414293,994026.3127761314
,7,210,994026.3127761314,1656.7105212935526,5613.939724953914,3957.2292036603617,2475.1727089311776,992544.2562814022
,8,209,992544.2562814022,1654.2404271356704,5627.974574266301,3973.7341471306304,2471.426305335679,991041.9484396073
,9,208,991041.9484396073,1651.736580732679,5642.044510701967,3990.307929969288,2467.629101274095,989519.2696109121
,10,207,989519.2696109121,1649.1987826848535,5656.149621978721,4006.950839293868,2463.7807969290457,987976.0995685472
,11,206,987976.0995685472,1646.6268326142454,5670.289996033669,4023.6631634194237,2459.8810910128195,986412.3174961406
,12,205,986412.3174961406,1644.0205291602344,5684.465721023754,4040.4451918635195,2455.9296807606925,984827.8019850377
,13,204,984827.8019850377,1641.379669975063,5698.676885326314,4057.297215351251,2451.9262619242163,983222.4310316107
,14,203,983222.4310316107,1638.7040517193514,5712.923577539631,4074.2195258202796,2447.870528764476,981596.0820345549
,15,202,981596.0820345549,1635.9934700575916,5727.205886483479,4091.2124164258876,2443.7621740453224,979948.6317921743
,16,201,979948.6317921743,1633.247719653624,5741.523901199688,4108.276181546064,2439.6008890265707,978279.9564996548
,17,200,978279.9564996548,1630.4665941660915,5755.877710952688,4125.411116786597,2435.3863634571703,976589.9317463253
,18,199,976589.9317463253,1627.6498862438757,5770.267405230071,4142.617518986195,2431.118285568348,974878.4325129074
,19,198,974878.4325129074,1624.7973875215125,5784.693073743146,4159.895686221633,2426.7963420667143,973145.3331687525
,20,197,973145.3331687525,1621.9088886145876,5799.154806427504,4177.245917812917,2422.420218127349,971390.5074690669
,21,196,971390.5074690669,1618.9841791151116,5813.652693443573,4194.668514328461,2417.989597386846,969613.8285521253
,22,195,969613.8285521253,1616.0230475868755,5828.186825177182,4212.163777590306,2413.5041619363374,967815.1689364713
