input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה צמודה כל 5', 'amortization': 'שפיצר', 'duration': 60, 'interest': 0.04, 'cpi': 0.012, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,60,1001000,3336.666666666667,18434.93857732124,15098.271910654574,985.9017280893454,986887.6298174347
,2,59,986887.6298174347,3289.6254327247825,18453.37351589856,15163.748083173776,971.723881734261,972695.6056159952
,3,58,972695.6056159952,3242.318685386651,18471.826889414464,15229.508204027814,957.4660974119674,958423.5635093794
,4,57,958423.5635093794,3194.7452116979316,18490.298716303892,15295.553504605961,943.1280100047734,944071.1380147781
,5,56,944071.1380147781,3146.903793382594,18508.789015020193,15361.8852216376,928.7092527931406,929637.9620459337
,6,55,929637.9620459337,3098.7932068197792,18527.297804035235,15428.504597215457,914.2094574487182,915123.6669061669
,7,54,915123.6669061669,3050.4122230205567,18545.825101839262,15495.412878818704,899.6282540273482,900527.8822813756
,8,53,900527.8822813756,3001.7596076045857,18564.370926941123,15562.611319336538,884.965270962039,885850.236233001
,9,52,885850.236233001,2952.8341207766703,18582.93529786806,15630.101177091392,870.2201350559096,871090.3551909656
,10,51,871090.3551909656,2903.6345173032187,18601.518233165945,15697.883715862727,855.3924714751029,856247.8639465779
,11,50,856247.8639465779,2854.159546488593,18620.119751399114,15765.96020491052,840.4819037416675,841322.3856454091
,12,49,841322.3856454091,2804.407952151364,18638.739871150523,15834.33191899916,825.4880537264099,826313.5417801363
,13,48,826313.5417801363,2754.3784726004546,18657.378611021686,15903.000138421232,810.4105416417151,811220.9521833569
,14,47,811220.9521833569,2704.0698406111896,18676.035989632706,15971.966149021517,795.2489860343353,796044.2350203696
,15,46,796044.2350203696,2653.480783401232,18694.712025622346,16041.231242221114,780.0030037781486,780783.0067819267
,16,45,780783.0067819267,2602.6100226064227,18713.40673764799,16110.796715041568,764.6722100668851,765436.882276952
,17,44,765436.882276952,2551.4562742565067,18732.120144385637,16180.66387012913,749.2562184068229,750005.4746252297
,18,43,750005.4746252297,2500.018248750766,18750.852264530036,16250.83401577927,733.7546406094505,734488.3952500599
,19,42,734488.3952500599,2448.294650833533,18769.603116794566,16321.308465961032,718.1670867840988,718885.253870883
,20,41,718885.253870883,2396.2841795696104,18788.372719911375,16392.088540341763,702.4931653305414,703195.6584958718
,21,40,703195.6584958718,2343.985528319573,18807.161092631304,16463.175564311732,686.7324829315602,687419.2154144917
,22,39,687419.2154144917,2291.3973847149723,18825.968253723946,16534.570869008974,670.8846445454827,671555.5291900282
,23,38,671555.5291900282,2238.5184306334277,18844.79422197768,16606.275791344255,654.9492533986839,655604.2026520827
,24,37,655604.2026520827,2185.347342173609,18863.639016199657,16678.291674026048,638.9259109780567,639564.8368890347
