input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה לא צמודה', 'amortization': 'קרן שווה', 'duration': 228, 'interest': 0.05, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,228,1000000,4166.666666666667,4385.964912280701,8552.631578947368,0,995614.0350877193
,2,227,995614.0350877193,4148.391812865497,4385.964912280702,8534.3567251462,0,991228.0701754387
,3,226,991228.0701754387,4130.116959064328,4385.964912280702,8516.08187134503,0,986842.105263158
,4,225,986842.105263158,4111.842105263158,4385.964912280702,8497.80701754386,0,982456.1403508773
,5,224,982456.1403508773,4093.5672514619887,4385.964912280702,8479.532163742691,0,978070.1754385966
,6,223,978070.1754385966,4075.2923976608195,4385.964912280702,8461.257309941522,0,973684.210526316
,7,222,973684.210526316,4057.01754385965,4385.964912280702,8442.982456140351,0,969298.2456140353
,8,221,969298.2456140353,4038.74269005848,4385.964912280702,8424.707602339182,0,964912.2807017546
,9,220,964912.2807017546,4020.467836257311,4385.964912280703,8406.432748538014,0,960526.3157894739
,10,219,960526.3157894739,4002.192982456141,4385.964912280703,8388.157894736843,0,956140.3508771933
,11,218,956140.3508771933,3983.918128654972,4385.964912280703,8369.883040935674,0,951754.3859649126
,12,217,951754.3859649126,3965.6432748538023,4385.964912280703,8351.608187134505,0,947368.4210526319
,13,216,947368.4210526319,3947.368421052633,4385.964912280703,8333.333333333336,0,942982.4561403512
,14,215,942982.4561403512,3929.0935672514634,4385.964912280703,8315.058479532167,0,938596.4912280706
,15,214,938596.4912280706,3910.818713450294,4385.964912280703,8296.783625730997,0,934210.5263157899
,16,213,934210.5263157899,3892.5438596491244,4385.964912280704,8278.508771929828,0,929824.5614035092
,17,212,929824.5614035092,3874.269005847955,4385.964912280704,8260.233918128659,0,925438.5964912286
,18,211,925438.5964912286,3855.9941520467855,4385.964912280704,8241.95906432749,0,921052.6315789479
,19,210,921052.6315789479,3837.7192982456163,4385.964912280704,8223.68421052632,0,916666.6666666672
,20,209,916666.6666666672,3819.4444444444466,4385.964912280704,8205.409356725151,0,912280.7017543865
,21,208,912280.7017543865,3801.1695906432774,4385.964912280704,8187.134502923982,0,907894.7368421059
,22,207,907894.7368421059,3782.8947368421077,4385.964912280705,8168.859649122813,0,903508.7719298252
,23,206,903508.7719298252,3764.619883040938,4385.964912280705,8150.5847953216435,0,899122.8070175445
,24,205,899122.8070175445,3746.345029239769,4385.964912280705,8132.309941520474,0,894736.8421052638
,25,204,894736.8421052638,3728.070175438599,4385.964912280705,8114.035087719304,0,890350.8771929832
,26,203,890350.8771929832,3709.79532163743,4385.964912280705,8095.760233918135,0,885964.9122807025
,27,202,885964.9122807025,3691.52046783626,4385.964912280705,8077.485380116965,0,881578.9473684218
,28,201,881578.9473684218,3673.245614035091,4385.964912280706,8059.210526315797,0,877192.9824561412
,29,200,877192.9824561412,3654.9707602339213,4385.964912280706,8040.935672514627,0,872807.0175438605
,30,199,872807.0175438605,3636.695906432752,4385.964912280706,8022.660818713458,0,868421.0526315798
,31,198,868421.0526315798,3618.4210526315824,4385.964912280706,8004.385964912288,0,864035.0877192991
,32,197,864035.0877192991,3600.146198830413,4385.964912280706,7986.111111111119,0,859649.1228070185
,33,196,859649.1228070185,3581.8713450292435,4385.964912280707,7967.83625730995,0,855263.1578947378
,34,195,855263.1578947378,3563.5964912280742,4385.964912280707,7949.561403508781,0,850877.1929824571
,35,194,850877.1929824571,3545.3216374269045,4385.964912280707,7931.286549707611,0,846491.2280701764
,36,193,846491.2280701764,3527.0467836257353,4385.964912280707,7913.011695906442,0,842105.2631578958
,37,192,842105.2631578958,3508.7719298245656,4385.964912280707,7894.736842105272,0,837719.2982456151
,38,191,837719.2982456151,3490.497076023396,4385.964912280708,7876.461988304103,0,833333.3333333344
,39,190,833333.3333333344,3472.2222222222267,4385.964912280708,7858.187134502934,0,828947.3684210537
,40,189,828947.3684210537,3453.947368421057,4385.964912280708,7839.912280701765,0,824561.4035087731
,41,188,824561.4035087731,3435.672514619888,4385.964912280708,7821.6374269005955,0,820175.4385964924
,42,187,820175.4385964924,3417.397660818718,4385.964912280708,7803.362573099426,0,815789.4736842117
,43,186,815789.4736842117,3399.122807017549,4385.964912280709,7785.087719298257,0,811403.508771931
,44,185,811403.508771931,3380.847953216379,4385.964912280709,7766.812865497088,0,807017.5438596504
,45,184,807017.5438596504,3362.57309941521,4385.964912280709,7748.538011695919,0,802631.5789473697
,46,183,802631.5789473697,3344.2982456140403,4385.964912280709,7730.263157894749,0,798245.614035089
,47,182,798245.614035089,3326.023391812871,4385.964912280709,7711.98830409358,0,793859.6491228084
,48,181,793859.6491228084,3307.7485380117014,4385.9649122807095,7693.713450292411,0,789473.6842105277
,49,180,789473.6842105277,3289.473684210532,4385.9649122807095,7675.438596491242,0,785087.719298247
,50,179,785087.719298247,3271.1988304093625,4385.9649122807095,7657.1637426900725,0,780701.7543859663
,51,178,780701.7543859663,3252.9239766081932,4385.9649122807095,7638.888888888903,0,776315.7894736857
,52,177,776315.7894736857,3234.6491228070236,4385.9649122807095,7620.614035087733,0,771929.824561405
,53,176,771929.824561405,3216.3742690058543,4385.96491228071,7602.339181286565,0,767543.8596491243
,54,175,767543.8596491243,3198.0994152046846,4385.96491228071,7584.064327485396,0,763157.8947368436
,55,174,763157.8947368436,3179.824561403515,4385.96491228071,7565.789473684225,0,758771.929824563
,56,173,758771.929824563,3161.5497076023457,4385.96491228071,7547.514619883056,0,754385.9649122823
,57,172,754385.9649122823,3143.274853801176,4385.964912280711,7529.239766081888,0,750000.0000000016
,58,171,750000.0000000016,3125.000000000007,4385.964912280711,7510.964912280719,0,745614.035087721
,59,170,745614.035087721,3106.725146198837,4385.964912280711,7492.6900584795485,0,741228.0701754403
,60,169,741228.0701754403,3088.450292397668,4385.964912280711,7474.415204678379,0,736842.1052631596
,61,168,736842.1052631596,3070.175438596498,4385.964912280712,7456.140350877211,0,732456.1403508789
,62,167,732456.1403508789,3051.900584795329,4385.964912280712,7437.865497076042,0,728070.1754385983
,63,166,728070.1754385983,3033.6257309941593,4385.964912280712,7419.590643274872,0,723684.2105263176
,64,165,723684.2105263176,3015.35087719299,4385.964912280712,7401.315789473702,0,719298.2456140369
,65,164,719298.2456140369,2997.0760233918204,4385.964912280713,7383.040935672534,0,714912.2807017562
,66,163,714912.2807017562,2978.801169590651,4385.964912280713,7364.766081871365,0,710526.3157894756
,67,162,710526.3157894756,2960.5263157894815,4385.964912280713,7346.491228070195,0,706140.3508771949
,68,161,706140.3508771949,2942.2514619883123,4385.964912280714,7328.216374269026,0,701754.3859649142
,69,160,701754.3859649142,2923.9766081871426,4385.964912280714,7309.941520467857,0,697368.4210526336
,70,159,697368.4210526336,2905.701754385973,4385.964912280714,7291.666666666687,0,692982.4561403529
,71,158,692982.4561403529,2887.4269005848037,4385.964912280714,7273.391812865518,0,688596.4912280722
,72,157,688596.4912280722,2869.152046783634,4385.964912280715,7255.116959064349,0,684210.5263157915
,73,156,684210.5263157915,2850.8771929824647,4385.964912280715,7236.84210526318,0,679824.5614035109
,74,155,679824.5614035109,2832.602339181295,4385.964912280715,7218.56725146201,0,675438.5964912302
,75,154,675438.5964912302,2814.327485380126,4385.964912280716,7200.292397660842,0,671052.6315789495
,76,153,671052.6315789495,2796.052631578956,4385.964912280716,7182.0175438596725,0,666666.6666666688
,77,152,666666.6666666688,2777.777777777787,4385.964912280716,7163.742690058503,0,662280.7017543882
,78,151,662280.7017543882,2759.5029239766172,4385.964912280716,7145.467836257333,0,657894.7368421075
,79,150,657894.7368421075,2741.228070175448,4385.964912280717,7127.192982456165,0,653508.7719298268
,80,149,653508.7719298268,2722.9532163742783,4385.964912280717,7108.918128654996,0,649122.8070175461
,81,148,649122.8070175461,2704.678362573109,4385.964912280717,7090.643274853826,0,644736.8421052655
,82,147,644736.8421052655,2686.4035087719394,4385.964912280718,7072.368421052657,0,640350.8771929848
,83,146,640350.8771929848,2668.12865497077,4385.964912280718,7054.093567251488,0,635964.9122807041
,84,145,635964.9122807041,2649.8538011696005,4385.964912280718,7035.818713450319,0,631578.9473684235
,85,144,631578.9473684235,2631.578947368431,4385.964912280719,7017.543859649149,0,627192.9824561428
,86,143,627192.9824561428,2613.3040935672616,4385.964912280719,6999.26900584798,0,622807.0175438621
,87,142,622807.0175438621,2595.029239766092,4385.964912280719,6980.994152046811,0,618421.0526315814
,88,141,618421.0526315814,2576.7543859649227,4385.96491228072,6962.719298245642,0,614035.0877193008
,89,140,614035.0877193008,2558.479532163753,4385.96491228072,6944.4444444444725,0,609649.1228070201
,90,139,609649.1228070201,2540.2046783625838,4385.9649122807205,6926.169590643304,0,605263.1578947394
,91,138,605263.1578947394,2521.929824561414,4385.9649122807205,6907.894736842134,0,600877.1929824587
,92,137,600877.1929824587,2503.654970760245,4385.9649122807205,6889.619883040965,0,596491.2280701781
,93,136,596491.2280701781,2485.380116959075,4385.964912280721,6871.3450292397965,0,592105.2631578974
,94,135,592105.2631578974,2467.105263157906,4385.964912280721,6853.070175438627,0,587719.2982456167
,95,134,587719.2982456167,2448.8304093567363,4385.964912280721,6834.795321637457,0,583333.333333336
,96,133,583333.333333336,2430.555555555567,4385.964912280722,6816.52046783629,0,578947.3684210554
,97,132,578947.3684210554,2412.2807017543973,4385.964912280722,6798.24561403512,0,574561.4035087747
,98,131,574561.4035087747,2394.005847953228,4385.964912280723,6779.970760233951,0,570175.438596494
,99,130,570175.438596494,2375.7309941520584,4385.964912280723,6761.695906432782,0,565789.4736842134
,100,129,565789.4736842134,2357.4561403508887,4385.964912280724,6743.421052631613,0,561403.5087719327
,101,128,561403.5087719327,2339.1812865497195,4385.964912280724,6725.146198830444,0,557017.543859652
,102,127,557017.543859652,2320.90643274855,4385.964912280724,6706.871345029274,0,552631.5789473713
,103,126,552631.5789473713,2302.6315789473806,4385.964912280725,6688.596491228105,0,548245.6140350907
,104,125,548245.6140350907,2284.356725146211,4385.964912280725,6670.321637426936,0,543859.64912281
,105,124,543859.64912281,2266.0818713450417,4385.964912280726,6652.046783625768,0,539473.6842105293
,106,123,539473.6842105293,2247.807017543872,4385.964912280726,6633.7719298245975,0,535087.7192982486
,107,122,535087.7192982486,2229.532163742703,4385.964912280727,6615.49707602343,0,530701.754385968
,108,121,530701.754385968,2211.257309941533,4385.964912280727,6597.22222222226,0,526315.7894736873
,109,120,526315.7894736873,2192.982456140364,4385.964912280728,6578.947368421092,0,521929.82456140657
,110,119,521929.82456140657,2174.707602339194,4385.964912280728,6560.672514619922,0,517543.85964912584
,111,118,517543.85964912584,2156.4327485380245,4385.964912280728,6542.397660818752,0,513157.8947368451
,112,117,513157.8947368451,2138.1578947368544,4385.964912280728,6524.122807017582,0,508771.9298245644
,113,116,508771.9298245644,2119.8830409356847,4385.964912280728,6505.847953216413,0,504385.96491228364
,114,115,504385.96491228364,2101.608187134515,4385.964912280728,6487.573099415243,0,500000.0000000029
,115,114,500000.0000000029,2083.3333333333453,4385.964912280728,6469.298245614073,0,495614.0350877222
,116,113,495614.0350877222,2065.0584795321756,4385.964912280727,6451.023391812902,0,491228.07017544145
,117,112,491228.07017544145,2046.783625731006,4385.964912280727,6432.748538011732,0,486842.1052631607
,118,111,486842.1052631607,2028.5087719298363,4385.964912280727,6414.473684210563,0,482456.14035088
,119,110,482456.14035088,2010.2339181286666,4385.964912280727,6396.198830409394,0,478070.17543859925
,120,109,478070.17543859925,1991.959064327497,4385.964912280727,6377.923976608224,0,473684.2105263185
,121,108,473684.2105263185,1973.6842105263272,4385.964912280727,6359.649122807054,0,469298.2456140378
,122,107,469298.2456140378,1955.4093567251575,4385.964912280727,6341.374269005884,0,464912.28070175706
,123,106,464912.28070175706,1937.1345029239876,4385.964912280727,6323.099415204714,0,460526.3157894763
,124,105,460526.3157894763,1918.859649122818,4385.964912280727,6304.824561403545,0,456140.3508771956
,125,104,456140.3508771956,1900.5847953216482,4385.964912280727,6286.549707602375,0,451754.38596491487
,126,103,451754.38596491487,1882.3099415204786,4385.964912280727,6268.274853801206,0,447368.42105263413
,127,102,447368.42105263413,1864.0350877193089,4385.964912280727,6250.0000000000355,0,442982.4561403534
,128,101,442982.4561403534,1845.7602339181392,4385.964912280727,6231.725146198866,0,438596.4912280727
,129,100,438596.4912280727,1827.4853801169695,4385.964912280727,6213.450292397696,0,434210.52631579194
,130,99,434210.52631579194,1809.2105263157998,4385.964912280727,6195.175438596527,0,429824.5614035112
,131,98,429824.5614035112,1790.93567251463,4385.964912280727,6176.900584795357,0,425438.5964912305
,132,97,425438.5964912305,1772.6608187134602,4385.964912280727,6158.625730994187,0,421052.63157894975
,133,96,421052.63157894975,1754.3859649122905,4385.964912280727,6140.350877193017,0,416666.666666669
,134,95,416666.666666669,1736.1111111111209,4385.964912280727,6122.076023391848,0,412280.7017543883
,135,94,412280.7017543883,1717.8362573099512,4385.964912280727,6103.801169590678,0,407894.73684210755
,136,93,407894.73684210755,1699.5614035087815,4385.964912280726,6085.526315789508,0,403508.7719298268
,137,92,403508.7719298268,1681.2865497076118,4385.964912280726,6067.251461988338,0,399122.8070175461
,138,91,399122.8070175461,1663.011695906442,4385.964912280726,6048.976608187168,0,394736.84210526536
,139,90,394736.84210526536,1644.7368421052722,4385.964912280726,6030.701754385998,0,390350.8771929846
,140,89,390350.8771929846,1626.4619883041025,4385.964912280726,6012.426900584828,0,385964.9122807039
,141,88,385964.9122807039,1608.1871345029328,4385.964912280726,5994.152046783659,0,381578.94736842316
,142,87,381578.94736842316,1589.9122807017632,4385.964912280726,5975.877192982489,0,377192.98245614243
,143,86,377192.98245614243,1571.6374269005935,4385.964912280726,5957.60233918132,0,372807.0175438617
,144,85,372807.0175438617,1553.3625730994238,4385.964912280726,5939.3274853801495,0,368421.05263158097
,145,84,368421.05263158097,1535.0877192982541,4385.964912280726,5921.05263157898,0,364035.08771930024
,146,83,364035.08771930024,1516.8128654970842,4385.964912280726,5902.77777777781,0,359649.1228070195
,147,82,359649.1228070195,1498.5380116959145,4385.964912280726,5884.502923976641,0,355263.1578947388
,148,81,355263.1578947388,1480.2631578947448,4385.964912280726,5866.228070175471,0,350877.19298245804
,149,80,350877.19298245804,1461.9883040935752,4385.964912280726,5847.953216374301,0,346491.2280701773
,150,79,346491.2280701773,1443.7134502924055,4385.964912280726,5829.678362573131,0,342105.2631578966
,151,78,342105.2631578966,1425.4385964912358,4385.964912280725,5811.40350877196,0,337719.29824561585
,152,77,337719.29824561585,1407.163742690066,4385.964912280725,5793.128654970791,0,333333.3333333351
,153,76,333333.3333333351,1388.8888888888964,4385.964912280725,5774.853801169622,0,328947.3684210544
,154,75,328947.3684210544,1370.6140350877265,4385.964912280725,5756.578947368452,0,324561.40350877366
,155,74,324561.40350877366,1352.3391812865568,4385.964912280725,5738.304093567282,0,320175.4385964929
,156,73,320175.4385964929,1334.0643274853871,4385.964912280725,5720.029239766112,0,315789.4736842122
,157,72,315789.4736842122,1315.7894736842175,4385.964912280725,5701.754385964942,0,311403.50877193146
,158,71,311403.50877193146,1297.5146198830478,4385.964912280725,5683.479532163773,0,307017.54385965073
,159,70,307017.54385965073,1279.239766081878,4385.964912280725,5665.204678362603,0,302631.57894737
,160,69,302631.57894737,1260.9649122807084,4385.964912280725,5646.929824561434,0,298245.61403508927
,161,68,298245.61403508927,1242.6900584795385,4385.964912280724,5628.654970760263,0,293859.64912280854
,162,67,293859.64912280854,1224.4152046783688,4385.964912280724,5610.380116959093,0,289473.6842105278
,163,66,289473.6842105278,1206.1403508771991,4385.964912280724,5592.105263157923,0,285087.7192982471
,164,65,285087.7192982471,1187.8654970760294,4385.964912280724,5573.830409356753,0,280701.75438596634
,165,64,280701.75438596634,1169.5906432748598,4385.964912280724,5555.555555555584,0,276315.7894736856
,166,63,276315.7894736856,1151.31578947369,4385.964912280724,5537.280701754415,0,271929.8245614049
,167,62,271929.8245614049,1133.0409356725204,4385.964912280724,5519.0058479532445,0,267543.85964912415
,168,61,267543.85964912415,1114.7660818713507,4385.964912280724,5500.730994152074,0,263157.8947368434
,169,60,263157.8947368434,1096.4912280701808,4385.964912280723,5482.456140350904,0,258771.92982456269
,170,59,258771.92982456269,1078.216374269011,4385.964912280723,5464.181286549734,0,254385.96491228195
,171,58,254385.96491228195,1059.9415204678414,4385.964912280723,5445.906432748565,0,250000.00000000122
,172,57,250000.00000000122,1041.6666666666717,4385.964912280723,5427.631578947395,0,245614.0350877205
,173,56,245614.0350877205,1023.3918128655021,4385.964912280723,5409.3567251462255,0,241228.07017543976
,174,55,241228.07017543976,1005.1169590643323,4385.964912280723,5391.081871345055,0,236842.10526315903
,175,54,236842.10526315903,986.8421052631626,4385.964912280723,5372.807017543886,0,232456.1403508783
,176,53,232456.1403508783,968.5672514619929,4385.964912280722,5354.532163742715,0,228070.17543859757
,177,52,228070.17543859757,950.2923976608232,4385.964912280722,5336.257309941546,0,223684.21052631683
,178,51,223684.21052631683,932.0175438596534,4385.964912280722,5317.982456140376,0,219298.2456140361
,179,50,219298.2456140361,913.7426900584837,4385.964912280722,5299.707602339206,0,214912.28070175537
,180,49,214912.28070175537,895.467836257314,4385.964912280722,5281.432748538036,0,210526.31578947464
,181,48,210526.31578947464,877.1929824561444,4385.964912280721,5263.157894736865,0,206140.3508771939
,182,47,206140.3508771939,858.9181286549746,4385.964912280721,5244.883040935696,0,201754.38596491318
,183,46,201754.38596491318,840.6432748538049,4385.964912280721,5226.608187134526,0,197368.42105263245
,184,45,197368.42105263245,822.3684210526352,4385.964912280721,5208.333333333357,0,192982.45614035171
,185,44,192982.45614035171,804.0935672514655,4385.9649122807205,5190.058479532186,0,188596.49122807098
,186,43,188596.49122807098,785.8187134502957,4385.9649122807205,5171.783625731016,0,184210.52631579025
,187,42,184210.52631579025,767.543859649126,4385.9649122807205,5153.508771929846,0,179824.56140350952
,188,41,179824.56140350952,749.2690058479564,4385.9649122807205,5135.233918128677,0,175438.5964912288
,189,40,175438.5964912288,730.9941520467867,4385.96491228072,5116.959064327506,0,171052.63157894806
,190,39,171052.63157894806,712.7192982456169,4385.96491228072,5098.684210526337,0,166666.66666666733
,191,38,166666.66666666733,694.4444444444472,4385.96491228072,5080.409356725167,0,162280.7017543866
,192,37,162280.7017543866,676.1695906432775,4385.964912280719,5062.1345029239965,0,157894.73684210586
,193,36,157894.73684210586,657.8947368421077,4385.964912280719,5043.859649122826,0,153508.77192982513
,194,35,153508.77192982513,639.619883040938,4385.964912280718,5025.584795321656,0,149122.8070175444
,195,34,149122.8070175444,621.3450292397683,4385.964912280718,5007.309941520486,0,144736.84210526367
,196,33,144736.84210526367,603.0701754385987,4385.964912280717,4989.035087719316,0,140350.87719298294
,197,32,140350.87719298294,584.7953216374289,4385.964912280717,4970.760233918146,0,135964.9122807022
,198,31,135964.9122807022,566.5204678362592,4385.964912280716,4952.485380116975,0,131578.9473684215
,199,30,131578.9473684215,548.2456140350896,4385.964912280717,4934.210526315806,0,127192.98245614079
,200,29,127192.98245614079,529.9707602339199,4385.964912280717,4915.935672514637,0,122807.01754386007
,201,28,122807.01754386007,511.6959064327503,4385.964912280717,4897.660818713467,0,118421.05263157935
,202,27,118421.05263157935,493.4210526315806,4385.964912280717,4879.385964912298,0,114035.08771929864
,203,26,114035.08771929864,475.146198830411,4385.964912280717,4861.111111111128,0,109649.12280701792
,204,25,109649.12280701792,456.87134502924135,4385.964912280717,4842.8362573099585,0,105263.1578947372
,205,24,105263.1578947372,438.59649122807167,4385.964912280717,4824.561403508788,0,100877.19298245649
,206,23,100877.19298245649,420.32163742690204,4385.964912280717,4806.286549707619,0,96491.22807017577
,207,22,96491.22807017577,402.04678362573236,4385.964912280717,4788.011695906449,0,92105.26315789505
,208,21,92105.26315789505,383.77192982456273,4385.964912280717,4769.73684210528,0,87719.29824561434
,209,20,87719.29824561434,365.49707602339305,4385.964912280717,4751.46198830411,0,83333.33333333362
,210,19,83333.33333333362,347.2222222222234,4385.964912280717,4733.18713450294,0,78947.3684210529
,211,18,78947.3684210529,328.94736842105374,4385.964912280717,4714.91228070177,0,74561.40350877219
,212,17,74561.40350877219,310.6725146198841,4385.964912280717,4696.637426900601,0,70175.43859649147
,213,16,70175.43859649147,292.3976608187144,4385.964912280717,4678.362573099431,0,65789.47368421075
,214,15,65789.47368421075,274.1228070175448,4385.964912280717,4660.087719298262,0,61403.508771930035
,215,14,61403.508771930035,255.84795321637515,4385.964912280717,4641.812865497092,0,57017.54385964932
,216,13,57017.54385964932,237.5730994152055,4385.964912280717,4623.538011695922,0,52631.5789473686
,217,12,52631.5789473686,219.29824561403584,4385.964912280717,4605.263157894753,0,48245.614035087885
,218,11,48245.614035087885,201.02339181286618,4385.964912280717,4586.988304093583,0,43859.64912280717
,219,10,43859.64912280717,182.74853801169652,4385.964912280717,4568.713450292414,0,39473.68421052645
,220,9,39473.68421052645,164.47368421052687,4385.964912280717,4550.4385964912435,0,35087.719298245735
,221,8,35087.719298245735,146.1988304093572,4385.964912280717,4532.163742690074,0,30701.754385965018
,222,7,30701.754385965018,127.92397660818757,4385.964912280717,4513.888888888904,0,26315.7894736843
,223,6,26315.7894736843,109.64912280701792,4385.964912280717,4495.614035087735,0,21929.824561403584
,224,5,21929.824561403584,91.37426900584826,4385.964912280717,4477.339181286565,0,17543.859649122867
,225,4,17543.859649122867,73.0994152046786,4385.964912280717,4459.064327485396,0,13157.89473684215
,226,3,13157.89473684215,54.82456140350896,4385.964912280717,4440.789473684225,0,8771.929824561434
,227,2,8771.929824561434,36.5497076023393,4385.964912280717,4422.514619883056,0,4385.964912280717
,228,1,4385.964912280717,18.27485380116965,4385.964912280717,4404.239766081886,0,0
