input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'שפיצר', 'duration': 312, 'interest': 0.0225, 'cpi': 0.032, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,312,1002666.6666666666,1879.9999999999998,4247.734200942843,2367.734200942843,2667.4638199085966,1002966.3962856324,12000,7752.265799057157
,2,311,1002966.3962856324,1880.5619930355606,4259.061492145357,2378.4994991097965,2668.2343914307266,1003256.1311779533,12000,7740.938507854643
,3,310,1003256.1311779533,1881.1052459586624,4270.418989457746,2389.313743499083,2668.978179825211,1003535.7956142795,12000,7729.581010542254
,4,309,1003535.7956142795,1881.629616776774,4281.806773429632,2400.177156652858,2669.694982553671,1003805.3134401803,12000,7718.193226570368
,5,308,1003805.3134401803,1882.1349627003378,4293.224924825445,2411.089962125107,2670.3845959414803,1004064.6080739967,12000,7706.775075174555
,6,307,1004064.6080739967,1882.6211401387438,4304.673524624982,2422.052384486238,2671.046815172028,1004313.6025046826,12000,7695.326475375018
,7,306,1004313.6025046826,1883.0880046962798,4316.152654023981,2433.0646493277013,2671.6814342809466,1004552.2192896359,12000,7683.847345976019
,8,305,1004552.2192896359,1883.5354111680672,4327.662394434713,2444.1269832666458,2672.2882461503177,1004780.3805525196,12000,7672.337605565287
,9,304,1004780.3805525196,1883.963213535974,4339.202827486539,2455.2396139505645,2672.8670425028504,1004998.0079810718,12000,7660.797172513461
,10,303,1004998.0079810718,1884.3712649645097,4350.774035026505,2466.4027700619954,2673.417613896026,1005205.0228249059,12000,7649.225964973495
,11,302,1005205.0228249059,1884.7594177966985,4362.376099119908,2477.6166813232094,2673.939749716221,1005401.345893299,12000,7637.623900880092
,12,301,1005401.345893299,1885.1275235499354,4374.009102050895,2488.88157850096,2674.4332381727945,1005586.8975529708,12000,7625.990897949105
,13,300,1005586.8975529708,1885.4754329118202,4385.673126323032,2500.1976934112117,2674.8978662921586,1005761.5977258517,12000,7614.326873676968
,14,299,1005761.5977258517,1885.8029957359718,4397.368254659894,2511.565258923922,2675.333419911807,1005925.3658868396,12000,7602.631745340106
,15,298,1005925.3658868396,1886.1100610378242,4409.094570005654,2522.9845089678292,2675.7396836743246,1006078.121061546,12000,7590.905429994346
,16,297,1006078.121061546,1886.3964769903987,4420.852155525668,2534.4556785352697,2676.116441021362,1006219.7818240321,12000,7579.147844474332
,17,296,1006219.7818240321,1886.66209092006,4432.641094607071,2545.979003687011,2676.4634741875866,1006350.2662945326,12000,7567.358905392929
,18,295,1006350.2662945326,1886.9067493022485,4444.461470859355,2557.554721557107,2676.780564194601,1006469.49213717,12000,7555.538529140645
,19,294,1006469.49213717,1887.1302977571938,4456.313368114982,2569.183070357788,2677.0674908448327,1006577.3765576571,12000,7543.686631885018
,20,293,1006577.3765576571,1887.3325810456072,4468.196870429956,2580.864289384349,2677.324032715394,1006673.8363009882,12000,7531.803129570044
,21,292,1006673.8363009882,1887.513443064353,4480.112062084437,2592.598619020084,2677.549967151915,1006758.7876491201,12000,7519.887937915563
,22,291,1006758.7876491201,1887.6727268421,4492.059027583328,2604.3863007412283,2677.7450702623437,1006832.1464186412,12000,7507.940972416672
,23,290,1006832.1464186412,1887.8102745349522,4504.037851656884,2616.227577121932,2677.909116910718,1006893.82795843,12000,7495.962148343116
,24,289,1006893.82795843,1887.9259274220562,4516.0486192613025,2628.1226918392463,2678.0418807109086,1006943.7471473017,12000,7483.9513807386975
,25,288,1006943.7471473017,1888.0195259011905,4528.091415579333,2640.0718896781427,2678.1431340203294,1006981.8183916439,12000,7471.908584420667
,26,287,1006981.8183916439,1888.0909094843323,4540.166326020881,2652.0754165365483,2678.21264793362,1007007.955623041,12000,7459.833673979119
,27,286,1007007.955623041,1888.1399167932018,4552.273436223602,2664.1335194304006,2678.250192276295,1007022.0722958869,12000,7447.726563776398
,28,285,1007022.0722958869,1888.166385554788,4564.412832053533,2676.246446498745,2678.255535598368,1007024.0813849865,12000,7435.587167946467
,29,284,1007024.0813849865,1888.1701525968497,4576.584599605676,2688.4144470088263,2678.22844516794,1007013.8953831455,12000,7423.415400394324
,30,283,1007013.8953831455,1888.151053843398,4588.788825204625,2700.6377713612274,2678.168686964758,1006991.426298749,12000,7411.211174795375
,31,282,1006991.426298749,1888.1089243101544,4601.025595405169,2712.916671095015,2678.076025673744,1006956.5856533278,12000,7398.974404594831
,32,281,1006956.5856533278,1888.0435980999894,4613.294996992918,2725.2513988929286,2677.9502246784928,1006909.2844791133,12000,7386.705003007082
,33,280,1006909.2844791133,1887.9549083983375,4625.597116984899,2737.6422085865615,2677.7910460547378,1006849.4333165814,12000,7374.402883015101
,34,279,1006849.4333165814,1887.8426874685902,4637.932042630193,2750.0893551616027,2677.5982505637858,1006776.9422119836,12000,7362.067957369807
,35,278,1006776.9422119836,1887.7067666474693,4650.299861410541,2762.5930947630713,2677.371597645921,1006691.7207148664,12000,7349.700138589459
,36,277,1006691.7207148664,1887.5469763403744,4662.700661040968,2775.1536847005937,2677.110845413775,1006593.6778755796,12000,7337.299338959032
,37,276,1006593.6778755796,1887.3631460167117,4675.134529470411,2787.771383453699,2676.8157506456687,1006482.7222427715,12000,7324.865470529589
,38,275,1006482.7222427715,1887.1551042051965,4687.6015548823325,2800.446450677136,2676.4860687789183,1006358.7618608733,12000,7312.3984451176675
,39,274,1006358.7618608733,1886.9226784891373,4700.101825695353,2813.179147206216,2676.1215539031123,1006221.7042675702,12000,7299.898174304647
,40,273,1006221.7042675702,1886.665695501694,4712.635430563873,2825.969735062179,2675.7219587533546,1006071.4564912613,12000,7287.364569436127
,41,272,1006071.4564912613,1886.3839809211147,4725.2024583787115,2838.8184774575966,2675.2870347034764,1005907.925048507,12000,7274.7975416212885
,42,271,1005907.925048507,1886.0773594659506,4737.802998267722,2851.7256388017713,2674.816531759214,1005731.0159414645,12000,7262.197001732278
,43,270,1005731.0159414645,1885.7456548902458,4750.4371395964345,2864.691484706189,2674.3101985513554,1005540.6346553096,12000,7249.5628604035655
,44,269,1005540.6346553096,1885.3886899787055,4763.104971968694,2877.7162819899886,2673.7677823288523,1005336.6861556486,12000,7236.895028031306
,45,268,1005336.6861556486,1885.006286541841,4775.8065852272775,2890.8002986854362,2673.1890289519015,1005119.074885915,12000,7224.1934147727225
,46,267,1005119.074885915,1884.5982654110906,4788.54206945455,2903.9438040434597,2672.573682884991,1004887.7047647566,12000,7211.45793054545
,47,266,1004887.7047647566,1884.1644464339186,4801.311514973097,2917.147068539178,2671.921487189913,1004642.4791834074,12000,7198.688485026903
,48,265,1004642.4791834074,1883.7046484688888,4814.1150123463585,2930.4103638774695,2671.2321835187463,1004383.3010030487,12000,7185.8849876536415
,49,264,1004383.3010030487,1883.2186893807161,4826.952652379284,2943.7339629985677,2670.5055121068,1004110.0725521569,12000,7173.047347620716
,50,263,1004110.0725521569,1882.7063860352941,4839.824526118962,2957.118140083668,2669.7412117655285,1003822.6956238388,12000,7160.175473881038
,51,262,1003822.6956238388,1882.1675542946978,4852.730724855281,2970.563170560583,2668.9390198754086,1003521.0714731535,12000,7147.269275144719
,52,261,1003521.0714731535,1881.6020090121629,4865.671340121561,2984.0693311093983,2668.098672378784,1003205.1008144229,12000,7134.328659878439
,53,260,1003205.1008144229,1881.0095640270429,4878.646463695219,2997.636899668176,2667.2199037726796,1002874.6838185275,12000,7121.353536304781
,54,259,1002874.6838185275,1880.390032159739,4891.656187598408,3011.266155438669,2666.30244710157,1002529.7201101905,12000,7108.343812401592
,55,258,1002529.7201101905,1879.7432252066071,4904.700604098671,3024.9573788920634,2665.346033950129,1002170.1087652484,12000,7095.299395901329
,56,257,1002170.1087652484,1879.0689539348407,4917.7798057096,3038.7108517747592,2664.3503944359295,1001795.7483079096,12000,7082.2201942904
,57,256,1001795.7483079096,1878.3670280773304,4930.893885191493,3052.5268571141623,2663.315257202121,1001406.5367079976,12000,7069.106114808507
,58,255,1001406.5367079976,1877.6372563274954,4944.042935552004,3066.4056792245083,2662.2403494100613,1001002.3713781831,12000,7055.957064447996
,59,254,1001002.3713781831,1876.8794463340932,4957.22705004681,3080.347603712717,2661.1253967319212,1000583.1491712023,12000,7042.77294995319
,60,253,1000583.1491712023,1876.0934046960042,4970.446322180268,3094.352917484264,2659.9701233432484,1000148.7663770614,12000,7029.553677819732
,61,252,1000148.7663770614,1875.27893695699,4983.700845706084,3108.4219087490937,2658.774251915499,999699.1187202277,12000,7016.299154293916
,62,251,999699.1187202277,1874.435847600427,4996.990714627967,3122.5548670275393,2657.537503608534,999234.1013568087,12000,7003.009285372033
,63,250,999234.1013568087,1873.5639400440161,5010.316023200308,3136.7520831562924,2656.259598063073,998753.6088717155,12000,6989.683976799692
,64,249,998753.6088717155,1872.6630166344664,5023.676865928844,3151.013849294377,2654.940253393123,998257.5352758142,12000,6976.323134071156
,65,248,998257.5352758142,1871.7328786421517,5037.073337571322,3165.34045892917,2653.57918617836,997745.7740030634,12000,6962.926662428678
,66,247,997745.7740030634,1870.773326255744,5050.505533138179,3179.732206882435,2652.1761114564824,997218.2179076375,12000,6949.494466861821
,67,246,997218.2179076375,1869.7841585768201,5063.973547893213,3194.1893893163933,2650.730742715523,996674.7592610366,12000,6936.026452106787
