input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'שפיצר', 'duration': 180, 'interest': 0.03, 'cpi': 0.04, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,180,1003333.3333333334,2508.3333333333335,6928.835790789284,4420.50245745595,3329.709436252925,1002242.5403121304,12000,5071.164209210716
,2,179,1002242.5403121304,2505.606350780326,6951.931910091916,4446.32555931159,3325.9873825093964,1001122.2021353282,12000,5048.068089908084
,3,178,1001122.2021353282,2502.8055053383205,6975.105016458887,4472.299511120566,3322.1663420806926,999972.0689662884,12000,5024.894983541113
,4,177,999972.0689662884,2499.930172415721,6998.35536651375,4498.425194098028,3318.2454792406347,998791.889251431,12000,5001.64463348625
,5,176,998791.889251431,2496.9797231285775,7021.683217735462,4524.703494606884,3314.2239525227474,997581.4097093468,12000,4978.316782264538
,6,175,997581.4097093468,2493.9535242733673,7045.088828461246,4551.135304187878,3310.1009146838633,996340.3753198428,12000,4954.911171538754
,7,174,996340.3753198428,2490.850938299607,7068.57245788945,4577.7215195898425,3305.87551266751,995068.5293129204,12000,4931.42754211055
,8,173,995068.5293129204,2487.6713232823013,7092.134366082414,4604.463042800113,3301.546887567068,993765.6131576874,12000,4907.865633917586
,9,172,993765.6131576874,2484.4140328942185,7115.774813969352,4631.360781075134,3297.114174588708,992431.366551201,12000,4884.225186030648
,10,171,992431.366551201,2481.0784163780027,7139.4940633492515,4658.415646971249,3292.5765030140997,991065.5274072438,12000,4860.5059366507485
,11,170,991065.5274072438,2477.6638185181096,7163.292376893746,4685.628558375636,3287.932996162894,989667.8318450311,12000,4836.707623106254
,12,169,989667.8318450311,2474.1695796125778,7187.170018150057,4713.00043853748,3283.182771354979,988238.0141778487,12000,4812.829981849943
,13,168,988238.0141778487,2470.5950354446218,7211.127251543893,4740.532216099271,3278.3249398724984,986775.8069016219,12000,4788.872748456107
,14,167,986775.8069016219,2466.939517254055,7235.164342382372,4768.224825128316,3273.3586069216453,985280.9406834152,12000,4764.835657617628
