input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'שפיצר', 'duration': 240, 'interest': 0.03, 'cpi': 0.038, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,240,1003166.6666666666,2507.9166666666665,5563.53823580458,3055.6215691379134,3167.0183094755075,1003278.0634070042,12000,6436.46176419542
,2,239,1003278.0634070042,2508.1951585175107,5581.156106884628,3072.960948367117,3167.316157785684,1003372.4186164228,12000,6418.843893115372
,3,238,1003372.4186164228,2508.431046541057,5598.829767889763,3090.398721348706,3167.5597296677347,1003449.5796247418,12000,6401.170232110237
,4,237,1003449.5796247418,2508.6239490618545,5616.55939548808,3107.935446426225,3167.7485398979993,1003509.3927182135,12000,6383.44060451192
,5,236,1003509.3927182135,2508.773481795534,5634.345166907125,3125.571685111591,3167.882099938156,1003551.70313304,12000,6365.654833092875
,6,235,1003551.70313304,2508.8792578326,5652.187259935662,3143.308002103062,3167.959917914634,1003576.3550488516,12000,6347.812740064338
,7,234,1003576.3550488516,2508.940887622129,5670.08585292546,3161.144965303331,3167.9814985979024,1003583.1915821461,12000,6329.91414707454
,8,233,1003583.1915821461,2508.9579789553654,5688.041124793056,3179.0831458376906,3167.946343381643,1003572.0547796901,12000,6311.958875206944
,9,232,1003572.0547796901,2508.9301369492255,5706.053255021567,3197.123118072341,3167.853950261789,1003542.7856118795,12000,6293.946744978433
,10,231,1003542.7856118795,2508.8569640296987,5724.122423662468,3215.265459632769,3167.703813815448,1003495.2239660623,12000,6275.877576337532
,11,230,1003495.2239660623,2508.7380599151556,5742.248811337398,3233.5107514222427,3167.4954251796935,1003429.2086398198,12000,6257.751188662602
,12,229,1003429.2086398198,2508.5730215995495,5760.432599239966,3251.859577640417,3167.2282720302346,1003344.5773342096,12000,6239.567400760034
,13,228,1003344.5773342096,2508.361443335524,5778.673969137561,3270.3125258020364,3166.901838559957,1003241.1666469675,12000,6221.326030862439
,14,227,1003241.1666469675,2508.102916617419,5796.973103373161,3288.8701867557425,3166.515605457337,1003118.8120656691,12000,6203.026896626839
,15,226,1003118.8120656691,2507.7970301641726,5815.330184867176,3307.5331547030037,3166.069049884726,1002977.3479608508,12000,6184.669815132824
,16,225,1002977.3479608508,2507.443369902127,5833.745397119255,3326.3020272171284,3165.5616454565065,1002816.6075790902,12000,6166.254602880745
,17,224,1002816.6075790902,2507.0415189477253,5852.218924210132,3345.177405262407,3164.9928622171215,1002636.4230360449,12000,6147.781075789868
,18,223,1002636.4230360449,2506.5910575901125,5870.7509508034655,3364.159893213353,3164.3621666189665,1002436.6253094506,12000,6129.2490491965345
,19,222,1002436.6253094506,2506.0915632736264,5889.3416621476745,3383.250098874048,3163.6690215001586,1002217.0442320766,12000,6110.6583378523255
,20,221,1002217.0442320766,2505.5426105801916,5907.991244077809,3402.4486334976173,3162.9128860621668,1001977.5084846412,12000,6092.008755922191
,21,220,1001977.5084846412,2504.9437712116032,5926.699883017388,3421.7561118057847,3162.093215847312,1001717.8455886827,12000,6073.300116982612
,22,219,1001717.8455886827,2504.294613971707,5945.467765980276,3441.1731520085696,3161.2094627161346,1001437.8818993903,12000,6054.532234019724
,23,218,1001437.8818993903,2503.5947047484756,5964.295080572545,3460.7003758240694,3160.261074824626,1001137.4425983907,12000,6035.704919427455
,24,217,1001137.4425983907,2502.843606495977,5983.182014994359,3480.338408498382,3159.247496601326,1000816.3516864937,12000,6016.817985005641
,25,216,1000816.3516864937,2502.0408792162343,6002.128758041839,3500.087878825605,3158.168168724282,1000474.4319763924,12000,5997.871241958161
,26,215,1000474.4319763924,2501.186079940981,6021.135499108973,3519.949419167992,3157.0225280978775,1000111.5050853223,12000,5978.864500891027
,27,214,1000111.5050853223,2500.2787627133057,6040.202428189483,3539.923665476177,3155.810007829513,999727.3914276757,12000,5959.797571810517
,28,213,999727.3914276757,2499.318478569189,6059.3297358787495,3560.0112573095603,3154.5300372061592,999321.9102075723,12000,5940.6702641212505
,29,212,999321.9102075723,2498.304775518931,6078.5176133757,3580.2128378567695,3153.182041670766,998894.8794113863,12000,5921.4823866243
,30,211,998894.8794113863,2497.237198528466,6097.766252484721,3600.529053956255,3151.7654427985285,998446.1158002286,12000,5902.233747515279
,31,210,998446.1158002286,2496.1152895005716,6117.07584561759,3620.9605561170183,3150.27965827302,997975.4349023845,12000,5882.92415438241
,32,209,997975.4349023845,2494.9385872559615,6136.446585795378,3641.507998539417,3148.724101862176,997482.6510057073,12000,5863.553414204622
,33,208,997482.6510057073,2493.7066275142683,6155.878666650397,3662.172039136128,3147.098183394142,996967.5771499653,12000,5844.121333349603
,34,207,996967.5771499653,2492.4189428749132,6175.372282428121,3682.953339553208,3145.4013087329718,996430.025119145,12000,5824.627717571879
,35,206,996430.025119145,2491.0750627978628,6194.927627989143,3703.85256519128,3143.632879754187,995869.8054337079,12000,5805.072372010857
,36,205,995869.8054337079,2489.67451358427,6214.544898811109,3724.8703852268395,3141.79229432019,995286.7273428013,12000,5785.455101188891
,37,204,995286.7273428013,2488.2168183570034,6234.224290990675,3746.007472633672,3139.878946255531,994680.5988164232,12000,5765.775709009325
,38,203,994680.5988164232,2486.7014970410582,6253.966001245481,3767.2645042044223,3137.892225322026,994051.2265375409,12000,5746.033998754519
,39,202,994051.2265375409,2485.1280663438524,6273.770226916091,3788.6421605722385,3135.8315171937343,993398.4158941624,12000,5726.229773083909
,40,201,993398.4158941624,2483.496039735406,6293.637165967992,3810.1411262325855,3133.6962034317776,992721.9709713616,12000,5706.362834032008
,41,200,992721.9709713616,2481.804927428404,6313.5670169935565,3831.7620895651526,3131.485661459022,992021.6945432555,12000,5686.4329830064435
,42,199,992021.6945432555,2480.054236358139,6333.5599792140365,3853.5057428558976,3129.1992645345986,991297.3880649342,12000,5666.4400207859635
,43,198,991297.3880649342,2478.2434701623356,6353.616252481546,3875.3727823192107,3126.8363817282807,990548.8516643433,12000,5646.383747518454
,44,197,990548.8516643433,2476.372129160858,6373.73603728107,3897.363908120212,3124.3963778947063,989775.8841341177,12000,5626.26396271893
,45,196,989775.8841341177,2474.4397103352944,6393.919534732459,3919.479824397165,3121.8786136474487,988978.282923368,12000,5606.080465267541
,46,195,988978.282923368,2472.44570730842,6414.166946592445,3941.721239284025,3119.2824453329326,988155.844129417,12000,5585.833053407555
,47,194,988155.844129417,2470.3896103235425,6434.478475256655,3964.0888649331123,3116.607225004199,987308.3624894881,12000,5565.521524743345
,48,193,987308.3624894881,2468.2709062237204,6454.854323761633,3986.5834175379127,3113.852300394509,986435.6313723448,12000,5545.145676238367
,49,192,986435.6313723448,2466.089078430862,6475.294695786879,4009.205617356017,3111.017014890798,985537.4427698796,12000,5524.705304213121
,50,191,985537.4427698796,2463.843606924699,6495.79979565687,4031.9561887321706,3108.100707506967,984613.5872886544,12000,5504.20020434313
,51,190,984613.5872886544,2461.533968221636,6516.369828343116,4054.83586012148,3105.102712857021,983663.85414139,12000,5483.630171656884
,52,189,983663.85414139,2459.159635353475,6537.004999466203,4077.845364112728,3102.0223611280444,982688.0311384052,12000,5462.995000533797
,53,188,982688.0311384052,2456.7200778460133,6557.705515297845,4100.985437451831,3098.8589780530187,981685.9046790063,12000,5442.294484702155
