input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'שפיצר', 'duration': 84, 'interest': 0.025, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,84,1000000,2083.3333333333335,12989.159956332107,10905.826622998773,0,989094.1733770012,12000,0
,2,83,989094.1733770012,2060.6128612020857,12989.159956332118,10928.547095130032,0,978165.6262818711,12000,0
,3,82,978165.6262818711,2037.845054753898,12989.159956332123,10951.314901578226,0,967214.3113802929,12000,0
,4,81,967214.3113802929,2015.02981537561,12989.159956332123,10974.130140956513,0,956240.1812393364,12000,0
,5,80,956240.1812393364,1992.1670442486175,12989.159956332138,10996.99291208352,0,945243.1883272529,12000,0
,6,79,945243.1883272529,1969.2566423484434,12989.159956332147,11019.903313983703,0,934223.2850132692,12000,0
,7,78,934223.2850132692,1946.2985104443108,12989.159956332149,11042.861445887838,0,923180.4235673813,12000,0
,8,77,923180.4235673813,1923.292549098711,12989.159956332162,11065.86740723345,0,912114.5561601479,12000,0
,9,76,912114.5561601479,1900.2386586669747,12989.159956332162,11088.921297665187,0,901025.6348624827,12000,0
,10,75,901025.6348624827,1877.1367392968389,12989.159956332174,11112.023217035336,0,889913.6116454473,12000,0
,11,74,889913.6116454473,1853.9866909280152,12989.15995633218,11135.173265404164,0,878778.4383800431,12000,0
,12,73,878778.4383800431,1830.7884132917566,12989.159956332189,11158.371543040432,0,867620.0668370028,12000,0
,13,72,867620.0668370028,1807.5418059104225,12989.159956332194,11181.618150421771,0,856438.448686581,12000,0
,14,71,856438.448686581,1784.2467680970437,12989.159956332212,11204.913188235168,0,845233.5354983459,12000,0
,15,70,845233.5354983459,1760.903198954887,12989.159956332216,11228.256757377329,0,834005.2787409686,12000,0
,16,69,834005.2787409686,1737.5109973770177,12989.159956332223,11251.648958955206,0,822753.6297820134,12000,0
,17,68,822753.6297820134,1714.070062045861,12989.159956332236,11275.089894286375,0,811478.539887727,12000,0
,18,67,811478.539887727,1690.5802914327646,12989.159956332236,11298.579664899471,0,800179.9602228275,12000,0
,19,66,800179.9602228275,1667.0415837975572,12989.159956332258,11322.1183725347,0,788857.8418502928,12000,0
,20,65,788857.8418502928,1643.45383718811,12989.159956332258,11345.706119144148,0,777512.1357311486,12000,0
,21,64,777512.1357311486,1619.816949439893,12989.159956332274,11369.34300689238,0,766142.7927242563,12000,0
,22,63,766142.7927242563,1596.130818175534,12989.15995633229,11393.029138156757,0,754749.7635860995,12000,0
,23,62,754749.7635860995,1572.395340804374,12989.159956332289,11416.764615527914,0,743332.9989705716,12000,0
,24,61,743332.9989705716,1548.610414522024,12989.159956332305,11440.549541810282,0,731892.4494287613,12000,0
,25,60,731892.4494287613,1524.7759363099192,12989.159956332307,11464.384020022388,0,720428.0654087389,12000,0
,26,59,720428.0654087389,1500.8918029348727,12989.159956332327,11488.268153397454,0,708939.7972553414,12000,0
,27,58,708939.7972553414,1476.957910948628,12989.159956332338,11512.20204538371,0,697427.5952099577,12000,0
,28,57,697427.5952099577,1452.9741566874118,12989.15995633234,11536.185799644929,0,685891.4094103128,12000,0
,29,56,685891.4094103128,1428.940436271485,12989.159956332362,11560.219520060877,0,674331.1898902518,12000,0
,30,55,674331.1898902518,1404.8566456046913,12989.159956332354,11584.303310727662,0,662746.8865795241,12000,0
,31,54,662746.8865795241,1380.7226803740086,12989.159956332382,11608.437275958373,0,651138.4493035658,12000,0
,32,53,651138.4493035658,1356.5384360490953,12989.159956332373,11632.621520283277,0,639505.8277832825,12000,0
,33,52,639505.8277832825,1332.3038078818386,12989.159956332385,11656.856148450546,0,627848.971634832,12000,0
,34,51,627848.971634832,1308.0186909059,12989.1599563324,11681.1412654265,0,616167.8303694054,12000,0
,35,50,616167.8303694054,1283.6829799362613,12989.159956332409,11705.476976396149,0,604462.3533930093,12000,0
,36,49,604462.3533930093,1259.2965695687694,12989.159956332425,11729.863386763656,0,592732.4900062457,12000,0
,37,48,592732.4900062457,1234.8593541796786,12989.159956332456,11754.300602152778,0,580978.1894040928,12000,0
,38,47,580978.1894040928,1210.3712279251934,12989.159956332462,11778.788728407268,0,569199.4006756856,12000,0
,39,46,569199.4006756856,1185.8320847410116,12989.159956332463,11803.327871591451,0,557396.0728040942,12000,0
,40,45,557396.0728040942,1161.2418183418629,12989.159956332485,11827.918137990622,0,545568.1546661035,12000,0
,41,44,545568.1546661035,1136.600322221049,12989.159956332507,11852.559634111458,0,533715.5950319921,12000,0
,42,43,533715.5950319921,1111.9074896499835,12989.159956332518,11877.252466682534,0,521838.34256530955,12000,0
,43,42,521838.34256530955,1087.1632136777282,12989.159956332538,11901.99674265481,0,509936.3458226547,12000,0
,44,41,509936.3458226547,1062.3673871305307,12989.159956332533,11926.792569202002,0,498009.5532534527,12000,0
,45,40,498009.5532534527,1037.5199026113598,12989.159956332567,11951.640053721207,0,486057.9131997315,12000,0
,46,39,486057.9131997315,1012.6206524994406,12989.159956332562,11976.53930383312,0,474081.3738958984,12000,0
,47,38,474081.3738958984,987.6695289497883,12989.159956332585,12001.490427382798,0,462079.8834685156,12000,0
,48,37,462079.8834685156,962.6664238927408,12989.159956332598,12026.493532439858,0,450053.3899360757,12000,0
,49,36,450053.3899360757,937.6112290334911,12989.159956332609,12051.548727299118,0,438001.8412087766,12000,0
,50,35,438001.8412087766,912.5038358516179,12989.15995633263,12076.656120481013,0,425925.18508829555,12000,0
,51,34,425925.18508829555,887.3441356006157,12989.159956332669,12101.815820732054,0,413823.3692675635,12000,0
,52,33,413823.3692675635,862.132019307424,12989.159956332693,12127.027937025268,0,401696.3413305383,12000,0
,53,32,401696.3413305383,836.8673777719547,12989.159956332716,12152.292578560762,0,389544.0487519775,12000,0
,54,31,389544.0487519775,811.5501015666198,12989.159956332713,12177.609854766093,0,377366.4388972114,12000,0
,55,30,377366.4388972114,786.180081035857,12989.15995633275,12202.979875296895,0,365163.4590219145,12000,0
,56,29,365163.4590219145,760.7572062956552,12989.159956332742,12228.402750037087,0,352935.05627187743,12000,0
,57,28,352935.05627187743,735.281367233078,12989.159956332782,12253.878589099704,0,340681.17768277775,12000,0
,58,27,340681.17768277775,709.752453505787,12989.159956332822,12279.407502827034,0,328401.7701799507,12000,0
,59,26,328401.7701799507,684.1703545415639,12989.159956332845,12304.989601791282,0,316096.78057815944,12000,0
,60,25,316096.78057815944,658.5349595378322,12989.159956332844,12330.624996795012,0,303766.1555813644,12000,0
,61,24,303766.1555813644,632.8461574611758,12989.159956332893,12356.313798871717,0,291409.8417824927,12000,0
,62,23,291409.8417824927,607.1038370468598,12989.1599563329,12382.05611928604,0,279027.78566320665,12000,0
,63,22,279027.78566320665,581.3078867983472,12989.159956332964,12407.852069534616,0,266619.93359367206,12000,0
,64,21,266619.93359367206,555.4581949868168,12989.159956332951,12433.701761346134,0,254186.23183232592,12000,0
,65,20,254186.23183232592,529.554649650679,12989.159956333004,12459.605306682324,0,241726.6265256436,12000,0
,66,19,241726.6265256436,503.5971385950908,12989.159956333,12485.56281773791,0,229241.0637079057,12000,0
,67,18,229241.0637079057,477.58554939147024,12989.159956333038,12511.574406941569,0,216729.48930096414,12000,0
,68,17,216729.48930096414,451.51976937700863,12989.159956333093,12537.640186956085,0,204191.84911400804,12000,0
,69,16,204191.84911400804,425.39968565418343,12989.159956333166,12563.760270678982,0,191628.08884332905,12000,0
,70,15,191628.08884332905,399.22518509026884,12989.159956333184,12589.934771242915,0,179038.15407208615,12000,0
,71,14,179038.15407208615,372.9961543168462,12989.159956333257,12616.16380201641,0,166421.99027006974,12000,0
,72,13,166421.99027006974,346.71247972931195,12989.159956333266,12642.447476603953,0,153779.54279346578,12000,0
,73,12,153779.54279346578,320.37404748638704,12989.159956333318,12668.785908846932,0,141110.75688461884,12000,0
,74,11,141110.75688461884,293.9807435096226,12989.159956333362,12695.17921282374,0,128415.5776717951,12000,0
,75,10,128415.5776717951,267.5324534829064,12989.159956333468,12721.62750285056,0,115693.95016894453,12000,0
,76,9,115693.95016894453,241.02906285196778,12989.159956333571,12748.130893481604,0,102945.81927546293,12000,0
,77,8,102945.81927546293,214.4704568238811,12989.159956333602,12774.689499509721,0,90171.1297759532,12000,0
,78,7,90171.1297759532,187.85652036656916,12989.159956333633,12801.303435967064,0,77369.82633998615,12000,0
,79,6,77369.82633998615,161.18713820830448,12989.159956333751,12827.972818125447,0,64541.8535218607,12000,0
,80,5,64541.8535218607,134.46219483720978,12989.159956333893,12854.697761496684,0,51687.15576036402,12000,0
,81,4,51687.15576036402,107.68157450075837,12989.15995633398,12881.478381833222,0,38805.677378530796,12000,0
,82,3,38805.677378530796,80.84516120527249,12989.159956334395,12908.314795129123,0,25897.36258340167,12000,0
,83,2,25897.36258340167,53.95283871542015,12989.15995633454,12935.20711761912,0,12962.15546578255,12000,0
,84,1,12962.15546578255,27.004490553713648,12989.15995633562,12962.155465781905,0,6.45741238258779e-10,12000,0
