input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'קרן שווה', 'duration': 108, 'interest': 0.04, 'cpi': 0.01, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,108,1000833.3333333334,3336.1111111111113,9266.975308641975,12603.086419753086,826.3052983539095,992392.6633230452,12000,0
,2,107,992392.6633230452,3307.975544410151,9274.697788065843,12582.673332475995,819.2649712791496,983937.2305062586,12000,0
,3,106,983937.2305062586,3279.7907683541953,9282.426702889232,12562.217471243428,812.2123365028078,975467.0161398721,12000,0
,4,105,975467.0161398721,3251.5567204662407,9290.162058474973,12541.718778941213,805.1473784011644,966982.0014597983,12000,0
,5,104,966982.0014597983,3223.273338199328,9297.903860190369,12521.177198389696,798.0700813330067,958482.1676809409,12000,0
,6,103,958482.1676809409,3194.94055893647,9305.652113407194,12500.592672343664,790.9804296396115,949967.4959971734,12000,0
,7,102,949967.4959971734,3166.558319990578,9313.4068235017,12479.965143492278,783.8784076447264,941437.9675813164,12000,0
,8,101,941437.9675813164,3138.1265586043883,9321.167995854617,12459.294554459006,776.7639996545515,932893.5635851163,12000,0
,9,100,932893.5635851163,3109.645211950388,9328.935635851163,12438.580847801551,769.637189957721,924334.265139223,12000,0
,10,99,924334.265139223,3081.1142171307433,9336.70974888104,12417.823966011783,762.497962825285,915760.0533531671,12000,0
,11,98,915760.0533531671,3052.5335111772238,9344.49034033844,12397.023851515663,755.3463025106906,907170.9093153394,12000,0
,12,97,907170.9093153394,3023.9030310511316,9352.277415622055,12376.180446673186,748.1821932497645,898566.8140929672,12000,0
,13,96,898566.8140929672,2995.2227136432243,9360.070980135075,12355.2936937783,741.0056192606935,889947.7487320928,12000,0
,14,95,889947.7487320928,2966.492495773643,9367.871039285188,12334.36353505883,733.8165647440063,881313.6942575516,12000,0
,15,94,881313.6942575516,2937.7123141918387,9375.677598484592,12313.38991267643,726.6150138825559,872664.6316729495,12000,0
,16,93,872664.6316729495,2908.882105576499,9383.490663149994,12292.372768726493,719.4009508414997,864000.541960641,12000,0
,17,92,864000.541960641,2880.00180653547,9391.31023870262,12271.31204523809,712.1743597682821,855321.4060817068,12000,0
,18,91,855321.4060817068,2851.071353605689,9399.136330568206,12250.207684173896,704.9352247926155,846627.2049759311,12000,0
,19,90,846627.2049759311,2822.0906832531036,9406.968944177012,12229.059627430115,697.6835300264618,837917.9195617805,12000,0
,20,89,837917.9195617805,2793.059731872602,9414.808084963826,12207.867816836428,690.4192595640139,829193.5307363807,12000,0
,21,88,829193.5307363807,2763.9784357879357,9422.653758367962,12186.632194155898,683.1423974816773,820454.0193754944,12000,0
,22,87,820454.0193754944,2734.846731251648,9430.50596983327,12165.352701084917,675.8529278380511,811699.3663334993,12000,0
,23,86,811699.3663334993,2705.664554444998,9438.364724808132,12144.02927925313,668.5508346739093,802929.5524433651,12000,0
,24,85,802929.5524433651,2676.431841477884,9446.230028745471,12122.661870223355,661.2361020121831,794144.5585166318,12000,0
,25,84,794144.5585166318,2647.148528388773,9454.101887102759,12101.250415491531,653.9087138579409,785344.3653433871,12000,0
,26,83,785344.3653433871,2617.8145511446237,9461.980305342013,12079.794856486636,646.568654198371,776528.9536922434,12000,0
,27,82,776528.9536922434,2588.4298456408114,9469.865288929797,12058.29513457061,639.2159070027615,767698.3043103165,12000,0
,28,81,767698.3043103165,2558.994347701055,9477.75684333724,12036.751191038295,631.8504562224828,758852.3979232017,12000,0
,29,80,758852.3979232017,2529.507993077339,9485.65497404002,12015.16296711736,624.4722857909682,749991.2152349526,12000,0
,30,79,749991.2152349526,2499.970717449842,9493.559686518387,11993.530403968229,617.0813796236953,741114.736928058,12000,6.469596031771289
,31,78,741114.736928058,2470.3824564268602,9501.470986257153,11971.853442684012,609.6777216181673,732222.943663419,12000,28.146557315987593
,32,77,732222.943663419,2440.74314554473,9509.388878745702,11950.132024290431,602.2612956538944,723315.8160803271,12000,49.86797570956878
,33,76,723315.8160803271,2411.052720267757,9517.313369477988,11928.366089745745,594.8320855923744,714393.3347964415,12000,71.63391025425517
,34,75,714393.3347964415,2381.311115988138,9525.244463952553,11906.55557994069,587.3900752770741,705455.480407766,12000,93.44442005930978
,35,74,705455.480407766,2351.5182680258868,9533.182167672512,11884.7004356984,579.9352485334113,696502.2334886268,12000,115.29956430160018
,36,73,696502.2334886268,2321.6741116287562,9541.126486145573,11862.800597774329,572.4675891687344,687533.5745916499,12000,137.1994022256713
,37,72,687533.5745916499,2291.7785819721666,9549.077424884026,11840.856006856193,564.987080972305,678549.4842477381,12000,159.14399314380717
,38,71,678549.4842477381,2261.831614159127,9557.034989404763,11818.86660356389,557.4937077152779,669549.9429660487,12000,181.13339643610925
,39,70,669549.9429660487,2231.8331432201626,9564.999185229268,11796.83232844943,549.9874531506829,660534.9312339701,12000,203.16767155056914
,40,69,660534.9312339701,2201.783104113234,9572.970017883625,11774.753121996859,542.4683010134055,651504.4295171,12000,225.24687800314132
,41,68,651504.4295171,2171.6814317236667,9580.94749289853,11752.628924622197,534.9362350201679,642458.4182592216,12000,247.3710753778032
,42,67,642458.4182592216,2141.528060864072,9588.931615809277,11730.459676673348,527.3912388695103,633396.8778822818,12000,269.54032332665156
,43,66,633396.8778822818,2111.322926274273,9596.922392155784,11708.245318430058,519.8332962417718,624319.7887863679,12000,291.7546815699425
,44,65,624319.7887863679,2081.0659626212264,9604.919827482583,11685.985790103809,512.2623907990711,615227.1313496844,12000,314.01420989619146
,45,64,615227.1313496844,2050.757104498948,9612.92392733882,11663.681031837768,504.6785061852881,606118.885928531,12000,336.3189681622316
,46,63,606118.885928531,2020.3962864284367,9620.93469727827,11641.330983706706,497.0816260260439,596995.0328572787,12000,358.6690162932937
,47,62,596995.0328572787,1989.9834428575957,9628.952142859334,11618.93558571693,489.47173392868285,587855.552448348,12000,381.0644142830697
,48,61,587855.552448348,1959.5185081611603,9636.976269645049,11596.494777806209,481.8488134822525,578700.4249921852,12000,403.50522219379127
,49,60,578700.4249921852,1929.0014166406174,9645.007083203087,11574.008499843705,474.2128482574851,569529.6307572396,12000,425.99150015629493
,50,59,569529.6307572396,1898.4321025241322,9653.044589105757,11551.476691629889,466.56382180677826,560343.1499899407,12000,448.5233083701114
,51,58,560343.1499899407,1867.810499966469,9661.088792930012,11528.89929289648,458.9017176641756,551140.9629146749,12000,471.1007071035201
,52,57,551140.9629146749,1837.1365430489163,9669.139700257454,11506.27624330637,451.22651934534787,541923.0497337627,12000,493.7237566936292
,53,56,541923.0497337627,1806.4101657792094,9677.197316674336,11483.607482453544,443.53821034757374,532689.390627436,12000,516.3925175464556
,54,55,532689.390627436,1775.6313020914533,9685.261647771564,11460.892949863017,435.8367741497204,523439.96575381415,12000,539.1070501369832
,55,54,523439.96575381415,1744.7998858460473,9693.332699144707,11438.132584990753,428.12219421222454,514174.75524888164,12000,561.8674150092465
,56,53,514174.75524888164,1713.9158508296057,9701.410476393994,11415.3263272236,420.39445397707306,504893.7392264647,12000,584.6736727764
,57,52,504893.7392264647,1682.9791307548824,9709.494985124322,11392.474115879204,412.65353686778366,495596.89777820813,12000,607.525884120796
,58,51,495596.89777820813,1651.989659260694,9717.586230945257,11369.575890205952,404.89942628938576,486284.21097355225,12000,630.4241097940485
,59,50,486284.21097355225,1620.947369911841,9725.684219471044,11346.631589382885,397.132105628401,476955.65885970957,12000,653.3684106171149
,60,49,476955.65885970957,1589.852196199032,9733.788956320603,11323.641152519634,389.35155825282413,467611.2214616418,12000,676.3588474803655
,61,48,467611.2214616418,1558.704071538806,9741.900447117538,11300.604518656344,381.55776751210357,458250.87878203637,12000,699.3954813436558
,62,47,458250.87878203637,1527.5029292734546,9750.018697490135,11277.52162676359,373.7507167371219,448874.6108012833,12000,722.4783732364103
,63,46,448874.6108012833,1496.2487026709446,9758.143713071377,11254.39241574232,365.9303892401767,439482.3974774521,12000,745.6075842576793
,64,45,439482.3974774521,1464.9413249248405,9766.275499498935,11231.216824423776,358.096768314961,430074.21874626813,12000,768.7831755762236
,65,44,430074.21874626813,1433.5807291542271,9774.414062415184,11207.994791569412,350.2498372365441,420650.0545210895,12000,792.005208430588
,66,43,420650.0545210895,1402.1668484036318,9782.559407467197,11184.726255870828,342.3895792613519,411209.88469288364,12000,815.273744129172
,67,42,411209.88469288364,1370.6996156429457,9790.711540306753,11161.411155949698,334.51597762714744,401753.68913020403,12000,838.5888440503022
,68,41,401753.68913020403,1339.1789637673469,9798.870466590342,11138.049430357689,326.6290155530114,392281.4476791667,12000,861.9505696423112
,69,40,392281.4476791667,1307.6048255972223,9807.036191979167,11114.641017576389,318.7286762393229,382793.1401634268,12000,885.3589824236115
,70,39,382793.1401634268,1275.9771338780895,9815.208722139148,11091.185856017239,310.8149428677398,373288.7463841554,12000,908.8141439827614
,71,38,373288.7463841554,1244.295821280518,9823.388062740933,11067.683884021451,302.88779860117876,363768.2461200157,12000,932.3161159785486
