input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה לא צמודה', 'amortization': 'שפיצר', 'duration': 360, 'interest': 0.0475, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,360,1000000,3958.3333333333335,5216.473365031137,1258.1400316978038,0,998741.8599683022,12000,6783.526634968863
,2,359,998741.8599683022,3953.353195707863,5216.473365031137,1263.1201693232742,0,997478.7397989789,12000,6783.526634968863
,3,358,997478.7397989789,3948.3533450376253,5216.473365031137,1268.120019993512,0,996210.6197789854,12000,6783.526634968863
,4,357,996210.6197789854,3943.3337032918175,5216.473365031137,1273.1396617393198,0,994937.480117246,12000,6783.526634968863
,5,356,994937.480117246,3938.294192130766,5216.473365031137,1278.1791729003712,0,993659.3009443457,12000,6783.526634968863
,6,355,993659.3009443457,3933.234732904702,5216.473365031137,1283.2386321264353,0,992376.0623122192,12000,6783.526634968863
,7,354,992376.0623122192,3928.1552466525345,5216.473365031136,1288.3181183786019,0,991087.7441938405,12000,6783.526634968864
,8,353,991087.7441938405,3923.055654100619,5216.4733650311355,1293.4177109305165,0,989794.32648291,12000,6783.5266349688645
,9,352,989794.32648291,3917.935875661519,5216.473365031136,1298.5374893696176,0,988495.7889935403,12000,6783.526634968864
,10,351,988495.7889935403,3912.7958314327643,5216.473365031136,1303.677533598372,0,987192.111459942,12000,6783.526634968864
,11,350,987192.111459942,3907.635441195604,5216.4733650311355,1308.8379238355315,0,985883.2735361065,12000,6783.5266349688645
,12,349,985883.2735361065,3902.454624413755,5216.4733650311355,1314.0187406173804,0,984569.254795489,12000,6783.5266349688645
,13,348,984569.254795489,3897.2533002321443,5216.4733650311355,1319.2200647989912,0,983250.0347306901,12000,6783.5266349688645
,14,347,983250.0347306901,3892.0313874756484,5216.4733650311355,1324.441977555487,0,981925.5927531346,12000,6783.5266349688645
,15,346,981925.5927531346,3886.7888046478247,5216.4733650311355,1329.6845603833108,0,980595.9081927512,12000,6783.5266349688645
,16,345,980595.9081927512,3881.5254699296406,5216.4733650311355,1334.9478951014949,0,979260.9602976497,12000,6783.5266349688645
,17,344,979260.9602976497,3876.2413011781973,5216.4733650311355,1340.2320638529382,0,977920.7282337968,12000,6783.5266349688645
,18,343,977920.7282337968,3870.936215925446,5216.473365031135,1345.5371491056885,0,976575.1910846911,12000,6783.526634968865
,19,342,976575.1910846911,3865.6101313769027,5216.473365031135,1350.8632336542319,0,975224.3278510369,12000,6783.526634968865
,20,341,975224.3278510369,3860.262964410355,5216.473365031135,1356.2104006207796,0,973868.1174504161,12000,6783.526634968865
,21,340,973868.1174504161,3854.894631574564,5216.473365031135,1361.5787334565707,0,972506.5387169595,12000,6783.526634968865
,22,339,972506.5387169595,3849.5050490879653,5216.473365031135,1366.9683159431693,0,971139.5704010164,12000,6783.526634968865
,23,338,971139.5704010164,3844.094132837357,5216.473365031135,1372.3792321937776,0,969767.1911688226,12000,6783.526634968865
,24,337,969767.1911688226,3838.6617983765896,5216.473365031134,1377.811566654544,0,968389.379602168,12000,6783.526634968866
,25,336,968389.379602168,3833.2079609252487,5216.473365031135,1383.2654041058859,0,967006.1141980621,12000,6783.526634968865
,26,335,967006.1141980621,3827.7325353673295,5216.473365031134,1388.740829663804,0,965617.3733683983,12000,6783.526634968866
,27,334,965617.3733683983,3822.23543624991,5216.473365031133,1394.2379287812228,0,964223.1354396171,12000,6783.526634968867
,28,333,964223.1354396171,3816.716577781818,5216.473365031135,1399.7567872493164,0,962823.3786523677,12000,6783.526634968865
,29,332,962823.3786523677,3811.175873832289,5216.473365031134,1405.2974911988445,0,961418.0811611689,12000,6783.526634968866
,30,331,961418.0811611689,3805.6132379296273,5216.473365031134,1410.8601271015064,0,960007.2210340673,12000,6783.526634968866
,31,330,960007.2210340673,3800.02858325985,5216.473365031134,1416.4447817712835,0,958590.776252296,12000,6783.526634968866
,32,329,958590.776252296,3794.421822665339,5216.473365031134,1422.0515423657948,0,957168.7247099302,12000,6783.526634968866
,33,328,957168.7247099302,3788.7928686434743,5216.473365031133,1427.6804963876584,0,955741.0442135426,12000,6783.526634968867
,34,327,955741.0442135426,3783.141633345273,5216.473365031133,1433.3317316858597,0,954307.7124818567,12000,6783.526634968867
,35,326,954307.7124818567,3777.4680285740164,5216.473365031133,1439.0053364571163,0,952868.7071453995,12000,6783.526634968867
,36,325,952868.7071453995,3771.7719657838734,5216.473365031132,1444.7013992472585,0,951424.0057461523,12000,6783.526634968868
,37,324,951424.0057461523,3766.0533560785198,5216.473365031132,1450.420008952612,0,949973.5857371996,12000,6783.526634968868
,38,323,949973.5857371996,3760.312110209749,5216.473365031132,1456.161254821383,0,948517.4244823783,12000,6783.526634968868
,39,322,948517.4244823783,3754.548138576081,5216.473365031132,1461.925226455051,0,947055.4992559232,12000,6783.526634968868
,40,321,947055.4992559232,3748.761351221363,5216.473365031131,1467.712013809768,0,945587.7872421134,12000,6783.526634968869
,41,320,945587.7872421134,3742.951657833366,5216.473365031131,1473.521707197765,0,944114.2655349156,12000,6783.526634968869
,42,319,944114.2655349156,3737.1189677423745,5216.473365031131,1479.3543972887564,0,942634.9111376269,12000,6783.526634968869
,43,318,942634.9111376269,3731.263189919773,5216.47336503113,1485.2101751113569,0,941149.7009625155,12000,6783.52663496887
,44,317,941149.7009625155,3725.3842329766244,5216.473365031131,1491.0891320545065,0,939658.6118304611,12000,6783.526634968869
,45,316,939658.6118304611,3719.482005162242,5216.473365031131,1496.991359868889,0,938161.6204705922,12000,6783.526634968869
,46,315,938161.6204705922,3713.556414362761,5216.473365031131,1502.9169506683697,0,936658.7035199238,12000,6783.526634968869
,47,314,936658.7035199238,3707.6073680996988,5216.473365031131,1508.8659969314322,0,935149.8375229924,12000,6783.526634968869
,48,313,935149.8375229924,3701.6347735285117,5216.47336503113,1514.8385915026183,0,933634.9989314898,12000,6783.52663496887
,49,312,933634.9989314898,3695.6385374371475,5216.473365031131,1520.8348275939834,0,932114.1641038958,12000,6783.526634968869
,50,311,932114.1641038958,3689.618566244588,5216.473365031131,1526.8547987865431,0,930587.3093051092,12000,6783.526634968869
,51,310,930587.3093051092,3683.574765999391,5216.47336503113,1532.8985990317392,0,929054.4107060775,12000,6783.52663496887
,52,309,929054.4107060775,3677.5070423782236,5216.47336503113,1538.9663226529065,0,927515.4443834246,12000,6783.52663496887
,53,308,927515.4443834246,3671.4153006843894,5216.47336503113,1545.0580643467406,0,925970.3863190778,12000,6783.52663496887
,54,307,925970.3863190778,3665.29944584635,5216.47336503113,1551.17391918478,0,924419.212399893,12000,6783.52663496887
,55,306,924419.212399893,3659.1593824162433,5216.473365031129,1557.3139826148858,0,922861.8984172781,12000,6783.526634968871
,56,305,922861.8984172781,3652.995014568393,5216.47336503113,1563.4783504627371,0,921298.4200668153,12000,6783.52663496887
,57,304,921298.4200668153,3646.806246097811,5216.473365031129,1569.6671189333183,0,919728.752947882,12000,6783.526634968871
,58,303,919728.752947882,3640.5929804187,5216.473365031129,1575.8803846124292,0,918152.8725632696,12000,6783.526634968871
,59,302,918152.8725632696,3634.3551205629424,5216.473365031129,1582.1182444681867,0,916570.7543188013,12000,6783.526634968871
,60,301,916570.7543188013,3628.0925691785887,5216.473365031128,1588.3807958525394,0,914982.3735229488,12000,6783.526634968872
,61,300,914982.3735229488,3621.8052285283393,5216.473365031128,1594.668136502789,0,913387.7053864461,12000,6783.526634968872
,62,299,913387.7053864461,3615.493000488016,5216.473365031129,1600.980364543113,0,911786.7250219029,12000,6783.526634968871
,63,298,911786.7250219029,3609.1557865450327,5216.473365031128,1607.3175784860955,0,910179.4074434169,12000,6783.526634968872
,64,297,910179.4074434169,3602.7934877968587,5216.473365031129,1613.6798772342704,0,908565.7275661826,12000,6783.526634968871
,65,296,908565.7275661826,3596.4060049494733,5216.473365031129,1620.0673600816558,0,906945.6602061009,12000,6783.526634968871
,66,295,906945.6602061009,3589.9932383158166,5216.473365031128,1626.4801267153116,0,905319.1800793856,12000,6783.526634968872
,67,294,905319.1800793856,3583.5550878142353,5216.473365031128,1632.9182772168929,0,903686.2618021688,12000,6783.526634968872
,68,293,903686.2618021688,3577.0914529669185,5216.473365031128,1639.3819120642097,0,902046.8798901046,12000,6783.526634968872
,69,292,902046.8798901046,3570.6022328983313,5216.473365031129,1645.8711321327978,0,900401.0087579718,12000,6783.526634968871
,70,291,900401.0087579718,3564.087326333639,5216.473365031128,1652.3860386974893,0,898748.6227192744,12000,6783.526634968872
,71,290,898748.6227192744,3557.546631597128,5216.473365031129,1658.926733434001,0,897089.6959858404,12000,6783.526634968871
,72,289,897089.6959858404,3550.9800466106185,5216.473365031128,1665.4933184205097,0,895424.2026674199,12000,6783.526634968872
,73,288,895424.2026674199,3544.387468891871,5216.473365031128,1672.0858961392573,0,893752.1167712806,12000,6783.526634968872
,74,287,893752.1167712806,3537.7687955529864,5216.473365031128,1678.7045694781418,0,892073.4122018025,12000,6783.526634968872
,75,286,892073.4122018025,3531.123923298802,5216.473365031128,1685.3494417323263,0,890388.0627600702,12000,6783.526634968872
,76,285,890388.0627600702,3524.452748425278,5216.473365031127,1692.0206166058492,0,888696.0421434643,12000,6783.526634968873
,77,284,888696.0421434643,3517.75516681788,5216.473365031128,1698.7181982132483,0,886997.3239452511,12000,6783.526634968872
,78,283,886997.3239452511,3511.0310739499523,5216.473365031127,1705.442291081175,0,885291.8816541699,12000,6783.526634968873
,79,282,885291.8816541699,3504.2803648810896,5216.473365031127,1712.1930001500377,0,883579.6886540198,12000,6783.526634968873
,80,281,883579.6886540198,3497.5029342554953,5216.473365031127,1718.970430775632,0,881860.7182232442,12000,6783.526634968873
,81,280,881860.7182232442,3490.698676300342,5216.473365031126,1725.7746887307844,0,880134.9435345134,12000,6783.526634968874
,82,279,880134.9435345134,3483.8674848241158,5216.473365031126,1732.6058802070106,0,878402.3376543063,12000,6783.526634968874
,83,278,878402.3376543063,3477.009253214963,5216.473365031126,1739.4641118161635,0,876662.8735424902,12000,6783.526634968874
,84,277,876662.8735424902,3470.123874439024,5216.473365031126,1746.3494905921025,0,874916.524051898,12000,6783.526634968874
,85,276,874916.524051898,3463.2112410387635,5216.473365031126,1753.2621239923628,0,873163.2619279057,12000,6783.526634968874
,86,275,873163.2619279057,3456.2712451312937,5216.4733650311255,1760.2021198998318,0,871403.0598080059,12000,6783.5266349688745
,87,274,871403.0598080059,3449.3037784066905,5216.473365031126,1767.1695866244359,0,869635.8902213814,12000,6783.526634968874
,88,273,869635.8902213814,3442.308732126302,5216.473365031126,1774.1646329048244,0,867861.7255884766,12000,6783.526634968874
,89,272,867861.7255884766,3435.2859971210537,5216.4733650311255,1781.1873679100718,0,866080.5382205666,12000,6783.5266349688745
,90,271,866080.5382205666,3428.235463789743,5216.473365031125,1788.2379012413817,0,864292.3003193252,12000,6783.526634968875
,91,270,864292.3003193252,3421.157022097329,5216.4733650311255,1795.3163429337965,0,862496.9839763914,12000,6783.5266349688745
,92,269,862496.9839763914,3414.0505615732163,5216.4733650311255,1802.4228034579091,0,860694.5611729334,12000,6783.5266349688745
,93,268,860694.5611729334,3406.9159713095287,5216.4733650311255,1809.5573937215968,0,858885.0037792118,12000,6783.5266349688745
,94,267,858885.0037792118,3399.7531399593804,5216.4733650311255,1816.720225071745,0,857068.28355414,12000,6783.5266349688745
,95,266,857068.28355414,3392.561955735138,5216.473365031125,1823.9114092959867,0,855244.372144844,12000,6783.526634968875
,96,265,855244.372144844,3385.3423064066747,5216.473365031125,1831.13105862445,0,853413.2410862196,12000,6783.526634968875
,97,264,853413.2410862196,3378.0940792996194,5216.473365031124,1838.3792857315043,0,851574.8618004881,12000,6783.526634968876
,98,263,851574.8618004881,3370.817161293599,5216.473365031124,1845.6562037375247,0,849729.2055967506,12000,6783.526634968876
,99,262,849729.2055967506,3363.5114388204715,5216.473365031125,1852.961926210653,0,847876.2436705399,12000,6783.526634968875
,100,261,847876.2436705399,3356.1767978625544,5216.473365031124,1860.2965671685693,0,846015.9471033714,12000,6783.526634968876
,101,260,846015.9471033714,3348.8131239508452,5216.473365031125,1867.6602410802793,0,844148.286862291,12000,6783.526634968875
,102,259,844148.286862291,3341.4203021632356,5216.473365031124,1875.053062867888,0,842273.2337994232,12000,6783.526634968876
,103,258,842273.2337994232,3333.998217122717,5216.473365031123,1882.4751479084057,0,840390.7586515148,12000,6783.526634968877
,104,257,840390.7586515148,3326.5467529955795,5216.473365031124,1889.9266120355442,0,838500.8320394793,12000,6783.526634968876
,105,256,838500.8320394793,3319.0657934896058,5216.473365031123,1897.407571541517,0,836603.4244679378,12000,6783.526634968877
