input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'קרן שווה', 'duration': 144, 'interest': 0.045, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,144,1000000,3750,6944.444444444444,10694.444444444445,0,993055.5555555555,12000,1305.5555555555547
,2,143,993055.5555555555,3723.958333333333,6944.444444444444,10668.402777777777,0,986111.111111111,12000,1331.5972222222226
,3,142,986111.111111111,3697.916666666666,6944.444444444443,10642.36111111111,0,979166.6666666665,12000,1357.6388888888905
,4,141,979166.6666666665,3671.874999999999,6944.444444444443,10616.319444444442,0,972222.222222222,12000,1383.6805555555584
,5,140,972222.222222222,3645.8333333333326,6944.4444444444425,10590.277777777776,0,965277.7777777775,12000,1409.7222222222244
,6,139,965277.7777777775,3619.7916666666656,6944.4444444444425,10564.236111111108,0,958333.333333333,12000,1435.7638888888923
,7,138,958333.333333333,3593.7499999999986,6944.4444444444425,10538.194444444442,0,951388.8888888885,12000,1461.8055555555584
,8,137,951388.8888888885,3567.7083333333317,6944.444444444442,10512.152777777774,0,944444.444444444,12000,1487.8472222222263
,9,136,944444.444444444,3541.666666666665,6944.444444444442,10486.111111111106,0,937499.9999999995,12000,1513.8888888888941
,10,135,937499.9999999995,3515.624999999998,6944.444444444441,10460.069444444438,0,930555.555555555,12000,1539.930555555562
,11,134,930555.555555555,3489.583333333331,6944.444444444441,10434.027777777772,0,923611.1111111105,12000,1565.972222222228
,12,133,923611.1111111105,3463.5416666666642,6944.44444444444,10407.986111111104,0,916666.666666666,12000,1592.013888888896
,13,132,916666.666666666,3437.4999999999977,6944.44444444444,10381.944444444438,0,909722.2222222215,12000,1618.055555555562
,14,131,909722.2222222215,3411.4583333333308,6944.444444444439,10355.90277777777,0,902777.777777777,12000,1644.09722222223
,15,130,902777.777777777,3385.416666666664,6944.444444444439,10329.861111111102,0,895833.3333333326,12000,1670.1388888888978
,16,129,895833.3333333326,3359.374999999997,6944.444444444438,10303.819444444434,0,888888.8888888881,12000,1696.1805555555657
,17,128,888888.8888888881,3333.3333333333303,6944.444444444438,10277.777777777768,0,881944.4444444436,12000,1722.2222222222317
,18,127,881944.4444444436,3307.2916666666633,6944.444444444437,10251.7361111111,0,874999.9999999992,12000,1748.2638888888996
,19,126,874999.9999999992,3281.249999999997,6944.444444444438,10225.694444444434,0,868055.5555555548,12000,1774.3055555555657
,20,125,868055.5555555548,3255.2083333333303,6944.444444444439,10199.65277777777,0,861111.1111111103,12000,1800.34722222223
,21,124,861111.1111111103,3229.1666666666633,6944.444444444438,10173.611111111102,0,854166.6666666658,12000,1826.3888888888978
,22,123,854166.6666666658,3203.124999999997,6944.444444444437,10147.569444444434,0,847222.2222222214,12000,1852.4305555555657
,23,122,847222.2222222214,3177.0833333333303,6944.444444444438,10121.527777777768,0,840277.777777777,12000,1878.4722222222317
,24,121,840277.777777777,3151.041666666664,6944.444444444439,10095.486111111102,0,833333.3333333326,12000,1904.5138888888978
,25,120,833333.3333333326,3124.999999999997,6944.444444444438,10069.444444444434,0,826388.8888888881,12000,1930.5555555555657
,26,119,826388.8888888881,3098.9583333333303,6944.444444444437,10043.402777777766,0,819444.4444444437,12000,1956.5972222222335
,27,118,819444.4444444437,3072.916666666664,6944.444444444438,10017.361111111102,0,812499.9999999993,12000,1982.6388888888978
,28,117,812499.9999999993,3046.8749999999973,6944.444444444439,9991.319444444436,0,805555.5555555548,12000,2008.6805555555638
,29,116,805555.5555555548,3020.8333333333303,6944.444444444438,9965.277777777768,0,798611.1111111103,12000,2034.7222222222317
,30,115,798611.1111111103,2994.7916666666633,6944.444444444437,9939.2361111111,0,791666.6666666659,12000,2060.7638888888996
,31,114,791666.6666666659,2968.7499999999973,6944.444444444438,9913.194444444434,0,784722.2222222215,12000,2086.8055555555657
,32,113,784722.2222222215,2942.7083333333308,6944.444444444439,9887.15277777777,0,777777.777777777,12000,2112.84722222223
,33,112,777777.777777777,2916.666666666664,6944.444444444438,9861.111111111102,0,770833.3333333326,12000,2138.888888888898
,34,111,770833.3333333326,2890.624999999997,6944.444444444437,9835.069444444434,0,763888.8888888882,12000,2164.9305555555657
,35,110,763888.8888888882,2864.5833333333308,6944.444444444438,9809.027777777768,0,756944.4444444438,12000,2190.9722222222317
,36,109,756944.4444444438,2838.5416666666642,6944.444444444439,9782.986111111102,0,749999.9999999993,12000,2217.013888888898
,37,108,749999.9999999993,2812.4999999999973,6944.444444444438,9756.944444444434,0,743055.5555555548,12000,2243.0555555555657
,38,107,743055.5555555548,2786.4583333333303,6944.444444444437,9730.902777777766,0,736111.1111111104,12000,2269.0972222222335
,39,106,736111.1111111104,2760.416666666664,6944.444444444438,9704.861111111102,0,729166.666666666,12000,2295.138888888898
,40,105,729166.666666666,2734.3749999999977,6944.444444444439,9678.819444444436,0,722222.2222222215,12000,2321.180555555564
,41,104,722222.2222222215,2708.3333333333308,6944.444444444438,9652.777777777768,0,715277.777777777,12000,2347.2222222222317
,42,103,715277.777777777,2682.291666666664,6944.444444444437,9626.7361111111,0,708333.3333333327,12000,2373.2638888888996
,43,102,708333.3333333327,2656.2499999999973,6944.444444444438,9600.694444444434,0,701388.8888888883,12000,2399.3055555555657
,44,101,701388.8888888883,2630.208333333331,6944.444444444439,9574.65277777777,0,694444.4444444438,12000,2425.34722222223
,45,100,694444.4444444438,2604.1666666666642,6944.444444444438,9548.611111111102,0,687499.9999999993,12000,2451.388888888898
,46,99,687499.9999999993,2578.1249999999973,6944.444444444437,9522.569444444434,0,680555.5555555549,12000,2477.4305555555657
,47,98,680555.5555555549,2552.0833333333308,6944.444444444438,9496.527777777768,0,673611.1111111105,12000,2503.4722222222317
,48,97,673611.1111111105,2526.0416666666642,6944.444444444439,9470.486111111102,0,666666.666666666,12000,2529.513888888898
,49,96,666666.666666666,2499.9999999999977,6944.444444444438,9444.444444444436,0,659722.2222222215,12000,2555.555555555564
,50,95,659722.2222222215,2473.9583333333308,6944.444444444437,9418.402777777768,0,652777.7777777772,12000,2581.5972222222317
,51,94,652777.7777777772,2447.9166666666642,6944.444444444438,9392.361111111102,0,645833.3333333328,12000,2607.638888888898
,52,93,645833.3333333328,2421.8749999999977,6944.444444444439,9366.319444444436,0,638888.8888888883,12000,2633.680555555564
,53,92,638888.8888888883,2395.833333333331,6944.444444444438,9340.27777777777,0,631944.4444444438,12000,2659.72222222223
,54,91,631944.4444444438,2369.7916666666642,6944.444444444437,9314.236111111102,0,624999.9999999994,12000,2685.763888888898
,55,90,624999.9999999994,2343.7499999999977,6944.444444444438,9288.194444444436,0,618055.555555555,12000,2711.805555555564
,56,89,618055.555555555,2317.708333333331,6944.444444444439,9262.15277777777,0,611111.1111111105,12000,2737.84722222223
,57,88,611111.1111111105,2291.6666666666642,6944.444444444438,9236.111111111102,0,604166.666666666,12000,2763.888888888898
,58,87,604166.666666666,2265.6249999999977,6944.444444444437,9210.069444444434,0,597222.2222222217,12000,2789.9305555555657
,59,86,597222.2222222217,2239.583333333331,6944.444444444438,9184.02777777777,0,590277.7777777773,12000,2815.97222222223
,60,85,590277.7777777773,2213.5416666666647,6944.444444444439,9157.986111111104,0,583333.3333333328,12000,2842.013888888896
,61,84,583333.3333333328,2187.4999999999977,6944.444444444438,9131.944444444436,0,576388.8888888883,12000,2868.055555555564
,62,83,576388.8888888883,2161.458333333331,6944.444444444437,9105.902777777768,0,569444.4444444439,12000,2894.0972222222317
,63,82,569444.4444444439,2135.4166666666647,6944.444444444438,9079.861111111102,0,562499.9999999995,12000,2920.138888888898
,64,81,562499.9999999995,2109.374999999998,6944.444444444439,9053.819444444438,0,555555.555555555,12000,2946.180555555562
,65,80,555555.555555555,2083.333333333331,6944.444444444438,9027.77777777777,0,548611.1111111105,12000,2972.22222222223
,66,79,548611.1111111105,2057.2916666666642,6944.444444444437,9001.736111111102,0,541666.6666666662,12000,2998.263888888898
,67,78,541666.6666666662,2031.249999999998,6944.444444444438,8975.694444444436,0,534722.2222222218,12000,3024.305555555564
,68,77,534722.2222222218,2005.2083333333317,6944.444444444439,8949.65277777777,0,527777.7777777773,12000,3050.34722222223
,69,76,527777.7777777773,1979.1666666666647,6944.444444444438,8923.611111111102,0,520833.33333333285,12000,3076.388888888898
,70,75,520833.33333333285,1953.1249999999982,6944.444444444438,8897.569444444436,0,513888.8888888884,12000,3102.430555555564
,71,74,513888.8888888884,1927.0833333333314,6944.444444444438,8871.52777777777,0,506944.444444444,12000,3128.47222222223
,72,73,506944.444444444,1901.041666666665,6944.444444444438,8845.486111111102,0,499999.99999999953,12000,3154.513888888898
,73,72,499999.99999999953,1874.9999999999982,6944.444444444438,8819.444444444436,0,493055.5555555551,12000,3180.555555555564
,74,71,493055.5555555551,1848.9583333333314,6944.444444444438,8793.40277777777,0,486111.11111111066,12000,3206.59722222223
,75,70,486111.11111111066,1822.916666666665,6944.444444444438,8767.361111111102,0,479166.6666666662,12000,3232.638888888898
,76,69,479166.6666666662,1796.8749999999982,6944.444444444438,8741.319444444436,0,472222.2222222218,12000,3258.680555555564
,77,68,472222.2222222218,1770.8333333333317,6944.444444444438,8715.27777777777,0,465277.77777777734,12000,3284.72222222223
,78,67,465277.77777777734,1744.791666666665,6944.444444444438,8689.236111111102,0,458333.3333333329,12000,3310.763888888898
,79,66,458333.3333333329,1718.7499999999984,6944.444444444438,8663.194444444436,0,451388.88888888847,12000,3336.805555555564
,80,65,451388.88888888847,1692.7083333333317,6944.444444444438,8637.15277777777,0,444444.44444444403,12000,3362.84722222223
,81,64,444444.44444444403,1666.6666666666652,6944.444444444438,8611.111111111102,0,437499.9999999996,12000,3388.888888888898
,82,63,437499.9999999996,1640.6249999999984,6944.444444444438,8585.069444444436,0,430555.55555555515,12000,3414.930555555564
,83,62,430555.55555555515,1614.5833333333317,6944.444444444438,8559.02777777777,0,423611.1111111107,12000,3440.97222222223
,84,61,423611.1111111107,1588.5416666666652,6944.444444444438,8532.986111111102,0,416666.6666666663,12000,3467.013888888898
,85,60,416666.6666666663,1562.4999999999984,6944.444444444438,8506.944444444436,0,409722.22222222184,12000,3493.055555555564
,86,59,409722.22222222184,1536.458333333332,6944.444444444438,8480.90277777777,0,402777.7777777774,12000,3519.09722222223
,87,58,402777.7777777774,1510.4166666666652,6944.444444444438,8454.861111111102,0,395833.33333333296,12000,3545.138888888898
,88,57,395833.33333333296,1484.3749999999986,6944.444444444438,8428.819444444436,0,388888.8888888885,12000,3571.180555555564
,89,56,388888.8888888885,1458.333333333332,6944.444444444438,8402.77777777777,0,381944.4444444441,12000,3597.22222222223
,90,55,381944.4444444441,1432.2916666666654,6944.444444444438,8376.736111111104,0,374999.99999999965,12000,3623.263888888896
,91,54,374999.99999999965,1406.2499999999986,6944.444444444438,8350.694444444436,0,368055.5555555552,12000,3649.305555555564
,92,53,368055.5555555552,1380.208333333332,6944.444444444438,8324.65277777777,0,361111.1111111108,12000,3675.34722222223
,93,52,361111.1111111108,1354.1666666666654,6944.444444444438,8298.611111111104,0,354166.66666666634,12000,3701.388888888896
,94,51,354166.66666666634,1328.1249999999986,6944.444444444438,8272.569444444436,0,347222.2222222219,12000,3727.430555555564
,95,50,347222.2222222219,1302.0833333333321,6944.444444444438,8246.52777777777,0,340277.77777777746,12000,3753.47222222223
,96,49,340277.77777777746,1276.0416666666654,6944.444444444438,8220.486111111104,0,333333.333333333,12000,3779.513888888896
,97,48,333333.333333333,1249.9999999999989,6944.444444444438,8194.444444444436,0,326388.8888888886,12000,3805.555555555564
,98,47,326388.8888888886,1223.9583333333321,6944.444444444438,8168.40277777777,0,319444.44444444415,12000,3831.59722222223
,99,46,319444.44444444415,1197.9166666666656,6944.444444444438,8142.361111111104,0,312499.9999999997,12000,3857.638888888896
,100,45,312499.9999999997,1171.8749999999989,6944.444444444438,8116.319444444437,0,305555.5555555553,12000,3883.680555555563
,101,44,305555.5555555553,1145.8333333333321,6944.444444444438,8090.27777777777,0,298611.11111111083,12000,3909.72222222223
,102,43,298611.11111111083,1119.7916666666656,6944.444444444438,8064.236111111104,0,291666.6666666664,12000,3935.763888888896
,103,42,291666.6666666664,1093.7499999999989,6944.444444444438,8038.194444444437,0,284722.22222222196,12000,3961.805555555563
