input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'שפיצר', 'duration': 72, 'interest': 0.0575, 'cpi': 0.018000000000000002, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,72,1001500,4798.854166666667,16479.81472282984,11680.960556163172,1484.7285591657553,991303.7680030025,12000,0
,2,71,991303.7680030025,4749.997221681054,16504.534444914094,11754.537223233041,1469.3238461696544,981018.5546259391,12000,0
,3,70,981018.5546259391,4700.713907582625,16529.291246581466,11828.57733899884,1453.7849659304106,970643.7622528707,12000,0
,4,69,970643.7622528707,4651.001360795006,16554.085183451338,11903.083822656332,1438.111017645322,960178.7894478597,12000,0
,5,68,960178.7894478597,4600.8566994376615,16578.916311226523,11978.059611788862,1422.3010947541065,949623.030930825,12000,0
,6,67,949623.030930825,4550.277023210204,16603.784685693365,12053.50766248316,1406.354284902513,938975.8775532445,12000,0
,7,66,938975.8775532445,4499.259413275963,16628.69036272191,12129.430949445948,1390.269669905698,928236.7162737042,12000,0
,8,65,928236.7162737042,4447.8009321448335,16653.633398266003,12205.83246612117,1374.0463257113747,917404.9301332944,12000,0
,9,64,917404.9301332944,4395.898623555369,16678.613848363402,12282.715224808033,1357.6833223627298,906479.8982308491,12000,0
,10,63,906479.8982308491,4343.549512356152,16703.63176913595,12360.082256779799,1341.1797239611042,895460.9956980303,12000,0
,11,62,895460.9956980303,4290.750604386396,16728.687216789654,12437.936612403259,1324.5345886284408,884347.5936742555,12000,0
,12,61,884347.5936742555,4237.498886355808,16753.78024761485,12516.281361259042,1307.746968469495,873139.059281466,12000,0
,13,60,873139.059281466,4183.791325723691,16778.91091798627,12595.119592262581,1290.8159095338053,861834.7555987372,12000,0
,14,59,861834.7555987372,4129.624870577282,16804.07928436325,12674.45441378597,1273.740451777427,850434.0416367287,12000,0
,15,58,850434.0416367287,4074.9964495093254,16829.285403289803,12754.288953780477,1256.5196290244226,838936.2723119727,12000,0
,16,57,838936.2723119727,4019.9029714948697,16854.529331394748,12834.626359899878,1239.1524689281093,827340.798421001,12000,0
,17,56,827340.798421001,3964.3413257672964,16879.81112539184,12915.469799624543,1221.637992932065,815646.9666143085,12000,0
,18,55,815646.9666143085,3908.3083816935623,16905.130842079936,12996.822460386375,1203.9752162308835,803854.119370153,12000,0
,19,54,803854.119370153,3851.8009886486507,16930.488538343063,13078.687549694412,1186.163147730688,791961.5949681893,12000,0
,20,53,791961.5949681893,3794.8159758892407,16955.88427115058,13161.068295261339,1168.200790009392,779968.7274629372,12000,0
,21,52,779968.7274629372,3737.350152426575,16981.31809755731,13243.967945130735,1150.0871392767099,767874.8466570831,12000,0
,22,51,767874.8466570831,3679.400306898524,17006.790074703655,13327.38976780513,1131.8211853339171,755679.2780746119,12000,0
,23,50,755679.2780746119,3620.963207440849,17032.300259815707,13411.337052374858,1113.4019115333558,743381.3429337704,12000,0
,24,49,743381.3429337704,3562.0356015576504,17057.84871020543,13495.81310864778,1094.828294737684,730980.3581198603,12000,0
,25,48,730980.3581198603,3502.6142159909978,17083.435483270754,13580.821267279756,1076.0993052788708,718475.6361578593,12000,0
,26,47,718475.6361578593,3442.6957565897433,17109.060636495662,13666.36487990592,1057.2139069169302,705866.4851848703,12000,0
,27,46,705866.4851848703,3382.276908177504,17134.724227450417,13752.447319272913,1038.1710567983962,693152.2089223958,12000,0
,28,45,693152.2089223958,3321.3543344198138,17160.426313791588,13839.071979371774,1018.9697054145362,680332.1066484385,12000,0
,29,44,680332.1066484385,3259.9246776904347,17186.166953262284,13926.242275571849,999.6087965593002,667405.473169426,12000,0
,30,43,667405.473169426,3197.9845589368333,17211.946203692187,14013.961644755353,980.0872672870062,654371.5987919576,12000,0
,31,42,654371.5987919576,3135.5305775447973,17237.764122997727,14102.23354545293,960.4040478697572,641229.7692943744,12000,0
,32,41,641229.7692943744,3072.559311202211,17263.620769182235,14191.061457980024,940.5580617545917,627979.2658981489,12000,0
,33,40,627979.2658981489,3009.0673157619635,17289.516200336006,14280.448884574042,920.5482255203625,614619.3652390953,12000,0
,34,39,614619.3652390953,2945.0511251039984,17315.450474636516,14370.399349532518,900.3734488343442,601149.339338397,12000,0
,35,38,601149.339338397,2880.507250996486,17341.423650348483,14460.916399351996,880.0326344085677,587568.4555734536,12000,0
,36,37,587568.4555734536,2815.432182956132,17367.435785824015,14552.003602867882,859.5246779558787,573875.9766485416,12000,0
,37,36,573875.9766485416,2749.8223881075955,17393.486939502753,14643.664551395157,838.84846814572,560071.1605652922,12000,0
,38,35,560071.1605652922,2683.6743110420257,17419.577169912012,14735.902858869988,818.0028865596335,546153.2605929818,12000,0
,39,34,546153.2605929818,2616.984373674705,17445.706535666897,14828.722161992193,796.9868076464845,532121.5252386361,12000,0
,40,33,532121.5252386361,2549.748975101798,17471.875095470386,14922.126120368588,775.7990986774013,517975.1982169449,12000,0
,41,32,517975.1982169449,2481.9644914561945,17498.082908113614,15016.11841665742,754.4386197004313,503713.5184199879,12000,0
,42,31,503713.5184199879,2413.627275762442,17524.330032475787,15110.702756713345,732.904223494912,489335.7198867695,12000,0
,43,30,489335.7198867695,2344.733657790771,17550.616527524508,15205.882869733738,711.1947555255538,474841.0317725613,12000,0
,44,29,474841.0317725613,2275.27994391019,17576.94245231582,15301.662508405629,689.3090538962336,460228.6783180519,12000,0
,45,28,460228.6783180519,2205.262416940666,17603.307865994306,15398.04544905364,667.2459493034975,445497.8788183018,12000,0
,46,27,445497.8788183018,2134.677336004363,17629.7128277933,15495.035491788938,645.0042649897694,430647.8475915026,12000,0
,47,26,430647.8475915026,2063.52093637595,17656.157397034985,15592.636460659036,622.5828166962655,415677.7939475398,12000,0
,48,25,415677.7939475398,1991.7894293319619,17682.641633130555,15690.852203798593,599.980412615612,400586.92215635686,12000,0
,49,24,400586.92215635686,1919.4790019992101,17709.165595580263,15789.686593581053,577.1958533441638,385374.43141612,12000,0
,50,23,385374.43141612,1846.5858172022417,17735.729343973668,15889.143526771426,554.2279318340229,370039.5158211826,12000,0
,51,22,370039.5158211826,1773.1060133098333,17762.33293798963,15989.226924679799,531.0754333447542,354581.3643298475,12000,0
,52,21,354581.3643298475,1699.0357040805195,17788.97643739663,16089.940733316113,507.7371353947972,338999.1607319262,12000,0
,53,20,338999.1607319262,1624.3709785071467,17815.659902052736,16191.28892354559,484.21180771257104,323292.0836160932,12000,0
,54,19,323292.0836160932,1549.1079006604468,17842.383391905838,16293.275491245391,460.4982121872718,307459.3063370351,12000,0
,55,18,307459.3063370351,1473.2425095316266,17869.146966993718,16395.904457462093,436.59510281935957,291499.9969823924,12000,0
,56,17,291499.9969823924,1396.7708188739637,17895.95068744423,16499.179868570267,412.5012256707332,275413.31833949283,12000,0
,57,16,275413.31833949283,1319.6888170434033,17922.79461347538,16603.105796431977,388.21531881459134,259198.42786187545,12000,0
,58,15,259198.42786187545,1241.9924668381534,17949.67880539563,16707.686338557476,363.736112284977,242854.47763560293,12000,0
,59,14,242854.47763560293,1163.6777053372641,17976.603323603766,16812.9256182665,339.0623280260047,226380.61434536244,12000,0
,60,13,226380.61434536244,1084.7404437381952,18003.56822858915,16918.827784850953,314.19267984076725,209775.97924035226,12000,0
,61,12,209775.97924035226,1005.1765671933547,18030.57358093209,17025.397013738737,289.12587333992036,193039.70809995345,12000,0
,62,11,193039.70809995345,924.9819346456104,18057.61944130352,17132.63750665791,263.8606058899433,176170.93119918546,12000,0
,63,10,176170.93119918546,844.1523786627638,18084.70587046552,17240.55349180276,238.39556656107408,159168.77327394378,12000,0
,64,9,159168.77327394378,762.6837052709807,18111.832929271226,17349.149224000244,212.72943607491533,142032.35348601843,12000,0
,65,8,142032.35348601843,680.5716937871717,18139.000678665176,17458.428984878003,186.86088675171067,124760.78538789215,12000,0
,66,7,124760.78538789215,597.8120966503166,18166.209179683217,17568.3970830329,160.7885824572889,107353.17688731653,12000,0
,67,6,107353.17688731653,514.4006392517251,18193.458493452807,17679.05785420108,134.5111785496732,89808.63021166512,12000,0
,68,5,89808.63021166512,430.33301976422877,18220.74868119298,17790.415661428753,108.02732182535458,72126.24187206173,12000,0
,69,4,72126.24187206173,345.6049089702958,18248.07980421487,17902.474895244573,81.33565046522574,54305.10262728238,12000,0
,70,3,54305.10262728238,260.2119500890614,18275.451923921257,18015.239973832195,54.43479398017528,36344.297447430356,12000,0
,71,2,36344.297447430356,174.14975860227048,18302.865101807543,18128.715343205273,27.323373156337627,18242.90547738142,12000,0
,72,1,18242.90547738142,87.41392207911932,18330.319399460226,18242.905477381108,4.692992661148311e-13,3.1333547667600216e-10,12000,0
