input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'קרן שווה', 'duration': 312, 'interest': 0.025, 'cpi': 0.03, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,312,1002500,2088.5416666666665,3213.141025641026,5301.682692307692,2498.2171474358975,1001785.0761217949,12000,6698.317307692308
,2,311,1001785.0761217949,2087.052241920406,3221.1738782051284,5308.226120125534,2496.4097556089746,1001060.3119991987,12000,6691.773879874466
,3,310,1001060.3119991987,2085.5423166649975,3229.226812900641,5314.769129565639,2494.5777129657454,1000325.6628992639,12000,6685.230870434361
,4,309,1000325.6628992639,2084.0117977068,3237.299879932893,5321.311677639693,2492.7209075483274,999581.0839268793,12000,6678.688322360307
,5,308,999581.0839268793,2082.460591514332,3245.393129632725,5327.8537211470575,2490.839226993117,998826.5300242398,12000,6672.1462788529425
,6,307,998826.5300242398,2080.888604217166,3253.506612456807,5334.395216673973,2488.9325585294578,998061.9559703125,12000,6665.604783326027
,7,306,998061.9559703125,2079.2957416048175,3261.640378987949,5340.936120592767,2487.0007889783114,997287.3163803028,12000,6659.063879407233
,8,305,997287.3163803028,2077.6819091256307,3269.794479935419,5347.47638906105,2485.0438047509183,996502.5657051182,12000,6652.52361093895
,9,304,996502.5657051182,2076.047011885663,3277.9689661352572,5354.01597802092,2483.0614918474575,995707.6582308304,12000,6645.98402197908
,10,303,995707.6582308304,2074.3909546475634,3286.1638885505954,5360.554843198159,2481.0537358557,994902.5480781356,12000,6639.445156801841
,11,302,994902.5480781356,2072.713641829449,3294.379298271972,5367.092940101421,2479.020421949659,994087.1892018133,12000,6632.907059898579
,12,301,994087.1892018133,2071.0149775037776,3302.6152465176524,5373.63022402143,2476.961434888239,993261.5353901838,12000,6626.36977597857
,13,300,993261.5353901838,2069.294865396216,3310.871784633946,5380.166650030162,2474.876659013875,992425.5402645638,12000,6619.833349969838
,14,299,992425.5402645638,2067.553208884508,3319.148964095531,5386.702172980039,2472.7659782511705,991579.1572787194,12000,6613.297827019961
,15,298,991579.1572787194,2065.789910997332,3327.4468365057696,5393.2367475031015,2470.629276105534,990722.3397183191,12000,6606.7632524968985
,16,297,990722.3397183191,2064.004874413165,3335.765453597034,5399.7703280102,2468.466435661805,989855.0407003838,12000,6600.2296719898
,17,296,989855.0407003838,2062.198001459133,3344.1048672310267,5406.30286869016,2466.277339582882,988977.2131727358,12000,6593.69713130984
,18,295,988977.2131727358,2060.369194109866,3352.465129399104,5412.834323508971,2464.0618701083417,988088.809913445,12000,6587.165676491029
,19,294,988088.809913445,2058.5183539863438,3360.846292222602,5419.3646462089455,2461.819909053056,987189.7835302755,12000,6580.6353537910545
,20,293,987189.7835302755,2056.6453823547404,3369.2484079531587,5425.893790307899,2459.551337805806,986280.0864601281,12000,6574.106209692101
,21,292,986280.0864601281,2054.750180125267,3377.6715289730414,5432.421709098308,2457.2560373278875,985359.670968483,12000,6567.578290901692
,22,291,985359.670968483,2052.832647851006,3386.115707795474,5438.94835564648,2454.9338881517187,984428.4891488393,12000,6561.05164435352
,23,290,984428.4891488393,2050.8926857267484,3394.580997064963,5445.473682791711,2452.5847703794357,983486.4929221538,12000,6554.526317208289
,24,289,983486.4929221538,2048.93019358782,3403.0674495576254,5451.997643145445,2450.2085636814904,982533.6340362777,12000,6548.002356854555
,25,288,982533.6340362777,2046.9450709089117,3411.5751181815194,5458.520189090431,2447.80514729524,981569.8640653914,12000,6541.479810909569
,26,287,981569.8640653914,2044.9372168028985,3420.1040559769735,5465.041272779872,2445.374400023536,980595.1344094379,12000,6534.958727220128
,27,286,980595.1344094379,2042.9065300196623,3428.6543161169157,5471.560846136578,2442.9162002333023,979609.3962935542,12000,6528.439153863422
,28,285,979609.3962935542,2040.8529089449046,3437.2259519072077,5478.0788608521125,2440.4304258541174,978612.6007675012,12000,6521.9211391478875
,29,284,978612.6007675012,2038.7762515989607,3445.819016786976,5484.595268385937,2437.9169543767853,977604.6987050909,12000,6515.404731614063
,30,283,977604.6987050909,2036.676455635606,3454.4335643289432,5491.11001996455,2435.375662851905,976585.6408036139,12000,6508.88998003545
,31,282,976585.6408036139,2034.5534183408624,3463.0696482397657,5497.623066580628,2432.8064278884353,975555.3775832626,12000,6502.376933419372
,32,281,975555.3775832626,2032.4070366317972,3471.727322360365,5504.134358992163,2430.209125652256,974513.8593865545,12000,6495.865641007837
,33,280,974513.8593865545,2030.2372070553217,3480.406640666266,5510.643847721588,2427.5836318647202,973461.0363777529,12000,6489.356152278412
,34,279,973461.0363777529,2028.0438257869853,3489.1076572679317,5517.151483054917,2424.9298218012123,972396.8585422862,12000,6482.848516945083
,35,278,972396.8585422862,2025.8267886297629,3497.8304264111016,5523.657215040865,2422.2475702896877,971321.2756861647,12000,6476.342784959135
,36,277,971321.2756861647,2023.5859910128431,3506.575002477129,5530.1609934899725,2419.536751709219,970234.2374353968,12000,6469.8390065100275
,37,276,970234.2374353968,2021.3213279904098,3515.3414399833214,5536.662767973731,2416.7972399885334,969135.693235402,12000,6463.337232026269
,38,275,969135.693235402,2019.0326942404208,3524.12979358328,5543.162487823701,2414.028908604547,968025.5923504232,12000,6456.837512176299
,39,274,968025.5923504232,2016.7199840633816,3532.940118067238,5549.66010213062,2411.23163058089,966903.8838629369,12000,6450.33989786938
,40,273,966903.8838629369,2014.3830913811184,3541.772468362406,5556.1555597435245,2408.405278486436,965770.516673061,12000,6443.8444402564755
,41,272,965770.516673061,2012.0219097355437,3550.626899533312,5562.648809268856,2405.549724433819,964625.4394979614,12000,6437.351190731144
,42,271,964625.4394979614,2009.6363322874197,3559.5034667821456,5569.139799069565,2402.664840077948,963468.6008712573,12000,6430.860200930435
,43,270,963468.6008712573,2007.2262518151192,3568.402225449101,5575.62847726422,2399.75049661452,962299.9491424226,12000,6424.37152273578
,44,269,962299.9491424226,2004.7915607133805,3577.3232310127237,5582.114791726104,2396.806564778525,961119.4324761885,12000,6417.885208273896
,45,268,961119.4324761885,2002.3321509920595,3586.2665390902557,5588.598690082315,2393.8329148427456,959926.998851941,12000,6411.401309917685
,46,267,959926.998851941,1999.847914274877,3595.232205437981,5595.0801197128585,2390.8294166162577,958722.5960631192,12000,6404.9198802871415
,47,266,958722.5960631192,1997.338741798165,3604.220285951576,5601.559027749741,2387.795939442919,957506.1717166106,12000,6398.440972250259
,48,265,957506.1717166106,1994.8045244096054,3613.2308366664547,5608.03536107606,2384.7323521998605,956277.673232144,12000,6391.96463892394
,49,264,956277.673232144,1992.2451525669667,3622.263913758121,5614.509066325088,2381.6385232959647,955037.0478416819,12000,6385.490933674912
,50,263,955037.0478416819,1989.6605163368372,3631.3195735425165,5620.980089879354,2378.5143206703483,953784.2425888097,12000,6379.019910120646
