input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה לא צמודה כל 5', 'amortization': 'שפיצר', 'duration': 60, 'interest': 0.0475, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,60,1000000,3958.3333333333335,18756.911979109063,14798.57864577573,0,985201.4213542243,12000,0
,2,59,985201.4213542243,3899.755626193805,18756.911979109052,14857.156352915248,0,970344.2650013091,12000,0
,3,58,970344.2650013091,3840.9460489635158,18756.91197910906,14915.965930145543,0,955428.2990711635,12000,0
,4,57,955428.2990711635,3781.903683823356,18756.911979109063,14975.008295285708,0,940453.2907758778,12000,0
,5,56,940453.2907758778,3722.627609321183,18756.911979109045,15034.284369787862,0,925419.0064060899,12000,0
,6,55,925419.0064060899,3663.1169003574396,18756.911979109052,15093.795078751613,0,910325.2113273382,12000,0
,7,54,910325.2113273382,3603.370628170714,18756.91197910904,15153.541350938327,0,895171.6699763999,12000,0
,8,53,895171.6699763999,3543.3878603232497,18756.91197910904,15213.524118785792,0,879958.1458576141,12000,0
,9,52,879958.1458576141,3483.1676606863894,18756.911979109038,15273.744318422649,0,864684.4015391915,12000,0
,10,51,864684.4015391915,3422.709089425967,18756.911979109038,15334.20288968307,0,849350.1986495084,12000,0
,11,50,849350.1986495084,3362.0112029876377,18756.911979109023,15394.900776121385,0,833955.297873387,12000,0
,12,49,833955.297873387,3301.0730540821573,18756.911979109023,15455.838925026866,0,818499.4589483602,12000,0
,13,48,818499.4589483602,3239.8936916705925,18756.91197910902,15517.018287438426,0,802982.4406609217,12000,0
,14,47,802982.4406609217,3178.4721609494823,18756.911979109016,15578.439818159533,0,787404.0008427622,12000,0
,15,46,787404.0008427622,3116.8075033359337,18756.911979109,15640.104475773067,0,771763.8963669891,12000,0
,16,45,771763.8963669891,3054.8987564526656,18756.911979109012,15702.013222656347,0,756061.8831443328,12000,0
,17,44,756061.8831443328,2992.744954112984,18756.91197910899,15764.167024996006,0,740297.7161193368,12000,0
,18,43,740297.7161193368,2930.345126305708,18756.911979109,15826.566852803293,0,724471.1492665334,12000,0
,19,42,724471.1492665334,2867.6982991800282,18756.911979108994,15889.213679928966,0,708581.9355866045,12000,0
,20,41,708581.9355866045,2804.80349503031,18756.911979108987,15952.108484078677,0,692629.8271025259,12000,0
,21,40,692629.8271025259,2741.6597322808316,18756.91197910898,16015.252246828148,0,676614.5748556977,12000,0
,22,39,676614.5748556977,2678.26602547047,18756.91197910897,16078.6459536385,0,660535.9289020592,12000,0
,23,38,660535.9289020592,2614.621385237318,18756.911979108965,16142.290593871647,0,644393.6383081876,12000,0
,24,37,644393.6383081876,2550.724818303243,18756.911979108972,16206.18716080573,0,628187.4511473819,12000,0
,25,36,628187.4511473819,2486.575327458387,18756.91197910895,16270.336651650563,0,611917.1144957313,12000,0
,26,35,611917.1144957313,2422.1719115456035,18756.911979108954,16334.74006756335,0,595582.3744281679,12000,0
,27,34,595582.3744281679,2357.513565444832,18756.911979108936,16399.398413664105,0,579182.9760145039,12000,0
,28,33,579182.9760145039,2292.5992800574113,18756.911979108947,16464.312699051537,0,562718.6633154523,12000,0
,29,32,562718.6633154523,2227.428042290332,18756.911979108925,16529.483936818593,0,546189.1793786337,12000,0
,30,31,546189.1793786337,2161.9988350404255,18756.911979108932,16594.91314406851,0,529594.2662345652,12000,0
,31,30,529594.2662345652,2096.3106371784875,18756.91197910891,16660.60134193042,0,512933.6648926347,12000,0
,32,29,512933.6648926347,2030.362423533346,18756.9119791089,16726.549555575555,0,496207.1153370592,12000,0
,33,28,496207.1153370592,1964.1531648758594,18756.91197910889,16792.758814233028,0,479414.3565228262,12000,0
,34,27,479414.3565228262,1897.681827902854,18756.911979108903,16859.23015120605,0,462555.1263716201,12000,0
,35,26,462555.1263716201,1830.9473752209965,18756.911979108892,16925.964603887896,0,445629.16176773224,12000,0
,36,25,445629.16176773224,1763.9487653306069,18756.911979108896,16992.96321377829,0,428636.19855395396,12000,0
,37,24,428636.19855395396,1696.6849526094013,18756.911979108867,17060.227026499466,0,411575.9715274545,12000,0
