input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'שפיצר', 'duration': 144, 'interest': 0.045, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,144,1000000,3750,9000.081605919111,5250.081605919111,0,994749.918394081,12000,2999.918394080889
,2,143,994749.918394081,3730.3121939778034,9000.08160591911,5269.769411941306,0,989480.1489821397,12000,2999.9183940808907
,3,142,989480.1489821397,3710.5505586830236,9000.081605919107,5289.531047236083,0,984190.6179349036,12000,2999.9183940808925
,4,141,984190.6179349036,3690.714817255888,9000.081605919106,5309.366788663217,0,978881.2511462404,12000,2999.9183940808944
,5,140,978881.2511462404,3670.8046917984016,9000.081605919106,5329.2769141207045,0,973551.9742321197,12000,2999.9183940808944
,6,139,973551.9742321197,3650.819903370449,9000.081605919106,5349.261702548656,0,968202.712529571,12000,2999.9183940808944
,7,138,968202.712529571,3630.7601719858912,9000.081605919104,5369.321433933213,0,962833.3910956378,12000,2999.918394080896
,8,137,962833.3910956378,3610.6252166086415,9000.081605919102,5389.4563893104605,0,957443.9347063274,12000,2999.918394080898
,9,136,957443.9347063274,3590.4147551487276,9000.081605919102,5409.666850770374,0,952034.267855557,12000,2999.918394080898
,10,135,952034.267855557,3570.1285044583387,9000.0816059191,5429.953101460762,0,946604.3147540963,12000,2999.9183940809
,11,134,946604.3147540963,3549.766180327861,9000.0816059191,5450.31542559124,0,941153.9993285051,12000,2999.9183940809
,12,133,941153.9993285051,3529.327497481894,9000.0816059191,5470.754108437206,0,935683.2452200679,12000,2999.9183940809
,13,132,935683.2452200679,3508.8121695752548,9000.081605919098,5491.269436343844,0,930191.9757837241,12000,2999.9183940809016
,14,131,930191.9757837241,3488.219909188965,9000.081605919097,5511.861696730131,0,924680.114086994,12000,2999.9183940809035
,15,130,924680.114086994,3467.5504278262274,9000.081605919097,5532.53117809287,0,919147.5829089012,12000,2999.9183940809035
,16,129,919147.5829089012,3446.803435908379,9000.081605919095,5553.278170010715,0,913594.3047388904,12000,2999.9183940809053
,17,128,913594.3047388904,3425.9786427708386,9000.081605919095,5574.102963148256,0,908020.2017757421,12000,2999.9183940809053
,18,127,908020.2017757421,3405.075756659033,9000.081605919093,5595.00584926006,0,902425.1959264821,12000,2999.918394080907
,19,126,902425.1959264821,3384.0944847243077,9000.081605919091,5615.987121194783,0,896809.2088052873,12000,2999.918394080909
,20,125,896809.2088052873,3363.034533019827,9000.08160591909,5637.047072899262,0,891172.161732388,12000,2999.9183940809107
,21,124,891172.161732388,3341.8956064964545,9000.081605919087,5658.185999422632,0,885513.9757329653,12000,2999.9183940809125
,22,123,885513.9757329653,3320.6774089986197,9000.081605919087,5679.404196920468,0,879834.5715360448,12000,2999.9183940809125
,23,122,879834.5715360448,3299.379643260168,9000.081605919084,5700.701962658915,0,874133.8695733859,12000,2999.918394080916
,24,121,874133.8695733859,3278.002010900197,9000.081605919084,5722.079595018887,0,868411.789978367,12000,2999.918394080916
,25,120,868411.789978367,3256.544212418876,9000.081605919084,5743.537393500208,0,862668.2525848668,12000,2999.918394080916
,26,119,862668.2525848668,3235.0059471932504,9000.081605919082,5765.075658725831,0,856903.176926141,12000,2999.918394080918
,27,118,856903.176926141,3213.386913473029,9000.08160591908,5786.694692446052,0,851116.482233695,12000,2999.91839408092
,28,117,851116.482233695,3191.686808376356,9000.081605919078,5808.394797542722,0,845308.0874361523,12000,2999.9183940809216
,29,116,845308.0874361523,3169.905327885571,9000.081605919077,5830.176278033506,0,839477.9111581187,12000,2999.9183940809235
,30,115,839477.9111581187,3148.0421668429453,9000.081605919078,5852.039439076133,0,833625.8717190427,12000,2999.9183940809216
,31,114,833625.8717190427,3126.0970189464097,9000.081605919077,5873.984586972667,0,827751.88713207,12000,2999.9183940809235
,32,113,827751.88713207,3104.0695767452626,9000.081605919075,5896.012029173812,0,821855.8751028962,12000,2999.9183940809253
,33,112,821855.8751028962,3081.959531635861,9000.081605919075,5918.122074283214,0,815937.753028613,12000,2999.9183940809253
,34,111,815937.753028613,3059.7665738572987,9000.081605919071,5940.315032061772,0,809997.4379965513,12000,2999.918394080929
,35,110,809997.4379965513,3037.4903924870673,9000.081605919073,5962.591213432006,0,804034.8467831193,12000,2999.918394080927
,36,109,804034.8467831193,3015.130675436697,9000.08160591907,5984.950930482372,0,798049.8958526369,12000,2999.9183940809307
,37,108,798049.8958526369,2992.687109447388,9000.081605919067,6007.394496471679,0,792042.5013561652,12000,2999.9183940809326
,38,107,792042.5013561652,2970.1593800856194,9000.081605919067,6029.9222258334485,0,786012.5791303318,12000,2999.9183940809326
,39,106,786012.5791303318,2947.547171738744,9000.081605919066,6052.534434180321,0,779960.0446961514,12000,2999.9183940809344
,40,105,779960.0446961514,2924.8501676105675,9000.081605919064,6075.231438308496,0,773884.8132578429,12000,2999.918394080936
,41,104,773884.8132578429,2902.068049716911,9000.081605919064,6098.013556202153,0,767786.7997016407,12000,2999.918394080936
