input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה לא צמודה כל 5', 'amortization': 'שפיצר', 'duration': 180, 'interest': 0.025, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,180,1000000,2083.3333333333335,6667.892090089593,4584.55875675626,0,995415.4412432438,12000,5332.107909910407
,2,179,995415.4412432438,2073.7821692567577,6667.892090089595,4594.109920832837,0,990821.331322411,12000,5332.107909910405
,3,178,990821.331322411,2064.2111069216894,6667.8920900895955,4603.680983167906,0,986217.650339243,12000,5332.1079099104045
,4,177,986217.650339243,2054.620104873423,6667.892090089598,4613.271985216175,0,981604.3783540268,12000,5332.107909910402
,5,176,981604.3783540268,2045.0091215708892,6667.892090089596,4622.8829685187075,0,976981.4953855082,12000,5332.107909910404
,6,175,976981.4953855082,2035.3781153864754,6667.892090089599,4632.5139747031235,0,972348.981410805,12000,5332.107909910401
,7,174,972348.981410805,2025.7270446058437,6667.892090089603,4642.165045483759,0,967706.8163653213,12000,5332.107909910397
,8,173,967706.8163653213,2016.0558674277527,6667.892090089604,4651.836222661851,0,963054.9801426594,12000,5332.107909910396
,9,172,963054.9801426594,2006.3645419638738,6667.8920900896055,4661.527548125732,0,958393.4525945337,12000,5332.1079099103945
,10,171,958393.4525945337,1996.6530262386118,6667.892090089607,4671.239063850995,0,953722.2135306827,12000,5332.107909910393
,11,170,953722.2135306827,1986.9212781889223,6667.892090089607,4680.970811900685,0,949041.242718782,12000,5332.107909910393
,12,169,949041.242718782,1977.1692556641292,6667.892090089609,4690.72283442548,0,944350.5198843565,12000,5332.107909910391
,13,168,944350.5198843565,1967.3969164257428,6667.892090089612,4700.495173663869,0,939650.0247106927,12000,5332.107909910388
,14,167,939650.0247106927,1957.6042181472765,6667.892090089613,4710.287871942336,0,934939.7368387503,12000,5332.107909910387
,15,166,934939.7368387503,1947.791118414063,6667.892090089613,4720.10097167555,0,930219.6358670747,12000,5332.107909910387
,16,165,930219.6358670747,1937.9575747230722,6667.892090089615,4729.934515366543,0,925489.7013517082,12000,5332.107909910385
,17,164,925489.7013517082,1928.1035444827253,6667.892090089617,4739.7885456068925,0,920749.9128061013,12000,5332.107909910383
,18,163,920749.9128061013,1918.2289850127108,6667.892090089617,4749.6631050769065,0,916000.2497010244,12000,5332.107909910383
,19,162,916000.2497010244,1908.3338535438008,6667.892090089623,4759.558236545822,0,911240.6914644786,12000,5332.107909910377
,20,161,911240.6914644786,1898.4181072176636,6667.892090089622,4769.4739828719585,0,906471.2174816066,12000,5332.107909910378
,21,160,906471.2174816066,1888.4817030866805,6667.892090089625,4779.410387002944,0,901691.8070946037,12000,5332.107909910375
,22,159,901691.8070946037,1878.5245981137575,6667.8920900896255,4789.367491975868,0,896902.4396026278,12000,5332.1079099103745
,23,158,896902.4396026278,1868.546749172141,6667.892090089626,4799.345340917485,0,892103.0942617103,12000,5332.107909910374
,24,157,892103.0942617103,1858.5481130452297,6667.892090089629,4809.343977044399,0,887293.7502846658,12000,5332.107909910371
,25,156,887293.7502846658,1848.5286464263872,6667.892090089631,4819.363443663244,0,882474.3868410026,12000,5332.107909910369
,26,155,882474.3868410026,1838.4883059187555,6667.892090089632,4829.403784170876,0,877644.9830568318,12000,5332.107909910368
,27,154,877644.9830568318,1828.427048035066,6667.892090089635,4839.465042054569,0,872805.5180147772,12000,5332.107909910365
,28,153,872805.5180147772,1818.3448291974526,6667.892090089638,4849.5472608921855,0,867955.970753885,12000,5332.107909910362
,29,152,867955.970753885,1808.2416057372604,6667.892090089639,4859.650484352379,0,863096.3202695326,12000,5332.107909910361
,30,151,863096.3202695326,1798.1173338948595,6667.892090089641,4869.774756194782,0,858226.5455133378,12000,5332.107909910359
,31,150,858226.5455133378,1787.9719698194538,6667.892090089644,4879.92012027019,0,853346.6253930676,12000,5332.107909910356
,32,149,853346.6253930676,1777.8054695688909,6667.8920900896455,4890.086620520755,0,848456.5387725468,12000,5332.1079099103545
,33,148,848456.5387725468,1767.6177891094724,6667.8920900896455,4900.274300980173,0,843556.2644715667,12000,5332.1079099103545
,34,147,843556.2644715667,1757.4088843157638,6667.892090089646,4910.483205773882,0,838645.7812657928,12000,5332.107909910354
,35,146,838645.7812657928,1747.1787109704017,6667.892090089649,4920.713379119247,0,833725.0678866735,12000,5332.107909910351
,36,145,833725.0678866735,1736.927224763903,6667.892090089652,4930.964865325749,0,828794.1030213478,12000,5332.107909910348
,37,144,828794.1030213478,1726.6543812944744,6667.892090089653,4941.237708795178,0,823852.8653125525,12000,5332.107909910347
,38,143,823852.8653125525,1716.3601360678178,6667.892090089654,4951.531954021836,0,818901.3333585307,12000,5332.107909910346
,39,142,818901.3333585307,1706.044444496939,6667.892090089656,4961.8476455927175,0,813939.4857129379,12000,5332.107909910344
,40,141,813939.4857129379,1695.7072619019539,6667.892090089659,4972.1848281877055,0,808967.3008847502,12000,5332.107909910341
,41,140,808967.3008847502,1685.3485435098962,6667.89209008966,4982.543546579764,0,803984.7573381704,12000,5332.10790991034
,42,139,803984.7573381704,1674.9682444545217,6667.892090089662,4992.92384563514,0,798991.8334925353,12000,5332.107909910338
,43,138,798991.8334925353,1664.566319776115,6667.892090089663,5003.325770313548,0,793988.5077222218,12000,5332.107909910337
,44,137,793988.5077222218,1654.1427244212953,6667.892090089666,5013.749365668371,0,788974.7583565534,12000,5332.107909910334
,45,136,788974.7583565534,1643.6974132428195,6667.892090089669,5024.19467684685,0,783950.5636797065,12000,5332.107909910331
,46,135,783950.5636797065,1633.2303409993885,6667.892090089672,5034.661749090284,0,778915.9019306162,12000,5332.107909910328
,47,134,778915.9019306162,1622.7414623554505,6667.892090089675,5045.150627734224,0,773870.751302882,12000,5332.107909910325
,48,133,773870.751302882,1612.2307318810042,6667.892090089675,5055.66135820867,0,768815.0899446734,12000,5332.107909910325
,49,132,768815.0899446734,1601.6981040514029,6667.892090089678,5066.193986038275,0,763748.895958635,12000,5332.107909910322
,50,131,763748.895958635,1591.1435332471563,6667.892090089678,5076.748556842522,0,758672.1474017925,12000,5332.107909910322
,51,130,758672.1474017925,1580.5669737537344,6667.892090089684,5087.325116335949,0,753584.8222854565,12000,5332.107909910316
,52,129,753584.8222854565,1569.9683797613677,6667.892090089685,5097.923710328317,0,748486.8985751282,12000,5332.107909910315
,53,128,748486.8985751282,1559.3477053648503,6667.892090089684,5108.544384724833,0,743378.3541904034,12000,5332.107909910316
,54,127,743378.3541904034,1548.7049045633403,6667.892090089689,5119.187185526349,0,738259.167004877,12000,5332.107909910311
,55,126,738259.167004877,1538.0399312601603,6667.892090089687,5129.852158829527,0,733129.3148460474,12000,5332.107909910313
,56,125,733129.3148460474,1527.3527392625988,6667.892090089694,5140.539350827095,0,727988.7754952203,12000,5332.107909910306
,57,124,727988.7754952203,1516.643282281709,6667.892090089696,5151.248807807987,0,722837.5266874123,12000,5332.107909910304
,58,123,722837.5266874123,1505.9115139321088,6667.892090089697,5161.980576157588,0,717675.5461112547,12000,5332.107909910303
,59,122,717675.5461112547,1495.1573877317805,6667.892090089698,5172.734702357918,0,712502.8114088968,12000,5332.107909910302
,60,121,712502.8114088968,1484.3808571018683,6667.892090089701,5183.511232987833,0,707319.300175909,12000,5332.107909910299
,61,120,707319.300175909,1473.5818753664769,6667.892090089702,5194.310214723225,0,702124.9899611857,12000,5332.107909910298
,62,119,702124.9899611857,1462.7603957524702,6667.8920900897065,5205.131694337237,0,696919.8582668485,12000,5332.1079099102935
,63,118,696919.8582668485,1451.9163713892676,6667.892090089708,5215.975718700441,0,691703.882548148,12000,5332.107909910292
,64,117,691703.882548148,1441.0497553086418,6667.892090089712,5226.84233478107,0,686477.040213367,12000,5332.107909910288
,65,116,686477.040213367,1430.1605004445146,6667.892090089714,5237.731589645199,0,681239.3086237218,12000,5332.107909910286
,66,115,681239.3086237218,1419.2485596327538,6667.8920900897165,5248.643530456962,0,675990.6650932649,12000,5332.1079099102835
,67,114,675990.6650932649,1408.3138856109686,6667.892090089719,5259.57820447875,0,670731.0868887862,12000,5332.107909910281
,68,113,670731.0868887862,1397.3564310183044,6667.892090089724,5270.535659071419,0,665460.5512297148,12000,5332.107909910276
,69,112,665460.5512297148,1386.3761483952392,6667.892090089728,5281.515941694489,0,660179.0352880203,12000,5332.107909910272
,70,111,660179.0352880203,1375.3729901833756,6667.8920900897265,5292.519099906351,0,654886.516188114,12000,5332.1079099102735
,71,110,654886.516188114,1364.3469087252374,6667.892090089728,5303.54518136449,0,649582.9710067494,12000,5332.107909910272
,72,109,649582.9710067494,1353.2978562640612,6667.892090089731,5314.59423382567,0,644268.3767729237,12000,5332.107909910269
,73,108,644268.3767729237,1342.2257849435912,6667.892090089734,5325.666305146143,0,638942.7104677776,12000,5332.107909910266
,74,107,638942.7104677776,1331.1306468078699,6667.8920900897365,5336.761443281866,0,633605.9490244957,12000,5332.1079099102635
,75,106,633605.9490244957,1320.0123938010327,6667.892090089742,5347.879696288709,0,628258.0693282069,12000,5332.107909910258
,76,105,628258.0693282069,1308.8709777670979,6667.892090089741,5359.021112322644,0,622899.0482158842,12000,5332.107909910259
,77,104,622899.0482158842,1297.706350449759,6667.892090089747,5370.185739639988,0,617528.8624762442,12000,5332.107909910253
